"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.637234300E-2,3.071184158E0,-2.266712189E0,7.196027637E-1
4.888088500E-2,3.082901955E0,-2.301866293E0,7.153417468E-1
5.138942700E-2,3.131904125E0,-2.383891344E0,7.174727917E-1
5.389796800E-2,3.184101105E0,-2.461655378E0,7.132107615E-1
5.640651000E-2,3.226711988E0,-2.529832363E0,7.100157738E-1
5.891505200E-2,3.266126156E0,-2.588421345E0,7.014937997E-1
6.142364600E-2,3.302345037E0,-2.636358261E0,6.961667538E-1
6.393218700E-2,3.332173109E0,-2.671511412E0,6.919057965E-1
6.661838500E-2,3.347085953E0,-2.690686226E0,6.833837628E-1
6.912692700E-2,3.354542971E0,-2.691751242E0,6.801877618E-1
7.163546800E-2,3.352411985E0,-2.690686226E0,6.791227460E-1
7.414401000E-2,3.338564157E0,-2.683229208E0,6.801877618E-1
7.665255200E-2,3.312998056E0,-2.662989378E0,6.759267449E-1
7.916109300E-2,3.275714159E0,-2.629966259E0,6.716657877E-1
8.166963500E-2,3.221385002E0,-2.582029343E0,6.588827968E-1
8.417817700E-2,3.156404972E0,-2.534093380E0,6.407737732E-1
8.668671800E-2,3.071184158E0,-2.497874260E0,6.247947812E-1
8.919526000E-2,2.968919039E0,-2.475503206E0,6.077507734E-1
9.170385400E-2,2.862393141E0,-2.475503206E0,5.917717814E-1
9.421239600E-2,2.751605988E0,-2.490417242E0,5.789887905E-1
9.691921800E-2,2.636558056E0,-2.513853312E0,5.651397705E-1
9.942776000E-2,2.522575140E0,-2.542615414E0,5.480957627E-1
1.019363020E-1,2.416049004E0,-2.563920259E0,5.289217830E-1
1.044448430E-1,2.312719107E0,-2.563920259E0,5.150727630E-1
1.069533850E-1,2.211519003E0,-2.538354397E0,5.001587868E-1
1.094619270E-1,2.118841171E0,-2.491482258E0,4.905717671E-1
1.119704680E-1,2.030425072E0,-2.436089277E0,4.852457643E-1
1.144790100E-1,1.943073153E0,-2.372173309E0,4.852457643E-1
