"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,9.509403706E-1,-7.908435166E-2,-9.994134903E-1
9.979000082E-3,9.957352877E-1,-1.622641832E-1,-9.458463788E-1
1.998900005E-2,8.749776483E-1,-4.380167723E-1,-8.562284112E-1
2.999800001E-2,6.123343110E-1,-8.647063375E-1,-7.609887123E-1
3.997800010E-2,3.661287427E-1,-1.340259314E0,-6.803444028E-1
4.998700006E-2,2.191297114E-1,-1.551195502E0,-6.351466179E-1
5.996700004E-2,1.846235245E-1,-1.465925336E0,-7.132475972E-1
6.997600000E-2,1.827398688E-1,-1.089900613E0,-7.815544605E-1
7.995600009E-2,1.730997562E-1,-7.273876667E-1,-8.779984713E-1
8.993512508E-2,1.679745018E-1,-5.163585544E-1,-9.317900538E-1
9.994512505E-2,1.542847902E-1,-4.675406516E-1,-8.262641430E-1
1.099241250E-1,1.585912704E-1,-4.750822783E-1,-7.077505589E-1
1.199341251E-1,2.177805156E-1,-3.981075883E-1,-6.535120606E-1
1.299141251E-1,3.070337176E-1,-2.793063521E-1,-6.087163687E-1
1.399231250E-1,4.028123617E-1,-1.774158329E-1,-5.806861520E-1
1.499331250E-1,3.385154009E-1,3.973140568E-2,-5.617228150E-1
1.599121251E-1,1.920303404E-1,2.849568725E-1,-4.979664385E-1
1.699221251E-1,2.748295665E-3,3.952170908E-1,-2.901698351E-1
1.799011250E-1,-1.526970267E-1,2.819471359E-1,-1.019999757E-1
1.899111250E-1,-9.033272415E-2,1.670437306E-1,-3.731817752E-2
1.998901251E-1,-3.408425301E-2,2.317151278E-1,-1.193712745E-2
2.099001250E-1,-4.882031679E-2,3.086029887E-1,3.235736489E-2
2.199101250E-1,-1.008772403E-1,4.500986040E-1,6.261294335E-2
2.298891251E-1,-2.173489928E-1,5.790693760E-1,8.292167634E-2
2.398991251E-1,-2.937481403E-1,4.922139347E-1,4.158218950E-2
2.498781250E-1,-1.936897337E-1,2.972841263E-1,6.043070927E-2
2.598881250E-1,8.852601051E-3,1.645682901E-1,1.478626579E-1
2.698981251E-1,2.840607464E-1,1.015136838E-1,2.988468409E-1
2.798771251E-1,6.257358193E-1,3.897888362E-1,2.602386475E-1
2.898871250E-1,1.114862800E0,1.034689069E0,2.013106197E-1
2.998661251E-1,1.497833252E0,7.524511814E-1,9.668567032E-2
3.098761251E-1,1.661852479E0,1.506712884E-1,-1.761136502E-1
3.198551250E-1,1.436010957E0,-6.795575619E-1,-1.909943521E-1
3.298651250E-1,1.099959970E0,-1.109560609E0,-1.089633927E-1
3.398741251E-1,1.136518598E0,-4.836642444E-1,-7.842519134E-2
3.498541251E-1,1.138766527E0,-4.845391214E-2,-1.230800077E-1
3.598631250E-1,1.110477924E0,-2.918248437E-2,-2.031125426E-1
3.698431250E-1,1.195125699E0,1.200413555E-1,-3.102033138E-1
3.798521251E-1,1.300020576E0,4.698663354E-1,-4.440647364E-1
3.898621250E-1,1.376871705E0,8.043737411E-1,-5.893742442E-1
3.998411250E-1,1.448234797E0,8.902458549E-1,-6.936724186E-1
4.098511251E-1,1.558077931E0,9.352527261E-1,-7.696167231E-1
4.198301251E-1,1.682860613E0,1.119503856E0,-8.376436830E-1
4.298401250E-1,1.772973180E0,1.382617950E0,-8.689701557E-1
4.398201250E-1,1.719758153E0,1.506191254E0,-9.166128039E-1
4.498291251E-1,1.551180840E0,1.326337814E0,-9.392954707E-1
4.598391250E-1,1.444318533E0,1.014203310E0,-9.151726365E-1
4.698181250E-1,1.515619874E0,8.283400536E-1,-8.302071095E-1
4.798281251E-1,1.718594670E0,8.382328153E-1,-7.212441564E-1
4.898071251E-1,1.977221727E0,8.857460022E-1,-6.077671647E-1
4.998171250E-1,2.210949898E0,9.304846525E-1,-5.122792125E-1
5.098271250E-1,2.330465317E0,9.866983891E-1,-4.485463202E-1
5.198061251E-1,2.297842979E0,9.290924072E-1,-4.674824476E-1
5.298161251E-1,2.192952394E0,6.507811546E-1,-4.785577655E-1
5.397951250E-1,2.052183867E0,3.898701668E-1,-5.453785658E-1
5.498051251E-1,1.960712552E0,2.983306646E-1,-6.075413227E-1
5.598151251E-1,1.937262058E0,4.055484533E-1,-6.139605641E-1
5.697941250E-1,1.862189889E0,5.761319399E-1,-5.802441835E-1
5.798041250E-1,1.716957092E0,6.416252851E-1,-4.504502416E-1
5.897831251E-1,1.574025512E0,6.182701588E-1,-2.463652939E-1
5.997931251E-1,1.466511130E0,6.517557502E-1,-7.655413449E-2
6.097721250E-1,1.428218126E0,7.016474605E-1,1.597526670E-2
6.197821250E-1,1.477857828E0,7.008438110E-1,5.735842884E-2
6.297911251E-1,1.550835967E0,6.271797419E-1,1.694602147E-2
6.397711250E-1,1.576270223E0,4.749867618E-1,-9.975209832E-2
6.497801250E-1,1.597394943E0,3.386312723E-1,-1.556912661E-1
6.597601251E-1,1.615577936E0,4.492274821E-1,-1.468813568E-1
6.697691251E-1,1.626972079E0,6.386088133E-1,-1.237845495E-1
6.797791250E-1,1.656577706E0,6.516418457E-1,-5.215477198E-2
6.897581250E-1,1.703241825E0,5.798600912E-1,2.861091122E-2
6.997681251E-1,1.740573764E0,4.897960722E-1,1.334741861E-1
7.097471250E-1,1.764120102E0,4.472334385E-1,2.505440712E-1
7.197571250E-1,1.758246183E0,3.985180855E-1,3.385460973E-1
7.297371251E-1,1.709133267E0,3.150879145E-1,3.699402511E-1
7.397461251E-1,1.643187284E0,2.366487682E-1,3.788703680E-1
7.497561250E-1,1.583449364E0,2.108890861E-1,3.553322852E-1
7.597351250E-1,1.477052212E0,2.358235121E-1,2.642990351E-1
7.697451251E-1,1.329362154E0,2.204623818E-1,2.084919661E-1
7.797241251E-1,1.207035184E0,1.440194994E-1,2.317461520E-1
7.897341250E-1,1.175433636E0,8.812143467E-3,2.454688996E-1
7.997441250E-1,1.356546640E0,4.087326303E-2,4.106812477E-1
8.097231251E-1,1.404327273E0,9.018322229E-1,6.582164764E-1
8.197331250E-1,1.152351856E0,1.628730059E0,9.328113794E-1
8.297121250E-1,7.853059769E-1,1.489015579E0,1.013744593E0
8.397221251E-1,5.826715231E-1,1.227205515E0,9.886213541E-1
8.497011251E-1,5.948858261E-1,1.129295707E0,9.268410206E-1
8.597111250E-1,7.458449006E-1,1.123708010E0,8.568393588E-1
8.697211250E-1,9.134738445E-1,1.147770047E0,8.112692237E-1
8.797001251E-1,1.058209896E0,1.208407640E0,7.751745582E-1
8.897101250E-1,1.094858170E0,1.249010205E0,7.257958055E-1
8.996891250E-1,9.761235118E-1,1.138996005E0,6.622812748E-1
9.096991251E-1,7.474362254E-1,8.641732931E-1,6.152439713E-1
