"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.398092651E-1,2.024240570E0,9.704918518E0
9.944999998E-3,2.948867798E-2,1.982926483E0,9.399403839E0
1.989000000E-2,2.561174011E-1,1.879042511E0,8.989256744E0
2.983499999E-2,5.149291992E-1,1.821562042E0,8.814270630E0
3.978100000E-2,9.398954773E-1,1.779050446E0,9.072932739E0
4.972600000E-2,1.384021912E0,1.670376434E0,9.752070465E0
5.967100000E-2,1.943408661E0,1.595083008E0,9.976603546E0
6.961599999E-2,2.009271698E0,1.452878723E0,9.336684265E0
7.956100001E-2,1.881138153E0,1.383123779E0,8.718918915E0
8.950600000E-2,1.873504028E0,1.280736694E0,8.329578552E0
9.945100000E-2,2.119143219E0,1.203048248E0,8.115074615E0
1.093960000E-1,1.424437866E0,1.311422882E0,7.900420990E0
1.193420000E-1,7.006929016E-1,1.420545959E0,7.414082336E0
1.292870000E-1,6.632707214E-1,1.690584412E0,6.710245972E0
1.392320000E-1,5.828878784E-1,2.025288391E0,5.910010071E0
1.491770000E-1,2.221380615E-1,2.245480499E0,5.618715820E0
1.591220000E-1,-4.272116089E-1,2.380350037E0,5.667813721E0
1.690670000E-1,-1.411115570E0,2.573897552E0,6.135590973E0
1.790120000E-1,-2.225721588E0,2.683020630E0,7.175777893E0
1.889570000E-1,-2.408491516E0,2.705473938E0,8.006550293E0
1.989020000E-1,-1.841470642E0,2.781665497E0,8.318501587E0
2.088470000E-1,-1.128503265E0,2.750530243E0,8.834029541E0
2.187930000E-1,-6.176156616E-1,2.450104980E0,9.765841827E0
2.287380000E-1,-3.796105957E-1,2.380350037E0,1.033241364E1
2.386830000E-1,-6.765930176E-1,2.344275055E0,1.038585251E1
2.486280000E-1,-1.467099152E0,1.966161346E0,1.048329987E1
2.585730000E-1,-2.134860535E0,1.760788422E0,1.071561676E1
2.685180000E-1,-1.942360840E0,2.092947693E0,1.109238327E1
2.784630000E-1,-1.617386627E0,2.390528870E0,1.069974976E1
2.884080000E-1,-1.527872772E0,2.057022400E0,9.938432922E0
2.983542083E-1,-5.917195129E-1,-2.838098145E-1,8.659791870E0
3.082992083E-1,1.731748810E0,-6.487958221E0,9.966724091E0
3.182442083E-1,-1.086740112E0,-1.936373291E0,9.924511871E0
3.281892083E-1,-3.628753967E0,3.103645935E0,8.785530396E0
3.381342083E-1,-3.567231903E0,3.611689453E0,8.387657776E0
3.480792083E-1,-3.257975006E0,1.613195343E0,9.597591705E0
3.580242083E-1,-3.235372009E0,8.955876160E-1,9.684710541E0
3.679692083E-1,-2.939287720E0,1.409468994E0,9.893975372E0
3.779142083E-1,-2.535577240E0,8.050259399E-1,1.333142715E1
3.878602083E-1,-5.299280090E0,1.826352081E0,1.055155792E1
3.978052083E-1,-6.235433350E0,3.035836945E0,1.209065735E1
4.077502083E-1,-2.296674042E0,2.330653381E0,1.169203629E1
4.176952083E-1,-2.484832764E0,2.212249603E0,1.058523788E1
4.276402083E-1,-3.412753143E0,2.330803070E0,9.022188263E0
4.375852083E-1,-3.566333771E0,2.033670959E0,7.596253510E0
4.475302083E-1,-3.736529846E0,1.538650360E0,7.061864777E0
4.574752083E-1,-3.579207001E0,3.576063538E-1,7.368277588E0
4.674202083E-1,-1.907483368E0,-1.804347839E0,8.559051361E0
4.773662083E-1,-8.199948120E-1,-2.684517517E0,8.700656891E0
4.873112083E-1,-8.360115051E-1,-2.994971924E0,8.324189758E0
4.972562083E-1,-8.641529846E-1,-1.859732666E0,7.888894958E0
5.072012083E-1,-1.914069672E0,-3.526666260E-1,7.907755737E0
5.171462083E-1,-3.335962830E0,1.145118713E0,9.258696442E0
5.270912083E-1,-3.010838928E0,1.560055847E0,1.069166656E1
5.370362083E-1,-1.783840485E0,7.969427490E-1,1.179142960E1
5.469812083E-1,-7.402107239E-1,5.239105225E-3,1.202030365E1
5.569262083E-1,-4.695735168E-1,3.300636292E-1,1.162527512E1
5.668722083E-1,-6.465055847E-1,6.532415771E-1,1.182705551E1
5.768172083E-1,-7.972421265E-1,-3.460803223E-1,1.233479965E1
5.867622083E-1,-1.305135956E0,-6.204597473E-1,1.112666199E1
5.967072083E-1,-1.916165314E0,-3.468287659E-1,9.883347473E0
6.066522083E-1,-2.595003662E0,-7.837701416E-1,9.746082916E0
6.165972083E-1,-2.888094177E0,-1.314266968E0,9.526040497E0
