"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,2.104623413E-1,8.768615570E0,2.573149109E-1
1.004799968E-2,1.441502380E-1,8.637787628E0,3.785627747E-1
2.009599982E-2,-2.025288391E-1,8.505163422E0,4.046086121E-1
3.014399996E-2,-7.496411133E-1,8.467591553E0,1.002615051E0
4.019099986E-2,-9.849517822E-1,8.715027008E0,1.444196777E0
5.023900000E-2,-1.047371979E0,8.977281647E0,1.494791565E0
6.028699968E-2,-1.204994202E0,8.959169312E0,2.029329987E0
7.033841638E-2,-1.333576813E0,8.870553589E0,2.595303040E0
8.038641652E-2,-1.241817627E0,8.803193665E0,3.057092743E0
9.043341642E-2,-9.786648560E-1,8.806486816E0,3.288810883E0
1.004814166E-1,-5.423222351E-1,8.727451172E0,3.509302368E0
1.105294167E-1,3.414399719E-1,8.823850708E0,3.791315918E0
1.205774164E-1,1.174457703E0,9.707912292E0,3.322341156E0
1.306254165E-1,1.393452301E0,1.091575058E1,2.340532837E0
1.406724164E-1,4.224215698E-1,1.154519165E1,1.231638794E0
1.507204166E-1,-1.162931671E0,1.114193024E1,5.313949585E-1
1.607684167E-1,-2.113904114E0,1.082339264E1,6.424639893E-1
1.708164164E-1,-2.533331909E0,1.125599304E1,1.521735535E0
1.808644165E-1,-2.587968292E0,1.225052490E1,2.296823730E0
1.909114164E-1,-1.921404419E0,1.265273849E1,3.365900574E0
2.009594166E-1,-1.099014587E0,1.219349350E1,4.372706909E0
2.110074167E-1,-8.113128662E-1,1.201805832E1,3.707939301E0
2.210554164E-1,-8.201445007E-1,1.200997513E1,2.345322876E0
2.311034165E-1,-7.816744995E-1,1.153366562E1,1.714534607E0
2.411504164E-1,-7.232958984E-1,1.074555450E1,1.298250275E0
2.511984166E-1,-5.352868652E-1,9.570498047E0,9.367520142E-1
2.612464167E-1,-3.264710999E-1,8.145760803E0,6.138734436E-1
2.712944164E-1,-2.430944824E-1,7.060218201E0,1.270857239E-1
2.813414163E-1,-4.640350342E-2,6.780000916E0,-2.993774414E-1
2.913894164E-1,2.788700867E-1,6.962621155E0,-7.753875732E-1
3.014374166E-1,5.513035583E-1,7.548951874E0,-1.417103119E0
3.114854167E-1,9.833052063E-1,8.658294983E0,-1.760189667E0
3.215334164E-1,1.326840820E0,1.018736526E1,-2.270478516E0
3.315804163E-1,1.601519623E0,1.211296097E1,-2.225721588E0
3.416284164E-1,2.077978821E0,1.449974762E1,-1.196012878E0
3.516764166E-1,2.903512115E0,1.761731461E1,7.682025146E-1
3.617244167E-1,3.785328369E0,2.063728455E1,2.174228668E0
3.717724164E-1,4.279001770E0,2.102243362E1,1.757195892E0
3.818194163E-1,3.723207550E0,1.765847900E1,-5.013075256E-1
3.918674164E-1,1.740281067E0,1.433943100E1,-4.552483063E0
4.019154166E-1,3.861968994E-1,1.253643036E1,-8.014783173E0
4.119634167E-1,-6.947053528E-1,1.124641296E1,-8.382718048E0
4.220114164E-1,-1.278341675E0,1.048479675E1,-6.732699280E0
4.320584163E-1,-1.091679840E0,9.331295471E0,-4.148323517E0
4.421064164E-1,-8.170010376E-1,8.349786530E0,-1.878294067E0
4.521544166E-1,-1.018182678E0,7.580985260E0,5.897735596E-2
4.622024163E-1,-1.612297211E0,7.400161285E0,1.673070831E0
4.722504164E-1,-2.242636414E0,6.998396759E0,3.175795898E0
4.822974163E-1,-2.656675415E0,5.972280579E0,4.058061218E0
4.923454165E-1,-2.354154510E0,6.166127472E0,4.063150635E0
5.023934166E-1,-1.436263275E0,6.932234344E0,3.635939026E0
5.124414163E-1,-2.743794250E-1,7.090754700E0,2.369722137E0
5.224894164E-1,7.231462097E-1,6.876101074E0,8.614585876E-1
5.325364163E-1,1.036594391E0,6.423143005E0,-2.740800476E-1
