"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.606750001E-1,5.319559574E-1,-1.201373100E0,-1.093944669E0
1.706550000E-1,5.006151199E-1,-1.243819952E0,-1.122894049E0
1.806340000E-1,4.668812454E-1,-1.337243438E0,-9.194171429E-1
1.906130000E-1,4.434645772E-1,-1.571718335E0,-6.344354749E-1
2.005920000E-1,4.270620644E-1,-1.766590595E0,-4.299029112E-1
2.105720000E-1,4.109784365E-1,-1.757121682E0,-4.200699925E-1
2.205510000E-1,3.775447905E-1,-1.812224627E0,-5.803448558E-1
2.305300001E-1,3.342766762E-1,-1.866121173E0,-8.053162098E-1
2.405400000E-1,2.757652402E-1,-1.794908524E0,-1.038815260E0
2.505190000E-1,1.922149807E-1,-1.575658679E0,-1.264099240E0
2.604980000E-1,5.642248318E-2,-1.277691841E0,-1.497753859E0
2.704780000E-1,-1.018041670E-1,-1.255912781E0,-1.722152710E0
2.804570000E-1,-2.396122664E-1,-1.292199135E0,-1.897450447E0
2.904360000E-1,-3.697276711E-1,-1.304520249E0,-1.985052943E0
3.003778333E-1,-4.937602878E-1,-1.227567911E0,-1.975169897E0
3.103578334E-1,-6.408245564E-1,-1.045467854E0,-1.885579586E0
3.203368334E-1,-7.479491234E-1,-9.169765115E-1,-1.795115471E0
3.303158333E-1,-7.869745493E-1,-7.370424271E-1,-1.744915724E0
3.402948333E-1,-7.655296922E-1,-5.328349471E-1,-1.730895400E0
3.503048334E-1,-6.882609725E-1,-2.663161457E-1,-1.746959805E0
3.602838333E-1,-5.890137553E-1,-1.357926428E-2,-1.778751016E0
3.702638333E-1,-4.697547555E-1,1.472985744E-1,-1.814118266E0
3.802428333E-1,-3.392739594E-1,1.929076016E-1,-1.836599827E0
3.902218334E-1,-2.045710236E-1,5.521284789E-2,-1.741628051E0
4.002008333E-1,-8.936268091E-2,-2.871272713E-2,-1.529063463E0
4.101808333E-1,-4.605482221E-1,6.937727928E-1,-9.654738903E-1
4.201598334E-1,-6.409588456E-1,3.678577542E-1,-5.738302469E-1
4.301388334E-1,-8.920624256E-1,3.717339933E-1,-1.837775409E-1
4.401178333E-1,-8.970451951E-1,1.102289185E-1,1.131537110E-1
4.500978333E-1,-7.313433290E-1,-4.260696471E-2,1.404335350E-1
4.600768334E-1,-5.538615584E-1,6.025841460E-2,-1.231728308E-2
4.700868333E-1,-4.177287519E-1,3.191246092E-1,-2.218452096E-1
4.800658333E-1,-3.497125804E-1,5.440777540E-1,-4.071559608E-1
4.900448334E-1,-2.802381814E-1,6.950070858E-1,-5.398426652E-1
5.000238334E-1,-7.210807502E-2,6.305340528E-1,-5.542129874E-1
5.100038333E-1,3.650399745E-1,5.839865208E-1,-5.459100604E-1
5.199828333E-1,8.728368878E-1,7.503851652E-1,-5.341156125E-1
5.299618334E-1,1.274234653E0,1.022938967E0,-4.316031039E-1
5.399408333E-1,1.521934628E0,1.279442310E0,-2.069934607E-1
5.499208333E-1,1.797836542E0,1.357919455E0,-7.544554770E-2
5.598998333E-1,2.075851679E0,1.459246516E0,-6.706096977E-2
5.698788334E-1,2.339106798E0,1.571726203E0,-1.163765863E-1
5.798578333E-1,2.541241884E0,1.656605482E0,-2.190222442E-1
5.898678333E-1,2.654741764E0,1.659354448E0,-3.990511298E-1
5.998468334E-1,2.650194168E0,1.624966383E0,-6.035378575E-1
6.098268334E-1,2.504615545E0,1.496335387E0,-7.366083264E-1
6.198058333E-1,2.346411228E0,1.337015033E0,-8.402429819E-1
6.297848333E-1,2.189278841E0,1.170872092E0,-9.512283802E-1
6.397638334E-1,2.029058933E0,9.837005734E-1,-1.112986565E0
6.497438333E-1,1.609637618E0,-1.842457652E-1,-1.275169134E0
6.597228333E-1,1.460971594E0,-5.251305699E-1,-1.545963883E0
6.697018334E-1,1.243651032E0,-7.111738920E-1,-1.737908721E0
6.796808334E-1,9.134813547E-1,-1.028005958E0,-1.779520035E0
6.896608333E-1,4.770552814E-1,-1.448323607E0,-1.643379807E0
6.996398333E-1,-7.974826731E-4,-1.842953801E0,-1.512743473E0
7.096498334E-1,-3.115220666E-1,-1.984991908E0,-1.567113280E0
7.196288334E-1,-4.562683105E-1,-1.714529991E0,-1.627915502E0
7.296078333E-1,-5.100300908E-1,-1.136134624E0,-1.824970603E0
7.395868334E-1,-3.708241582E-1,-1.994616836E-1,-2.190830469E0
7.495668334E-1,2.089034021E-2,1.458815217E0,-2.609983921E0
7.595458333E-1,4.080174267E-1,2.862102270E0,-3.004852057E0
7.695248333E-1,5.829581022E-1,3.027319908E0,-3.351751566E0
7.795038334E-1,6.090061069E-1,2.290520668E0,-3.560358286E0
7.894838334E-1,6.266266704E-1,1.030555844E0,-3.706352949E0
7.994628333E-1,9.565702081E-1,6.724472623E-3,-3.402785540E0
8.094418333E-1,1.231147885E0,-8.158062398E-2,-2.874368906E0
8.194518334E-1,1.484971046E0,1.536036879E-1,-2.433933735E0
8.294308333E-1,1.556887865E0,-4.224303365E-2,-2.483268023E0
8.394098333E-1,1.479614854E0,-4.781645238E-1,-2.706696510E0
8.493898334E-1,1.395988464E0,-9.031743407E-1,-2.913369656E0
8.593688334E-1,1.427366138E0,-9.010363817E-1,-3.033849478E0
8.693478333E-1,1.533675790E0,-5.075505972E-1,-3.045277596E0
8.793268333E-1,1.712589860E0,1.735552102E-1,-2.952504396E0
8.893068334E-1,1.886243105E0,7.285542488E-1,-2.769420624E0
8.992858334E-1,1.947011352E0,1.313362598E0,-1.820356250E0
9.092648333E-1,1.801889062E0,1.709663033E0,3.801561892E-1
9.192438334E-1,1.291831732E0,7.507008314E-1,7.477185130E-1
9.292238334E-1,7.242856026E-1,-8.472069502E-1,6.273961067E-1
9.392328333E-1,2.369762808E-1,-1.891807199E0,3.392540812E-1
9.492128333E-1,-4.922298342E-2,-2.214039564E0,5.997851864E-2
9.591918334E-1,-2.987900972E-1,-2.553432941E0,-3.606925532E-2
9.691708334E-1,-4.895888269E-1,-3.064029217E0,-2.685924619E-2
9.791498333E-1,-2.449777275E-1,-3.031346321E0,-2.419881709E-2
