"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.480000000E-3,3.965213597E-1,5.038765445E-2,-3.937462866E-1
5.480000000E-3,3.857875764E-1,3.282964230E-2,-4.083721340E-1
7.480000000E-3,3.741636872E-1,1.684242673E-2,-4.228409231E-1
9.480000000E-3,3.612133265E-1,1.483529806E-3,-4.372573495E-1
1.148000000E-2,3.464827538E-1,-1.167625282E-2,-4.503822029E-1
1.348000000E-2,3.297450542E-1,-2.146754973E-2,-4.601385891E-1
1.548000000E-2,3.106336892E-1,-2.734931000E-2,-4.669453800E-1
1.748000000E-2,2.898992002E-1,-3.068288788E-2,-4.719370306E-1
1.948000000E-2,2.672622800E-1,-3.488913178E-2,-4.761781693E-1
2.148000000E-2,2.419549972E-1,-4.101523757E-2,-4.801051617E-1
2.348000000E-2,2.139773667E-1,-4.824090004E-2,-4.842416048E-1
2.548000000E-2,1.839576960E-1,-5.782275647E-2,-4.900186360E-1
2.748000000E-2,1.531177312E-1,-7.023204863E-2,-4.983613193E-1
2.948000000E-2,1.213178337E-1,-8.475318551E-2,-5.083969831E-1
3.148000000E-2,8.880235255E-2,-1.007753089E-1,-5.184674859E-1
3.348000000E-2,5.599016324E-2,-1.196074113E-1,-5.282588005E-1
3.548000000E-2,2.464404888E-2,-1.421047002E-1,-5.391845703E-1
3.748000000E-2,-4.188789986E-3,-1.661029905E-1,-5.512098670E-1
3.948000000E-2,-3.077015467E-2,-1.900663525E-1,-5.624148846E-1
4.148000000E-2,-5.422737822E-2,-2.137155682E-1,-5.723457932E-1
4.348000000E-2,-7.449065149E-2,-2.378534675E-1,-5.820673108E-1
4.548000000E-2,-9.126326442E-2,-2.631433010E-1,-5.910732150E-1
4.748000000E-2,-1.047197580E-1,-2.885901928E-1,-5.985257626E-1
4.948000000E-2,-1.152615398E-1,-3.125361204E-1,-6.050358415E-1
5.148000000E-2,-1.220683306E-1,-3.345796168E-1,-6.102020144E-1
5.348000000E-2,-1.248434037E-1,-3.552268744E-1,-6.139020920E-1
5.548000000E-2,-1.228013635E-1,-3.740589619E-1,-6.176022291E-1
5.748000000E-2,-1.163087413E-1,-3.899240196E-1,-6.213197708E-1
5.948000000E-2,-1.070235893E-1,-4.020715058E-1,-6.237806678E-1
6.148000000E-2,-9.409070015E-2,-4.101698399E-1,-6.254212856E-1
6.348000000E-2,-7.778932154E-2,-4.140968025E-1,-6.273411512E-1
6.548000000E-2,-5.977752805E-2,-4.131717980E-1,-6.293832064E-1
6.748000000E-2,-4.045673087E-2,-4.077438116E-1,-6.311634183E-1
6.948000000E-2,-1.996656694E-2,-3.985808492E-1,-6.331530809E-1
7.148000000E-2,1.919862116E-3,-3.863286376E-1,-6.352300048E-1
7.348000000E-2,2.473131567E-2,-3.712489903E-1,-6.373418570E-1
7.548000000E-2,4.822344705E-2,-3.534291685E-1,-6.400820613E-1
7.748000000E-2,7.325147092E-2,-3.344923556E-1,-6.440439224E-1
7.948000000E-2,9.859365225E-2,-3.148050308E-1,-6.478661895E-1
8.148000000E-2,1.240580007E-1,-2.935294807E-1,-6.516361237E-1
8.348000000E-2,1.498888731E-1,-2.712939680E-1,-6.569593549E-1
8.548000000E-2,1.758593768E-1,-2.480287403E-1,-6.632251143E-1
8.748000000E-2,2.022313029E-1,-2.224771231E-1,-6.695606709E-1
8.948000000E-2,2.274687588E-1,-1.953372508E-1,-6.762452722E-1
9.148000000E-2,2.519557178E-1,-1.666091233E-1,-6.833836436E-1
9.348000000E-2,2.755002081E-1,-1.363102198E-1,-6.910282373E-1
9.548000000E-2,2.967583239E-1,-1.059763953E-1,-6.976081133E-1
9.748000000E-2,3.155031800E-1,-7.627088577E-2,-7.018666863E-1
9.948000000E-2,3.319790661E-1,-4.680972919E-2,-7.051828504E-1
1.014800000E-1,3.459417224E-1,-1.966986060E-2,-7.074692249E-1
1.034800000E-1,3.569896519E-1,4.607669078E-3,-7.080975175E-1
1.054800000E-1,3.652799726E-1,2.680825815E-2,-7.070852518E-1
1.074800000E-1,3.718074858E-1,4.595451802E-2,-7.047814131E-1
1.094800000E-1,3.763628006E-1,6.352998316E-2,-7.016223669E-1
1.114800000E-1,3.785270154E-1,7.857472450E-2,-6.968750358E-1
1.134800000E-1,3.784571886E-1,8.974482864E-2,-6.902078986E-1
1.154800000E-1,3.765373230E-1,9.777334332E-2,-6.818128824E-1
1.174800000E-1,3.735528290E-1,1.029220670E-1,-6.723880768E-1
1.194800000E-1,3.701319695E-1,1.047197580E-1,-6.616194248E-1
1.214800000E-1,3.662049770E-1,1.048070192E-1,-6.493322849E-1
1.234800000E-1,3.608293831E-1,1.045277715E-1,-6.364517808E-1
1.254800000E-1,3.548429012E-1,1.018923223E-1,-6.229952574E-1
1.274800000E-1,3.486295044E-1,9.766862541E-2,-6.086835861E-1
1.294800000E-1,3.410373330E-1,9.372418374E-2,-5.930628777E-1
1.314800000E-1,3.319616318E-1,8.960520476E-2,-5.775643587E-1
1.334800000E-1,3.228859007E-1,8.508480340E-2,-5.624148846E-1
1.354800000E-1,3.147875965E-1,7.977899909E-2,-5.470908880E-1
1.374800000E-1,3.070557714E-1,7.319910824E-2,-5.320112705E-1
1.394800000E-1,2.994984984E-1,6.672393531E-2,-5.179962516E-1
1.414800000E-1,2.923251987E-1,5.998696759E-2,-5.056567788E-1
1.434800000E-1,2.856056690E-1,5.314527452E-2,-4.946263134E-1
1.454800000E-1,2.797239125E-1,4.719370231E-2,-4.847826660E-1
1.474800000E-1,2.744879425E-1,4.036946595E-2,-4.763527215E-1
1.494800000E-1,2.698279023E-1,3.284709528E-2,-4.694412053E-1
1.514800000E-1,2.660405338E-1,2.631956525E-2,-4.644321203E-1
1.534800000E-1,2.632305622E-1,1.986184716E-2,-4.611159861E-1
1.554800000E-1,2.605078518E-1,1.219985168E-2,-4.591437578E-1
1.574800000E-1,2.578200400E-1,4.014257342E-3,-4.577125907E-1
1.594800000E-1,2.561096251E-1,-3.071779385E-3,-4.574333429E-1
1.614800000E-1,2.544515431E-1,-1.007054932E-2,-4.589168727E-1
1.634800000E-1,2.528283894E-1,-1.829105057E-2,-4.604527652E-1
1.654800000E-1,2.512226999E-1,-2.762856148E-2,-4.629834890E-1
1.674800000E-1,2.505769134E-1,-3.743731230E-2,-4.671548307E-1
1.694800000E-1,2.503151298E-1,-4.616395757E-2,-4.713959694E-1
1.714800000E-1,2.498787940E-1,-5.443681777E-2,-4.759512842E-1
1.734800000E-1,2.497217059E-1,-6.443755329E-2,-4.815886915E-1
1.754800000E-1,2.490061224E-1,-7.578219473E-2,-4.879940450E-1
