"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.016000010E-3,7.432188839E-2,-4.582595080E-2,7.685273886E-4
1.504800003E-2,1.407375373E-2,1.200822294E-1,-5.866697803E-2
2.508000005E-2,-9.836970270E-2,2.707039714E-1,-1.514887810E-1
3.511200001E-2,-1.906136125E-1,3.132330477E-1,-2.150400728E-1
4.514400003E-2,-2.581660450E-1,2.644599080E-1,-2.317814976E-1
5.517708336E-2,-2.983707488E-1,1.839032322E-1,-2.149967700E-1
6.520908338E-2,-2.954543233E-1,6.529323757E-2,-1.860332936E-1
7.524108334E-2,-2.606925368E-1,-4.122873768E-2,-1.566869020E-1
8.527408337E-2,-1.747563183E-1,-7.459042221E-2,-1.562328339E-1
9.530608339E-2,-4.386423528E-2,-3.672608361E-2,-1.750202775E-1
1.053380833E-1,1.225100905E-1,3.172168136E-2,-1.990795434E-1
1.153700834E-1,3.196513057E-1,1.537534744E-1,-2.263597399E-1
1.254020833E-1,5.145894289E-1,2.894029021E-1,-2.294135839E-1
1.354340833E-1,6.651748419E-1,4.194010496E-1,-2.202642858E-1
1.454660834E-1,7.315216660E-1,5.027005076E-1,-2.173214853E-1
1.554980833E-1,7.039882541E-1,5.010166168E-1,-2.244043946E-1
1.655300834E-1,5.863700509E-1,4.422782063E-1,-2.444321662E-1
1.755620834E-1,4.110486805E-1,3.792131841E-1,-2.774300277E-1
1.855950833E-1,2.461744994E-1,4.032649994E-1,-3.198882639E-1
1.956270834E-1,1.985666305E-1,5.930644274E-1,-3.880792260E-1
2.056590834E-1,3.656517565E-1,9.008699059E-1,-4.734843969E-1
2.156910833E-1,6.983720064E-1,1.213902831E0,-5.424405932E-1
2.257230834E-1,1.094581008E0,1.403513193E0,-5.754272938E-1
2.357550834E-1,1.422227383E0,1.435816646E0,-5.851777792E-1
2.457870833E-1,1.583275080E0,1.304006100E0,-5.989979506E-1
2.558190834E-1,1.589667439E0,1.128858328E0,-6.420360208E-1
2.658510834E-1,1.491642356E0,9.641309381E-1,-6.894804835E-1
2.758840834E-1,1.388971329E0,8.558849692E-1,-7.370061874E-1
2.859160834E-1,1.340039253E0,8.222916126E-1,-8.111091256E-1
2.959480833E-1,1.332849503E0,7.702118158E-1,-8.801687360E-1
3.059800834E-1,1.310730696E0,7.136827707E-1,-9.407623410E-1
3.160120834E-1,1.209796190E0,5.757989287E-1,-9.652066827E-1
3.260440833E-1,1.031057119E0,3.527844846E-1,-9.660146832E-1
3.360760834E-1,8.042730093E-1,1.112903953E-1,-9.543268681E-1
3.461080834E-1,5.914486051E-1,-5.807999521E-2,-9.447802305E-1
3.561400833E-1,4.794378877E-1,-6.049742550E-2,-9.672000408E-1
3.661720834E-1,4.570484161E-1,-5.075238645E-2,-9.669808745E-1
3.762050833E-1,5.418825150E-1,6.184214260E-3,-9.828909636E-1
3.862370834E-1,7.245937586E-1,8.080758899E-2,-1.039607167E0
3.962690834E-1,9.652337432E-1,8.245961368E-2,-1.106242776E0
4.063010833E-1,1.182485342E0,1.497271378E-2,-1.194089293E0
4.163330834E-1,1.269989848E0,-1.802953184E-1,-1.252276063E0
4.263650834E-1,1.060214520E0,-6.949091554E-1,-1.189653754E0
4.363970833E-1,2.733778059E-1,-1.636326313E0,-1.177320242E0
4.464290834E-1,-5.272448063E-1,-2.355071545E0,-1.237355351E0
4.564610834E-1,-7.064135671E-1,-2.811912060E0,-9.982903600E-1
4.664930833E-1,-5.029180050E-1,-3.746279478E0,-6.716169119E-1
4.765260834E-1,-7.296448350E-1,-3.171052217E0,-4.963432550E-1
4.865580834E-1,-7.261251807E-1,-2.531721115E0,-4.425905645E-1
4.965900833E-1,-4.092456996E-1,-1.538775921E0,-5.916855335E-1
5.066220834E-1,7.391297817E-2,-6.917876005E-1,-8.563499451E-1
5.166540833E-1,5.433247685E-1,-4.990346134E-1,-1.192043304E0
5.266860834E-1,8.842355013E-1,-7.397982478E-1,-1.419792414E0
5.367180834E-1,9.363279343E-1,-1.196185231E0,-1.528236508E0
5.467500833E-1,7.148637176E-1,-1.663836122E0,-1.546178699E0
5.567820834E-1,1.763666570E-1,-2.067158937E0,-1.523637533E0
5.668140834E-1,-3.961676955E-1,-2.346549273E0,-1.434968472E0
5.768470833E-1,-4.619027078E-1,-2.242542744E0,-1.208887815E0
5.868790834E-1,-2.237085104E-1,-1.973934770E0,-9.871152043E-1
5.969110834E-1,9.936960042E-2,-1.819134593E0,-8.612655997E-1
6.069430833E-1,3.372135758E-1,-1.834422231E0,-8.531855941E-1
6.169750834E-1,3.992484808E-1,-1.857891798E0,-9.102956057E-1
6.270070834E-1,3.896648288E-1,-1.833431721E0,-9.832547903E-1
6.370390833E-1,2.773645222E-1,-1.906284809E0,-1.060133815E0
6.470710834E-1,5.287283659E-2,-1.992762685E0,-1.104644895E0
6.571030834E-1,-1.848684251E-1,-2.007292986E0,-1.071777344E0
6.671350833E-1,-4.288443327E-1,-1.811984897E0,-1.032074451E0
6.771680834E-1,-5.744376779E-1,-1.496799707E0,-1.002488494E0
6.872000833E-1,-5.279284716E-1,-1.051011324E0,-1.022862196E0
6.972320834E-1,-2.941788435E-1,-5.013920665E-1,-1.051984072E0
7.072640834E-1,5.003044754E-2,-1.619875245E-2,-1.078817844E0
7.172960833E-1,3.923183680E-1,3.915326595E-1,-1.043435574E0
7.273280834E-1,6.089966297E-1,5.280566812E-1,-9.805558920E-1
7.373600834E-1,6.793420911E-1,3.459221721E-1,-9.696431756E-1
7.473920833E-1,6.490110755E-1,-5.736777186E-2,-1.021910191E0
7.574240834E-1,4.956562519E-1,-5.487656593E-1,-1.094746470E0
7.674560834E-1,3.601809740E-1,-8.397532701E-1,-1.185266733E0
7.774880833E-1,3.395978808E-1,-9.037413597E-1,-1.176626444E0
7.875210834E-1,3.411393166E-1,-6.240926385E-1,-1.249966383E0
7.975530833E-1,2.838040292E-1,-3.026800752E-1,-1.322225094E0
8.075850834E-1,2.319117934E-1,1.728693843E-1,-1.308844090E0
8.176170834E-1,1.939398050E-1,7.101230621E-1,-1.255524397E0
8.276490833E-1,1.744073778E-1,1.135001302E0,-1.171052933E0
8.376810834E-1,8.756911010E-2,1.309547663E0,-1.124373198E0
8.477130834E-1,-2.631485462E-2,1.424100876E0,-1.140830517E0
8.577450833E-1,-1.137541533E-1,1.576000929E0,-1.185103655E0
8.677770834E-1,-2.062289715E-1,1.638917923E0,-1.265325308E0
8.778090834E-1,-2.131216824E-1,1.587168813E0,-1.398705959E0
8.878410833E-1,-8.855631202E-2,1.662835836E0,-1.587226629E0
8.978740834E-1,1.872927099E-1,2.085223436E0,-1.798144817E0
9.079060833E-1,4.626382291E-1,2.720284700E0,-1.636765242E0
9.179380834E-1,7.168578506E-1,3.289827585E0,-1.296066999E0
9.279700834E-1,1.100851893E0,3.750692368E0,-9.205977917E-1
9.380020833E-1,1.574369669E0,4.077529430E0,-5.824211240E-1
9.480340834E-1,1.967900515E0,4.100716591E0,-2.960357070E-1
9.580660834E-1,2.192183971E0,4.011248589E0,-4.398123175E-2
9.680980833E-1,2.241945982E0,3.913587332E0,2.012823224E-1
9.781300834E-1,2.175616503E0,3.948519707E0,4.683775306E-1
9.881620834E-1,2.112126350E0,4.151258945E0,6.957728863E-1
9.981950833E-1,2.080502987E0,4.421315193E0,8.032895923E-1
1.008227083E0,2.082567692E0,4.733726978E0,8.932389021E-1
1.018259083E0,2.081120253E0,5.025417805E0,1.036129475E0
1.028291083E0,2.031581640E0,5.317346573E0,1.263272405E0
1.038323083E0,1.917129040E0,5.517615318E0,1.556952000E0
1.048355083E0,1.773268819E0,5.491859913E0,1.853685141E0
1.058386333E0,1.667908669E0,5.274489403E0,2.145450354E0
1.068418333E0,1.648970604E0,4.807985783E0,2.404863119E0
1.078450333E0,1.634639859E0,4.115312099E0,2.569993973E0
1.088482333E0,1.537149787E0,3.354827404E0,2.643757820E0
1.098514333E0,1.347217560E0,2.654803514E0,2.640864372E0
1.108547333E0,1.105221391E0,2.032569647E0,2.568333864E0
1.118579333E0,8.495357037E-1,1.377591610E0,2.393484592E0
1.128611333E0,6.368373036E-1,6.677734852E-1,2.142409325E0
1.138643333E0,4.987739325E-1,2.480319887E-2,1.838236213E0
1.148675333E0,3.704609573E-1,-4.674046338E-1,1.578416586E0
1.158707333E0,1.908270270E-1,-8.312034607E-1,1.414777398E0
1.168739333E0,-6.670651585E-2,-1.048435330E0,1.377443552E0
1.178771333E0,-3.681603968E-1,-1.175405979E0,1.379737496E0
1.188803333E0,-6.406528950E-1,-1.270159960E0,1.340708852E0
1.198835333E0,-8.024595380E-1,-1.291533947E0,1.246555805E0
1.208867333E0,-8.634970784E-1,-1.271241903E0,1.086515784E0
1.218899333E0,-8.901151419E-1,-1.263842821E0,8.441793323E-1
1.228932333E0,-9.233630896E-1,-1.251870394E0,5.713893771E-1
1.238964333E0,-9.948747158E-1,-1.249463439E0,3.062776327E-1
1.248996333E0,-1.077981353E0,-1.268718600E0,6.934123486E-2
1.259028333E0,-1.146547556E0,-1.258062243E0,-1.690080911E-1
1.269060333E0,-1.209988594E0,-1.187642694E0,-4.137925506E-1
1.279092333E0,-1.265876412E0,-1.093880296E0,-6.472086310E-1
1.289124333E0,-1.286822200E0,-9.675607681E-1,-8.311480880E-1
1.299156333E0,-1.307073236E0,-8.682203889E-1,-9.451810122E-1
1.309188333E0,-1.347790480E0,-7.543731928E-1,-9.698839784E-1
1.319220333E0,-1.414192080E0,-6.957661510E-1,-9.395514131E-1
1.329252333E0,-1.522588849E0,-7.006235123E-1,-9.022392035E-1
1.339284333E0,-1.693728089E0,-7.430619597E-1,-8.712294698E-1
1.349317333E0,-1.887197733E0,-7.301543951E-1,-8.578920960E-1
1.359349333E0,-2.039976120E0,-6.485275030E-1,-8.742032051E-1
1.369381333E0,-2.106845617E0,-5.019343495E-1,-9.297063947E-1
1.379413333E0,-2.083035946E0,-3.052730262E-1,-1.013397098E0
1.389445333E0,-1.980848789E0,-7.280807942E-2,-1.113937378E0
1.399477333E0,-1.842321992E0,1.463042945E-1,-1.216620326E0
1.409509333E0,-1.673068762E0,3.065856099E-1,-1.312653422E0
1.419541333E0,-1.469713330E0,3.580284715E-1,-1.360695243E0
1.429573333E0,-1.206431389E0,3.007260263E-1,-1.323191047E0
1.439605333E0,-9.111852646E-1,1.517854929E-1,-1.203415632E0
1.449637333E0,-6.251348853E-1,-1.792364381E-2,-9.944813251E-1
1.459670333E0,-4.180833995E-1,-1.331392229E-1,-7.405487895E-1
1.469702333E0,-2.961891890E-1,-8.162596077E-2,-4.941384792E-1
1.479734333E0,-2.431238294E-1,1.385111958E-1,-2.832203805E-1
1.489766333E0,-2.263845354E-1,4.978573918E-1,-1.509595364E-1
1.499798333E0,-2.327611446E-1,9.039152265E-1,-1.055227146E-1
1.509830333E0,-2.543497682E-1,1.242369413E0,-1.150650904E-1
1.519862333E0,-2.393863052E-1,1.436050057E0,-1.688649356E-1
1.529894333E0,-1.641008705E-1,1.469783545E0,-2.339648455E-1
1.539926333E0,-4.945202172E-2,1.334411979E0,-2.954182327E-1
1.549958333E0,8.560194075E-2,1.129196286E0,-3.283223808E-1
1.559990333E0,1.998193115E-1,9.107674360E-1,-2.938994169E-1
1.570022333E0,2.596914470E-1,7.384947538E-1,-2.470062226E-1
1.580054333E0,2.587253749E-1,6.956462860E-1,-2.081719339E-1
1.590087333E0,2.370482981E-1,8.176782131E-1,-1.839568764E-1
1.600119333E0,1.512337625E-1,9.872410893E-1,-2.083259970E-1
1.610151333E0,-2.215169836E-3,1.106626153E0,-2.586490810E-1
1.620183333E0,-1.859442443E-1,1.178689837E0,-2.553366423E-1
1.630215333E0,-3.690690696E-1,1.197841644E0,-1.888127476E-1
1.640247333E0,-5.266595483E-1,1.180353045E0,-5.686054379E-2
1.650279333E0,-6.441403627E-1,1.121494532E0,1.163903326E-1
1.660311333E0,-7.136750817E-1,1.031926751E0,3.031272590E-1
1.670343333E0,-7.267642617E-1,9.544125199E-1,4.909568131E-1
1.680375333E0,-6.945188046E-1,8.972462416E-1,6.520002484E-1
1.690407333E0,-6.343492270E-1,8.454746604E-1,7.766646743E-1
1.700439333E0,-5.537344217E-1,7.901014090E-1,8.689839840E-1
1.710472333E0,-4.539026022E-1,7.266092896E-1,9.459887743E-1
1.720504333E0,-3.538081348E-1,6.201043725E-1,1.007225633E0
1.730536333E0,-2.759397030E-1,4.608409703E-1,1.053732395E0
1.740568333E0,-2.006431073E-1,2.928796411E-1,1.050345063E0
1.750600333E0,-1.130650640E-1,1.592097282E-1,1.009682298E0
1.760632333E0,-1.494107395E-2,7.199332118E-2,9.510819912E-1
1.770664333E0,7.738886029E-2,7.858172059E-2,9.225898981E-1
1.780696333E0,1.407800764E-1,1.625292450E-1,9.315850735E-1
1.790728333E0,1.606938541E-1,2.736432552E-1,9.261397123E-1
1.800760333E0,1.479189694E-1,3.591741621E-1,9.040643573E-1
1.810792333E0,9.955809265E-2,4.412514567E-1,9.034718275E-1
1.820824333E0,3.392733634E-2,4.946218431E-1,9.331269860E-1
1.830856333E0,-2.163179778E-2,5.037139058E-1,9.722632170E-1
1.840889333E0,-5.572674796E-2,4.817611873E-1,9.944976568E-1
1.850921333E0,-7.870503515E-2,4.400640726E-1,1.002818465E0
1.860953333E0,-9.293207526E-2,4.018724561E-1,1.012864947E0
1.870985333E0,-9.911166877E-2,3.656233847E-1,1.024574041E0
1.881017333E0,-8.697865158E-2,3.951568007E-1,9.968302250E-1
1.891049333E0,-8.559753746E-2,4.420071244E-1,9.056286812E-1
1.901081333E0,-6.855083257E-2,4.738497138E-1,7.501707673E-1
1.911113333E0,-5.936213210E-2,4.966237545E-1,5.822035670E-1
1.921145333E0,-5.575996637E-2,4.678022265E-1,4.071257710E-1
1.931177333E0,-5.358096212E-2,4.027481079E-1,2.688384652E-1
1.941209333E0,-3.367616609E-2,3.349164128E-1,2.028919160E-1
1.951241333E0,-1.192586310E-2,2.841440737E-1,2.237540483E-1
1.961273333E0,1.436854806E-2,2.404833287E-1,2.930726707E-1
1.971306333E0,5.065012351E-2,2.261651009E-1,3.501777947E-1
1.981338333E0,7.897369564E-2,2.780481875E-1,3.425893486E-1
1.991370333E0,8.010047674E-2,3.599933982E-1,2.464513779E-1
2.001402333E0,3.423475102E-2,4.719334543E-1,1.171112135E-1
2.011434333E0,-3.091602214E-2,5.533606410E-1,-4.846577346E-2
2.021466333E0,-1.123435348E-1,6.173951626E-1,-1.868884861E-1
2.031498333E0,-2.077976167E-1,6.492981911E-1,-2.696741819E-1
2.041530333E0,-3.074297309E-1,6.169169545E-1,-3.330498040E-1
2.051562333E0,-4.038926363E-1,5.207808614E-1,-4.037812352E-1
2.061594458E0,-4.955008626E-1,3.929223120E-1,-4.818445444E-1
2.071626458E0,-5.836001039E-1,2.812224329E-1,-5.679081082E-1
2.081658458E0,-6.692435145E-1,2.344394177E-1,-6.355705857E-1
2.091690458E0,-7.245097160E-1,2.587841749E-1,-6.328176856E-1
2.101723458E0,-7.362126708E-1,2.909661233E-1,-5.853289366E-1
2.111755458E0,-7.163545489E-1,3.323175609E-1,-4.961916506E-1
2.121787458E0,-6.454900503E-1,3.565728366E-1,-3.732957542E-1
2.131819458E0,-5.286976099E-1,3.529682457E-1,-2.255622298E-1
2.141851458E0,-3.715798855E-1,3.139206171E-1,-4.513694346E-2
2.151883458E0,-1.626804769E-1,2.411822379E-1,1.582558602E-1
2.161915458E0,7.392515242E-2,1.249911785E-1,3.569447100E-1
2.171947458E0,3.380031586E-1,1.566655375E-2,5.016379952E-1
2.181979458E0,6.054690480E-1,-5.969020352E-2,5.732909441E-1
2.192011458E0,8.503893018E-1,-1.149936691E-1,5.681510568E-1
2.202043458E0,1.036133051E0,-1.479648799E-1,4.953412712E-1
2.212075458E0,1.166114569E0,-1.654088497E-1,3.831180930E-1
2.222107458E0,1.241858482E0,-1.647917032E-1,2.558372617E-1
2.232139458E0,1.233910561E0,-1.405524164E-1,1.788894832E-1
2.242171458E0,1.149901867E0,-9.799608588E-2,1.580808461E-1
2.252204458E0,9.955190420E-1,-2.883725986E-2,1.590638161E-1
2.262236458E0,7.882280946E-1,1.095908135E-1,1.204526722E-1
2.272268458E0,5.264420509E-1,2.712121904E-1,1.715984195E-2
2.282300458E0,2.318737060E-1,4.399345219E-1,-9.886871278E-2
2.292332458E0,-3.614736721E-2,5.709489584E-1,-2.050252408E-1
2.302364458E0,-1.978244931E-1,6.655823588E-1,-2.554340661E-1
2.312396458E0,-2.291667014E-1,7.064893246E-1,-2.507687211E-1
2.322428458E0,-1.489358991E-1,6.693202853E-1,-2.043967843E-1
