"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.214636564E0,6.816292286E0,6.531382084E0
1.922607000E-3,-2.205059767E0,6.813898087E0,6.519411087E0
3.906250000E-3,-2.214636564E0,6.809109688E0,6.507440090E0
5.920410000E-3,-2.214636564E0,6.806715488E0,6.502651691E0
7.873535000E-3,-2.209848166E0,6.792350292E0,6.507440090E0
9.857177000E-3,-2.212242365E0,6.770802498E0,6.528987885E0
1.184082000E-2,-2.209848166E0,6.758831501E0,6.528987885E0
1.385498000E-2,-2.219424963E0,6.754043102E0,6.550535679E0
1.577758800E-2,-2.181117773E0,6.718130112E0,6.600813866E0
1.779174800E-2,-2.183511972E0,6.703764915E0,6.622362137E0
1.977539000E-2,-2.169146776E0,6.687005520E0,6.670246124E0
2.178955100E-2,-2.135627985E0,6.679822922E0,6.737283707E0
2.371215800E-2,-2.126051188E0,6.677428722E0,6.758831501E0
2.572631800E-2,-2.114080191E0,6.684611320E0,6.792350292E0
2.764892600E-2,-2.090138197E0,6.684611320E0,6.809109688E0
2.966308600E-2,-2.047042370E0,6.675034523E0,6.840234280E0
3.158569300E-2,-2.025494576E0,6.655880928E0,6.854599476E0
3.359985300E-2,-2.006340981E0,6.643909931E0,6.864176273E0
3.555297800E-2,-1.963245392E0,6.651092529E0,6.892906666E0
3.753662100E-2,-1.912967205E0,6.643909931E0,6.916848660E0
3.952026300E-2,-1.891419291E0,6.636727333E0,6.926425457E0
4.153442400E-2,-1.833958507E0,6.624756336E0,6.924031258E0
4.345703100E-2,-1.776497602E0,6.622362137E0,6.897695065E0
4.547119100E-2,-1.745373011E0,6.617573261E0,6.885724068E0
4.739379900E-2,-1.666364431E0,6.617573261E0,6.835445881E0
4.937744100E-2,-1.628057122E0,6.619967937E0,6.821080685E0
5.130004900E-2,-1.551442742E0,6.631938934E0,6.797138691E0
5.331420900E-2,-1.465251446E0,6.636727333E0,6.746860504E0
5.526733400E-2,-1.426944256E0,6.629544735E0,6.732495308E0
