"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-4.046530247E0,5.389140129E0,6.464713573E0
2.402969000E-3,-3.993860006E0,5.307740211E0,6.538930416E0
4.805938000E-3,-3.962736368E0,5.226340771E0,6.572447777E0
7.208906000E-3,-3.962736368E0,5.226340771E0,6.572447777E0
9.611875000E-3,-3.991465807E0,5.180852890E0,6.548506737E0
1.201484400E-2,-4.003436565E0,5.166488647E0,6.464713573E0
1.567416700E-2,-4.003436565E0,5.166488647E0,6.464713573E0
1.933349000E-2,-4.003436565E0,5.166488647E0,6.464713573E0
2.173645800E-2,-4.003436565E0,5.166488647E0,6.464713573E0
2.413942700E-2,-4.003436565E0,5.166488647E0,6.464713573E0
2.654239600E-2,-4.388886452E0,5.319710732E0,6.218121529E0
2.897770800E-2,-4.427192211E0,5.384351254E0,6.220515251E0
3.144520800E-2,-4.463103771E0,5.432233334E0,6.254033089E0
3.391234400E-2,-4.489438534E0,5.463356972E0,6.244456291E0
3.637932300E-2,-4.522956371E0,5.513632774E0,6.244456291E0
3.884651100E-2,-4.546897411E0,5.530391216E0,6.244456291E0
4.131375000E-2,-4.554079056E0,5.573485374E0,6.285155773E0
4.378093800E-2,-4.546897411E0,5.626155376E0,6.321067333E0
4.624812500E-2,-4.561261654E0,5.688401699E0,6.400073051E0
4.871536500E-2,-4.551685333E0,5.700372219E0,6.397678852E0
5.118265600E-2,-4.594778538E0,5.721919537E0,6.400073051E0
5.364994800E-2,-4.616325855E0,5.786560059E0,6.421619892E0
5.611718800E-2,-4.649843216E0,5.798530579E0,6.416831493E0
5.858442700E-2,-4.702513218E0,5.820077419E0,6.400073051E0
6.105171900E-2,-4.707301617E0,5.829653740E0,6.388102531E0
6.351901100E-2,-4.704907894E0,5.875142097E0,6.395284653E0
6.596911500E-2,-4.695331097E0,5.934994221E0,6.419225216E0
6.839552100E-2,-4.695331097E0,5.994846821E0,6.426407814E0
7.081505200E-2,-4.697725296E0,6.083428383E0,6.421619892E0
7.323375000E-2,-4.695331097E0,6.179192543E0,6.435984612E0
7.565244800E-2,-4.657025814E0,6.296503067E0,6.498230934E0
7.807192700E-2,-4.417615891E0,6.655617714E0,6.749611378E0
8.049145800E-2,-4.448738575E0,6.516760349E0,6.622724056E0
8.291015600E-2,-4.613931656E0,6.418602467E0,6.639482975E0
8.532885400E-2,-4.712089539E0,6.286926746E0,6.641877174E0
8.774833300E-2,-4.719272137E0,6.157645226E0,6.658635616E0
9.016781300E-2,-4.690542698E0,6.037940502E0,6.744822979E0
9.258651100E-2,-4.637872696E0,5.949358940E0,6.857346058E0
9.500526100E-2,-4.563655853E0,5.889506340E0,7.005779743E0
9.742474000E-2,-4.465497494E0,5.841624260E0,7.123090267E0
9.984421900E-2,-4.338610172E0,5.855988979E0,7.247583866E0
1.022629170E-1,-4.252422810E0,5.911053658E0,7.386441231E0
1.046816670E-1,-4.166235447E0,6.052304745E0,7.556422234E0
1.071011460E-1,-4.044136047E0,6.112157345E0,7.750344276E0
1.095206250E-1,-4.020195007E0,6.124127865E0,7.862866879E0
1.119393230E-1,-3.919643164E0,6.152857304E0,7.972995758E0
1.143580730E-1,-3.682626963E0,6.193556786E0,8.099883080E0
1.167775520E-1,-3.392941236E0,6.239045143E0,8.336899757E0
1.191970310E-1,-3.220566034E0,6.294108868E0,8.538002968E0
