"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.863468800E-2,8.678860217E-2,4.088212252E-1,-6.872205995E-5
1.010537500E-1,8.678860217E-2,4.283688962E-1,-7.399098482E-3
1.034720830E-1,9.167552739E-2,4.540252388E-1,-1.106428728E-2
1.058911980E-1,9.900590032E-2,4.735729098E-1,-1.228601672E-2
1.083110940E-1,1.197753027E-1,4.931205511E-1,-3.061195835E-2
1.107301560E-1,1.417664289E-1,5.236638188E-1,-5.015962943E-2
1.131484900E-1,1.625358313E-1,5.639808774E-1,-7.459421456E-2
1.155676040E-1,1.857486963E-1,6.042979360E-1,-1.112461016E-1
1.179874480E-1,2.089615464E-1,6.397281289E-1,-1.564500928E-1
1.204065630E-1,2.346178740E-1,6.776016951E-1,-2.077627331E-1
1.228248960E-1,2.614959180E-1,7.325795293E-1,-2.712926567E-1
1.252440110E-1,2.859304845E-1,8.034398556E-1,-3.445964158E-1
1.276638540E-1,3.103650808E-1,8.779653311E-1,-4.179001749E-1
1.300829690E-1,3.372431397E-1,9.634864330E-1,-5.034213066E-1
1.325013020E-1,3.653429151E-1,1.055115938E0,-5.987161994E-1
1.349204170E-1,3.934426904E-1,1.147967458E0,-6.940110922E-1
1.373402610E-1,4.288728237E-1,1.238375425E0,-7.990798354E-1
1.397593750E-1,4.581943452E-1,1.319009542E0,-9.078137279E-1
1.421777080E-1,4.960679412E-1,1.399643660E0,-1.028764844E0
1.445967710E-1,5.314981341E-1,1.475390911E0,-1.154603004E0
1.470166670E-1,5.693717599E-1,1.551138163E0,-1.288993239E0
1.494357810E-1,6.023584604E-1,1.620776772E0,-1.418496609E0
1.518541150E-1,6.316800117E-1,1.680641413E0,-1.547999859E0
1.542731770E-1,6.610015035E-1,1.735619307E0,-1.676281452E0
1.566930730E-1,6.854360700E-1,1.779601574E0,-1.799676180E0
1.591121880E-1,7.062054873E-1,1.821140409E0,-1.910853505E0
1.615305210E-1,7.220879793E-1,1.860235691E0,-2.014700413E0
1.639495830E-1,7.281966209E-1,1.902996182E0,-2.109995365E0
1.663694790E-1,7.245314121E-1,1.940869808E0,-2.191851139E0
1.687885940E-1,7.123141289E-1,1.962860942E0,-2.261489868E0
1.712069270E-1,6.927664280E-1,1.968969584E0,-2.320132732E0
1.736259900E-1,6.634449363E-1,1.955530643E0,-2.364115000E0
1.760458860E-1,6.316800117E-1,1.923765659E0,-2.389771461E0
1.784650000E-1,5.938063860E-1,1.872452974E0,-2.404432058E0
1.808833330E-1,5.486024022E-1,1.800370932E0,-2.403210402E0
1.833023960E-1,4.997331500E-1,1.700189114E0,-2.388549566E0
1.857222920E-1,4.447553158E-1,1.579237938E0,-2.361671686E0
1.881414060E-1,3.824471235E-1,1.442404270E0,-2.325019836E0
1.905597400E-1,3.164737225E-1,1.301905394E0,-2.278594017E0
1.929788020E-1,2.395047843E-1,1.167515159E0,-2.222394466E0
1.953986980E-1,1.600923836E-1,1.042898655E0,-2.155199289E0
1.978178130E-1,7.823649794E-2,9.366083741E-1,-2.084338903E0
2.002360940E-1,-7.284561638E-3,8.462004066E-1,-2.001261711E0
2.026552080E-1,-9.647081047E-2,7.643445134E-1,-1.919405699E0
2.050751040E-1,-1.893222481E-1,6.824886203E-1,-1.837549806E0
2.074942190E-1,-2.858389020E-1,5.969675779E-1,-1.755693913E0
2.099125000E-1,-3.811337948E-1,5.053378344E-1,-1.676281452E0
2.123316150E-1,-4.752069712E-1,4.149298966E-1,-1.604199529E0
2.147515110E-1,-5.680583119E-1,3.306305408E-1,-1.539447784E0
2.171706250E-1,-6.572445631E-1,2.512181103E-1,-1.479583025E0
2.195889060E-1,-7.452090979E-1,1.852447242E-1,-1.438044310E0
2.220080210E-1,-8.282867074E-1,1.278234422E-1,-1.408722758E0
2.244279170E-1,-9.113643169E-1,8.750637621E-2,-1.397727251E0
2.268470310E-1,-9.883332253E-1,6.062832102E-2,-1.402614117E0
2.292653130E-1,-1.065302372E0,4.474583641E-2,-1.418496609E0
2.316844270E-1,-1.141049504E0,4.352410510E-2,-1.450261593E0
2.341043230E-1,-1.214353323E0,5.451967195E-2,-1.496687293E0
2.365234380E-1,-1.281548500E0,8.261945099E-2,-1.555330276E0
2.389417190E-1,-1.346300125E0,1.266017109E-1,-1.626190543E0
2.413608330E-1,-1.412273526E0,1.864664555E-1,-1.709268212E0
2.437807290E-1,-1.473359942E0,2.597702444E-1,-1.804563046E0
2.461998440E-1,-1.538111567E0,3.526216745E-1,-1.909631848E0
2.486181250E-1,-1.602863312E0,4.625773430E-1,-2.030582905E0
2.510372400E-1,-1.666393161E0,5.786416531E-1,-2.162529707E0
2.534571360E-1,-1.726257920E0,6.910407543E-1,-2.305472136E0
2.558762500E-1,-1.782457471E0,8.034398556E-1,-2.465518713E0
2.582945310E-1,-1.833770156E0,9.048433900E-1,-2.630452156E0
2.607136460E-1,-1.872865438E0,9.964730740E-1,-2.806381226E0
2.631335420E-1,-1.903408766E0,1.083215714E0,-2.993305683E0
2.655526560E-1,-1.920512915E0,1.151632667E0,-3.182673693E0
2.679709380E-1,-1.925399899E0,1.209053874E0,-3.378150463E0
2.703900520E-1,-1.916847706E0,1.261588216E0,-3.573627234E0
2.728099480E-1,-1.897300124E0,1.309235692E0,-3.772769213E0
2.752290630E-1,-1.859426498E0,1.349552751E0,-3.960915327E0
2.776473440E-1,-1.806892157E0,1.388648152E0,-4.140510082E0
2.800664580E-1,-1.737253547E0,1.406974077E0,-4.304222107E0
2.824863540E-1,-1.657841086E0,1.447291136E0,-4.461824894E0
2.849054690E-1,-1.568654895E0,1.505934119E0,-4.609654427E0
2.873237500E-1,-1.463586092E0,1.548694730E0,-4.729383945E0
2.897428650E-1,-1.353630424E0,1.568242311E0,-4.838117599E0
2.921627610E-1,-1.236344457E0,1.629328847E0,-4.938299656E0
2.945818750E-1,-1.114171505E0,1.690415263E0,-5.021377087E0
2.970001560E-1,-9.797811508E-1,1.713628173E0,-5.082463741E0
2.994192710E-1,-8.453909159E-1,1.757610440E0,-5.136219501E0
3.018391670E-1,-7.061137557E-1,1.826027274E0,-5.167984486E0
3.042582810E-1,-5.631713867E-1,1.877339959E0,-5.175314903E0
3.066765630E-1,-4.153422117E-1,1.917657018E0,-5.177758217E0
3.090956770E-1,-2.687346637E-1,1.948200226E0,-5.161876202E0
3.115155730E-1,-1.172402129E-1,1.954308867E0,-5.143549919E0
3.139346360E-1,3.303251043E-2,1.920100451E0,-5.121558666E0
3.163529690E-1,1.771965921E-1,1.871231318E0,-5.094680786E0
3.187720830E-1,3.152520061E-1,1.815031648E0,-5.064137459E0
3.211919790E-1,4.447553158E-1,1.756388664E0,-5.037259579E0
3.236110940E-1,5.571544766E-1,1.691637039E0,-5.001829624E0
3.260293750E-1,6.573362947E-1,1.626885414E0,-4.960290432E0
3.284484900E-1,7.416356206E-1,1.575572729E0,-4.924860477E0
3.308683860E-1,8.063873053E-1,1.524260044E0,-4.884543419E0
3.332875000E-1,8.589216471E-1,1.466838837E0,-4.845448017E0
3.357057810E-1,8.967952728E-1,1.397200227E0,-4.812461376E0
3.381248960E-1,9.200081229E-1,1.315344334E0,-4.780696392E0
3.405447920E-1,9.236733317E-1,1.224936366E0,-4.750153065E0
3.429639060E-1,9.163429737E-1,1.135750175E0,-4.723275185E0
3.453821880E-1,8.931300640E-1,1.049007297E0,-4.707392693E0
3.478013020E-1,8.515912890E-1,9.634864330E-1,-4.690288544E0
3.502211980E-1,7.917265296E-1,8.816305399E-1,-4.678071022E0
3.526402610E-1,7.208662033E-1,7.838921547E-1,-4.687844753E0
3.550585940E-1,6.390103698E-1,6.629409790E-1,-4.704949379E0
3.574777080E-1,5.510458350E-1,5.407680273E-1,-4.737936020E0
3.598976040E-1,4.533074200E-1,4.430296719E-1,-4.780696392E0
3.623167190E-1,3.482387066E-1,3.501782119E-1,-4.841783047E0
3.647350000E-1,2.370613366E-1,2.499963939E-1,-4.922417164E0
3.671541150E-1,1.209970340E-1,1.595883965E-1,-5.016489983E0
3.695740110E-1,4.581501707E-5,8.872810006E-2,-5.119115353E0
3.719931250E-1,-1.245706007E-1,4.108064994E-2,-5.225405693E0
3.744114060E-1,-2.491869777E-1,1.664606482E-2,-5.336583138E0
3.768305210E-1,-3.750251234E-1,2.764163166E-2,-5.452647686E0
3.792504170E-1,-4.898676872E-1,6.872228812E-3,-5.596811771E0
3.816695310E-1,-5.900494456E-1,-5.421424285E-2,-5.748306274E0
3.840878130E-1,-6.706836224E-1,-6.520980597E-2,-5.890026569E0
3.865069270E-1,-7.403221726E-1,-1.267544273E-2,-6.032968998E0
3.889268230E-1,-7.953000069E-1,5.818486586E-2,-6.168581009E0
3.913459380E-1,-8.356170654E-1,1.241582558E-1,-6.289532185E0
3.937642190E-1,-8.588299155E-1,1.901316345E-1,-6.404374599E0
3.961833330E-1,-8.624951243E-1,2.634354234E-1,-6.506999969E0
3.986032290E-1,-8.502778411E-1,3.416261077E-1,-6.592521191E0
4.010223440E-1,-8.246214986E-1,4.259254634E-1,-6.657272816E0
4.034406250E-1,-7.830827236E-1,5.212203264E-1,-6.701254845E0
4.058597400E-1,-7.268831730E-1,6.250673532E-1,-6.715915680E0
4.082796360E-1,-6.609097719E-1,7.325795293E-1,-6.708585262E0
4.106987500E-1,-5.802755952E-1,8.425351977E-1,-6.686594486E0
4.131170310E-1,-4.886459708E-1,9.537125826E-1,-6.648720741E0
4.155361460E-1,-3.921293616E-1,1.069776773E0,-6.597408295E0
4.179560420E-1,-2.907257974E-1,1.196836591E0,-6.543652058E0
4.203751560E-1,-1.844353229E-1,1.306792259E0,-6.488674164E0
4.227934380E-1,-7.447967678E-2,1.402087212E0,-6.439805031E0
4.252125520E-1,3.669769689E-2,1.503490686E0,-6.392157555E0
4.276324480E-1,1.454316229E-1,1.613446355E0,-6.345731735E0
4.300515630E-1,2.492786199E-1,1.724623680E0,-6.310301781E0
4.324698440E-1,3.457952440E-1,1.829692483E0,-6.279758453E0
4.348889580E-1,4.300945699E-1,1.926209092E0,-6.260210514E0
4.373088540E-1,4.997331500E-1,2.014173746E0,-6.255323887E0
4.397279690E-1,5.608196855E-1,2.094807863E0,-6.268763065E0
4.421462500E-1,6.048019528E-1,2.169333458E0,-6.284645557E0
4.445653650E-1,6.377886534E-1,2.227976322E0,-6.311523438E0
4.469852610E-1,6.561145782E-1,2.284175873E0,-6.348175049E0
4.494043750E-1,6.622232199E-1,2.334266901E0,-6.381162167E0
4.518226560E-1,6.548928618E-1,2.377027273E0,-6.411705017E0
4.542417710E-1,6.377886534E-1,2.413679361E0,-6.439805031E0
4.566616670E-1,6.109105945E-1,2.443000793E0,-6.464239597E0
4.590807810E-1,5.742586851E-1,2.461326599E0,-6.481343746E0
4.614990630E-1,5.327199101E-1,2.468657017E0,-6.500891209E0
4.639181770E-1,4.899592996E-1,2.466213703E0,-6.510665417E0
4.663380730E-1,4.435335994E-1,2.449109316E0,-6.519217491E0
4.687571880E-1,3.897774816E-1,2.428339958E0,-6.517995834E0
4.711755210E-1,3.360213935E-1,2.403905392E0,-6.508221626E0
4.735945830E-1,2.786001265E-1,2.377027273E0,-6.482565403E0
4.760144790E-1,2.175136656E-1,2.355036259E0,-6.445913792E0
4.784335940E-1,1.515402645E-1,2.340375423E0,-6.387270451E0
4.808519270E-1,7.701476663E-2,2.337932110E0,-6.312745094E0
4.832709900E-1,-3.619375173E-3,2.350149393E0,-6.227223873E0
4.856908860E-1,-9.280563146E-2,2.373362064E0,-6.124598980E0
4.881100000E-1,-1.905439794E-1,2.407570601E0,-6.017086506E0
4.905283330E-1,-2.919475436E-1,2.438113928E0,-5.901022434E0
4.929473960E-1,-3.982380033E-1,2.471100569E0,-5.787401676E0
4.953672920E-1,-5.118587613E-1,2.506530762E0,-5.666450024E0
4.977864060E-1,-6.340317130E-1,2.560286760E0,-5.551607609E0
5.002047400E-1,-7.610915899E-1,2.633590460E0,-5.434321404E0
5.026238020E-1,-9.015904665E-1,2.727663755E0,-5.323144436E0
5.050436980E-1,-1.054306746E0,2.841284513E0,-5.218075752E0
5.074628130E-1,-1.215575099E0,2.976896524E0,-5.120337009E0
5.098811460E-1,-1.386617184E0,3.129612684E0,-5.023820400E0
5.123002610E-1,-1.567433119E0,3.303098202E0,-4.927303791E0
5.147201040E-1,-1.756801248E0,3.488801241E0,-4.840560913E0
5.171392190E-1,-1.951056123E0,3.680612803E0,-4.758705139E0
5.195575520E-1,-2.150197744E0,3.867537260E0,-4.680514336E0
5.219766150E-1,-2.349339724E0,4.053239822E0,-4.609654427E0
5.243965110E-1,-2.549703360E0,4.234055996E0,-4.544902802E0
5.268156250E-1,-2.743958235E0,4.413650036E0,-4.485037804E0
5.292339580E-1,-2.932104588E0,4.592022419E0,-4.426394939E0
5.316530730E-1,-3.108033657E0,4.763064861E0,-4.377525806E0
5.340729170E-1,-3.271745443E0,4.925554752E0,-4.332321644E0
5.364920310E-1,-3.419574738E0,5.074605942E0,-4.292004585E0
5.389103650E-1,-3.549077988E0,5.211439610E0,-4.257796288E0
5.413294790E-1,-3.659033775E0,5.333612442E0,-4.226031303E0
5.437493750E-1,-3.750663519E0,5.433794022E0,-4.188157558E0
