,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
8293,83.00614462,0.06599163263999999,-0.6271032690999999,0.3727230728
8294,83.01615162,-0.032582350079999996,-0.428234905,0.4624175429
8295,83.02615962,-0.109001711,-0.260094732,0.5617994070000001
8296,83.03616662,-0.1677433252,-0.1909401566,0.6614708304
8297,83.04617362,-0.23687291149999998,-0.21163523199999998,0.7674000859000001
8298,83.05618062,-0.3231931329,-0.3259647489,0.8765478729999999
8299,83.06618762,-0.4094377756,-0.5288482308,0.9724247456
8300,83.07619563,-0.4799601436,-0.7462487220999999,1.038984299
8301,83.08620262,-0.5085349679,-0.9264308214,1.0483682159999999
8302,83.09620962,-0.5003590584000001,-0.9764455556999999,0.9782155156
8303,83.10621662,-0.4686385989,-0.7836422324,0.8352547884
8304,83.11622362,-0.41430264710000003,-0.3334010243,0.6142683625
8305,83.12623062,-0.37046390770000004,0.1126568466,0.35440778729999994
8306,83.13623862,-0.3196625113,0.1582890451,0.1540755033
8307,83.14624562,-0.24875265359999998,-0.2382202148,0.07164001465
8308,83.15625262,-0.15655827519999999,-0.5632590055,-0.08829505742
8309,83.16625962,0.03780102357,-0.6842346787000001,-0.1801113188
8310,83.17626662,0.3022387922,-0.7591142058,-0.2263938636
8311,83.18627363,0.5588209033,-0.8864578605,-0.2478147894
8312,83.19628162,0.7079731226,-1.11483407,-0.3072562814
8313,83.20628862,0.8740339279000001,-1.030925989,-0.18985246120000002
8314,83.21629562,0.9913153052,-1.2384403940000002,-0.06483834982
8315,83.22630262,0.9971398711,-1.467996836,0.01684547774
8316,83.23630962,0.9003518224,-1.4423434730000002,0.1059385985
8317,83.24631762,0.7316171526999999,-1.152136683,0.2513389289
8318,83.25632462,0.43595433240000003,-0.5923705697,0.4067170918
8319,83.26633162,0.0003964570351,-0.09765085578,0.4883099496
8320,83.27633863,-0.5460828543,0.5189766884,0.5723867415999999
8321,83.28634562,-0.9999167918999999,0.8946431279000001,0.5645035505
8322,83.29635262,-1.123130679,0.5554970503,0.332467109
8323,83.30636062,-1.0257502790000002,-0.07043520361000001,-0.11804591119999999
8324,83.31636762,-0.9586824775,-0.3260142505,-0.45068192479999997
8325,83.32637462,-0.9665266870999999,-0.4525578618,-0.49430170659999995
8326,83.33638162,-0.9644960165,-0.6339182854,-0.4383212626
8327,83.34638862,-0.9725773931,-0.7929542661,-0.297848314
8328,83.35639662,-0.9388490319,-0.6927137375,-0.1387177855
8329,83.36640362,-0.7594606279999999,-0.4772970378,0.010885284280000001
8330,83.37641062,-0.5764380693,-0.220387727,0.1411367655
8331,83.38641763,-0.5209353566,-0.004254409578,0.22782361510000002
8332,83.39642462,-0.5658069849,0.08046074212,0.2562576532
8333,83.40643162,-0.6632261276,0.052354637530000005,0.25298580530000003
8334,83.41643962,-0.8119809628,0.044522281739999996,0.2771960497
8335,83.42644662,-0.9655931592,0.2064605653,0.34422925109999997
8336,83.43645362,-1.097794175,0.5100777149,0.4181066453
8337,83.44646062,-1.177687526,0.6969221234,0.4361478984
8338,83.45646762,-1.145469069,0.7169048786,0.4779688418
8339,83.46647462,-1.028391361,0.6870849729,0.5555775761999999
8340,83.47648263,-0.8776751161,0.6590003371,0.5938737988
8341,83.48648962,-0.7043913006999999,0.5958115458,0.5753754377
8342,83.49649662,-0.5169271231,0.57833004,0.5397087932
8343,83.50650362,-0.3494315147,0.6130661368,0.5309817195000001
8344,83.51651062,-0.21781916920000002,0.6062468886,0.5057890415
8345,83.52651862,-0.06360422075,0.6310148239,0.48457306619999996
8346,83.53652562,0.1028374806,0.7426369786,0.444942832
8347,83.54653262,0.27221810820000003,0.9426249862,0.3992233872
8348,83.55653962,0.4348586798,1.11166203,0.32770124079999996
8349,83.56654662,0.5682823062,1.27989614,0.2794879973
8350,83.57655362,0.6813308597,1.4268754719999999,0.2829245627
8351,83.58656162,0.6981008648999999,1.512354255,0.281427145
8352,83.59656862,0.5244837999,1.476736069,0.30250364539999997
8353,83.60657562,0.1588719934,1.4598976369999999,0.35536527630000003
8354,83.61658262,-0.2423238903,1.455281615,0.4501652718
8355,83.62658962,-0.5675466061,1.1892580990000001,0.5059114099
8356,83.63659762,-0.6799538136,0.9058564901,0.5500623584000001
8357,83.64660462,-0.6447876692,0.6755654216,0.5902079344
8358,83.65661162,-0.5739441514,0.5108334422,0.6373333335
8359,83.66661862,-0.5429225564,0.420772016,0.6746461390999999
8360,83.67662562,-0.586523056,0.4382282197,0.6901523471
8361,83.68663262,-0.6377251744,0.5555502176,0.7075073719
8362,83.69664062,-0.6671317816,0.6887480021,0.7367406487
8363,83.70664762,-0.6656668782,0.8104544878000001,0.7934663296
8364,83.71665462,-0.6347118615999999,0.9090577364,0.8486246467
8365,83.72666162,-0.6001921892000001,0.9631227255,0.8980886936
8366,83.73666862,-0.6020215154,0.9324305654,0.9440607429000001
8367,83.74667562,-0.6391608715,0.8168083429,0.9672988056999999
8368,83.75668362,-0.7008889318000001,0.6712042689,0.9711508154999999
8369,83.76669062,-0.7496663332,0.5882374048,0.9490543604
8370,83.77669762,-0.7767016887999999,0.5453205704999999,0.8884120584
8371,83.78670463,-0.7958157659,0.5689954161999999,0.7902903557
8372,83.79671162,-0.7873077393000001,0.6421093345000001,0.6829588413
8373,83.80671962,-0.7730157375,0.7453235387999999,0.5807338953
8374,83.81672662,-0.7425278425,0.9134281278,0.46237400170000004
8375,83.82673362,-0.6954990625,1.070852995,0.37482047079999997
8376,83.83674062,-0.6176857352,1.21897459,0.3333494663
8377,83.84674762,-0.5317651032999999,1.3480012419999998,0.3035533428
8378,83.85675462,-0.4426828623,1.347232699,0.26090201739999996
8379,83.86676262,-0.3508804739,1.216339469,0.2116223723
8380,83.87677083,-0.2517882586,0.9794850945,0.1512120217
8381,83.88677783,-0.1470962167,0.6969283819,0.09578646719
8382,83.89678483,-0.03202741966,0.45505395530000003,0.0671114102
8383,83.90679183,0.05218814313,0.2607003152,0.0376377888
8384,83.91679883,0.10178365560000001,0.16169729830000001,0.03367020935
8385,83.92680683,0.1538690478,0.08018409461,0.00896014832
8386,83.93681383,0.227382943,-0.029819905760000005,-0.014235185459999999
8387,83.94682083,0.3109001517,-0.049524854869999996,-0.0003655028995
8388,83.95682783,0.3734807074,-0.055472493170000005,0.04520064965
8389,83.96683483,0.4431750178,-0.1136903241,0.08514177054
8390,83.97684283,0.5603514314,-0.2916752398,0.07912728934999999
8391,83.98684983,0.7444033623,-0.494074434,-0.04557640851
8392,83.99685683,0.9310560822,-0.6296790838,-0.2799380422
8393,84.00686383,1.046108127,-0.7889230251,-0.6375551224
8394,84.01687083,1.10693717,-0.992651403,-1.03989315
8395,84.02687883,1.10729754,-0.9887468815,-1.5002371069999998
8396,84.03688583,1.122294068,-0.8127306104,-1.96801579
8397,84.04689283,1.099746704,-0.6419256926,-2.384934425
8398,84.05689983,1.02972281,-0.5064112544,-2.623118639
8399,84.06690683,0.8870793581,-0.30062735079999997,-2.638420343
8400,84.07691383,0.7660208344,-0.07116033882,-2.456760168
8401,84.08692183,0.7424793839,0.117399089,-2.114816189
8402,84.09692883,0.9157848954000001,0.1297550946,-1.50772655
8403,84.10693583,1.104473233,0.07122646272000001,-0.8221965431999999
8404,84.11694283,1.228564382,-0.2255444825,-0.3114547431
8405,84.12694983,1.40204072,-0.7886945009,0.10474129019999999
8406,84.13695783,1.7347859140000002,-1.437420845,0.4294224381
8407,84.14696483,2.172975779,-1.8355798719999998,0.43226134780000003
8408,84.15697183,2.629322529,-2.004727125,0.289009124
8409,84.16697883,2.948656082,-1.937933207,0.07400041819
8410,84.17698583,2.997844696,-1.6533230540000001,-0.1011660695
8411,84.18699383,2.7251107689999996,-1.00404346,-0.2195982337
8412,84.19700083,2.316761732,0.09229589254000001,-0.2770053148
8413,84.20700783,1.969613314,0.7163076401,-0.3253726959
8414,84.21701483,1.4331834319999999,0.2036467195,-0.4557312429
8415,84.22702183,0.5327259302,-0.7169793248,-0.6258644461999999
8416,84.23702883,-0.43227052689999995,-1.307955623,-0.72449857
8417,84.24703683,-1.136394143,-1.5578479769999998,-0.7263774276
8418,84.25704383,-1.5537217859999999,-1.407193542,-0.7634637952
