"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.051262500E-2,1.122165561E0,-4.132258892E-1,-2.711875141E-1
8.550187500E-2,8.869825006E-1,5.513303280E-1,-1.190820634E-1
1.180785000E-1,7.171619534E-1,9.416732192E-1,-1.929967552E-1
1.393303120E-1,5.326806307E-1,9.428949356E-1,-3.585412502E-1
1.549217180E-1,2.510717213E-1,7.889568806E-1,-4.764382541E-1
1.677959210E-1,-8.795848489E-2,5.409455895E-1,-5.534072518E-1
1.792820230E-1,-4.141605198E-1,2.336803824E-1,-6.279328465E-1
1.899100740E-1,-6.829411983E-1,-1.249830611E-2,-6.853541732E-1
2.003425990E-1,-8.881919384E-1,-8.030434698E-2,-6.884084940E-1
2.108778620E-1,-1.048238635E0,-5.037195235E-2,-6.346523762E-1
2.208584930E-1,-1.174076915E0,-2.288301662E-2,-5.534072518E-1
2.309398090E-1,-1.245548129E0,3.148399293E-2,-5.137010217E-1
2.407904670E-1,-1.223556995E0,1.958067417E-1,-5.711223483E-1
2.506932960E-1,-1.094664454E0,5.629367232E-1,-7.152865529E-1
2.608657100E-1,-9.340068102E-1,9.880989194E-1,-8.991569877E-1
2.707149170E-1,-8.625355959E-1,1.397989631E0,-1.019497395E0
2.806630210E-1,-9.010201097E-1,1.688150525E0,-1.055538535E0
2.906950730E-1,-6.786651611E-1,1.448080540E0,-1.070810080E0
3.007450990E-1,-9.162367135E-2,9.031887054E-1,-1.020108342E0
3.114866120E-1,9.700601697E-1,3.418035507E-1,-4.330668151E-1
3.211988680E-1,9.700601697E-1,3.418035507E-1,-4.330668151E-1
3.311139960E-1,1.685383320E0,-5.037195235E-2,2.508212999E-2
3.409330600E-1,1.759297967E0,3.298632801E-4,1.625268161E-1
3.507385920E-1,1.600473046E0,3.033190370E-1,2.217807323E-1
3.608128580E-1,1.210741043E0,7.687983513E-1,2.431610227E-1
3.706724910E-1,6.847860813E-1,1.195182323E0,2.364415079E-1
3.806943080E-1,1.337856054E-1,1.488397598E0,1.771875769E-1
3.907597160E-1,-2.993178666E-1,1.677155018E0,1.042136364E-2
4.007699200E-1,-5.436639190E-1,1.712585211E0,-2.082683891E-1
4.107215220E-1,-4.960164726E-1,1.341789961E0,-3.945823014E-1
4.214368230E-1,-1.356059611E-1,7.290920615E-1,-5.393573642E-1
4.310049740E-1,3.084930480E-1,2.049697191E-1,-5.558507442E-1
4.408220490E-1,7.153293490E-1,-1.945361495E-1,-3.829758763E-1
4.506785870E-1,1.063522458E0,-3.411437869E-1,-1.111408174E-1
4.607628560E-1,1.263275385E0,-2.220250815E-1,1.973461360E-1
4.706769900E-1,1.241895080E0,-3.571118414E-2,4.862853885E-1
4.806310570E-1,1.020151019E0,-1.616349816E-2,6.848165989E-1
4.906615910E-1,7.159401774E-1,1.334984899E-1,7.434596419E-1
5.006908580E-1,3.879055381E-1,5.604932904E-1,6.866492033E-1
5.106804910E-1,7.208821177E-2,9.819902778E-1,5.620326400E-1
5.205693080E-1,-1.893621087E-1,1.257490635E0,3.861034811E-1
5.305742160E-1,-4.208800495E-1,1.487175941E0,2.144503593E-1
5.405491700E-1,-5.797049999E-1,1.760843515E0,9.166644514E-2
5.505786470E-1,-6.157460213E-1,1.972813845E0,6.845355779E-2
5.605513860E-1,-6.084156632E-1,1.986863613E0,1.619159430E-1
5.705972550E-1,-5.913113952E-1,2.010076523E0,3.207409084E-1
5.806441900E-1,-6.035287380E-1,2.969745874E0,4.178684652E-1
5.905661570E-1,-8.466531038E-1,3.801744223E0,3.702209890E-1
6.006706410E-1,-1.232109070E0,4.668561935E0,3.616688550E-1
6.106683830E-1,-1.695755839E0,5.374722481E0,3.744970262E-1
6.206767540E-1,-2.180171967E0,5.955655098E0,4.093163610E-1
6.305754390E-1,-2.641375303E0,6.474890709E0,4.930048883E-1
6.405592820E-1,-3.017668247E0,6.961139202E0,6.017389297E-1
6.505317030E-1,-3.263236046E0,7.548791885E0,7.685050964E-1
6.605679140E-1,-3.353033304E0,8.274499893E0,1.083711624E0
6.705350190E-1,-3.250407934E0,8.952560425E0,1.549190879E0
6.805810720E-1,-2.967577219E0,9.377722740E0,2.116684675E0
6.905435980E-1,-2.631601334E0,9.548153877E0,2.784360409E0
7.007043610E-1,-2.380535841E0,9.419872284E0,3.523507357E0
7.107537430E-1,-2.263249636E0,8.997763634E0,4.252269745E0
7.219574340E-1,-2.186280727E0,8.380179405E0,4.936438560E0
7.313442790E-1,-2.079379320E0,7.548791885E0,5.544249535E0
7.409427020E-1,-1.952319264E0,6.551249027E0,6.068371773E0
7.507789130E-1,-1.787385583E0,5.584249020E0,6.558896542E0
7.606260190E-1,-1.556478620E0,4.688109875E0,7.031095505E0
7.705465720E-1,-1.241272092E0,3.790138006E0,7.462977409E0
7.805653480E-1,-7.678514719E-1,3.029610634E0,7.817890167E0
7.905347360E-1,-2.205162346E-1,2.515872955E0,8.074454308E0
8.005159300E-1,1.551658809E-1,2.188449144E0,8.278483391E0
8.105465270E-1,3.585840166E-1,1.997248411E0,8.429367065E0
8.205108260E-1,4.208922684E-1,1.889125228E0,8.438529968E0
8.305394750E-1,-8.673675358E-2,1.196404099E0,7.860650539E0
8.405343000E-1,-4.104953408E-1,6.044755578E-1,7.440375328E0
8.506652120E-1,-5.082337856E-1,-8.763472736E-2,7.233902931E0
8.605636680E-1,-3.481870890E-1,-9.037507176E-1,7.007271767E0
8.705288960E-1,4.948619753E-2,-1.666110516E0,6.718943596E0
8.805940100E-1,4.630419612E-1,-2.137698412E0,6.400682449E0
8.905910670E-1,6.701253057E-1,-2.120594263E0,6.057987213E0
9.005640960E-1,6.334733963E-1,-1.647784472E0,5.688413620E0
9.106446100E-1,3.494210243E-1,-1.039362788E0,5.526534557E0
9.206263670E-1,-4.214358702E-2,-6.306939721E-1,5.548525810E0
9.305517460E-1,-2.217379808E-1,-1.024091125E0,5.619997025E0
9.405244350E-1,6.597956270E-2,-2.540258646E0,5.659703255E0
9.505212800E-1,7.018902898E-1,-5.045416832E0,5.558910370E0
9.605767020E-1,1.544273376E0,-8.275061607E0,5.318229675E0
9.705504130E-1,2.436136723E0,-9.998923302E0,4.518606663E0
9.806072690E-1,2.405593395E0,-1.042530727E1,3.779459953E0
9.910626970E-1,1.764184952E0,-9.731975555E0,2.998163223E0
1.000865911E0,8.546066284E-1,-8.138838768E0,2.165554047E0
1.010888018E0,4.887533188E-2,-6.074114323E0,1.437402606E0
1.020727071E0,-6.426240802E-1,-4.306880951E0,9.419908524E-1
1.030645598E0,-1.132538080E0,-3.348433256E0,6.310604215E-1
1.040613861E0,-1.257765412E0,-3.159676075E0,3.341799378E-1
1.050604493E0,-1.101994872E0,-3.571399212E0,-8.515459485E-3
1.060544809E0,-8.735311627E-1,-4.190816402E0,-3.457130790E-1
1.070605467E0,-7.434168458E-1,-4.560389996E0,-5.332487226E-1
1.080625796E0,-1.027469277E0,-3.468163013E0,-1.850555092E-1
1.090600960E0,-1.332291007E0,-1.923284769E0,2.419392914E-1
1.100647042E0,-1.559532881E0,-2.653965354E-1,6.548841596E-1
1.110736083E0,-1.525324464E0,1.306970716E0,8.821260333E-1
1.120846604E0,-1.344508290E0,2.689358711E0,9.829187989E-1
1.130712364E0,-1.056179881E0,3.435225248E0,1.031177163E0
1.140611744E0,-9.211786389E-1,3.223254919E0,1.170454502E0
1.150590434E0,-1.083058000E0,1.471904278E0,1.403194070E0
1.160599279E0,-9.718804955E-1,-9.924116731E-2,1.064774752E0
1.170538702E0,-1.161859632E0,8.127806187E-1,5.253807306E-1
1.180545413E0,-2.095261812E0,1.161584735E0,7.996592522E-1
1.190556269E0,-2.330444813E0,-5.167923868E-3,1.254143000E0
1.200643697E0,-1.738516450E0,-7.644734383E-1,9.035063386E-1
1.210636911E0,-1.392766714E0,-8.084557652E-1,2.651521564E-1
1.220589018E0,-1.471568346E0,-1.121829510E0,1.387030631E-1
1.230537071E0,-1.218059182E0,-3.203743696E-1,-2.623055130E-2
1.240545098E0,-1.039075732E0,5.470542312E-1,4.035376012E-2
1.250593111E0,-1.045184374E0,5.409455895E-1,2.682064772E-1
1.260556118E0,-1.040908337E0,1.926668733E-2,2.712607980E-1
1.270553621E0,-9.908173084E-1,-5.586118698E-1,-1.111408174E-1
1.280580373E0,-9.278981686E-1,-1.197576880E0,-5.607376695E-1
1.290535249E0,-8.924679756E-1,-1.846315742E0,-7.775948048E-1
1.300645187E0,-1.080614567E0,-2.015525341E0,-6.975714564E-1
1.310705156E0,-1.444690228E0,-1.391831994E0,-3.927497268E-1
1.320641140E0,-1.036021352E0,-7.632517219E-1,5.440366268E-2
1.330635632E0,-2.186836302E-1,6.032538414E-1,7.019208074E-1
1.340580878E0,-5.320574641E-1,1.128597975E0,9.816970825E-1
1.350542501E0,-8.014490604E-1,1.249549389E0,1.247423530E0
1.361909313E0,-9.785999656E-1,1.037579060E0,1.393420219E0
1.371211219E0,-1.116044760E0,7.455854416E-1,1.391587615E0
1.380856172E0,-1.103216529E0,5.073480010E-1,1.272468925E0
1.390699148E0,-1.081225395E0,4.627548456E-1,1.157015443E0
1.400603136E0,-1.078171134E0,6.588425636E-1,1.133802533E0
1.410523630E0,-1.191181183E0,9.245689511E-1,1.168621898E0
1.420534877E0,-1.394599319E0,9.893206954E-1,1.184504390E0
1.430526501E0,-1.752566338E0,9.435057640E-1,1.164956689E0
1.440534313E0,-1.625506282E0,4.920763969E-1,1.018349051E0
1.450521219E0,-9.688261151E-1,-3.704653382E-1,8.039352894E-1
1.460494172E0,-5.668768287E-1,-8.603792787E-1,4.532986581E-1
1.470464648E0,-5.497725606E-1,-1.063797355E0,5.562539399E-2
1.480453386E0,-5.442748070E-1,-1.373506069E0,-3.512108624E-1
1.490451755E0,-5.955874920E-1,-1.530498385E0,-7.201734781E-1
1.500540440E0,-6.707239151E-1,-1.472466230E0,-9.602435231E-1
1.510492782E0,-7.110410333E-1,-1.517059326E0,-1.102575183E0
1.520473953E0,-7.269235253E-1,-1.605023980E0,-1.246739268E0
1.530467039E0,-7.269235253E-1,-1.634956360E0,-1.393957853E0
1.540520082E0,-7.043215036E-1,-1.459027171E0,-1.515519977E0
1.550613103E0,-5.925331712E-1,-1.138933778E0,-1.667014599E0
1.560680114E0,-3.353589177E-1,-9.685024023E-1,-1.839889526E0
1.570997619E0,3.622491956E-1,-1.097394943E0,-2.143489599E0
1.580821372E0,6.475232840E-1,-1.038751841E0,-2.278490782E0
1.590738248E0,8.289502859E-1,-8.176187277E-1,-2.341409922E0
1.600649686E0,8.802629709E-1,-4.834753871E-1,-2.366455317E0
1.610606405E0,6.566862464E-1,-1.193997264E-1,-2.270549536E0
