"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-3.660188599E0,4.905748444E0,5.908064117E0
1.013200002E-2,-3.606450348E0,4.930596771E0,6.599176941E0
2.026400002E-2,-3.384162598E0,4.658612366E0,6.556365967E0
3.024300002E-2,-3.457210693E0,4.600233765E0,6.173462219E0
4.025300001E-2,-3.780538330E0,4.426744537E0,6.427483978E0
5.023200001E-2,-3.403622131E0,4.283941498E0,7.283853149E0
6.021100000E-2,-2.403851166E0,4.287384338E0,8.619525604E0
7.022100000E-2,-1.619332581E0,4.443060608E0,9.872569885E0
8.020000003E-2,-1.689835968E0,4.372257843E0,1.064586182E1
9.017900002E-2,-1.428778839E0,4.074227600E0,1.062939606E1
1.001890000E-1,-1.171763306E0,3.896397400E0,1.069061874E1
1.101680000E-1,-9.084608459E-1,3.932771759E0,1.068672684E1
1.201480000E-1,-6.560856628E-1,3.962559814E0,1.034109558E1
1.301570000E-1,-7.053332520E-1,3.934867401E0,9.959239655E0
1.401370000E-1,-5.177732849E-1,3.983815613E0,7.776927795E0
1.501160000E-1,-2.311193848E-1,4.184847565E0,8.600215759E0
1.601260000E-1,8.170010376E-1,4.203558655E0,7.955356750E0
1.701050000E-1,1.764530640E0,4.213887177E0,7.669002228E0
1.800840000E-1,2.333647156E0,3.719315643E0,6.961273956E0
1.900630000E-1,3.041674805E0,3.321592712E0,7.189549255E0
2.000730000E-1,3.541186066E0,3.328328705E0,7.538773041E0
2.100520000E-1,3.548969879E0,3.434458008E0,8.288563843E0
2.200320000E-1,3.485052795E0,3.164718933E0,8.602760468E0
2.300420000E-1,3.416195984E0,2.705923004E0,8.618328094E0
2.400210000E-1,4.232149200E0,2.424059143E0,8.299341431E0
2.500000000E-1,1.300794983E0,3.036735077E0,7.001240845E0
2.600100000E-1,2.254312134E-1,2.943029938E0,5.062023468E0
2.699890000E-1,3.405119019E0,1.535207520E0,5.418881378E0
2.799680000E-1,4.603227539E0,4.611909485E-1,4.928800507E0
2.899780000E-1,5.361400909E0,-6.885681152E-2,4.112398224E0
2.999570000E-1,4.964426422E0,-4.921765137E-1,2.198029175E0
3.099370000E-1,4.191433868E0,-1.157542877E0,7.408094788E-1
3.199460000E-1,3.400478668E0,-1.854942627E0,4.120930481E-1
3.299260000E-1,3.336262207E0,-2.489173737E0,1.646875305E0
3.399050000E-1,3.410208435E0,-2.852168884E0,3.495381317E0
3.499150000E-1,2.887046356E0,-2.768343201E0,4.901856537E0
3.598940000E-1,2.330503693E0,-3.029849396E0,5.511389008E0
3.698730000E-1,2.325114899E0,-3.861370239E0,6.625671844E0
3.798830000E-1,2.924618225E0,-5.052144012E0,6.716233521E0
3.898620000E-1,3.813619537E0,-5.863307190E0,5.840704193E0
3.998410000E-1,4.076921997E0,-6.114335175E0,4.987628174E0
4.098510000E-1,3.921096039E0,-6.265820160E0,4.397555237E0
4.198300000E-1,2.993025970E0,-6.869365082E0,5.025050354E0
4.298100000E-1,2.129172363E0,-7.851472778E0,5.588628387E0
4.397890000E-1,1.713337097E0,-9.039252777E0,6.271508331E0
4.497990000E-1,1.905238037E0,-1.015608032E1,6.947951660E0
4.597780000E-1,3.524720306E0,-1.055380325E1,7.923772430E0
4.697570000E-1,5.416935425E0,-1.076815750E1,9.053173828E0
4.797670000E-1,7.228019257E0,-1.109926895E1,1.016326538E1
4.897460000E-1,9.525441742E0,-1.094284424E1,1.165760788E1
4.997250000E-1,1.226309875E1,-1.067804489E1,1.454600143E1
5.097350000E-1,1.407313477E1,-9.654323730E0,1.614856888E1
5.197140000E-1,1.505569153E1,-8.234526215E0,1.520478149E1
5.296940000E-1,1.484867203E1,-6.958280182E0,1.326092377E1
5.397030000E-1,1.441577225E1,-5.502108307E0,1.157423126E1
5.496830000E-1,1.473700424E1,-4.115990753E0,1.021281235E1
5.596620000E-1,1.567779785E1,-3.454965363E0,1.026220963E1
5.696720000E-1,1.669193893E1,-3.066672821E0,1.280751663E1
5.796510000E-1,1.705044342E1,-2.478545837E0,1.542916489E1
5.896300000E-1,1.639465714E1,-1.844314728E0,1.576192291E1
5.996400000E-1,1.528845749E1,-1.394500122E0,1.426862823E1
6.096190000E-1,1.414603317E1,-7.020401001E-1,1.206176743E1
6.195980000E-1,1.338037537E1,-3.227288818E-1,1.011820908E1
6.296080000E-1,1.294687683E1,-4.022135925E-1,9.325307922E0
6.395870000E-1,1.252565277E1,-6.517446899E-1,9.412875824E0
6.495670000E-1,1.163844772E1,-1.196012878E0,8.760682068E0
6.595760000E-1,1.041938278E1,-1.358874207E0,7.716453552E0
6.695560000E-1,9.707762604E0,-1.529519348E0,7.133865051E0
6.795350000E-1,1.114941467E1,-1.838327179E0,4.513563995E0
6.895450000E-1,1.022194336E1,-1.582808533E0,5.166655884E0
6.995240000E-1,8.977581024E0,-1.801653442E0,6.389013977E0
7.095030000E-1,8.762029266E0,-2.623444519E0,7.552544403E0
7.194820000E-1,8.336314545E0,-2.735711060E0,4.972808990E0
7.294920000E-1,7.233108673E0,-1.262175293E0,-4.348607025E0
7.394710000E-1,6.926845551E0,-5.151687012E0,3.184627533E0
7.494510000E-1,5.028193817E0,-4.274361420E0,4.210144958E0
7.594600000E-1,4.443958740E0,-6.121071167E0,5.119953003E0
7.694400000E-1,4.149670715E0,-7.276219025E0,5.205425262E0
7.794190000E-1,4.779261475E0,-7.681725769E0,5.439239044E0
7.894290000E-1,5.852379913E0,-7.960146790E0,5.981561279E0
7.994080000E-1,7.619754639E0,-7.538024597E0,5.777385864E0
8.093870000E-1,7.821385345E0,-7.056326294E0,4.978946228E0
8.193970000E-1,8.018824768E0,-6.643335114E0,4.006568298E0
8.293760000E-1,8.031847687E0,-6.078559570E0,4.363875275E0
8.393550000E-1,7.992030487E0,-5.804479523E0,5.398074646E0
8.493650000E-1,7.982899475E0,-7.372019806E0,5.120102692E0
8.593440000E-1,7.511829071E0,-8.652008057E0,4.433330841E0
8.693240000E-1,6.316115570E0,-8.813073120E0,4.159400482E0
8.793340000E-1,3.396287384E0,-4.990322571E0,3.323838043E0
8.893130000E-1,3.538192291E0,-5.024601288E0,1.609602814E0
8.992920000E-1,6.244414673E0,-5.965245209E0,5.188211060E0
9.093020000E-1,7.803123322E0,-4.365222473E0,5.963299255E0
9.192810000E-1,8.682394867E0,-3.701951752E0,3.525618439E0
9.292425417E-1,1.372750351E1,-4.218826904E0,4.597689056E0
9.392525417E-1,1.193647797E1,-2.934497681E0,4.900659027E0
9.492315417E-1,1.328711929E1,-4.710404663E0,9.994865570E0
9.592115417E-1,7.081324310E0,-3.559897156E0,6.452332306E0
9.692205417E-1,2.812651062E0,-5.270988922E0,5.385201416E0
9.792005417E-1,-1.262774048E0,-3.694617004E0,3.654051361E0
9.891795417E-1,-4.436773682E-1,-3.671115875E0,5.532345428E0
9.991585417E-1,-3.026107178E0,-6.599476318E0,4.674030304E0
1.009168542E0,-2.873574371E0,-8.531508636E0,5.271437988E0
1.019147542E0,-1.592687988E-1,-7.338938599E0,1.599274292E0
1.029126542E0,2.148332520E0,-5.481900330E0,-2.968477020E0
1.039136542E0,4.719236298E0,-5.708379364E0,-1.808090057E0
1.049115542E0,7.097341003E0,-7.079528046E0,4.090992737E-1
1.059095542E0,7.083719330E0,-7.417674866E0,1.246907043E0
1.069104542E0,5.249733124E0,-8.307125244E0,-4.016148376E-1
1.079084542E0,-1.234827164E1,4.222269745E0,-5.932762756E0
1.089063542E0,-1.148052612E1,-6.393205261E0,-3.283571777E0
1.099073542E0,6.239624634E0,-1.440020462E1,6.481222229E0
1.109052542E0,2.586950409E1,-1.573333237E1,4.023333435E0
