"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.523000007E-3,4.964356869E-2,-1.833528578E-1,8.226013184E-2
1.755100001E-2,5.124869570E-2,-1.781443805E-1,7.429387420E-2
2.757900000E-2,1.514528878E-2,-7.393941283E-2,4.880209640E-2
3.760800000E-2,7.491178345E-3,-4.701934755E-2,4.082206637E-2
4.763600000E-2,3.952370025E-3,-6.971054524E-2,3.471916541E-2
5.766500000E-2,3.817882389E-4,-6.423272192E-2,2.553938329E-2
6.769300000E-2,-1.247249078E-2,-3.092668951E-3,1.527635939E-2
7.772200000E-2,-6.709718145E-3,9.425638616E-2,5.345645826E-3
8.775000001E-2,3.551496565E-2,1.279248595E-1,1.053162734E-3
9.777900000E-2,7.272893190E-2,1.211931258E-1,-1.389127225E-2
1.078070000E-1,8.678349853E-2,1.183035970E-1,-1.663805544E-2
1.178360000E-1,8.033934236E-2,1.181816608E-1,-1.508013532E-2
1.278640000E-1,5.216550082E-2,9.424996376E-2,-4.230682738E-3
1.378930000E-1,5.529412068E-3,4.303381220E-2,1.232877281E-2
1.479210000E-1,-2.756915241E-2,-7.687154226E-3,2.803556435E-2
1.579490000E-1,-2.152426727E-2,-8.949595504E-3,2.601830103E-2
1.679780000E-1,1.520285383E-2,2.990486100E-2,1.688658819E-2
1.780060000E-1,4.514930025E-2,9.039909393E-2,6.832622457E-3
1.880350000E-1,7.468748093E-2,1.513511389E-1,-8.000385948E-3
1.980630000E-1,6.042367592E-2,1.672174782E-1,-1.065435912E-2
2.080920000E-1,2.926629037E-2,1.383906156E-1,5.481201224E-3
2.181200000E-1,2.799393423E-2,5.980493501E-2,8.447695524E-3
2.281490000E-1,3.588354960E-2,1.205605455E-2,4.891043995E-3
2.381770000E-1,2.990430221E-2,-3.113825619E-2,2.201849967E-2
2.482060000E-1,2.118058503E-2,-2.521938086E-2,2.160065062E-2
2.582340000E-1,4.339075461E-2,9.346255101E-3,1.313611120E-2
2.682628750E-1,5.569668859E-2,1.978504658E-2,8.887037635E-3
2.782908750E-1,2.929171361E-2,7.330775261E-3,1.570473053E-2
2.883198750E-1,1.124400366E-2,6.477498449E-3,1.622591168E-2
2.983478750E-1,3.731301054E-2,2.234716900E-3,2.004240640E-2
3.083758750E-1,5.193696171E-2,-3.785145283E-2,3.036242165E-2
3.184048750E-1,3.312160447E-2,-8.026618510E-2,3.451783583E-2
3.284328750E-1,3.369019181E-2,-6.494422257E-2,2.201296017E-2
3.384618750E-1,7.334169000E-2,1.048192754E-2,-1.817085431E-3
3.484898750E-1,2.291800231E-1,1.295878142E-1,-2.533439547E-2
3.585188750E-1,5.388485789E-1,9.410468489E-2,-1.267348677E-1
3.685468750E-1,7.452654243E-1,5.950250104E-2,-1.847494394E-1
3.785758750E-1,8.376180530E-1,1.722628251E-2,-2.299988866E-1
3.886038750E-1,8.301659822E-1,-2.140872739E-2,-2.305355072E-1
3.986328750E-1,9.220962524E-1,2.332618460E-2,-1.934216917E-1
4.086608750E-1,1.115082979E0,9.378011525E-2,-1.720951051E-1
4.186898750E-1,1.131236196E0,4.263058305E-1,-1.506406516E-1
4.287178750E-1,9.472001195E-1,1.231763482E0,-9.593905509E-2
4.387468750E-1,1.117132664E0,1.682965994E0,-1.056192517E-1
4.487748750E-1,1.424290299E0,2.017836332E0,-2.099714875E-1
