"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.212005615E-1,9.295288086E0,1.255172729E0
4.730224000E-3,-1.212005615E-1,9.295288086E0,1.255172729E0
9.582519000E-3,-1.212005615E-1,9.295288086E0,1.255172729E0
1.449584900E-2,-1.212005615E-1,9.295288086E0,1.255172729E0
1.943969700E-2,-1.259918213E-1,9.603958130E0,8.507843018E-1
2.438354500E-2,-1.044464111E-1,9.546524048E0,8.627471924E-1
2.935791000E-2,-6.616210938E-2,9.484313965E0,8.890686035E-1
3.430175800E-2,-5.899047852E-2,9.457992554E0,9.153900146E-1
3.924560500E-2,5.615234375E-3,9.460388184E0,8.579711914E-1
4.418945300E-2,7.980346680E-2,9.503463745E0,8.914642334E-1
4.913330100E-2,1.611480713E-1,9.532180786E0,8.699340820E-1
5.404663100E-2,2.544708252E-1,9.582427979E0,7.766113281E-1
5.895996100E-2,3.262634277E-1,9.632675171E0,7.766113281E-1
6.387329100E-2,3.166809082E-1,9.577636719E0,8.771057129E-1
6.878662100E-2,3.214721680E-1,9.524993896E0,9.967498779E-1
7.369995100E-2,3.166809082E-1,9.501068115E0,1.023071289E0
7.861328100E-2,2.688293457E-1,9.479537964E0,1.006317139E0
8.352661100E-2,1.898651123E-1,9.489105225E0,1.037429810E0
8.847045900E-2,1.252593994E-1,9.493881226E0,1.049392700E0
9.338378900E-2,6.065368652E-2,9.486709595E0,1.018280029E0
9.829711900E-2,4.869079590E-2,9.517822266E0,9.608612061E-1
1.032409670E-1,6.065368652E-2,9.527389526E0,9.082183838E-1
1.081542970E-1,7.980346680E-2,9.529785156E0,8.866729736E-1
1.130676270E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.181335450E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.229553220E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.278686520E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.327819820E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.376953120E-1,9.414672852E-2,9.524993896E0,8.651428223E-1
1.426086420E-1,-8.743286133E-3,9.498672485E0,8.172912598E-1
1.475219720E-1,-2.310180664E-2,9.493881226E0,8.842926025E-1
1.524658200E-1,8.392333984E-4,9.501068115E0,9.488983154E-1
1.573791500E-1,-1.831054688E-2,9.513031006E0,9.895629883E-1
1.622669370E-1,-4.940795898E-2,9.513031006E0,1.058959961E0
1.672107850E-1,-4.940795898E-2,9.493881226E0,1.078109741E0
1.721241150E-1,-7.572937012E-2,9.493881226E0,1.085281372E0
1.770374450E-1,-8.770751953E-2,9.481918335E0,1.078109741E0
1.819812930E-1,-8.052062988E-2,9.496276855E0,1.042205811E0
1.868946230E-1,-8.052062988E-2,9.527389526E0,9.871826172E-1
1.918079530E-1,-3.506469727E-2,9.556106567E0,9.225769043E-1
1.967212830E-1,5.615234375E-3,9.577636719E0,8.866729736E-1
2.016651310E-1,8.218383789E-2,9.618316650E0,8.603515625E-1
2.065784610E-1,1.204681396E-1,9.623107910E0,8.483886719E-1
2.114917910E-1,1.372222900E-1,9.623107910E0,8.866729736E-1
2.164356380E-1,1.252593994E-1,9.630279541E0,8.962554932E-1
2.213489680E-1,9.893798828E-2,9.639846802E0,8.866729736E-1
2.262622990E-1,7.980346680E-2,9.644638062E0,9.512786865E-1
2.312061460E-1,4.869079590E-2,9.630279541E0,9.656372070E-1
2.361499940E-1,3.912353516E-2,9.632675171E0,9.488983154E-1
2.410633240E-1,1.997375488E-2,9.577636719E0,9.417114258E-1
2.460071720E-1,1.040649414E-2,9.575241089E0,9.345397949E-1
2.509205020E-1,-1.112365723E-2,9.527389526E0,9.512786865E-1
2.558338320E-1,-5.180358887E-2,9.486709595E0,9.536743164E-1
2.607776790E-1,-6.376647949E-2,9.441238403E0,9.225769043E-1
2.656910090E-1,-7.095336914E-2,9.398178101E0,8.842926025E-1
2.706043400E-1,-4.702758789E-2,9.390991211E0,9.010314941E-1
2.755481870E-1,-3.266906738E-2,9.429275513E0,9.273529053E-1
2.804615170E-1,-1.591491699E-2,9.455596924E0,9.632415771E-1
2.853748470E-1,3.912353516E-2,9.548919678E0,9.632415771E-1
2.903186950E-1,5.586242676E-2,9.580032349E0,9.895629883E-1
2.952320250E-1,9.654235840E-2,9.625488281E0,9.776000977E-1
3.001453550E-1,1.300506592E-1,9.675735474E0,9.967498779E-1
3.050586850E-1,1.635437012E-1,9.635070801E0,9.919586182E-1
3.100025330E-1,1.659393311E-1,9.632675171E0,9.704284668E-1
3.149158630E-1,1.420135498E-1,9.606353760E0,9.488983154E-1
3.198291930E-1,1.252593994E-1,9.551315308E0,9.010314941E-1
3.247730410E-1,1.276550293E-1,9.536956787E0,8.938598633E-1
3.296863710E-1,7.980346680E-2,9.503463745E0,8.627471924E-1
3.345997010E-1,7.980346680E-2,9.501068115E0,8.148956299E-1
3.395435490E-1,7.980346680E-2,9.498672485E0,8.101043701E-1
3.444568790E-1,9.654235840E-2,9.489105225E0,8.148956299E-1
3.493702090E-1,1.348266602E-1,9.501068115E0,8.196868896E-1
3.543140560E-1,1.539764404E-1,9.517822266E0,8.077087402E-1
3.592273860E-1,1.683349609E-1,9.520202637E0,8.268585205E-1
3.641407170E-1,1.635437012E-1,9.501068115E0,8.244628906E-1
3.690845640E-1,1.802978516E-1,9.489105225E0,8.125000000E-1
3.739978940E-1,1.539764404E-1,9.484313965E0,8.053283691E-1
3.789112240E-1,1.109008789E-1,9.462783813E0,7.885742188E-1
3.838550720E-1,9.654235840E-2,9.426895142E0,7.550659180E-1
3.887684020E-1,5.586242676E-2,9.359893799E0,7.550659180E-1
3.936817320E-1,2.716064453E-2,9.321609497E0,7.694244385E-1
3.986255800E-1,-1.351928711E-2,9.300064087E0,7.837829590E-1
4.035389100E-1,-5.180358887E-2,9.302459717E0,8.459930420E-1
4.084522400E-1,-1.140289307E-1,9.300064087E0,8.555755615E-1
4.133655700E-1,-1.810150146E-1,9.338348389E0,8.627471924E-1
4.183094180E-1,-2.647705078E-1,9.402954102E0,8.627471924E-1
4.232227480E-1,-3.437347412E-1,9.508239746E0,8.914642334E-1
4.281360780E-1,-4.131317139E-1,9.649414062E0,9.058227539E-1
4.330799250E-1,-4.657592773E-1,9.785812378E0,8.842926025E-1
4.379932560E-1,-4.609832764E-1,9.946136475E0,8.603515625E-1
4.429065860E-1,-4.322662354E-1,1.003227234E1,8.292541504E-1
4.478504330E-1,-3.604888916E-1,1.007534790E1,8.005371094E-1
4.527637630E-1,-2.791290283E-1,1.008012390E1,8.005371094E-1
4.576770930E-1,-2.145233154E-1,1.003706360E1,7.837829590E-1
4.626209410E-1,-1.642761230E-1,9.965270996E0,7.813873291E-1
4.675342710E-1,-1.355590820E-1,9.883911133E0,7.407226562E-1
4.724476010E-1,-1.235961914E-1,9.792984009E0,7.215728760E-1
4.773914490E-1,-9.727478027E-2,9.709243774E0,7.048187256E-1
4.823047790E-1,-7.812500000E-2,9.658996582E0,6.808929443E-1
4.872181090E-1,-9.487915039E-2,9.587203979E0,6.617584229E-1
4.921619570E-1,-9.487915039E-2,9.572845459E0,6.808929443E-1
4.970752870E-1,-1.140289307E-1,9.563278198E0,7.096099854E-1
5.019886170E-1,-9.487915039E-2,9.541748047E0,7.167816162E-1
