"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.339840000E-1,2.286532402E0,-9.620196342E0,-2.667222023E0
1.359840000E-1,2.286532402E0,-9.620196342E0,-2.667222023E0
1.379710000E-1,2.286532402E0,-9.620196342E0,-2.667222023E0
1.399740000E-1,2.286532402E0,-9.620196342E0,-2.667222023E0
1.419702500E-1,-2.688770533E0,-2.748388100E1,-3.076643229E0
1.439698500E-1,-2.509200096E0,-2.788133049E1,-1.924996972E0
1.459695160E-1,-2.456526041E0,-2.824526024E1,-6.440598965E-1
1.479692300E-1,-2.437371731E0,-2.846553230E1,4.549122229E-2
1.499689800E-1,-2.272166729E0,-2.893720627E1,1.479661822E0
1.519675350E-1,-2.116539001E0,-2.911917114E1,2.176395893E0
1.539671350E-1,-1.640078187E0,-2.927240372E1,3.308887720E0
1.559667710E-1,-3.471698463E-1,-2.911677551E1,4.257020473E0
1.579642710E-1,-3.471698463E-1,-2.911677551E1,4.257020473E0
1.599638860E-1,9.577099234E-3,-2.900663948E1,4.223500729E0
1.619636000E-1,6.392713785E-1,-2.870974922E1,3.902667999E0
1.639633330E-1,8.260248303E-1,-2.851341820E1,3.663240433E0
1.659630830E-1,9.217957854E-1,-2.805371857E1,3.143682718E0
1.679628470E-1,9.074301720E-1,-2.774246216E1,2.882706881E0
1.699617910E-1,8.786988258E-1,-2.697150612E1,2.403851986E0
1.719614750E-1,6.991282701E-1,-2.589408112E1,2.104567528E0
1.739611750E-1,5.075862408E-1,-2.523086739E1,2.059076309E0
1.759608890E-1,-5.506832004E-1,-2.180226707E1,2.401457548E0
1.779593890E-1,-5.506832004E-1,-2.180226707E1,2.401457548E0
1.799591280E-1,-7.972934842E-1,-2.084216309E1,2.564268351E0
1.819588780E-1,-1.300091267E0,-1.895786858E1,2.873129845E0
1.839586380E-1,-1.939362645E0,-1.808156395E1,2.985660791E0
1.859578300E-1,-2.324840784E0,-1.653246689E1,2.988054991E0
1.879575330E-1,-3.002420664E0,-1.519885635E1,2.959323645E0
1.899572470E-1,-3.241847992E0,-1.457634544E1,2.899466753E0
1.919569710E-1,-3.603383541E0,-1.339596748E1,2.695953369E0
1.939567040E-1,-3.773377180E0,-1.234488106E1,2.257801056E0
1.959564370E-1,-3.902667999E0,-1.039115238E1,1.393467903E0
1.979561700E-1,-3.902667999E0,-1.039115238E1,1.393467903E0
1.999556030E-1,-3.957736254E0,-9.943423271E0,1.101366401E0
2.019557690E-1,-4.015198708E0,-9.507665634E0,7.948992252E-1
2.039558020E-1,-4.257020473E0,-8.705583572E0,2.992843390E-1
2.059555350E-1,-4.431802750E0,-8.341653824E0,1.723877788E-1
2.079552680E-1,-4.692778587E0,-7.616188049E0,1.915419847E-2
2.099550010E-1,-4.616161823E0,-6.919454098E0,-1.173194647E-1
2.119551010E-1,-4.498842239E0,-6.557918549E0,-2.394274771E-1
2.139549010E-1,-4.508419514E0,-5.875550270E0,-4.381522834E-1
2.159547010E-1,-5.219519138E0,-4.834040642E0,-7.709565163E-1
2.179544340E-1,-5.219519138E0,-4.834040642E0,-7.709565163E-1
2.199542000E-1,-5.439792156E0,-4.704750061E0,-8.332076073E-1
2.219539330E-1,-5.595420361E0,-4.640104771E0,-9.074301720E-1
2.239536660E-1,-5.648094177E0,-4.764606953E0,-8.595446348E-1
2.259529660E-1,-5.581054688E0,-5.097411156E0,-6.296942830E-1
2.279526990E-1,-5.454157829E0,-5.229096413E0,-6.680026650E-1
2.299529320E-1,-5.154873848E0,-5.351204395E0,-9.577099085E-1
2.319526650E-1,-4.992063046E0,-5.339232922E0,-1.230657220E0
2.339523980E-1,-4.994457245E0,-5.303318501E0,-1.259388566E0
2.359517310E-1,-5.348809719E0,-5.157268047E0,-1.225868702E0
2.379514970E-1,-5.348809719E0,-5.157268047E0,-1.225868702E0
2.399512300E-1,-5.418243885E0,-5.128536701E0,-1.225868702E0
2.419509630E-1,-5.415849686E0,-5.087833881E0,-1.292908430E0
2.439506960E-1,-5.265010357E0,-5.083045483E0,-1.304879785E0
2.459509290E-1,-4.829252243E0,-5.071074009E0,-1.364736676E0
2.479506620E-1,-4.403071404E0,-4.977697372E0,-1.374313712E0
2.499503950E-1,-4.264203548E0,-4.925023079E0,-1.381496549E0
2.519501280E-1,-4.127729893E0,-4.927417755E0,-1.462901950E0
2.539498610E-1,-3.897879362E0,-5.063891411E0,-1.632895470E0
2.559495940E-1,-3.361561775E0,-5.260221958E0,-1.862745762E0
2.579493270E-1,-3.361561775E0,-5.260221958E0,-1.862745762E0
2.599490600E-1,-3.268185139E0,-5.303318501E0,-1.941756845E0
2.619488600E-1,-3.258608103E0,-5.427821159E0,-2.006402254E0
2.639482930E-1,-3.325647593E0,-5.624151707E0,-2.047105074E0
2.659480260E-1,-3.342407703E0,-5.705556870E0,-2.087807655E0
2.679477590E-1,-3.342407703E0,-5.834847927E0,-2.157241583E0
2.699479590E-1,-3.210722446E0,-5.961744308E0,-2.250618219E0
2.719476920E-1,-3.098191500E0,-6.002447128E0,-2.260195494E0
2.739474250E-1,-2.777358770E0,-6.033572674E0,-2.310475111E0
2.759471580E-1,-2.190761566E0,-6.064698219E0,-2.370332003E0
2.779469580E-1,-1.972882390E0,-6.091034889E0,-2.346389294E0
2.799466910E-1,-1.757397652E0,-6.107795238E0,-2.305686712E0
2.819464240E-1,-1.534730196E0,-6.098217964E0,-2.281744003E0
2.839461570E-1,-1.106154919E0,-6.050332546E0,-2.293715239E0
2.859463230E-1,-7.015225291E-1,-5.921041489E0,-2.413429022E0
2.879460560E-1,-5.171633363E-1,-5.863578796E0,-2.430188894E0
2.899457890E-1,-1.675992310E-1,-5.772596359E0,-2.315263748E0
2.919455890E-1,1.532335877E-1,-5.751048088E0,-2.212309837E0
2.939453890E-1,2.968900800E-1,-5.758230686E0,-2.013585091E0
2.959455220E-1,7.039167881E-1,-5.887521744E0,-1.537124395E0
2.979452550E-1,7.039167881E-1,-5.887521744E0,-1.537124395E0
2.999449880E-1,7.972934842E-1,-5.921041489E0,-1.386285067E0
3.019447210E-1,1.005595446E0,-5.964138508E0,-1.053480864E0
3.039444540E-1,1.094183564E0,-5.988081455E0,-8.715160489E-1
3.059441870E-1,1.213897347E0,-6.047938347E0,-5.554717779E-1
3.079439870E-1,1.268965602E0,-6.162863255E0,-2.466102988E-1
3.099437870E-1,1.288119793E0,-6.208354473E0,-1.053480953E-1
3.119435200E-1,1.302485466E0,-6.239480019E0,1.508393139E-1
3.139432530E-1,1.314456820E0,-6.234691620E0,2.849186957E-1
3.159429860E-1,1.367130876E0,-6.179623127E0,7.494080067E-1
3.179427190E-1,1.367130876E0,-6.179623127E0,7.494080067E-1
3.199424520E-1,1.386285067E0,-6.162863255E0,8.188419938E-1
3.219421850E-1,1.448536277E0,-6.141314983E0,9.313728809E-1
3.239423510E-1,1.494027495E0,-6.146103382E0,1.029538155E0
3.259421170E-1,1.517970204E0,-6.143709183E0,1.067846537E0
3.279418830E-1,1.556278586E0,-6.167652130E0,1.127703428E0
3.299411830E-1,1.587404251E0,-6.170046329E0,1.158828974E0
3.319409490E-1,1.659232497E0,-6.160469055E0,1.223474383E0
3.339407150E-1,1.699935079E0,-6.107795238E0,1.261782765E0
3.359404810E-1,1.819648862E0,-5.954561234E0,1.280937076E0
3.379402140E-1,1.860351562E0,-5.873156071E0,1.288119793E0
3.399402800E-1,1.891477108E0,-5.810904980E0,1.288119793E0
3.419400460E-1,1.924996972E0,-5.760625362E0,1.285725594E0
3.439398120E-1,1.994430900E0,-5.667248249E0,1.283331275E0
3.459395780E-1,2.054287672E0,-5.628940105E0,1.271359921E0
3.479393440E-1,2.092596292E0,-5.545140266E0,1.237840056E0
3.499391100E-1,2.157241583E0,-5.485283375E0,1.125309110E0
3.519388760E-1,2.174001455E0,-5.468523502E0,1.058269501E0
3.539386420E-1,2.188367128E0,-5.387118340E0,9.505270720E-1
3.559384750E-1,2.154847383E0,-5.375146866E0,7.326480746E-1
3.579382410E-1,2.154847383E0,-5.375146866E0,7.326480746E-1
3.599380070E-1,2.128510237E0,-5.396695614E0,6.632141471E-1
3.619377730E-1,2.023162127E0,-5.461340904E0,5.099805593E-1
3.639375390E-1,1.963305354E0,-5.504437923E0,4.237866402E-1
3.659373050E-1,1.841197371E0,-5.600208759E0,2.705530524E-1
3.679370710E-1,1.788523316E0,-5.645699978E0,1.939362586E-1
3.699368370E-1,1.656838179E0,-5.767807961E0,2.633702382E-2
3.719366700E-1,1.517970204E0,-5.865973473E0,-1.436564922E-1
3.739364360E-1,1.436564922E0,-5.918647289E0,-2.274561077E-1
3.759362020E-1,1.283331275E0,-6.160469055E0,-4.956148863E-1
3.779359680E-1,1.254600048E0,-6.160469055E0,-4.956148863E-1
3.799357010E-1,1.254600048E0,-6.201171875E0,-5.482889414E-1
3.819354670E-1,1.175588965E0,-6.261028767E0,-6.296942830E-1
3.839348670E-1,1.130097747E0,-6.292154312E0,-6.656084061E-1
3.859346670E-1,1.024749637E0,-6.378347874E0,-7.494080067E-1
3.879344670E-1,9.217957854E-1,-6.416656494E0,-8.691217303E-1
3.899342000E-1,8.547561169E-1,-6.450176239E0,-9.241901040E-1
3.919339330E-1,7.374366522E-1,-6.517216206E0,-1.051086664E0
3.939336660E-1,5.506832004E-1,-6.541158676E0,-1.228263021E0
3.959333990E-1,2.992843390E-1,-6.605803967E0,-1.534730196E0
3.979331650E-1,2.992843390E-1,-6.605803967E0,-1.534730196E0
