"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,2.409643531E-1,1.861398071E-1,1.955611706E-1
2.000000000E-3,2.214166522E-1,1.995788366E-1,1.998372376E-1
4.000000000E-3,2.049232870E-1,2.356198877E-1,2.047241479E-1
6.000000000E-3,2.030906975E-1,2.533349693E-1,2.077784836E-1
8.000000000E-3,1.914842725E-1,2.960955501E-1,2.163306028E-1
1.000000000E-2,1.890407950E-1,3.431321681E-1,2.212175131E-1
1.199850000E-2,1.908733994E-1,3.669559062E-1,2.212175131E-1
1.399821400E-2,1.927059889E-1,4.255989790E-1,2.334348261E-1
1.599796400E-2,1.920951307E-1,4.573639929E-1,2.413760722E-1
1.799485200E-2,1.957603097E-1,5.557132363E-1,2.603128850E-1
1.999435200E-2,1.969820559E-1,5.886999965E-1,2.664215267E-1
2.199417000E-2,1.951494664E-1,6.222975850E-1,2.737519145E-1
2.399400300E-2,1.957603097E-1,6.864384413E-1,2.920778692E-1
2.599284900E-2,1.878190786E-1,7.426380515E-1,3.146798909E-1
2.799292000E-2,1.798778176E-1,7.689052820E-1,3.275080621E-1
2.999265300E-2,1.542214751E-1,8.202179670E-1,3.617165089E-1
3.199240300E-2,1.108500510E-1,8.587024808E-1,3.995901942E-1
3.399216700E-2,8.397197723E-2,8.739740849E-1,4.173052609E-1
3.599194400E-2,1.738766953E-2,8.953543901E-1,4.564006329E-1
3.799036500E-2,-6.507913768E-2,9.057390690E-1,4.997720718E-1
3.999016500E-2,-1.102831662E-1,9.063498974E-1,5.199306011E-1
4.198997400E-2,-2.110759318E-1,9.020738602E-1,5.590260029E-1
4.398979200E-2,-2.648320496E-1,8.971869349E-1,5.791845918E-1
4.598896500E-2,-3.735660911E-1,8.776392937E-1,6.195016503E-1
4.798871500E-2,-4.877978861E-1,8.446525335E-1,6.689817309E-1
4.998847500E-2,-5.427757502E-1,8.226613998E-1,6.934163570E-1
5.198793600E-2,-6.527314782E-1,7.530227900E-1,7.496159673E-1
5.398915800E-2,-7.156506181E-1,7.047644258E-1,7.807700634E-1
5.598894300E-2,-8.304932714E-1,5.972521305E-1,8.455218077E-1
5.798783900E-2,-9.526663423E-1,4.732464552E-1,9.163821340E-1
5.998757200E-2,-1.016196370E0,4.121599495E-1,9.524232149E-1
6.198730500E-2,-1.159749627E0,3.168649673E-1,1.027559638E0
6.398703800E-2,-1.297194362E0,1.916375905E-1,1.095976591E0
6.598677100E-2,-1.365611196E0,1.097816452E-1,1.133850217E0
6.798650400E-2,-1.489005923E0,-9.180388600E-2,1.215706229E0
6.998623700E-2,-1.552536011E0,-1.987053007E-1,1.259688497E0
7.198653700E-2,-1.667989492E0,-4.125081599E-1,1.344598770E0
7.398633700E-2,-1.777334452E0,-6.147045493E-1,1.432563305E0
7.598607000E-2,-1.828036308E0,-7.063342929E-1,1.478989005E0
7.798580300E-2,-1.928828955E0,-8.645483851E-1,1.577949166E0
7.998563600E-2,-2.019847870E0,-9.891648889E-1,1.678741932E0
8.198536900E-2,-2.057110548E0,-1.038645029E0,1.731887341E0
8.398510200E-2,-2.138355732E0,-1.118668318E0,1.843675613E0
8.598526800E-2,-2.203107357E0,-1.180976510E0,1.959740043E0
8.798490100E-2,-2.233650923E0,-1.207854748E0,2.019604921E0
8.998470100E-2,-2.283741713E0,-1.249393582E0,2.140556097E0
9.198443400E-2,-2.303900242E0,-1.269552112E0,2.207751274E0
9.398373400E-2,-2.328945875E0,-1.298262715E0,2.337865591E0
9.598346700E-2,-2.343606472E0,-1.309258342E0,2.466758013E0
9.798320000E-2,-2.349714994E0,-1.330027699E0,2.592596531E0
9.998293300E-2,-2.352769613E0,-1.347131968E0,2.650017738E0
1.019826660E-1,-2.346660852E0,-1.395390272E0,2.764249563E0
1.039823990E-1,-2.346660852E0,-1.429598808E0,2.819227219E0
1.059828320E-1,-2.332610846E0,-1.502902627E0,2.918187618E0
1.079816320E-1,-2.324669600E0,-1.541997910E0,2.966446161E0
1.099813650E-1,-2.303900242E0,-1.622632146E0,3.051356316E0
1.119813650E-1,-2.272746086E0,-1.696546912E0,3.136266470E0
1.139797980E-1,-2.256863594E0,-1.730144501E0,3.177194357E0
1.159795310E-1,-2.215935469E0,-1.795507073E0,3.255385160E0
1.179792310E-1,-2.168898821E0,-1.866367459E0,3.334186792E0
1.199790310E-1,-2.147518873E0,-1.903630257E0,3.372671366E0
1.219788310E-1,-2.094373465E0,-1.939671278E0,3.446585894E0
1.239785640E-1,-2.065662861E0,-1.949445009E0,3.480794430E0
1.259782970E-1,-2.001522064E0,-1.961662412E0,3.550433159E0
1.279780300E-1,-1.923331141E0,-1.971436262E0,3.618239164E0
1.299777630E-1,-1.879348874E0,-1.978155732E0,3.645728111E0
1.319772290E-1,-1.777945280E0,-1.989762187E0,3.692764759E0
1.339769620E-1,-1.647830963E0,-1.984264374E0,3.714755774E0
1.359767620E-1,-1.580635905E0,-1.975101471E0,3.714144945E0
1.379765620E-1,-1.343620062E0,-1.876752019E0,3.656723738E0
1.399766620E-1,-1.268483639E0,-1.821774244E0,3.620682716E0
1.419759620E-1,-1.190292954E0,-1.747859597E0,3.570591450E0
1.439756950E-1,-1.033911347E0,-1.564599991E0,3.447196722E0
1.459754280E-1,-9.642727375E-1,-1.447924733E0,3.370838642E0
1.479751610E-1,-8.341584802E-1,-1.174867868E0,3.201018095E0
1.499748940E-1,-7.205375433E-1,-8.584397435E-1,3.003708839E0
1.519743270E-1,-6.753334999E-1,-6.849540472E-1,2.895585537E0
1.539744930E-1,-6.130252481E-1,-3.086610436E-1,2.646963358E0
1.559742260E-1,-5.892015100E-1,8.107098192E-2,2.368408918E0
1.579739590E-1,-6.014188528E-1,4.457575381E-1,2.059311152E0
1.599736590E-1,-6.197448373E-1,6.076368690E-1,1.899264455E0
1.619733920E-1,-6.429576278E-1,7.475249767E-1,1.736774206E0
1.639731250E-1,-6.961029768E-1,9.588843584E-1,1.416680813E0
1.659726580E-1,-7.559677362E-1,1.061509609E0,1.117967606E0
1.679733910E-1,-7.895653248E-1,1.071283579E0,9.835773110E-1
1.699726910E-1,-8.506518602E-1,1.019970894E0,7.361769676E-1
1.719724240E-1,-9.099057913E-1,8.904674053E-1,5.309262276E-1
1.739721570E-1,-9.398381710E-1,8.055571914E-1,4.417398572E-1
1.759718900E-1,-9.783226848E-1,6.149672270E-1,3.049060702E-1
1.779716230E-1,-9.984812737E-1,4.109382033E-1,2.053350210E-1
1.799713560E-1,-1.007644176E0,3.162540793E-1,1.674613804E-1
1.819710890E-1,-1.021694064E0,1.433792412E-1,1.027096659E-1
1.839708890E-1,-1.024748445E0,6.213415787E-2,8.010764420E-2
1.859701890E-1,-1.029024482E0,-1.107407063E-1,4.895351827E-2
1.879699220E-1,-1.032689691E0,-2.872807682E-1,4.101227224E-2
1.899696550E-1,-1.033911347E0,-3.746345043E-1,4.162313417E-2
1.919693880E-1,-1.049183130E0,-5.371246338E-1,4.101227224E-2
1.939691210E-1,-1.077893734E0,-6.880083680E-1,4.345573112E-2
1.959688540E-1,-1.099884868E0,-7.594796419E-1,4.101227224E-2
1.979685870E-1,-1.178075552E0,-9.580107927E-1,3.001669608E-2
1.999680200E-1,-1.178075552E0,-9.580107927E-1,3.001669608E-2
2.019681860E-1,-1.248325109E0,-1.089957595E0,2.696236968E-2
2.039682190E-1,-1.327737570E0,-1.232900143E0,3.429275006E-2
2.059679520E-1,-1.363778710E0,-1.307425737E0,4.528832808E-2
2.079676850E-1,-1.433417201E0,-1.443037868E0,7.522072643E-2
2.099674180E-1,-1.501223445E0,-1.549328327E0,1.063748524E-1
2.119675180E-1,-1.545816541E0,-1.582925916E0,1.216464862E-1
2.139673180E-1,-1.624618173E0,-1.634238601E0,1.546332091E-1
2.159671180E-1,-1.663102627E0,-1.661727548E0,1.778460890E-1
2.179668510E-1,-1.763895392E0,-1.720370650E0,2.639780939E-1
2.199666170E-1,-1.794438601E0,-1.734420538E0,2.920778692E-1
2.219663500E-1,-1.823760152E0,-1.732587934E0,3.226211667E-1
2.239660830E-1,-1.882403255E0,-1.709375024E0,3.666034639E-1
2.259653830E-1,-1.911113858E0,-1.700822949E0,3.989793062E-1
2.279651160E-1,-1.922720313E0,-1.694103360E0,4.081422687E-1
2.299653490E-1,-1.942878962E0,-1.675777435E0,4.209704697E-1
2.319650820E-1,-1.948376656E0,-1.672723174E0,4.252465069E-1
2.339648150E-1,-1.946544051E0,-1.673944831E0,4.423507452E-1
2.359641480E-1,-1.925163865E0,-1.681886077E0,4.728940129E-1
2.379639140E-1,-1.883625031E0,-1.690438271E0,5.162654519E-1
2.399636470E-1,-1.857968569E0,-1.694103360E0,5.425326824E-1
2.419633800E-1,-1.791384220E0,-1.699601173E0,5.962887406E-1
2.439631130E-1,-1.755343318E0,-1.702655554E0,6.182799339E-1
2.459633460E-1,-1.684482932E0,-1.692270875E0,6.482123137E-1
2.479630790E-1,-1.598961830E0,-1.659895062E0,6.775338650E-1
2.499628120E-1,-1.559866428E0,-1.639736414E0,6.940272450E-1
2.519625450E-1,-1.476177812E0,-1.590867162E0,7.239595652E-1
2.539622780E-1,-1.431584716E0,-1.566432595E0,7.386203408E-1
2.559620110E-1,-1.352172256E0,-1.516341686E0,7.520594001E-1
2.579617440E-1,-1.275203228E0,-1.466861606E0,7.526702881E-1
2.599614770E-1,-1.239772916E0,-1.443648696E0,7.496159673E-1
2.619612770E-1,-1.170134425E0,-1.390503407E0,7.612224221E-1
2.639607100E-1,-1.106604338E0,-1.331249475E0,7.826026678E-1
2.659604430E-1,-1.077282786E0,-1.298873663E0,7.972634435E-1
2.679601760E-1,-1.022915840E0,-1.232289314E0,8.326935768E-1
2.699603760E-1,-1.000313878E0,-1.196859121E0,8.528521657E-1
2.719601090E-1,-9.538880587E-1,-1.128442287E0,8.931692839E-1
2.739598420E-1,-9.166253209E-1,-1.058803558E0,9.304320812E-1
2.759595750E-1,-9.031862617E-1,-1.027649403E0,9.444819689E-1
2.779593750E-1,-8.592039943E-1,-9.433500171E-1,9.915186167E-1
2.799591080E-1,-8.451540470E-1,-9.195262790E-1,1.001903296E0
2.819588410E-1,-8.372128010E-1,-8.963134289E-1,1.013509750E0
2.839585740E-1,-8.201085925E-1,-8.590506315E-1,1.024505377E0
2.859587400E-1,-8.207194209E-1,-8.462224603E-1,1.024505377E0
2.879584730E-1,-8.182759881E-1,-8.327834606E-1,1.021450996E0
2.899582060E-1,-8.213303089E-1,-8.272856474E-1,1.010455489E0
2.919580060E-1,-8.231629133E-1,-8.223987222E-1,1.005568504E0
2.939578060E-1,-8.268281221E-1,-8.254530430E-1,9.884642959E-1
2.959579390E-1,-8.329367638E-1,-8.407246470E-1,9.719709158E-1
2.979576720E-1,-8.311041594E-1,-8.621049523E-1,9.530340433E-1
2.999574050E-1,-8.317150474E-1,-8.804309368E-1,9.426493645E-1
3.019571380E-1,-8.323258758E-1,-9.097524285E-1,9.188256264E-1
3.039568710E-1,-8.292715549E-1,-9.219697118E-1,9.078300595E-1
3.059566040E-1,-8.158324957E-1,-9.580107927E-1,8.809519410E-1
3.079564040E-1,-8.133890629E-1,-9.800019264E-1,8.656803370E-1
3.099562040E-1,-7.962848544E-1,-1.025205970E0,8.406348825E-1
3.119559370E-1,-7.687959075E-1,-1.071020842E0,8.100916147E-1
3.139556700E-1,-7.584111691E-1,-1.096066356E0,7.954308391E-1
3.159554030E-1,-7.309222221E-1,-1.143713832E0,7.636658549E-1
3.179551360E-1,-7.003789544E-1,-1.188307047E0,7.288465500E-1
3.199548690E-1,-6.838856339E-1,-1.209687233E0,7.086879611E-1
3.219546020E-1,-6.527314782E-1,-1.251837015E0,6.702035069E-1
3.239547680E-1,-6.374598742E-1,-1.270773768E0,6.500449181E-1
3.259545340E-1,-6.075274944E-1,-1.303760529E0,6.036191583E-1
3.279543000E-1,-5.818711519E-1,-1.336136341E0,5.571933985E-1
3.299536000E-1,-5.714864731E-1,-1.348964572E0,5.339805484E-1
3.319533660E-1,-5.415540338E-1,-1.370344877E0,4.869439006E-1
3.339531320E-1,-5.146759748E-1,-1.381340504E0,4.368529320E-1
3.359528980E-1,-5.006260872E-1,-1.385616422E0,4.130291939E-1
3.379526310E-1,-4.651958644E-1,-1.386838198E0,3.317841291E-1
3.399526970E-1,-4.651958644E-1,-1.386838198E0,3.317841291E-1
3.419524630E-1,-4.425938725E-1,-1.375231862E0,2.731410563E-1
3.439522290E-1,-4.187701046E-1,-1.355073214E0,2.187740654E-1
3.459519950E-1,-4.047202170E-1,-1.341634154E0,1.870090663E-1
3.479517610E-1,-3.808964789E-1,-1.309869170E0,1.271442771E-1
3.499515270E-1,-3.582944572E-1,-1.278715134E0,6.666860729E-2
3.519512930E-1,-3.472988904E-1,-1.261000037E0,3.307102248E-2
3.539510590E-1,-3.228642941E-1,-1.218850255E0,-2.496117540E-2
3.559508920E-1,-2.990405262E-1,-1.199913502E0,-5.855876580E-2
3.579506580E-1,-2.739950418E-1,-1.125998735E0,-1.520211548E-1
3.599504240E-1,-2.605560422E-1,-1.095455408E0,-1.819535345E-1
3.619501900E-1,-2.465061247E-1,-1.069188237E0,-2.137185335E-1
3.639499560E-1,-2.239041030E-1,-1.009934306E0,-2.699181437E-1
3.659497220E-1,-1.933608353E-1,-9.457935095E-1,-3.242851496E-1
3.679494880E-1,-1.780892015E-1,-9.115850329E-1,-3.517740667E-1
3.699492540E-1,-1.512111425E-1,-8.388921022E-1,-4.000324309E-1
3.719490870E-1,-1.176135466E-1,-7.649773359E-1,-4.495125115E-1
3.739488530E-1,-1.029527783E-1,-7.277145982E-1,-4.715036750E-1
3.759486190E-1,-6.630087644E-2,-6.464695334E-1,-5.142642260E-1
3.779483850E-1,-2.842722461E-2,-5.682787299E-1,-5.515270233E-1
3.799481180E-1,-8.879537694E-3,-5.279616714E-1,-5.741290450E-1
3.819478840E-1,3.388103098E-2,-4.491600692E-1,-6.120026708E-1
3.839472840E-1,5.526131392E-2,-4.131189883E-1,-6.303285956E-1
3.859470840E-1,1.059631258E-1,-3.440912068E-1,-6.669805050E-1
3.879468840E-1,1.591084003E-1,-2.756743133E-1,-6.999672651E-1
3.899466170E-1,1.878190786E-1,-2.445201874E-1,-7.158498168E-1
3.919463500E-1,2.354665697E-1,-1.834336668E-1,-7.470039129E-1
3.939460830E-1,2.592903078E-1,-1.565556079E-1,-7.598320842E-1
3.959458160E-1,3.069378138E-1,-1.040211841E-1,-7.885427475E-1
3.979455820E-1,3.527526855E-1,-6.064975634E-2,-8.154207468E-1
3.999450820E-1,3.741329610E-1,-4.232379794E-2,-8.276381493E-1
4.019444150E-1,4.150609374E-1,-6.893614307E-3,-8.508509994E-1
4.039447150E-1,4.553780556E-1,2.120618708E-2,-8.691769242E-1
4.059444480E-1,4.694279432E-1,2.914743498E-2,-8.783398867E-1
4.079441810E-1,5.054689646E-1,4.686252773E-2,-8.978876472E-1
4.099439140E-1,5.195189118E-1,5.236031488E-2,-9.064397216E-1
4.119436470E-1,5.500621200E-1,5.663637072E-2,-9.223222136E-1
4.139433800E-1,5.799945593E-1,5.480377749E-2,-9.400373101E-1
4.159431130E-1,5.897684097E-1,4.930598661E-2,-9.461459517E-1
4.179429130E-1,6.313072443E-1,1.876272634E-2,-9.663044810E-1
4.199426460E-1,6.471897364E-1,1.047633938E-3,-9.730240703E-1
4.219423790E-1,6.587961912E-1,-1.911091991E-2,-9.803544283E-1
4.239421120E-1,6.899503469E-1,-7.286705822E-2,-9.895173907E-1
4.259418450E-1,7.211044431E-1,-1.437274367E-1,-9.968477488E-1
4.279411110E-1,7.357652187E-1,-1.870988607E-1,-1.003567338E0
4.299408440E-1,7.748606205E-1,-2.860590219E-1,-1.010286808E0
4.319405770E-1,7.974625826E-1,-3.404260278E-1,-1.013952017E0
4.339403770E-1,8.359470963E-1,-4.571012855E-1,-1.019449711E0
4.359401100E-1,8.787076473E-1,-5.798851848E-1,-1.024336696E0
4.379398430E-1,9.165812731E-1,-7.112212777E-1,-1.024947643E0
4.399396090E-1,9.349073172E-1,-7.765837908E-1,-1.020671487E0
4.419393420E-1,9.654505253E-1,-9.164719582E-1,-1.019449711E0
4.439390750E-1,9.776678681E-1,-9.885540605E-1,-1.015784621E0
4.459388080E-1,9.953829050E-1,-1.132718205E0,-1.009675980E0
4.479385410E-1,1.001491547E0,-1.204189420E0,-1.010286808E0
4.499383410E-1,1.003324151E0,-1.346521139E0,-1.007843375E0
4.519376070E-1,9.892742634E-1,-1.488241792E0,-1.004788995E0
4.539373400E-1,9.788895845E-1,-1.552993536E0,-1.003567338E0
4.559370730E-1,9.477354288E-1,-1.662949324E0,-9.968477488E-1
4.579368060E-1,9.074183106E-1,-1.743583441E0,-9.931825995E-1
4.599365390E-1,8.829836845E-1,-1.769850731E0,-9.907391071E-1
4.619367390E-1,8.322819471E-1,-1.786954999E0,-9.779109359E-1
4.639359720E-1,8.066255450E-1,-1.775959373E0,-9.711914659E-1
4.659357720E-1,7.577563524E-1,-1.726479292E0,-9.601958394E-1
4.679355050E-1,7.076653838E-1,-1.626297355E0,-9.485894442E-1
4.699352380E-1,6.844525337E-1,-1.560934782E0,-9.400373101E-1
4.719349710E-1,6.410810351E-1,-1.399055600E0,-9.143809676E-1
4.739347040E-1,5.946553349E-1,-1.193804860E0,-8.697877526E-1
4.759344370E-1,5.677772760E-1,-1.074075222E0,-8.392445445E-1
4.779341700E-1,4.920299649E-1,-6.757910848E-1,-7.390626073E-1
4.799345360E-1,4.633193016E-1,-5.310159922E-1,-6.963020563E-1
4.819342690E-1,4.333868921E-1,-3.813540041E-1,-6.559849977E-1
4.839340020E-1,3.655808568E-1,-9.241475165E-2,-5.539704561E-1
4.859337350E-1,3.277072012E-1,5.174944922E-2,-5.032686591E-1
4.879339350E-1,2.409643531E-1,3.083128631E-1,-3.914803267E-1
4.899336680E-1,1.517780125E-1,5.221156478E-1,-2.803028524E-1
4.919334010E-1,9.863274544E-2,6.113020182E-1,-2.241032422E-1
4.939331340E-1,-6.436076015E-3,7.505792975E-1,-1.214778796E-1
4.959329340E-1,-1.206678748E-1,8.367112875E-1,-2.190684900E-2
4.979326670E-1,-2.428409308E-1,8.837479353E-1,6.972293556E-2
4.999319670E-1,-3.100360930E-1,8.923000693E-1,1.155378371E-1
5.019317000E-1,-3.753986955E-1,8.880239725E-1,1.613527238E-1
5.039314330E-1,-5.140651464E-1,8.556481600E-1,2.499281913E-1
5.059311660E-1,-6.625053883E-1,8.043354750E-1,3.268972039E-1
5.079308990E-1,-7.382526398E-1,7.731812596E-1,3.598839343E-1
