"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.035071373E0,1.350329757E0,9.916783333E0
1.013442800E-2,-2.106897593E0,1.436521053E0,1.021845245E1
2.023854400E-2,-2.078166962E0,1.441309452E0,1.018014526E1
3.047411700E-2,-2.020706177E0,1.312022567E0,9.619902611E0
4.060943100E-2,-1.948880196E0,1.168370485E0,9.279925346E0
5.071245300E-2,-1.719036818E0,1.154005170E0,9.188945770E0
6.096552000E-2,-1.757344007E0,1.201889277E0,8.935160637E0
7.086172600E-2,-1.900996208E0,1.134851575E0,8.911218643E0
8.112860200E-2,-2.159569979E0,1.086967587E0,8.719682693E0
9.106474800E-2,-2.365471363E0,1.244984865E0,8.489839554E0
1.011852180E-1,-2.585737944E0,1.498770237E0,8.690952301E0
1.114755320E-1,-2.916137695E0,1.709460020E0,9.145850182E0
1.217842830E-1,-2.782062292E0,1.642422318E0,9.409213066E0
1.315398570E-1,-2.652775526E0,1.608903527E0,9.677363396E0
1.417395450E-1,-2.647987127E0,1.312022567E0,9.682151794E0
1.519505360E-1,-2.547430515E0,1.149216771E0,9.730035782E0
1.620187660E-1,-2.600103140E0,1.024718285E0,9.629479408E0
1.721360590E-1,-2.710236311E0,1.115697980E0,9.595960617E0
1.821304350E-1,-2.964021683E0,1.302445769E0,9.667786598E0
1.924130400E-1,-3.442862034E0,1.484405041E0,9.696516991E0
2.025103850E-1,-3.418920040E0,1.561019540E0,9.591172218E0
2.125026770E-1,-3.107673883E0,1.417367458E0,9.662998199E0
2.227525740E-1,-2.877830505E0,1.063025594E0,9.902418137E0
2.327430440E-1,-3.050212860E0,8.379706144E-1,1.019929886E1
2.428667430E-1,-2.480392933E0,6.607996821E-1,1.069250488E1
2.530964310E-1,-1.766920805E0,3.303998411E-1,1.131978607E1
2.632558590E-1,-1.886630893E0,1.484405100E-1,1.120007515E1
2.732698190E-1,-2.001552582E0,7.182604820E-2,1.080263805E1
2.835522680E-1,-1.910573006E0,-2.394201607E-2,1.048181534E1
2.935042480E-1,-1.019929886E0,-1.053448766E-1,1.091755962E1
3.037543530E-1,-1.508347034E0,-6.560112834E-1,1.166455078E1
3.136915940E-1,-1.460463047E0,-7.086837292E-1,1.176989555E1
3.238118550E-1,-1.388636947E0,-7.565677166E-1,1.150653362E1
3.339653460E-1,-9.576807022E-1,-6.991068721E-1,1.013704967E1
3.440826380E-1,3.878606856E-1,-5.746084079E-2,8.681375504E0
3.544215980E-1,1.738190413E0,-8.140286058E-2,7.718906403E0
3.645174840E-1,1.268926859E0,-8.762778044E-1,8.130708694E0
3.746273290E-1,1.690306425E0,-8.331822157E-1,1.059673691E1
3.846651940E-1,1.110909581E0,-1.719036818E0,8.619126320E0
3.946210290E-1,-2.250549644E-1,-2.293645144E0,7.302315235E0
4.049141550E-1,-2.073378563E0,-2.657563925E0,7.671022415E0
4.150543640E-1,-2.011129379E0,-3.112462282E0,8.154650688E0
4.251761880E-1,-2.844311714E0,-3.471592426E0,8.997409821E0
4.352313970E-1,-4.797980309E0,-3.227383852E0,9.131484985E0
4.452141070E-1,-5.870582581E0,-1.029506683E0,7.216124058E0
4.553467640E-1,-9.327810287E0,-1.149216816E-1,7.508216381E0
4.656371300E-1,-1.129105568E1,3.064578176E-1,9.500192642E0
4.756360370E-1,-1.086967564E1,1.000776291E0,1.202368069E1
4.860474440E-1,-8.441955566E0,1.211466074E0,1.331176186E1
4.960396850E-1,-5.947196960E0,1.292868972E0,1.311543655E1
5.059327590E-1,-3.165134668E0,1.589749932E0,1.001255131E1
5.163039050E-1,-8.858546019E-1,1.273715258E0,1.185608673E1
