"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.995900000E-2,-7.172572613E-1,9.224711359E-2,-2.202504128E-1
2.993800000E-2,-7.072654963E-1,1.744575799E-2,-1.770762503E-1
3.991700000E-2,-6.823402047E-1,-5.377275869E-2,-1.108061522E-1
4.989600000E-2,-6.713250279E-1,-8.968016505E-2,-5.637624487E-2
5.990600000E-2,-6.804311872E-1,-9.742596745E-2,-6.376811862E-2
6.988500000E-2,-7.164319754E-1,-1.032823101E-1,-1.121432856E-1
7.986500000E-2,-7.572864890E-1,-1.249913350E-1,-1.832121313E-1
8.984400000E-2,-7.972217798E-1,-1.591035724E-1,-2.624139488E-1
9.982300000E-2,-8.322100639E-1,-1.758428812E-1,-3.294683397E-1
1.098020000E-1,-8.577201366E-1,-1.630753279E-1,-3.670684397E-1
1.197820000E-1,-8.675413132E-1,-1.261071861E-1,-3.455607593E-1
1.297910000E-1,-8.568580151E-1,-8.354792744E-2,-2.819801867E-1
1.397710000E-1,-8.171617389E-1,-7.221857458E-2,-2.047980428E-1
1.497500000E-1,-7.455076575E-1,-8.354865015E-2,-1.272213459E-1
1.597290000E-1,-6.577349305E-1,-1.034059748E-1,-7.020065933E-2
1.697080000E-1,-5.803117752E-1,-1.334617436E-1,-5.156417936E-2
1.796880000E-1,-5.159527659E-1,-1.520633847E-1,-7.306068391E-2
1.896670000E-1,-4.736173749E-1,-1.279164702E-1,-1.064880788E-1
1.996770000E-1,-4.561774135E-1,-5.672963709E-2,-1.239773259E-1
2.096560000E-1,-4.720138013E-1,4.946640506E-2,-1.416422427E-1
2.196350000E-1,-4.894423485E-1,1.469583511E-1,-1.534094214E-1
2.296140000E-1,-4.770318270E-1,1.885849237E-1,-1.215462312E-1
2.395940000E-1,-4.479612708E-1,1.895481944E-1,-5.903864279E-2
2.495730000E-1,-4.108876884E-1,1.617916524E-1,8.220341057E-3
2.595520000E-1,-3.670555353E-1,9.490396827E-2,7.228054851E-2
2.695620000E-1,-3.047282994E-1,4.353206605E-3,1.095469296E-1
2.795410000E-1,-2.341982275E-1,-8.111455292E-2,1.157659441E-1
2.895200000E-1,-1.757111400E-1,-1.341430694E-1,1.038523242E-1
2.995000000E-1,-1.544591039E-1,-1.057953164E-1,8.750637621E-2
3.094790000E-1,-2.039860934E-1,3.345668316E-2,5.452182889E-2
3.194580000E-1,-3.303027451E-1,2.717374265E-1,-1.086063962E-2
3.294370000E-1,-5.100615025E-1,5.531616807E-1,-8.362481743E-2
3.394470000E-1,-6.741258502E-1,7.349190116E-1,-1.214779243E-1
3.494260000E-1,-7.345757484E-1,6.809204221E-1,-1.157682389E-1
3.594060000E-1,-6.822907329E-1,3.880585134E-1,-1.150710210E-1
3.693850000E-1,-5.774571896E-1,7.845571637E-2,-1.157631949E-1
3.793640000E-1,-5.155019164E-1,-1.650685370E-1,-1.014985070E-1
3.893430000E-1,-5.493360162E-1,-3.234142363E-1,-8.752063662E-2
3.993230000E-1,-6.330437064E-1,-3.345923126E-1,-1.116832346E-1
4.093320000E-1,-6.919215322E-1,-2.516735494E-1,-1.613085568E-1
4.193120000E-1,-6.763089895E-1,-1.279595792E-1,-1.813557744E-1
4.292910000E-1,-5.806821585E-1,-4.126273841E-2,-1.282205284E-1
4.392700000E-1,-4.517500103E-1,-3.209001198E-2,1.469565090E-3
4.492490000E-1,-3.391186893E-1,-6.967365742E-2,1.380416006E-1
4.592290000E-1,-2.434196174E-1,-1.055512279E-1,2.165923417E-1
