"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.653162231E0,4.270170135E0,8.716823273E0
9.965000005E-3,-1.569486237E0,4.245022430E0,8.579558716E0
1.994400000E-2,-1.544637909E0,4.158502350E0,8.544381866E0
2.992400000E-2,-1.751807098E0,4.061953125E0,8.577612762E0
3.990300000E-2,-1.800156555E0,4.065545654E0,8.707093506E0
4.988200001E-2,-1.492396545E0,3.953428802E0,9.124874725E0
5.986199999E-2,-2.155218201E0,4.076023865E0,8.778495026E0
6.983800000E-2,-1.591490479E0,4.252656555E0,8.671018524E0
7.980700000E-2,-1.249302063E0,4.218826904E0,8.691226501E0
8.979000000E-2,-1.044078827E0,3.858675842E0,8.729397125E0
9.976400000E-2,-1.000369720E0,3.981869659E0,8.630153503E0
1.097340000E-1,-1.116528168E0,3.985761566E0,8.754095764E0
1.196890000E-1,-1.508413239E0,3.971840515E0,8.614885254E0
1.296920000E-1,-1.199904785E0,4.015100555E0,8.684490509E0
1.396620000E-1,-9.822573853E-1,4.062701569E0,8.636141052E0
1.496450000E-1,-9.566606140E-1,4.333787842E0,8.788524170E0
1.596070000E-1,-8.469387817E-1,4.244872742E0,8.897796936E0
1.695930000E-1,-7.029382324E-1,4.060755615E0,8.694369965E0
1.795740000E-1,-7.119195557E-1,3.909570007E0,8.624016266E0
1.895440000E-1,-9.364526367E-1,3.727398834E0,8.607550507E0
1.995280000E-1,-8.878038025E-1,3.868405609E0,8.590935059E0
2.095040000E-1,-6.933581543E-1,4.032015381E0,8.892707520E0
2.194620000E-1,-6.450086975E-1,3.912114716E0,9.023834839E0
2.294590000E-1,-6.044430542E-1,3.719914398E0,9.031019897E0
2.394370000E-1,-4.183799744E-1,3.610641632E0,8.989855499E0
2.493900000E-1,-2.079176331E-1,3.689826965E0,8.822353821E0
2.593920000E-1,-1.565744019E-1,3.809278564E0,8.699758759E0
2.693690000E-1,-3.129991150E-1,4.013154602E0,8.193661194E0
2.793270000E-1,-1.102906494E0,3.873495026E0,8.031847687E0
2.893220000E-1,-5.375321960E-1,3.935466156E0,9.253906403E0
2.992990000E-1,3.382965088E-2,4.062252502E0,9.324559479E0
3.092650000E-1,3.568579102E-1,3.986809387E0,9.472002869E0
3.192510000E-1,1.355431366E0,3.450923767E0,9.587412872E0
3.292280000E-1,8.201445007E-1,2.917433167E0,9.307794342E0
3.392030000E-1,9.882449341E-1,2.947670288E0,8.775201874E0
3.491800000E-1,9.156459045E-1,3.208278351E0,8.463849335E0
3.591570000E-1,1.033151550E0,3.807482300E0,8.810678101E0
3.691100000E-1,8.050259399E-1,4.045786743E0,9.660910034E0
3.791100000E-1,7.185058594E-1,4.274960175E0,9.749076691E0
3.890690000E-1,9.601034546E-1,3.444337463E0,9.522747345E0
3.990450000E-1,1.575623474E0,2.723586273E0,9.073830872E0
4.090270000E-1,1.745370483E0,2.655627594E0,8.331374817E0
4.190060000E-1,1.701960754E0,2.618355103E0,8.388406219E0
4.289860000E-1,2.211201782E0,2.737357635E0,8.123756561E0
4.389480000E-1,1.994003448E0,3.006947021E0,7.523804169E0
4.489360000E-1,1.783391418E0,2.332299957E0,7.377109222E0
4.588960000E-1,1.227447510E0,2.134710846E0,8.006550293E0
4.688820000E-1,1.410965881E0,2.925815735E0,9.326655121E0
4.788450000E-1,1.539548492E0,3.765270081E0,9.519903259E0
4.888250000E-1,1.162931671E0,4.229005737E0,9.760752411E0
4.988210000E-1,8.361611938E-1,4.307742004E0,1.010353958E1
5.087760000E-1,7.117698669E-1,4.321064301E0,9.960736542E0
5.187630000E-1,1.030157776E0,4.348307648E0,9.751621399E0
5.287390000E-1,1.722168732E0,4.024530945E0,9.583670654E0
5.387150000E-1,2.463277588E0,3.886967010E0,8.886570282E0
5.486750000E-1,2.790796509E0,3.973337402E0,8.326285400E0
5.586670000E-1,2.790497131E0,3.843856659E0,8.025560760E0
5.686420000E-1,2.593955841E0,3.957919464E0,7.859555969E0
5.786180000E-1,2.610720978E0,4.400998077E0,8.045169983E0
5.885930000E-1,2.646496582E0,4.423451385E0,8.394992523E0
5.985670000E-1,2.149829407E0,5.025200043E0,8.325686646E0
6.085600000E-1,2.271676025E0,4.975952454E0,8.278385010E0
6.185350000E-1,2.348765717E0,4.261787567E0,7.809410248E0
6.285130000E-1,2.901266785E0,4.176764374E0,7.599396973E0
6.384880000E-1,3.143463135E0,4.293820953E0,7.377707977E0
6.484590000E-1,3.258424072E0,4.766837311E0,7.472311249E0
6.584380000E-1,3.287613373E0,4.672533417E0,7.528594208E0
6.684160000E-1,3.737278290E0,4.332740021E0,7.378456421E0
6.783910000E-1,4.054618378E0,4.292024689E0,7.023843842E0
6.883670000E-1,3.918401642E0,4.083508301E0,7.031028900E0
6.983420000E-1,3.601211243E0,4.047882385E0,7.266938324E0
7.083180000E-1,3.169958038E0,4.350253601E0,7.296876068E0
7.182950000E-1,3.053799591E0,4.555027771E0,7.489226074E0
7.282710000E-1,3.499722290E0,4.423301697E0,7.157515869E0
7.382490000E-1,3.870052185E0,4.233795776E0,6.946754150E0
7.482270000E-1,4.295617218E0,4.384682007E0,6.765780487E0
7.582030000E-1,4.634811859E0,4.814288635E0,6.312972107E0
7.681790000E-1,4.562362518E0,4.970264282E0,6.427783356E0
7.781540000E-1,4.393813019E0,4.646786957E0,6.924450531E0
7.881310000E-1,4.279151459E0,4.276756439E0,7.360942841E0
7.981060000E-1,4.311933289E0,4.253554688E0,7.101831665E0
8.080820000E-1,4.084256744E0,5.235812073E0,6.918762360E0
8.180590000E-1,4.665348358E0,4.567901001E0,7.343878326E0
8.280360000E-1,4.276756439E0,3.076552277E0,7.381899261E0
8.380120000E-1,4.856201477E0,2.228266296E0,6.717580719E0
8.479910000E-1,5.033432922E0,3.061583405E0,6.430777130E0
8.579680000E-1,5.630840607E0,3.873644714E0,7.127428436E0
8.679460000E-1,5.554050293E0,4.084556122E0,8.034242706E0
8.778990000E-1,5.291496277E0,3.888164520E0,8.407266998E0
8.878980000E-1,5.188660126E0,3.972139893E0,8.292156372E0
8.978750000E-1,5.272785187E0,3.669618988E0,7.579937439E0
9.078530000E-1,5.440137177E0,3.176544342E0,6.918313293E0
9.178290000E-1,5.380261688E0,2.905607758E0,6.724616089E0
9.278060000E-1,5.147196350E0,3.174149323E0,7.018005981E0
9.377820000E-1,5.065017242E0,3.564088440E0,7.586374054E0
9.477580000E-1,5.272186432E0,3.857328644E0,7.789202271E0
9.577330000E-1,4.893773346E0,3.626358948E0,7.491022339E0
9.677110000E-1,4.952750702E0,3.742517395E0,7.037615204E0
9.776870000E-1,4.393663330E0,4.095184021E0,6.548731842E0
9.876630000E-1,4.120182037E0,3.938459930E0,6.916217651E0
9.976400000E-1,4.265978851E0,4.069287872E0,7.003785553E0
1.007617000E0,4.361480255E0,4.315825195E0,6.906338196E0
1.017594000E0,4.669240265E0,4.286635895E0,6.942413177E0
1.027550000E0,5.177283783E0,4.272265778E0,6.646328888E0
1.037548000E0,5.180127869E0,4.015699310E0,6.833739166E0
1.047526000E0,4.704417114E0,4.174219666E0,6.875502319E0
1.057473000E0,4.264931030E0,4.052373047E0,6.885531464E0
