"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
0.000000000E0,-2.670886219E-1,-1.628505737E-1,-1.094101191E0
2.000000000E-3,-3.495981917E-2,-1.860634387E-1,-1.211998224E0
4.000000000E-3,1.818973422E-1,-1.952264309E-1,-1.384262204E0
6.000000000E-3,2.741380036E-1,-1.811765283E-1,-1.486887574E0
8.000000000E-3,4.256325662E-1,-1.145922095E-1,-1.699468613E0
1.000000000E-2,5.087102652E-1,2.346333303E-2,-1.880284786E0
1.200083300E-2,5.258144736E-1,1.120387986E-1,-1.953588605E0
1.400083300E-2,5.331448317E-1,2.983526886E-1,-2.043996811E0
1.600058300E-2,5.080993772E-1,4.693949521E-1,-2.068431139E0
1.800036000E-2,4.909951389E-1,5.433096290E-1,-2.058046579E0
2.000016000E-2,4.580084085E-1,6.367720366E-1,-2.015285969E0
2.199997800E-2,4.176913202E-1,6.361612082E-1,-1.959086418E0
2.399981100E-2,4.018088281E-1,6.025636196E-1,-1.926099658E0
2.599965700E-2,3.627134562E-1,4.803905189E-1,-1.862569690E0
2.799951400E-2,3.321701884E-1,3.203438520E-1,-1.814311266E0
2.999938000E-2,3.114008009E-1,2.232162654E-1,-1.797817945E0
3.199913000E-2,2.692510784E-1,2.285246924E-2,-1.790487528E0
3.399889400E-2,2.081645578E-1,-1.927829534E-1,-1.783157229E0
3.599867100E-2,1.696800441E-1,-2.935757041E-1,-1.779491901E0
3.799846000E-2,8.965669572E-2,-4.884417355E-1,-1.764220357E0
3.999826000E-2,-1.357953437E-2,-6.717013121E-1,-1.748337865E0
4.199806900E-2,-7.161173224E-2,-7.596659064E-1,-1.740396619E0
4.399788700E-2,-1.919521838E-1,-9.294864535E-1,-1.723903298E0
4.599762600E-2,-3.238990903E-1,-1.072428942E0,-1.701912165E0
4.799737600E-2,-3.849855959E-1,-1.134737134E0,-1.687862158E0
4.999713600E-2,-5.157107711E-1,-1.247136354E0,-1.647545099E0
5.199690500E-2,-6.323860288E-1,-1.326548815E0,-1.607228041E0
5.399668200E-2,-6.873638630E-1,-1.358313799E0,-1.582182527E0
5.599646700E-2,-7.887675166E-1,-1.401685357E0,-1.532702446E0
5.799626000E-2,-8.779538870E-1,-1.410237432E0,-1.483222365E0
5.999606000E-2,-9.176601171E-1,-1.407793999E0,-1.460620403E0
6.199579300E-2,-9.915747643E-1,-1.376028895E0,-1.411751151E0
6.399552600E-2,-1.058159113E0,-1.295394778E0,-1.368990660E0
6.599525900E-2,-1.084426284E0,-1.242860317E0,-1.350053668E0
6.799499200E-2,-1.144901991E0,-1.104193807E0,-1.318288684E0
6.999472500E-2,-1.186440825E0,-9.417037368E-1,-1.287134647E0
7.199429100E-2,-1.205377698E0,-8.555718064E-1,-1.274306417E0
7.399402400E-2,-1.231644750E0,-6.619274616E-1,-1.239487052E0
7.599382400E-2,-1.227979660E0,-4.902743101E-1,-1.199169993E0
7.799355700E-2,-1.210264564E0,-4.145270288E-1,-1.178400636E0
7.999329000E-2,-1.147956252E0,-2.947974503E-1,-1.142359495E0
8.199302300E-2,-1.042276621E0,-2.129415125E-1,-1.106318474E0
8.399275600E-2,-9.787466526E-1,-1.750678718E-1,-1.090435982E0
8.599248900E-2,-8.327498436E-1,-1.115378886E-1,-1.064779639E0
8.799222200E-2,-6.696488261E-1,-1.685377210E-2,-1.045231938E0
8.999195500E-2,-5.920689106E-1,4.606534913E-2,-1.036679864E0
9.199175500E-2,-4.356874228E-1,2.097772360E-1,-1.030571222E0
9.399148800E-2,-2.921341062E-1,3.960911334E-1,-1.028738618E0
9.599122100E-2,-2.231063098E-1,4.993273616E-1,-1.029349446E0
9.799095400E-2,-9.787894040E-2,7.051889896E-1,-1.027516842E0
9.999068700E-2,1.940718852E-2,8.951680064E-1,-1.021408200E0
1.019904200E-1,7.438506186E-2,9.758022428E-1,-1.014077783E0
1.039901530E-1,1.794538945E-1,1.101029634E0,-9.896432757E-1
1.059899530E-1,2.851335704E-1,1.173722506E0,-9.542130828E-1
1.079897530E-1,3.376679718E-1,1.185328960E0,-9.310001731E-1
1.099894860E-1,4.409042001E-1,1.159672737E0,-8.686919212E-1
1.119892190E-1,5.429186821E-1,1.077205896E0,-7.923337221E-1
1.139889520E-1,5.917878747E-1,1.022228003E0,-7.562927008E-1
1.159886850E-1,6.821959615E-1,9.067744613E-1,-6.884866953E-1
1.179884180E-1,7.554998398E-1,8.023165464E-1,-6.432826519E-1
