"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.598819999E-1,-1.388890624E0,-9.937163591E-1,4.520152509E-1
1.698609999E-1,-1.307499290E0,-1.043842673E0,4.193923473E-1
1.798400000E-1,-1.163557172E0,-1.120765448E0,3.806711733E-1
1.898190000E-1,-1.003322244E0,-1.206690192E0,2.996903062E-1
1.998289999E-1,-8.548876643E-1,-1.279518127E0,2.214756310E-1
2.098079999E-1,-7.736932039E-1,-1.413083434E0,2.099539936E-1
2.197880000E-1,-7.804104090E-1,-1.549733996E0,3.182587922E-1
2.297670000E-1,-8.162629604E-1,-1.665544748E0,4.789938927E-1
2.397459999E-1,-9.497064948E-1,-1.977809072E0,6.447649598E-1
2.497250000E-1,-1.174093008E0,-2.044821262E0,7.906092405E-1
2.597350000E-1,-1.589098692E0,-1.840503216E0,9.081256390E-1
2.697139999E-1,-2.087974548E0,-1.352463245E0,9.785225391E-1
2.796939999E-1,-2.598123074E0,-8.980144858E-1,9.835665822E-1
2.896730000E-1,-3.055377483E0,-6.536604166E-1,8.770489097E-1
2.996723750E-1,-3.481998205E0,-5.837664008E-1,6.455020905E-1
3.096513749E-1,-3.874630928E0,-8.192678690E-1,2.897197306E-1
3.196613749E-1,-4.219522953E0,-1.188341618E0,-1.758555025E-1
3.296403750E-1,-4.068474293E0,-8.209140897E-1,-8.074073792E-1
3.396203750E-1,-3.018393755E0,9.901128411E-1,-1.314095497E0
3.495993749E-1,-1.627592206E0,2.371531725E0,-1.602833271E0
3.595783749E-1,-2.630861998E-1,2.565673590E0,-1.626339793E0
3.695573750E-1,9.149940014E-1,2.181603909E0,-1.518993855E0
3.795673749E-1,1.849869967E0,1.960561275E0,-1.417779446E0
3.895463749E-1,2.546628714E0,1.983928561E0,-1.383053422E0
3.995263750E-1,3.007717609E0,2.028414965E0,-1.448348045E0
4.095053750E-1,3.289793015E0,1.666947484E0,-1.548047662E0
4.194843749E-1,3.479741812E0,1.112125278E0,-1.711878419E0
4.294633749E-1,3.643128872E0,6.819658875E-1,-1.888989568E0
4.394733750E-1,3.821918488E0,4.442497492E-1,-1.971620321E0
4.494523749E-1,3.993970156E0,1.986168027E-1,-1.838252664E0
4.594323749E-1,3.876302719E0,-5.823009014E-1,-1.531766176E0
4.694113750E-1,3.167107344E0,-1.636580706E0,-1.175988078E0
4.793903750E-1,2.423180103E0,-1.456941009E0,-1.148895621E0
4.893693749E-1,1.924598813E0,-3.612914681E-1,-1.222645283E0
