"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.112955660E-1,-4.309917390E-1,-9.649074078E-1
9.952125023E-3,5.091677308E-1,-3.224938512E-1,-1.087993383E0
1.996212499E-2,9.203389883E-1,-7.557355613E-2,-1.091786027E0
2.997112495E-2,1.212218523E0,9.148403071E-3,-1.029889226E0
3.995112504E-2,1.220283628E0,-1.003770307E-1,-1.059790373E0
4.996012500E-2,1.165457845E0,-5.602993369E-1,-1.149388194E0
5.994012498E-2,8.791632056E-1,-7.270643115E-1,-1.321496248E0
6.995012495E-2,6.979339123E-1,-8.866492510E-1,-1.499210835E0
7.995912503E-2,6.109713316E-1,-8.932158351E-1,-1.586294413E0
8.993912500E-2,5.402860045E-1,-6.905226707E-1,-1.583292484E0
9.994812496E-2,4.626628458E-1,-4.578486681E-1,-1.519394636E0
1.099281250E-1,4.364195168E-1,-3.129865527E-1,-1.330732346E0
1.199371250E-1,5.568695068E-1,-3.558906317E-1,-1.083985209E0
1.299171250E-1,6.926136613E-1,-4.806378484E-1,-9.521029592E-1
1.399261249E-1,7.094352841E-1,-6.250042915E-1,-9.563272595E-1
1.499361250E-1,6.380972862E-1,-7.659141421E-1,-1.047845840E0
1.599151250E-1,5.555150509E-1,-8.705065846E-1,-1.063799143E0
1.699251250E-1,5.476683974E-1,-9.990193844E-1,-1.012016177E0
1.799041250E-1,5.585753918E-1,-1.044590116E0,-9.857450724E-1
1.899141250E-1,4.821844697E-1,-9.045073986E-1,-1.041214824E0
1.998931250E-1,3.847202063E-1,-6.296342611E-1,-1.054956675E0
2.099031250E-1,3.099181354E-1,-3.268579543E-1,-9.441444278E-1
2.199131250E-1,1.991855204E-1,-1.720955670E-1,-7.591873407E-1
2.298921250E-1,7.635334134E-2,-1.583074778E-1,-5.012333393E-1
2.399021250E-1,9.036236256E-2,-1.857063472E-1,-2.453251481E-1
2.498811249E-1,-2.215546370E-2,-3.106669486E-1,-1.375819594E-1
2.598911250E-1,-1.106738821E-1,-4.630234540E-1,-1.658546180E-1
2.699011250E-1,-2.536489964E-1,-5.522173643E-1,-2.327669710E-1
2.798801250E-1,-4.687714279E-1,-6.513740420E-1,-2.450007498E-1
2.898901250E-1,-5.940131545E-1,-8.039800525E-1,-2.605464756E-1
2.998691250E-1,-5.615710616E-1,-8.489965200E-1,-3.105084300E-1
3.098791250E-1,-3.249479234E-1,-6.663116217E-1,-1.832284927E-1
3.198581249E-1,3.631199151E-2,-1.375166932E-3,-1.396330073E-2
3.298681250E-1,3.234616518E-1,8.434619308E-1,9.790594876E-2
3.398771250E-1,5.335453749E-1,1.440550089E0,-1.175317168E-2
3.498571250E-1,4.387950003E-1,1.347461104E0,-9.601479769E-2
3.598661250E-1,-2.685765922E-2,7.154265046E-1,-1.792548299E-1
3.698461250E-1,-4.806499183E-1,-2.327267975E-1,-3.676114380E-1
3.798561250E-1,-6.861916184E-1,-8.298896998E-2,-4.619515240E-1
3.898651249E-1,-8.447483182E-1,3.669041097E-1,-3.284663558E-1
3.998451250E-1,-1.056795001E0,-3.326008096E-2,-2.589426935E-1
4.098541250E-1,-1.133772731E0,-6.855212450E-1,-3.474571705E-1
4.198341250E-1,-9.615967274E-1,-6.463727951E-1,-5.323674083E-1
4.298431250E-1,-5.407406092E-1,4.782644287E-2,-7.076951861E-1
4.398231250E-1,-2.146414481E-3,7.847500443E-1,-8.353160024E-1
4.498321250E-1,5.199504495E-1,1.114477515E0,-9.301410913E-1
4.598421250E-1,1.028438449E0,1.133975625E0,-9.334638715E-1
4.698211250E-1,1.495826721E0,1.166475296E0,-8.630800843E-1
4.798311250E-1,1.814299941E0,1.188612819E0,-7.887613773E-1
4.898101250E-1,1.962074280E0,1.173606515E0,-7.092998028E-1
4.998201249E-1,1.975054502E0,1.244029522E0,-5.736104250E-1
5.097991250E-1,1.961084366E0,1.411638021E0,-4.201870859E-1
5.198091250E-1,1.951975822E0,1.495034933E0,-2.937380672E-1
5.298191250E-1,1.921903014E0,1.487460613E0,-1.550190747E-1
5.397981250E-1,1.860072374E0,1.454575539E0,-9.427767992E-2
5.498081250E-1,1.797834516E0,1.282701254E0,-1.398485899E-1
5.597871250E-1,1.777808070E0,1.023048639E0,-2.148442715E-1
5.697971249E-1,1.826967955E0,9.431241751E-1,-2.841275036E-1
5.798071250E-1,1.946531177E0,1.032054067E0,-2.946349978E-1
5.897861250E-1,2.055994034E0,1.138172150E0,-2.558109164E-1
5.997961250E-1,2.095798969E0,1.229274035E0,-2.179623395E-1
6.097751250E-1,2.090958118E0,1.265858173E0,-2.158166319E-1
6.197851250E-1,2.054256201E0,1.314709783E0,-2.634627223E-1
6.297641250E-1,1.993175507E0,1.307493687E0,-3.202226162E-1
6.397741250E-1,1.922360659E0,1.249938250E0,-3.570908904E-1
6.497831250E-1,1.946063161E0,1.311152220E0,-3.237688541E-1
6.597631250E-1,1.998866081E0,1.444913983E0,-2.715352178E-1
6.697731250E-1,2.127987623E0,1.492655516E0,-2.383448482E-1
6.797521249E-1,2.275108814E0,1.516593099E0,-2.374686897E-1
6.897621250E-1,2.372759819E0,1.455552816E0,-2.844662666E-1
6.997711250E-1,2.377532721E0,1.333330750E0,-3.018487096E-1
7.097511250E-1,2.273120642E0,1.232147098E0,-2.301715612E-1
7.197601250E-1,2.077908278E0,1.191814542E0,-6.087094918E-2
7.297401250E-1,1.853815317E0,1.168969512E0,1.718277931E-1
7.397491250E-1,1.635754108E0,1.082611442E0,2.787965834E-1
7.497291249E-1,1.456721067E0,8.700926304E-1,1.755840778E-1
7.597381250E-1,1.367409110E0,7.379993200E-1,1.033005565E-1
7.697481250E-1,1.318316936E0,9.156414866E-1,-2.456679940E-2
