,Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
10182,52.00625462,0.04092797264,0.1679879427,0.04948008433
10183,52.01125862,0.014049900700000001,0.19242255390000002,0.06352998316000001
10184,52.01626362,-0.020158553500000002,0.2150245607,0.07941248268
10185,52.02126862,-0.05864306539,0.2180788964,0.08613199741000001
10186,52.02627362,-0.08368854225,0.2015855312,0.08857546002
10187,52.03127862,-0.1160643995,0.1679879427,0.07880161702999999
10188,52.03628362,-0.1435533315,0.11239920560000001,0.05864306539
10189,52.04122762,-0.1551597714,0.05192354694,0.04642575978999999
10190,52.04629362,-0.1710422635,-0.03298672289,0.02443460934
10191,52.05227462,-0.18509216609999998,-0.10812314599999999,0.021991148590000002
10192,52.05727962,-0.17776179309999998,-0.1789835095,0.007941247895
10193,52.06326062,-0.1551597714,-0.2254092693,0.008552113548
10194,52.06826562,-0.1319468915,-0.2419026345,0.01343903504
10195,52.07327062,-0.106290549,-0.2370157093,0.01221730467
10196,52.07821462,-0.08124507964,-0.2131919712,0.01649336144
10197,52.08328062,-0.052534412589999996,-0.17959438260000002,0.01954768784
10198,52.08828562,-0.026878070089999997,-0.1356120855,0.021380282940000002
10199,52.09328962,-0.010384709570000001,-0.08613199741000001,0.01954768784
10200,52.09829462,0.008552113548,-0.04764748737,0.01649336144
10201,52.10323862,0.01221730467,-0.02871066704,0.007330383174
10202,52.10824362,0.015882495790000003,-0.031154127789999996,-0.0006108652451
10203,52.11428662,0.003054326167,-0.06291911751,-0.010384709570000001
10204,52.11929062,-0.006719517522,-0.08674286306,-0.021991148590000002
10205,52.12429562,-0.011606439950000002,-0.10262536259999999,-0.021991148590000002
10206,52.12923962,-0.009773843922,-0.1093448773,-0.017715092749999998
10207,52.13424462,-0.00244346098,-0.1001819,-0.01221730467
10208,52.13924962,0.021991148590000002,-0.07513642311,-0.006719517522
10209,52.14425462,0.04092797264,-0.042760565880000004,0.00122173049
10210,52.14919862,0.06414084882,0.0006108652451,0.006108652335
10211,52.15426362,0.1020144969,0.042760565880000004,0.008552113548
10212,52.15920762,0.11789698900000001,0.07452555746,0.014049900700000001
10213,52.16427362,0.12705996630000002,0.08857546002,0.01466076635
10214,52.16927862,0.1368338168,0.07452555746,0.008552113548
10215,52.17428362,0.1307251602,0.03726277873,0.0018325957939999999
10216,52.17928862,0.12461651119999999,-0.006719517522,-0.0018325957939999999
10217,52.18526962,0.10262536259999999,-0.06414084882,-0.004276056774
10218,52.19027462,0.0971275717,-0.09101892263,-0.004276056774
10219,52.19509662,0.08613199741000001,-0.11056660859999999,0.0
10220,52.20028462,0.08002334833,-0.1117883399,0.0018325957939999999
10221,52.20528962,0.09101892263,-0.1014036313,0.006108652335
10222,52.21029462,0.0971275717,-0.06963863968999999,0.015882495790000003
10223,52.21627562,0.1056796908,-0.026878070089999997,0.021991148590000002
10224,52.22128062,0.1111774743,0.031154127789999996,0.025656340640000004
10225,52.22622462,0.1007927656,0.08735372871,0.03237585723
10226,52.23129062,0.09040805697000001,0.1368338168,0.02993239649
10227,52.23629462,0.0720821023,0.18570303920000003,0.021380282940000002
10228,52.24227662,0.03787364438,0.2309070677,0.014049900700000001
10229,52.24728162,0.014049900700000001,0.2565633953,0.009162978269
10230,52.25228662,-0.0006108652451,0.2645046413,0.011606439950000002
10231,52.25826762,0.0,0.2498438805,0.01832595654
10232,52.26327262,0.006108652335,0.20830504600000002,0.015271631069999998
10233,52.26827762,0.012828170320000002,0.1447750628,0.01466076635
10234,52.27328262,0.020158553500000002,0.08002334833,0.01649336144
10235,52.27828762,0.031764991580000006,0.006719517522,0.01221730467
10236,52.28329162,0.03848451003,-0.05864306539,0.009773843922
10237,52.28829662,0.04031710699,-0.09834930301000001,0.015271631069999998
10238,52.29324062,0.03848451003,-0.12461651119999999,0.025045474989999997
10239,52.29824562,0.021380282940000002,-0.1148426682,0.034208454189999994
10240,52.30428762,0.0006108652451,-0.06414084882,0.05070181563
10241,52.30929262,-0.021991148590000002,-0.01649336144,0.05742133409
10242,52.31423662,-0.050090949979999994,0.02871066704,0.06230825557999999
10243,52.31924162,-0.07330382615,0.04764748737,0.053145274519999994
10244,52.32424662,-0.09957103431,0.056199602779999996,0.04520402848999999
10245,52.32925162,-0.13255776460000002,0.03604105115,0.02382374369
10246,52.33425662,-0.1569923609,0.010384709570000001,0.007330383174
10247,52.34023762,-0.1936442852,-0.02443460934,-0.011606439950000002
10248,52.34524262,-0.2107485086,-0.06230825557999999,-0.03665191308
10249,52.35024762,-0.2150245607,-0.07635815442,-0.04948008433
10250,52.35525262,-0.20830504600000002,-0.08063421398,-0.06352998316000001
10251,52.36025762,-0.19608774780000002,-0.0726929605,-0.06291911751
10252,52.36526162,-0.1753183305,-0.053145274519999994,-0.05864306539
10253,52.37020562,-0.1563815027,-0.01954768784,-0.043982297180000005
10254,52.37527162,-0.1368338168,0.026878070089999997,-0.021991148590000002
10255,52.38027662,-0.1227839142,0.08918632567,-0.00244346098
10256,52.38528162,-0.1313360333,0.12705996630000002,0.015882495790000003
10257,52.39028662,-0.1441642046,0.1539380401,0.031154127789999996
10258,52.39529162,-0.1679879427,0.1740965992,0.04092797264
10259,52.40029662,-0.20525072519999998,0.18142697219999998,0.05192354694
10260,52.40523962,-0.23762658239999998,0.1905899495,0.053145274519999994
10261,52.41024462,-0.2846632004,0.20036379989999997,0.05742133409
10262,52.41524962,-0.3121521473,0.21685716510000003,0.05375614017000001
10263,52.42025462,-0.330478102,0.2229658216,0.04825835302
10264,52.42525962,-0.334754169,0.22418753800000002,0.04337143153
10265,52.43026462,-0.342695415,0.22113321719999998,0.03726277873
10266,52.43624562,-0.334754169,0.1954768747,0.04092797264
10267,52.44125062,-0.334143281,0.1673770845,0.039095375689999996
10268,52.44625562,-0.3365867436,0.1429424733,0.043982297180000005
10269,52.45126062,-0.34574973579999996,0.09285151957999999,0.04886921868
10270,52.45626562,-0.350025773,0.04703662544,0.06291911751
10271,52.46126962,-0.3555235863,0.0171042271,0.08124507964
10272,52.46609162,-0.35613444450000004,0.0,0.106290549
10273,52.47109662,-0.35308012369999997,-0.015882495790000003,0.1166752651
10274,52.47628462,-0.35063666109999997,-0.03604105115,0.1447750628
10275,52.48128962,-0.34452798960000003,-0.05864306539,0.1783726513
10276,52.48629462,-0.3414736688,-0.1007927656,0.22602014239999998
10277,52.49123862,-0.33964106439999997,-0.1490511149,0.2724458873
10278,52.49624362,-0.334143281,-0.18509216609999998,0.31459560989999996
10279,52.50124762,-0.3219259977,-0.2144137025,0.35613444450000004
10280,52.50625262,-0.3127630055,-0.22113321719999998,0.3836233616
10281,52.51125762,-0.2883284092,-0.1838704348,0.39400807020000006
10282,52.51626262,-0.2590068579,-0.09834930301000001,0.3878994286
10283,52.52126762,-0.2150245607,0.042149700219999996,0.37323865289999997
10284,52.52627262,-0.1765400618,0.1594358236,0.3536909819
10285,52.53127762,-0.1508837193,0.25167647,0.3365867436
10286,52.53628262,-0.1362229437,0.3090978265,0.3268128932
10287,52.54128662,-0.137444675,0.326202035,0.3188716471
10288,52.54629162,-0.1502728462,0.3176499307,0.3213151097
10289,52.55129662,-0.17715092,0.2693915665,0.3298672438
10290,52.55624062,-0.2119702399,0.2138028294,0.3475823104
10291,52.56118462,-0.24129177629999998,0.1557706445,0.3671300113
10292,52.56612862,-0.2852740586,0.08491026609999999,0.4031710625
10293,52.57125562,-0.3170390725,0.03604105115,0.4318817258
10294,52.57625962,-0.3555235863,-0.0262672063,0.4783074856
10295,52.58126462,-0.3946189582,-0.09834930301000001,0.5259549618
10296,52.58626962,-0.43493604659999996,-0.1832595766,0.5833762884
10297,52.59225162,-0.4502076805,-0.2309070677,0.6273586154
10298,52.59725562,-0.45204028490000003,-0.22479841109999998,0.6633996367
10299,52.60226062,-0.4398229718,-0.18142697219999998,0.6811147331999999
10300,52.60726562,-0.41172316670000003,-0.0959058404,0.7067710757
10301,52.61220962,-0.3695734739,0.010384709570000001,0.7238753438
10302,52.61727562,-0.3268128932,0.1185078546,0.7440338731
10303,52.62228062,-0.2773328125,0.22479841109999998,0.7495316267000001
10304,52.62728562,-0.22785273190000002,0.3280346394,0.7703011036
10305,52.63222962,-0.18875736,0.4031710625,0.7959573865
10306,52.63729462,-0.1655444801,0.4679227769,0.8216137290000001
10307,52.64223862,-0.1398881376,0.5222898126,0.8509352803
10308,52.64724362,-0.125838235,0.5564982295,0.8820894361
10309,52.65224862,-0.1166752651,0.5778785348,0.9040805697
10310,52.65725362,-0.10445795949999999,0.5754350424,0.9187413454000001
10311,52.66225862,-0.1038470939,0.5528330207,0.9101892114
10312,52.66726362,-0.09407325089,0.5186246037,0.8833111525
10313,52.67324462,-0.09285151957999999,0.47891834380000003,0.8362745047
10314,52.67824962,-0.07941248268,0.4459316432,0.7947356701
10315,52.68325462,-0.0726929605,0.428827405,0.7641924024
10316,52.68825962,-0.05192354694,0.4068362415,0.7391469479
10317,52.69424062,-0.021380282940000002,0.38667771219999997,0.7208209634
10318,52.69924562,0.003665191587,0.389732033,0.719599247
10319,52.70425062,0.04825835302,0.4019493461,0.7171558142
10320,52.70925562,0.07696902007,0.44165557619999996,0.7336491345999999
10321,52.71426062,0.106290549,0.4954117239,0.7525860070999999
10322,52.71926462,0.1282816976,0.5656611919,0.779464066
10323,52.72420862,0.1508837193,0.6414085031,0.8051204085
10324,52.72927462,0.16126842800000002,0.7018841505,0.8240572214
10325,52.73427962,0.17776179309999998,0.728151381,0.8332201838
10326,52.73928462,0.1747074574,0.728151381,0.829554975
10327,52.74428962,0.16920967399999998,0.7269296646,0.8234463334000001
10328,52.74929462,0.1551597714,0.7446447611,0.8155050873999999
10329,52.75417662,0.130114302,0.7709119320000001,0.8051204085
10330,52.75924262,0.1087340117,0.8081747293000001,0.7898487448999999
10331,52.76418962,0.0971275717,0.8216137290000001,0.7660250068000001
10332,52.76919462,0.09162978828,0.8173376918,0.7403686643
10333,52.77426062,0.09957103431,0.7739662528,0.7006624341
10334,52.77926462,0.11239920560000001,0.7299839854000001,0.6658431292
10335,52.78426962,0.12767083939999999,0.6633996367,0.6352998614
