,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
14413,73.35797,-1.170764685,-9.818621635,-4.565742493
14414,73.362975,-1.18752408,-11.04205799,-3.993528366
14415,73.36798,-1.249773264,-12.61265469,-3.292027235
14416,73.372985,-1.156399369,-13.8959465,-2.7988216880000003
14417,73.37799,-0.7996633648999999,-15.05234623,-2.260126352
14418,73.382995,-0.3327940404,-15.99805546,-1.685518026
14419,73.388,0.0287304204,-16.56308746,-1.309628367
14420,73.393981,0.01675941236,-16.55829811,-1.572990537
14421,73.398986,-0.624886632,-15.7322998,-2.353500366
14422,73.403991,-1.678335428,-14.568717,-2.868253708
14423,73.408996,-2.094926596,-13.08191776,-2.262520552
14424,73.414001,-1.723825216,-12.15536213,-1.4891934390000001
14425,73.419005,-1.446097851,-11.65257931,-1.268926859
14426,73.42401,-1.201889277,-11.29105568,-1.350329757
14427,73.429015,-0.7422025204000001,-10.93671322,-1.328781962
14428,73.43402,-0.1149216816,-10.50336266,-1.1971008779999999
14429,73.438964,0.4094084799,-9.895236015,-1.110909581
14430,73.443969,0.8954314590000001,-9.03571701,-0.825999558
14431,73.448974,1.297657371,-8.300697327,-0.7661445141
14432,73.453978,1.628057122,-7.9894509320000004,-0.06224924326
14433,73.458983,1.690306425,-8.101978302000001,0.9361328483
14434,73.463988,1.63763392,-8.444349289,1.81959331
14435,73.468993,1.15161097,-9.052476882999999,2.700659513
14436,73.473998,0.8882488012,-9.583989143,3.1340100769999997
14437,73.479003,0.8906430602,-10.13226128,2.813186884
14438,73.484008,0.7326257229,-10.53688145,2.094926596
14439,73.489013,0.2466027737,-11.12824917,0.1101332754
14440,73.494017,0.3639186621,-11.18810463,-1.59932673
14441,73.499022,0.3112462163,-11.32217979,-2.525882721
14442,73.503966,0.4860229492,-11.63342571,-3.268085241
14443,73.508971,1.012747288,-11.877635,-3.4404678339999997
14444,73.513976,1.7214310169999998,-11.98297977,-3.3399114610000002
14445,73.518981,2.49236393,-11.83932781,-3.3901896480000002
14446,73.523986,3.0478186610000004,-11.53526402,-3.622427225
14447,73.52899,3.481169224,-11.09951878,-3.854664803
14448,73.533995,3.90254879,-10.66616821,-4.000710964
14449,73.539,4.072536945,-10.15859795,-3.749319792
14450,73.544005,3.8091750139999996,-9.677363396,-3.8402996060000003
14451,73.54901,2.904166698,-9.528923035,-4.153939724
14452,73.554015,2.087743998,-9.370905876,-4.338293552
14453,73.55902,1.455674648,-9.251194953999999,-4.481945515
14454,73.564025,0.8714894056,-9.162610054,-4.364629745
14455,73.568968,0.2537853718,-9.217676163,-3.64158082
14456,73.573973,-0.09816227107999999,-9.43315506,-2.906560898
14457,73.578978,-0.2274491638,-9.785101891,-1.836352706
14458,73.585021,-0.038307227189999994,-10.08437729,-0.873883605
14459,73.589964,0.4979939461,-10.29746151,-0.4955997467
14460,73.594969,0.9026140571,-10.57279491,-0.6105214357
14461,73.599913,0.9576807022,-10.85291672,-1.1372457740000002
14462,73.604918,0.7422025204000001,-11.02051067,-1.836352706
14463,73.609923,0.586579442,-10.86728191,-2.746149302
14464,73.614989,0.323217243,-10.51293945,-3.5027170180000002
14465,73.619994,0.4860229492,-9.830592155,-3.8881835939999996
14466,73.624999,0.6631938815,-9.236829757999999,-4.173093796
14467,73.630003,0.7517793179000001,-8.801085472,-4.359841347
14468,73.635008,0.6009446383,-8.549694061,-4.120420933
14469,73.640013,0.4357447028,-8.403648376,-3.598485231
14470,73.645018,0.42377370600000003,-8.240841866,-2.964021683
14471,73.650023,0.1244984865,-8.214506149,-1.951274395
14472,73.654967,-0.14844051,-8.339004517000001,-1.209071875
14473,73.659972,-0.4788403511,-8.494627953,-0.4525041282
14474,73.664976,-0.490811348,-8.70771122,0.248996973
14475,73.669981,-0.605733037,-8.913613319,0.5650315881
14476,73.674986,-0.6392518282,-9.047688484,0.4932055473
14477,73.679991,-0.6105214357,-9.124302864,0.2609679997
14478,73.684874,-0.43095630409999997,-8.966285706,-0.2609679997
14479,73.690977,-0.5147533417,-8.865729332,-0.5243301988
14480,73.695982,-0.6440402865,-8.856152534,-0.5626373887
14481,73.700987,-0.6200982332,-8.736441612,-0.4955997467
14482,73.705992,-0.3591302633,-8.564059258,-0.6512228847
14483,73.710997,-0.047884032130000004,-8.355764388999999,-1.034295082
14484,73.716002,0.1915361285,-8.128314972,-1.5921441319999998
14485,73.721007,0.5602431892999999,-7.869740963,-2.288856745
14486,73.726011,0.9888052940000001,-7.5944075579999994,-2.71502471
14487,73.731016,1.244984865,-7.338228226,-2.8012158869999997
14488,73.736021,1.2042834759999999,-7.1538748739999996,-2.6862943169999998
14489,73.742003,1.012747288,-7.022193432000001,-2.6096799369999997
14490,73.747008,0.8355764151,-6.99106884,-2.695871115
14491,73.752012,0.7924807668000001,-7.0269818310000005,-2.8012158869999997
14492,73.757017,0.8140285611,-7.1251444820000005,-2.964021683
14493,73.761964,0.7733271718000001,-7.218518257,-3.1340100769999997
14494,73.766969,0.6967126726999999,-7.400477409,-3.438073635
14495,73.771973,0.5051765442,-7.556100367999999,-3.653551817
14496,73.776978,0.2585737705,-7.611167431,-3.758896589
14497,73.783021,-0.055066637689999996,-7.759607792000001,-3.6918590069999997
14498,73.787965,-0.4955997467,-7.855375767000001,-3.536235809
14499,73.794007,-0.9840168953,-7.764396191,-3.3854012489999996
14500,73.799012,-1.244984865,-7.675810814,-3.4620156289999997
14501,73.803834,-1.501164436,-7.362170218999999,-3.6966474060000003
14502,73.809022,-1.580173135,-7.24485445,-3.6104562280000003
14503,73.815003,-1.67115283,-6.95276165,-3.454833031
14504,73.820984,-1.7932571169999998,-6.531382084,-3.227383852
14505,73.825989,-1.841141105,-5.966350555,-3.215412855
14506,73.830994,-1.9345149990000001,-5.549759387999999,-3.397372246
14507,73.835999,-2.087743998,-5.3079452510000005,-3.574543238
14508,73.841004,-2.04464817,-4.991910458,-3.7469255919999997
14509,73.845826,-1.893813491,-4.86741209,-4.259284973
14510,73.851014,-1.731007814,-4.951209068,-4.556165695
14511,73.856019,-1.532289028,-5.489904404,-5.23611927
14512,73.861023,-1.556231141,-6.253654957,-5.628767967000001
14513,73.865967,-1.678335428,-7.010222435,-5.930437565
14514,73.870972,-1.6807296280000001,-7.769184589,-5.966350555
14515,73.875977,-1.465251446,-8.552088737,-5.8466405870000004
14516,73.880921,-1.134851575,-9.588777542,-5.621585369
14517,73.885926,-0.55784899,-10.57040024,-5.434837817999999
14518,73.890992,0.2657563984,-11.74595356,-5.221754074
14519,73.895997,0.9816226959000001,-12.68448067,-4.862623692
14520,73.901001,1.1994950770000001,-13.69004536,-4.75488472
14521,73.906006,0.2442085743,-15.04755783,-5.554547787000001
14522,73.911011,-0.2322375625,-15.92622948,-5.870582581
14523,73.916016,-0.6440402865,-16.3404274,-6.086060524
14524,73.921021,-0.8451532125,-15.85919189,-6.090848922999999
14525,73.927002,-0.7254431248000001,-13.78341961,-5.959167957000001
14526,73.932007,-1.007958889,-11.69806957,-6.253654957
14527,73.937012,-1.331176162,-10.49139214,-6.7612257
14528,73.942017,-1.434126854,-9.531316757,-7.086836815
14529,73.947022,-1.405396342,-8.813055992,-6.936002254
14530,73.951966,-1.2210428709999999,-8.259995461,-6.414066315
14531,73.95697,-0.9983820915,-7.87931776,-5.880159377999999
14532,73.961975,-0.8523358107,-7.721300602,-5.422866821
14533,73.96698,-0.8906430602,-7.831433773,-5.025429249
14534,73.971985,-1.1372457740000002,-8.221688271,-4.90811348
14535,73.97699,-1.352723956,-8.74601841,-4.611232281
14536,73.981995,-1.4580688480000001,-9.399636269,-3.950432777
14537,73.987,-1.41257906,-10.13944435,-3.129221678
14538,73.991944,-1.206677675,-10.75235939,-2.142810583
14539,73.997009,-0.9097966552,-11.18331623,-0.9385270476
14540,74.002014,-0.6512228847,-11.52329254,-0.3663128614
14541,74.007019,-0.5793967843,-11.65018559,-0.04548983276000001
14542,74.011841,-0.43335050340000003,-11.51850414,0.1580173075
14543,74.016846,-0.47405192259999995,-11.38682365,-0.141257897
14544,74.021973,-0.3088520169,-11.18092155,-0.8714894056
14545,74.028015,-0.2274491638,-10.96783829,-2.296039343
14546,74.032959,-0.4788403511,-10.75954247,-3.066972494
14547,74.037964,-0.4716577232,-10.46026707,-3.224989653
14548,74.042969,-0.1268926859,-10.42195988,-3.1316158769999998
14549,74.047974,-0.3040636182,-10.69489861,-3.066972494
14550,74.052917,-0.3136404157,-11.22641182,-2.79163909
14551,74.059021,0.3303998411,-12.11466026,-2.3989901540000003
14552,74.063965,1.3455413580000002,-13.07234097,-2.1643583769999997
14553,74.06897,2.425326347,-14.29338455,-2.1763293740000003
14554,74.073975,3.208230257,-15.69878101,-1.975216389
14555,74.078979,3.598485231,-17.29571342,-1.314416766
14556,74.083984,3.34230566,-18.17438507,-0.6272808313
14557,74.088989,2.592920542,-18.79927254,0.052672438319999994
14558,74.093994,1.350329757,-19.3068428,0.5147533417
14559,74.098999,0.04070143028999999,-19.63963699,0.8786720037000001
14560,74.10498,-1.4269442559999999,-19.71385765,1.048660398
14561,74.109985,-2.559401512,-19.47204208,0.8116343617
14562,74.11499,-3.323152065,-18.75856972,0.2418143749
14563,74.119995,-3.098097086,-17.38669205,-0.2322375625
14564,74.125,-2.7198131080000003,-16.26381302,-0.14844051
14565,74.130005,-2.4971523280000003,-15.1624794,0.1508347094
14566,74.13501,-2.535459518,-14.08987713,0.4357447028
14567,74.140991,-3.27287364,-12.5456171,0.04309562966
14568,74.145996,-4.42209053,-11.6813097,0.2992752194
14569,74.151001,-4.201824188,-10.29746151,0.1340752989
14570,74.156006,-3.241749048,-8.6957407,-0.9313444495000001
14571,74.16101,-2.662352324,-7.556100367999999,-1.043871999
14572,74.166015,-2.906560898,-7.431602001,-0.3088520169
14573,74.17102,-3.730166197,-7.098807812,-0.215478152
14574,74.175964,-4.062960148,-6.7636199,-0.7158663273
14575,74.180969,-3.780444384,-6.600813866,-0.7062895298
14576,74.185974,-3.5769374369999998,-6.440402507999999,-0.8092401624
14577,74.190979,-3.093308687,-6.021417141000001,-1.173158884
14578,74.195984,-2.140416384,-6.009446144,-1.714248419
14579,74.200988,-0.8283938169,-6.090848922999999,-2.336740971
14580,74.205993,-0.047884032130000004,-5.913678169,-3.217807055
14581,74.210998,0.5051765442,-5.904101372,-3.500322819
14582,74.216003,1.18752408,-5.8179101939999995,-3.6750996110000003
14583,74.221008,1.7932571169999998,-5.870582581,-3.450044632
14584,74.22583,2.039859772,-6.174646377999999,-3.095702887
14585,74.230835,2.001552582,-6.251260757000001,-3.01190567
14586,74.236999,1.9321208,-6.3637881279999995,-2.6216509340000003
14587,74.242004,1.9776105880000001,-6.382941722999999,-2.068590164
14588,74.247009,1.8626888990000001,-6.50983429,-1.419761658
14589,74.252014,1.678335428,-6.670246124,-0.7398083209999999
14590,74.257019,1.5442601440000001,-6.861782074,-0.02394201607
14591,74.262023,1.312022567,-7.007828236,0.5913678407999999
14592,74.266967,1.039083481,-7.141903877000001,1.036689281
14593,74.271972,1.00317049,-7.204153061,1.146822572
14594,74.276977,1.108515382,-7.199364662000001,1.098938584
