"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,1.932120800E0,7.522581577E0,5.793968201E0
2.014160000E-3,1.996764183E0,7.505822182E0,5.686229229E0
3.967285000E-3,2.020706177E0,7.496245384E0,5.659893036E0
5.981445000E-3,2.066195965E0,7.465120792E0,5.676652431E0
7.934570000E-3,2.104503393E0,7.460332394E0,5.760449409E0
9.948730000E-3,2.140416384E0,7.477091789E0,5.825092793E0
1.190185500E-2,2.197877169E0,7.467514992E0,5.956773758E0
1.391601500E-2,2.219424963E0,7.460332394E0,6.035782337E0
1.586914000E-2,2.245761156E0,7.443572998E0,6.184223175E0
1.788330000E-2,2.229001760E0,7.426813602E0,6.320692539E0
1.983642500E-2,2.219424963E0,7.417236805E0,6.378153324E0
2.182006800E-2,2.157175779E0,7.374141216E0,6.476315498E0
2.380371100E-2,2.056619167E0,7.364564419E0,6.521805286E0
2.578735300E-2,2.008735180E0,7.345410824E0,6.545747280E0
2.777099600E-2,1.920149803E0,7.335834026E0,6.615179062E0
2.975463800E-2,1.865083098E0,7.333439827E0,6.646304131E0
3.170776300E-2,1.793257117E0,7.323863029E0,6.730101109E0
3.369140600E-2,1.711854219E0,7.340622425E0,6.804321289E0
3.567504800E-2,1.663970232E0,7.354987621E0,6.837840080E0
3.765869100E-2,1.618480325E0,7.371747017E0,6.947973251E0
3.961181600E-2,1.606509328E0,7.395689011E0,7.041347027E0
4.159545900E-2,1.594538331E0,7.414842606E0,7.094019413E0
4.354858400E-2,1.575384736E0,7.441178799E0,7.196970463E0
4.553222600E-2,1.565807939E0,7.457938194E0,7.252037048E0
4.751586900E-2,1.544260144E0,7.462726593E0,7.357381821E0
4.949951100E-2,1.482010841E0,7.450755596E0,7.443572998E0
5.145263600E-2,1.443703651E0,7.438784599E0,7.465120792E0
5.346679600E-2,1.391031146E0,7.402871609E0,7.486668587E0
5.545043900E-2,1.326387763E0,7.369352818E0,7.484274387E0
5.743408200E-2,1.285686255E0,7.343016624E0,7.479485989E0
5.938720700E-2,1.228225470E0,7.319074631E0,7.438784599E0
6.137084900E-2,1.185129881E0,7.304709435E0,7.388506413E0
6.332397400E-2,1.168370485E0,7.292738438E0,7.364564419E0
6.533813400E-2,1.154005170E0,7.280767441E0,7.299921036E0
6.729125900E-2,1.156399369E0,7.278373241E0,7.271190643E0
6.930542000E-2,1.163581967E0,7.266402245E0,7.211335659E0
7.125854500E-2,1.173158884E0,7.223306656E0,7.153874874E0
7.327270500E-2,1.177947283E0,7.228095055E0,7.127538681E0
7.522583000E-2,1.180341482E0,7.247248650E0,7.089231014E0
7.720947200E-2,1.187524080E0,7.223306656E0,7.038952827E0
7.916259700E-2,1.199495077E0,7.220912457E0,7.012616634E0
8.117675700E-2,1.221042871E0,7.216124058E0,6.964732647E0
8.312988200E-2,1.233013868E0,7.208941460E0,6.931213856E0
8.514404300E-2,1.228225470E0,7.189787865E0,6.900089264E0
8.709716800E-2,1.228225470E0,7.192182064E0,6.854599476E0
8.908081000E-2,1.247379065E0,7.187393665E0,6.811503887E0
9.106445300E-2,1.280897856E0,7.201758862E0,6.746860504E0
9.307861300E-2,1.340752959E0,7.216124058E0,6.696582317E0
9.503173800E-2,1.364694953E0,7.232883453E0,6.675034523E0
9.701538000E-2,1.460463047E0,7.247248650E0,6.667851925E0
9.899902300E-2,1.561019540E0,7.261613846E0,6.682217121E0
1.009826660E-1,1.623268723E0,7.283161640E0,6.687005520E0
1.029663080E-1,1.721431017E0,7.323863029E0,6.718130112E0
1.049499510E-1,1.829170108E0,7.345410824E0,6.734889507E0
1.069335930E-1,1.874659896E0,7.386112213E0,6.770802498E0
1.089172360E-1,1.939303398E0,7.438784599E0,6.768408298E0
1.109008790E-1,1.956062794E0,7.465120792E0,6.761225700E0
1.128845210E-1,1.941697598E0,7.484274387E0,6.687005520E0
1.148376460E-1,1.917755604E0,7.486668587E0,6.593631268E0
1.168518060E-1,1.893813491E0,7.484274387E0,6.536170483E0
1.188354490E-1,1.843535304E0,7.508216381E0,6.409277916E0
1.208190910E-1,1.798045516E0,7.508216381E0,6.260837555E0
1.227722160E-1,1.783680320E0,7.513004780E0,6.184223175E0
1.247863770E-1,1.783680320E0,7.489062786E0,6.057330132E0
1.267395020E-1,1.776497602E0,7.469909191E0,5.985504150E0
1.287231440E-1,1.752555609E0,7.431602001E0,5.877765179E0
1.307067870E-1,1.771709204E0,7.388506413E0,5.825092793E0
1.327209470E-1,1.776497602E0,7.378929615E0,5.808333397E0
1.346740720E-1,1.781286120E0,7.376535416E0,5.798756599E0
1.366577140E-1,1.805228114E0,7.357381821E0,5.765237808E0
1.386413570E-1,1.805228114E0,7.345410824E0,5.741295815E0
1.405944820E-1,1.771709204E0,7.323863029E0,5.688623428E0
1.425781250E-1,1.733402014E0,7.316680431E0,5.621585369E0
1.445922850E-1,1.719036818E0,7.311892033E0,5.571307182E0
1.465454100E-1,1.642422318E0,7.299921036E0,5.504269600E0
1.485290520E-1,1.616086125E0,7.280767441E0,5.492298603E0
1.504821770E-1,1.556231141E0,7.261613846E0,5.453991413E0
1.524658200E-1,1.510741234E0,7.237671852E0,5.430049419E0
1.544494630E-1,1.484405041E0,7.237671852E0,5.427655220E0
1.564331050E-1,1.455674648E0,7.247248650E0,5.468356609E0
1.583862300E-1,1.429338455E0,7.256825447E0,5.509057999E0
1.603698730E-1,1.412579060E0,7.252037048E0,5.535394192E0
1.623535150E-1,1.386242747E0,7.271190643E0,5.640739441E0
1.643371580E-1,1.355118155E0,7.273584843E0,5.702988625E0
1.662902830E-1,1.343147159E0,7.261613846E0,5.853823185E0
1.683044430E-1,1.333570361E0,7.287950039E0,6.021417141E0
1.702880860E-1,1.335964561E0,7.295132637E0,6.121973515E0
1.722717280E-1,1.300051570E0,7.309497833E0,6.306327343E0
1.742248530E-1,1.290474772E0,7.316680431E0,6.488286495E0
1.762390130E-1,1.292868972E0,7.321468830E0,6.581660271E0
1.781616210E-1,1.312022567E0,7.343016624E0,6.761225700E0
1.801757810E-1,1.314416766E0,7.371747017E0,6.928819656E0
1.821289060E-1,1.328781962E0,7.381323814E0,7.007828236E0
1.841125480E-1,1.347935557E0,7.407660007E0,7.196970463E0
1.860961910E-1,1.345541358E0,7.412448406E0,7.283161640E0
1.880798340E-1,1.381454349E0,7.412448406E0,7.438784599E0
1.900329590E-1,1.431732655E0,7.350199223E0,7.536946774E0
1.920471190E-1,1.443703651E0,7.331045628E0,7.582436562E0
1.940307610E-1,1.477222443E0,7.314286232E0,7.668628216E0
1.960144040E-1,1.491587639E0,7.266402245E0,7.750030994E0
1.979675290E-1,1.489193439E0,7.232883453E0,7.795520782E0
1.999511710E-1,1.477222443E0,7.144298077E0,7.841010571E0
2.019042960E-1,1.438915253E0,7.105990410E0,7.845798969E0
2.039184570E-1,1.422155857E0,7.031770229E0,7.855375767E0
2.058715820E-1,1.369483352E0,6.981492043E0,7.896077156E0
2.078857420E-1,1.343147159E0,6.957550049E0,7.908048153E0
2.098388670E-1,1.261744261E0,6.914454460E0,7.922413349E0
2.118530270E-1,1.189918280E0,6.861782074E0,7.939172745E0
2.138061520E-1,1.134851575E0,6.842628479E0,7.939172745E0
2.158203120E-1,1.017535686E0,6.806715488E0,7.936778545E0
2.177429200E-1,9.217676520E-1,6.780379295E0,7.922413349E0
2.197570800E-1,8.834604025E-1,6.770802498E0,7.924807549E0
2.217102050E-1,8.427590132E-1,6.739677906E0,7.903259754E0
2.236938470E-1,8.259995580E-1,6.727706909E0,7.888894558E0
2.256774900E-1,8.259995580E-1,6.706159115E0,7.826645374E0
2.276611320E-1,8.547300100E-1,6.682217121E0,7.747636795E0
2.296142570E-1,8.690952063E-1,6.677428722E0,7.692570210E0
2.315979000E-1,9.026140571E-1,6.677428722E0,7.570465565E0
2.335815430E-1,9.744400978E-1,6.694188118E0,7.474697590E0
2.355651850E-1,1.015141487E0,6.715735912E0,7.422025204E0
2.375183100E-1,1.120486379E0,6.777985096E0,7.338228226E0
2.395019530E-1,1.211466074E0,6.825869083E0,7.285555840E0
2.414550780E-1,1.252167463E0,6.902483463E0,7.264008045E0
2.434692380E-1,1.321599364E0,6.947973251E0,7.223306656E0
2.454223630E-1,1.352723956E0,6.971915245E0,7.206547260E0
2.474365230E-1,1.414973259E0,7.017405033E0,7.173028469E0
2.493896480E-1,1.446097851E0,7.060500622E0,7.144298077E0
2.513732910E-1,1.460463047E0,7.065289021E0,7.127538681E0
2.533569330E-1,1.501164436E0,7.048529625E0,7.134721279E0
2.553405760E-1,1.522712231E0,7.077260017E0,7.137115479E0
2.572631830E-1,1.515529633E0,7.082048416E0,7.139509678E0
2.592773430E-1,1.493981838E0,7.077260017E0,7.153874874E0
2.612304680E-1,1.482010841E0,7.082048416E0,7.156269073E0
2.632141110E-1,1.426944256E0,7.103596210E0,7.156269073E0
2.651977540E-1,1.371877551E0,7.117961884E0,7.163451672E0
2.671813960E-1,1.345541358E0,7.120356083E0,7.180211067E0
2.691345210E-1,1.283292055E0,7.115567684E0,7.199364662E0
2.711486810E-1,1.204283476E0,7.122750282E0,7.196970463E0
2.731323240E-1,1.156399369E0,7.122750282E0,7.216124058E0
2.751159660E-1,1.046266198E0,7.113173485E0,7.247248650E0
2.770385740E-1,9.481038451E-1,7.103596210E0,7.273584843E0
2.790527340E-1,8.954314590E-1,7.105990410E0,7.292738438E0
2.810058590E-1,8.212111592E-1,7.122750282E0,7.331045628E0
2.829895020E-1,7.876923680E-1,7.139509678E0,7.357381821E0
2.849731440E-1,7.110779285E-1,7.146692276E0,7.410054207E0
2.869567870E-1,6.895300746E-1,7.146692276E0,7.479485989E0
2.889099120E-1,6.727706790E-1,7.144298077E0,7.498639584E0
2.909240720E-1,6.296750307E-1,7.122750282E0,7.534552574E0
2.929077140E-1,6.081272364E-1,7.094019413E0,7.558494568E0
2.948913570E-1,5.961562395E-1,7.082048416E0,7.575253963E0
2.968444820E-1,5.698199868E-1,7.022193432E0,7.599195957E0
2.988586420E-1,5.674257874E-1,7.000645638E0,7.611167431E0
3.008422850E-1,5.626373887E-1,6.969521046E0,7.647080421E0
3.028259270E-1,5.219359994E-1,6.916848660E0,7.651868820E0
3.048095700E-1,5.051765442E-1,6.888118267E0,7.651868820E0
3.067932130E-1,4.716577232E-1,6.847416878E0,7.649474621E0
3.087768550E-1,4.477157295E-1,6.821080685E0,7.644686222E0
3.107604980E-1,4.333505034E-1,6.813898087E0,7.639897823E0
3.127441400E-1,4.525041282E-1,6.797138691E0,7.625532627E0
3.147277830E-1,4.955997467E-1,6.799532890E0,7.589619160E0
3.166503900E-1,5.267243981E-1,6.794744492E0,7.580042362E0
3.186645500E-1,5.817909837E-1,6.799532890E0,7.577648163E0
3.206176750E-1,6.153098345E-1,6.797138691E0,7.575253963E0
3.226013180E-1,6.631938815E-1,6.794744492E0,7.563282967E0
3.245849610E-1,6.943184733E-1,6.799532890E0,7.546523571E0
3.265686030E-1,7.134721279E-1,6.787561893E0,7.544129372E0
3.285522460E-1,7.469909191E-1,6.787561893E0,7.534552574E0
3.305358880E-1,7.613561153E-1,6.775590897E0,7.513004780E0
3.324890130E-1,7.565677166E-1,6.763619900E0,7.503427982E0
3.345031730E-1,7.565677166E-1,6.739677906E0,7.472303391E0
3.364868160E-1,7.374141216E-1,6.727706909E0,7.460332394E0
3.384704590E-1,7.350199223E-1,6.732495308E0,7.455543995E0
3.404541010E-1,7.206547260E-1,6.742072105E0,7.441178799E0
3.424377440E-1,7.254431248E-1,6.739677906E0,7.433996201E0
3.443908690E-1,7.110779285E-1,6.763619900E0,7.426813602E0
3.464050290E-1,6.943184733E-1,6.782773495E0,7.386112213E0
3.483581540E-1,6.727706790E-1,6.787561893E0,7.374141216E0
3.503417960E-1,6.392518282E-1,6.785167694E0,7.292738438E0
3.522949210E-1,6.081272364E-1,6.785167694E0,7.189787865E0
3.543090820E-1,5.746083856E-1,6.782773495E0,7.149086475E0
3.562622070E-1,5.147533417E-1,6.780379295E0,7.062894821E0
3.582458490E-1,4.596867263E-1,6.775590897E0,7.012616634E0
3.601989740E-1,4.237737060E-1,6.739677906E0,6.900089264E0
3.622131340E-1,3.567360640E-1,6.708553314E0,6.804321289E0
3.641662590E-1,3.280056417E-1,6.687005520E0,6.749254704E0
3.661804200E-1,2.609679997E-1,6.670246124E0,6.658275127E0
3.681335450E-1,1.795651317E-1,6.675034523E0,6.605602264E0
3.701477050E-1,1.532289088E-1,6.672640324E0,6.588842869E0
3.721008300E-1,1.101332754E-1,6.694188118E0,6.574477673E0
3.741149900E-1,7.182604820E-2,6.710947514E0,6.569689274E0
3.760681150E-1,4.788403213E-2,6.720524311E0,6.564900875E0
3.780517570E-1,1.197100803E-2,6.739677906E0,6.567295074E0
3.800354000E-1,-2.394201700E-3,6.746860504E0,6.562506676E0
3.820190430E-1,-4.788403213E-2,6.766014099E0,6.550535679E0
3.840026850E-1,-5.985504389E-2,6.789956093E0,6.569689274E0
3.859863280E-1,-6.943184882E-2,6.806715488E0,6.596025467E0
3.879394530E-1,-1.005564705E-1,6.823474884E0,6.634333134E0
3.899230950E-1,-1.077390760E-1,6.818686485E0,6.684611320E0
3.919067380E-1,-1.173158810E-1,6.813898087E0,6.715735912E0
3.938903800E-1,-1.125274822E-1,6.806715488E0,6.763619900E0
3.958435050E-1,-1.244984865E-1,6.809109688E0,6.813898087E0
3.978271480E-1,-1.244984865E-1,6.799532890E0,6.835445881E0
3.998107910E-1,-1.125274822E-1,6.775590897E0,6.868964672E0
4.017944330E-1,-9.576806426E-2,6.768408298E0,6.885724068E0
4.037475580E-1,-5.746084079E-2,6.775590897E0,6.928819656E0
4.057617180E-1,-5.506663769E-2,6.727706909E0,6.981492043E0
4.077148430E-1,-6.224924326E-2,6.710947514E0,7.024587631E0
4.096984860E-1,-1.149216816E-1,6.677428722E0,7.115567684E0
4.116516110E-1,-1.723825186E-1,6.648698330E0,7.216124058E0
4.136657710E-1,-1.963245422E-1,6.643909931E0,7.264008045E0
4.155883790E-1,-2.513911724E-1,6.619967937E0,7.335834026E0
4.176025390E-1,-3.040636182E-1,6.600813866E0,7.366958618E0
4.195556640E-1,-3.591302633E-1,6.584054470E0,7.414842606E0
4.215393060E-1,-4.333505034E-1,6.543353081E0,7.445967197E0
4.235229490E-1,-4.644751251E-1,6.531382084E0,7.453149796E0
4.255065910E-1,-4.908113480E-1,6.531382084E0,7.438784599E0
4.274291990E-1,-5.458779931E-1,6.485892296E0,7.400477409E0
4.294433590E-1,-5.650315881E-1,6.476315498E0,7.374141216E0
4.314270020E-1,-5.793967843E-1,6.481103897E0,7.323863029E0
4.334106440E-1,-6.177040339E-1,6.493074894E0,7.278373241E0
4.353332520E-1,-6.200982332E-1,6.488286495E0,7.259219646E0
4.373474120E-1,-6.584054828E-1,6.471527100E0,7.218518257E0
4.393005370E-1,-6.895300746E-1,6.449979305E0,7.218518257E0
4.412841790E-1,-7.589619160E-1,6.440402508E0,7.206547260E0
4.432678220E-1,-7.876923680E-1,6.471527100E0,7.175422668E0
4.452514640E-1,-8.331822157E-1,6.533776283E0,7.196970463E0
4.472045890E-1,-9.959878922E-1,6.624756336E0,7.273584843E0
4.492187500E-1,-1.077390790E0,6.679822922E0,7.297526836E0
4.512023920E-1,-1.094150186E0,6.667851925E0,7.271190643E0
4.531860350E-1,-1.154005170E0,6.648698330E0,7.223306656E0
4.551391600E-1,-1.173158884E0,6.643909931E0,7.194576263E0
4.571228020E-1,-1.199495077E0,6.641515732E0,7.165845871E0
4.590759270E-1,-1.185129881E0,6.658275127E0,7.208941460E0
4.610900880E-1,-1.185129881E0,6.653486729E0,7.232883453E0
4.630432130E-1,-1.266532660E0,6.610390663E0,7.326257229E0
4.650268550E-1,-1.362300754E0,6.588842869E0,7.378929615E0
4.670104980E-1,-1.388636947E0,6.586448669E0,7.386112213E0
4.690246580E-1,-1.431732655E0,6.574477673E0,7.383718014E0
4.709777830E-1,-1.470039845E0,6.543353081E0,7.383718014E0
4.729614250E-1,-1.479616642E0,6.497863293E0,7.386112213E0
4.749450680E-1,-1.496376038E0,6.469132900E0,7.350199223E0
4.769592280E-1,-1.479616642E0,6.457161903E0,7.326257229E0
4.789123530E-1,-1.434126854E0,6.414066315E0,7.292738438E0
4.808959960E-1,-1.388636947E0,6.332663536E0,7.242460251E0
4.828796380E-1,-1.371877551E0,6.282385349E0,7.216124058E0
4.848632810E-1,-1.276109457E0,6.253654957E0,7.151480675E0
4.868469230E-1,-1.216254473E0,6.165069580E0,7.127538681E0
4.888305660E-1,-1.185129881E0,6.090848923E0,7.144298077E0
4.908142090E-1,-1.118092179E0,6.009446144E0,7.175422668E0
4.927978510E-1,-1.036689281E0,5.983109951E0,7.201758862E0
4.947509760E-1,-1.007958889E0,5.892130375E0,7.228095055E0
4.967346190E-1,-9.576807022E-1,5.789179802E0,7.311892033E0
4.986877440E-1,-9.097966552E-1,5.770026207E0,7.331045628E0
5.007019040E-1,-8.547300100E-1,5.724536419E0,7.350199223E0
5.026550290E-1,-8.020575643E-1,5.724536419E0,7.381323814E0
5.046081540E-1,-7.685387731E-1,5.743690014E0,7.386112213E0
5.065917960E-1,-6.560112834E-1,5.808333397E0,7.393294811E0
5.086059570E-1,-5.889736414E-1,5.901707172E0,7.424419403E0
5.105590820E-1,-5.817909837E-1,5.944802761E0,7.467514992E0
5.125427240E-1,-5.722141862E-1,6.035782337E0,7.529764175E0
5.145263670E-1,-5.602431893E-1,6.066906929E0,7.536946774E0
5.165405270E-1,-5.602431893E-1,6.131550789E0,7.580042362E0
5.184936520E-1,-5.195417404E-1,6.294356346E0,7.546523571E0
5.204772950E-1,-4.932055473E-1,6.335057735E0,7.520187378E0
5.224304200E-1,-5.099649429E-1,6.356605530E0,7.486668587E0
5.244445800E-1,-5.482721925E-1,6.447585106E0,7.433996201E0
5.264282220E-1,-5.506663918E-1,6.476315498E0,7.371747017E0
5.284118650E-1,-5.482721925E-1,6.481103897E0,7.273584843E0
5.303649900E-1,-5.817909837E-1,6.435614109E0,7.192182064E0
5.323791500E-1,-6.320692301E-1,6.399701118E0,7.170634270E0
5.343017570E-1,-7.254431248E-1,6.337451935E0,7.144298077E0
5.363159180E-1,-7.661445141E-1,6.296750546E0,7.117961884E0
5.382690430E-1,-8.475474119E-1,6.265625954E0,7.082048416E0
5.402526850E-1,-9.026140571E-1,6.222530365E0,7.029376030E0
5.422363280E-1,-9.600749016E-1,6.198588371E0,7.019799232E0
5.442199700E-1,-1.072602391E0,6.138733387E0,7.026981831E0
5.461730950E-1,-1.156399369E0,6.083666325E0,7.103596210E0
5.481567380E-1,-1.218648672E0,6.042964935E0,7.151480675E0
5.501403800E-1,-1.364694953E0,5.932831764E0,7.266402245E0
5.521240230E-1,-1.453280449E0,5.865794182E0,7.323863029E0
5.540771480E-1,-1.582567334E0,5.805939198E0,7.453149796E0
5.560607910E-1,-1.687912226E0,5.738901615E0,7.560888767E0
5.580444330E-1,-1.738190413E0,5.705382824E0,7.632715225E0
5.600280760E-1,-1.829170108E0,5.655104637E0,7.745242596E0
5.619812010E-1,-1.893813491E0,5.588066578E0,7.766790390E0
5.639953610E-1,-1.936909199E0,5.573701382E0,7.797914982E0
5.659484860E-1,-2.013523579E0,5.573701382E0,7.826645374E0
5.679626460E-1,-2.001552582E0,5.559336185E0,7.785943985E0
5.699157710E-1,-1.994369984E0,5.561730385E0,7.762001991E0
5.719299310E-1,-1.977610588E0,5.614402771E0,7.776367188E0
5.738525390E-1,-1.977610588E0,5.631162167E0,7.793126583E0
5.758666990E-1,-2.008735180E0,5.714959621E0,7.795520782E0
5.778198240E-1,-2.042253971E0,5.781997204E0,7.848193169E0
5.798034660E-1,-2.073378563E0,5.810727596E0,7.867346764E0
5.817871090E-1,-2.178723574E0,5.846640587E0,7.915230751E0
5.837707520E-1,-2.267308950E0,5.877765179E0,7.931990147E0
5.857238770E-1,-2.288856745E0,5.882553577E0,7.931990147E0
5.877380370E-1,-2.370259762E0,5.870582581E0,7.912836552E0
5.896911620E-1,-2.413355350E0,5.853823185E0,7.917624950E0
5.917053220E-1,-2.487575531E0,5.832275391E0,7.891288757E0
5.936279290E-1,-2.554613113E0,5.781997204E0,7.920019150E0
5.956420890E-1,-2.578555346E0,5.770026207E0,7.929595947E0
5.975952140E-1,-2.628833532E0,5.765237808E0,7.931990147E0
5.995788570E-1,-2.700659513E0,5.738901615E0,7.965508938E0
6.015625000E-1,-2.724601507E0,5.722142220E0,7.955932140E0
6.035461420E-1,-2.770091295E0,5.707777023E0,7.987056732E0
6.055297850E-1,-2.767697096E0,5.688623428E0,7.965508938E0
6.075134270E-1,-2.772485495E0,5.664681435E0,7.955932140E0
6.094970700E-1,-2.767697096E0,5.609614372E0,7.965508938E0
6.114807130E-1,-2.782062292E0,5.592854977E0,7.958326340E0
6.134338380E-1,-2.815581083E0,5.535394192E0,7.953537941E0
6.154479980E-1,-2.822763920E0,5.492298603E0,7.948749542E0
6.173706050E-1,-2.808398485E0,5.468356609E0,7.924807549E0
6.193847650E-1,-2.777273893E0,5.403713226E0,7.850587368E0
6.213684080E-1,-2.750937700E0,5.348646641E0,7.764396191E0
6.233520500E-1,-2.715024710E0,5.327098846E0,7.706935406E0
6.253051750E-1,-2.600103140E0,5.284003258E0,7.575253963E0
6.273193360E-1,-2.554613113E0,5.219359875E0,7.510610580E0
6.292724610E-1,-2.580949545E0,5.193023682E0,7.505822182E0
6.312561030E-1,-2.631227732E0,5.145139217E0,7.489062786E0
6.332397460E-1,-2.616862535E0,5.111620426E0,7.472303391E0
6.352539060E-1,-2.595314741E0,5.049371243E0,7.462726593E0
6.372070310E-1,-2.557007313E0,5.020640850E0,7.498639584E0
6.391906730E-1,-2.518700123E0,5.015852451E0,7.501033783E0
6.411743160E-1,-2.439691544E0,5.018246651E0,7.479485989E0
6.431579590E-1,-2.269703150E0,5.099649429E0,7.388506413E0
6.451110840E-1,-2.145204782E0,5.147533417E0,7.328651428E0
6.471252440E-1,-1.948880196E0,5.226542473E0,7.194576263E0
6.491088860E-1,-1.781286120E0,5.343858242E0,7.048529625E0
6.511230460E-1,-1.690306425E0,5.410895824E0,6.995857239E0
6.530761710E-1,-1.419761658E0,5.528211594E0,6.811503887E0
6.550903320E-1,-1.259350061E0,5.590460777E0,6.696582317E0
6.570434570E-1,-9.361328483E-1,5.662287235E0,6.519411087E0
6.590576170E-1,-6.488286853E-1,5.688623428E0,6.423643112E0
6.610107420E-1,-5.195417404E-1,5.707777023E0,6.397306919E0
6.630249020E-1,-2.178723514E-1,5.741295815E0,6.361393929E0
6.649780270E-1,1.580173075E-1,5.755661011E0,6.481103897E0
6.669616700E-1,3.734954596E-1,5.767632008E0,6.634333134E0
6.689453120E-1,8.762778044E-1,5.894524574E0,7.022193432E0
6.709289550E-1,1.479616642E0,5.975927353E0,7.484274387E0
6.728820800E-1,1.776497602E0,6.177040577E0,7.699752808E0
6.748657220E-1,2.327163935E0,6.368576527E0,8.061277390E0
6.768188470E-1,2.557007313E0,6.464344501E0,8.180987358E0
6.788024900E-1,2.851494312E0,6.552929878E0,8.355764389E0
6.807556150E-1,2.887407303E0,6.550535679E0,8.489839554E0
6.827697750E-1,2.825158119E0,6.531382084E0,8.516175270E0
6.847229000E-1,2.597708941E0,6.471527100E0,8.520963669E0
6.867065430E-1,2.193088770E0,6.361393929E0,8.544905663E0
6.886901850E-1,1.968033791E0,6.315904140E0,8.559270859E0
6.907043450E-1,1.486799240E0,6.224924564E0,8.592789650E0
6.926269530E-1,1.168370485E0,6.191405773E0,8.655038834E0
6.946411130E-1,4.788403511E-1,6.160281181E0,8.846575737E0
6.965942380E-1,-2.059013397E-1,6.184223175E0,9.083600998E0
6.985778800E-1,-5.434837937E-1,6.210559368E0,9.212887764E0
7.005310050E-1,-1.154005170E0,6.236895561E0,9.459490776E0
7.025451660E-1,-1.616086125E0,6.284779549E0,9.684545517E0
7.044982910E-1,-1.793257117E0,6.330269337E0,9.780313492E0
7.065124510E-1,-2.025494576E0,6.433219910E0,9.943120003E0
7.084655760E-1,-2.130839586E0,6.478709698E0,1.003888798E1
7.104797360E-1,-2.142810583E0,6.526593685E0,1.024478912E1
7.124328610E-1,-2.133233786E0,6.574477673E0,1.045547867E1
7.144165040E-1,-2.094926596E0,6.588842869E0,1.051054573E1
7.164001460E-1,-2.013523579E0,6.605602264E0,1.054166985E1
7.183837890E-1,-1.908178806E0,6.588842869E0,1.053448772E1
7.203674310E-1,-1.862688899E0,6.581660271E0,1.049378586E1
7.223510740E-1,-1.769315004E0,6.514622688E0,1.029746151E1
7.243347160E-1,-1.723825216E0,6.414066315E0,1.004367638E1
7.263183590E-1,-1.697489023E0,6.368576527E0,9.897629738E0
7.282714840E-1,-1.656787634E0,6.268020153E0,9.567230225E0
7.302856440E-1,-1.620874524E0,6.224924564E0,9.224859238E0
7.322692870E-1,-1.618480325E0,6.100425720E0,9.052476883E0
7.342529290E-1,-1.659181833E0,5.923254967E0,8.781931877E0
7.362365720E-1,-1.654393315E0,5.849034786E0,8.690952301E0
7.382202140E-1,-1.549048543E0,5.765237808E0,8.549694061E0
7.401733390E-1,-1.309628367E0,5.786785603E0,8.389283180E0
7.421875000E-1,-1.165976286E0,5.827486992E0,8.279149055E0
7.441406250E-1,-8.571242094E-1,5.901707172E0,8.025363922E0
7.461242670E-1,-5.506663918E-1,6.042964935E0,7.747636795E0
7.480773920E-1,-3.878606856E-1,6.133944988E0,7.625532627E0
