,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
10025,100.34232929999999,-0.5006639361,0.3023810387,0.5830990076
10026,100.3523363,-0.5515292287,0.3718826175,0.5266231894
10027,100.3623443,-0.5912335515,0.44241061810000004,0.46124622229999995
10028,100.37235129999999,-0.6179684997,0.5332827568,0.38280922170000004
10029,100.38235829999999,-0.6283397079,0.5889908671,0.3128881454
10030,100.39236629999999,-0.6137532592,0.6395800114,0.2616561055
10031,100.40237330000001,-0.5747720599,0.6917855144,0.2194186002
10032,100.4123803,-0.5001265407,0.7566872834999999,0.19081199170000002
10033,100.4223883,-0.41355967520000003,0.8067123293999999,0.1640340537
10034,100.4323953,-0.3347468674,0.8607396482999999,0.1406882405
10035,100.4424023,-0.2752623856,0.9159371257,0.121756725
10036,100.4524103,-0.23719385269999999,0.9203920364,0.1079093516
10037,100.4624173,-0.21716097,0.900646925,0.09018929302999999
10038,100.4724243,-0.2070912868,0.879627645,0.05519589409
10039,100.4824323,-0.20098234710000001,0.8582164645,-0.0008640269516
10040,100.49243929999999,-0.2002619654,0.8413285613,-0.05202388391
10041,100.5024463,-0.2132285088,0.8744210004999999,-0.08059412986
10042,100.51245329999999,-0.22464334960000001,0.9310656190000001,-0.1560867727
10043,100.5224613,-0.2520094216,1.001336217,-0.24951079489999997
10044,100.53246829999999,-0.26239123940000003,0.9861090183,-0.3633230925
10045,100.5424753,-0.2165676057,0.9286519289,-0.5023673177
10046,100.55248329999999,-0.1066427082,0.8426664472,-0.5951465368
10047,100.5624903,0.10613369199999999,0.7368175387,-0.6865763068
10048,100.5724973,0.3549847901,0.5826622844,-0.7901964784000001
10049,100.5825053,0.5438506603000001,0.38669201729999997,-0.9319812059
10050,100.5925123,0.6833007336,0.133281067,-1.1516910790000001
10051,100.6025193,0.7883585095000001,-0.060322396460000004,-1.376799464
10052,100.6125273,0.85012573,-0.1634943187,-1.558147907
10053,100.6225343,0.8695409894,-0.09608620405,-1.658786893
10054,100.6325413,0.8888246417,0.15596760810000002,-1.653817654
10055,100.6425483,0.9920580387000001,0.5549312829999999,-1.5008553269999998
10056,100.6525563,1.307025313,0.9531316161,-1.085404277
10057,100.66256329999999,1.679319859,0.8653206825,-0.7162433863
10058,100.6725703,1.8701677319999999,0.5096325874000001,-0.5259138942
10059,100.68257829999999,1.7947819230000002,0.2323144525,-0.40960416200000005
10060,100.6925853,1.591132045,0.08249486238,-0.26204082370000004
10061,100.70259229999999,1.4364217519999998,-0.1392637789,-0.02622536384
10062,100.7126003,1.44659853,-0.5442280172999999,0.261937201
10063,100.72260729999999,1.6239440440000001,-1.05700767,0.5183591842999999
10064,100.7326143,1.879588246,-1.766619682,0.7091829181
10065,100.7426223,2.135425568,-2.609071016,0.751362443
10066,100.7526293,2.2152609830000003,-3.135545969,0.6503937244
10067,100.7626363,2.049156427,-3.0512499810000002,0.47364234920000003
10068,100.7726443,1.644981146,-2.035947084,0.2699994743
10069,100.7826513,1.094851971,-0.4614905715,0.06314002722999999
10070,100.7926583,0.6676122546,0.009772276506,-0.05283584446
10071,100.80266529999999,0.2513695657,-0.4349771738,-0.2820926309
10072,100.8126733,-0.14813362060000002,-0.6296254992,-0.5741937757
10073,100.8226803,-0.5046003461,-0.38924494390000003,-0.7366414666
10074,100.8326873,-0.6949399114,-0.1140724868,-0.7650374174
10075,100.8426953,-0.7366875409999999,0.014184974130000002,-0.774253726
10076,100.85270229999999,-0.6923802495,0.02562671341,-0.7661848664
10077,100.8627093,-0.5702914,-0.0279052034,-0.6883131862
10078,100.87271729999999,-0.3497259915,-0.11915575710000001,-0.5483464599
10079,100.8827243,-0.04043292254,-0.1867558211,-0.36250695590000004
10080,100.8927313,0.3159390688,-0.3073669374,-0.187007308
10081,100.9027393,0.6439953446,-0.41403925420000004,-0.1016683951
10082,100.9127463,0.8882266879,-0.3867554367,-0.04243942723
10083,100.9227533,1.009486914,-0.2867701054,0.055610638110000006
10084,100.9327613,1.028901815,-0.38480532170000004,0.1513880342
10085,100.9427683,0.9382923840999999,-0.5313447118,0.2515158057
10086,100.9527753,0.7839201689,-0.6182306409,0.3279320002
10087,100.9627823,0.6037464142,-0.6446173787,0.37018537520000006
10088,100.9727903,0.3945327401,-0.6267148256,0.3735233843
10089,100.9827973,0.18526121969999998,-0.5677978992,0.3899066448
10090,100.99280429999999,-0.005361980293000001,-0.4744692743,0.4065303504
10091,101.0028123,-0.1638346761,-0.3862711787,0.42280420659999995
10092,101.0128193,-0.2859419286,-0.3183022439,0.4264804125
10093,101.02282629999999,-0.3782864511,-0.2900412381,0.4209395349
10094,101.0328343,-0.4452476501,-0.26768904920000003,0.4122850597
10095,101.04284129999999,-0.47727504369999996,-0.2271991074,0.415705502
10096,101.0528483,-0.478274256,-0.1523107588,0.43142428990000004
10097,101.06285629999999,-0.4681768715,-0.05876908079,0.4499162138
10098,101.0728633,-0.468993932,0.052075143899999995,0.4624311924
10099,101.0828703,-0.47552677990000003,0.1312428862,0.47093197700000006
10100,101.0928783,-0.5024273396,0.09481750429,0.49550122020000004
10101,101.1028853,-0.53250736,-0.1080824435,0.5465861559
10102,101.1128923,-0.5384161472,-0.39513126020000006,0.5890912414
10103,101.1228993,-0.4847052097,-0.6146941185,0.5994429588
10104,101.1329073,-0.37384766340000003,-0.7607048154,0.5867593884000001
10105,101.14291429999999,-0.23257960379999998,-0.823620975,0.5446463227
10106,101.1529213,-0.0868293345,-0.8014773726000001,0.4787256122
10107,101.16292929999999,0.05129563063,-0.7343289852,0.40420058369999995
10108,101.1729363,0.17779178920000002,-0.6916667819,0.3326526284
10109,101.18294329999999,0.2885125279,-0.6770627498999999,0.2573162913
10110,101.19295129999999,0.3826153278,-0.6483999491,0.1923186332
10111,101.20295829999999,0.4512741566,-0.5867149234000001,0.1417802125
10112,101.2129653,0.49183675649999997,-0.4964151084,0.0999398306
10113,101.2229733,0.4829975665,-0.3839738369,0.06168746948
10114,101.2329803,0.4132003486,-0.2418153435,0.01752187312
10115,101.2429873,0.2836602628,-0.09736071527000001,0.0027135030829999996
10116,101.2529953,0.1487397105,-0.23453480010000002,0.03541499004
10117,101.2630023,0.08531858772,-0.4739438593,0.017546990890000003
10118,101.2730093,0.03617447615,-0.5148444176,-0.0270918496
10119,101.2830163,-0.06785111874,-0.4241874218,-0.08779156953
10120,101.2930243,-0.2021953464,-0.2178632617,-0.16790078579999998
10121,101.3030313,-0.3080134988,-0.034595645960000004,-0.2952514291
10122,101.31303829999999,-0.4266032577,-0.06595116854,-0.46571901439999996
10123,101.3230463,-0.6890912652,-0.2037749439,-0.4323057234
10124,101.33305329999999,-0.9626452923000001,-0.4271582365,-0.302151978
10125,101.3430603,-1.1211481090000002,-0.656709671,-0.2273598611
10126,101.35306820000001,-1.151953697,-0.6926229596,-0.1539980471
10127,101.3630753,-1.0535975690000001,-0.5144133568,-0.11053705960000001
10128,101.3730823,-0.8573518395,-0.2573309541,-0.07828830928
10129,101.38309029999999,-0.6721549034000001,-0.08810970187000002,-0.016324233259999998
10130,101.3930973,-0.6057630777,-0.1552631855,0.01622731797
10131,101.4031043,-0.6488392949,-0.3732167482,-0.01415736321
10132,101.4131113,-0.7625868917,-0.507745266,-0.0848025009
10133,101.4231192,-0.9046763778,-0.4551785588,-0.1430049837
10134,101.4331263,-0.9877944589000001,-0.20882259309999998,-0.1841955632
10135,101.4431332,-0.9912304878,0.1407648921,-0.1589480191
10136,101.4531413,-0.9277780652,0.5832999349,-0.04390373081
10137,101.4631483,-0.7653257847,0.9689633846,0.1536537558
10138,101.4731553,-0.5545770526,1.171293616,0.3551916778
10139,101.48316329999999,-0.3788615465,1.0780582429999999,0.4858869016
10140,101.4931703,-0.2393665165,0.7405806184,0.5079365373
10141,101.50317729999999,-0.13158975539999998,0.4894199669,0.4115266204
10142,101.51318520000001,-0.043777886780000004,0.43875306840000006,0.469789654
10143,101.52319229999999,-0.0059793768449999994,0.4434072375,0.490729779
10144,101.53319920000001,-0.007149036974,0.5117048025,0.4464935958
10145,101.54320729999999,-0.07257122546,0.6742261051999999,0.37129884960000004
10146,101.5532143,-0.1182433739,0.9203255773000001,0.3224924207
10147,101.5632213,-0.13204082849999998,1.109478593,0.2937462628
10148,101.5732283,-0.0987443924,1.183561087,0.2186935693
10149,101.5832363,-0.015730999409999998,1.210648179,0.13469763099999998
10150,101.5932433,0.1121215075,1.169374228,0.09913644939999999
10151,101.60325019999999,0.2269901037,1.099680901,0.10361381619999999
10152,101.6132583,0.2920636535,1.0123720170000001,0.1443780214
10153,101.6232653,0.27928367260000003,0.9134820104000001,0.2117271274
10154,101.6332723,0.16190324720000002,0.7102705836,0.3036234975
10155,101.6432803,-0.011682497340000002,0.47957012060000004,0.39906141159999997
10156,101.6532873,-0.2031776309,0.2867529988,0.47666484119999997
10157,101.6632943,-0.3889605403,0.1261097491,0.5117714405
10158,101.6733022,-0.5028735399,0.08823853731,0.5172104239
10159,101.6833093,-0.5311170815999999,0.1411732733,0.5130499005
10160,101.6933162,-0.5024777054999999,0.24004366989999998,0.5062865019
10161,101.7033243,-0.4465490878,0.320776403,0.493172586
10162,101.7133313,-0.35858938100000004,0.40188136700000004,0.4618008137
10163,101.7233383,-0.2986131012,0.5152508020000001,0.4316177368
10164,101.7333453,-0.3041748405,0.5808702707,0.4309476614
10165,101.7433533,-0.35213655229999996,0.5959448814,0.4263793528
10166,101.7533603,-0.4205462337,0.5694978237,0.4454169571
10167,101.7633673,-0.47657647729999997,0.51525563,0.4721585512
10168,101.7733753,-0.5102926493,0.4858429134,0.4970996082
10169,101.7833822,-0.50419873,0.4793016911,0.4965966046
10170,101.79338929999999,-0.5170823336,0.4724858701,0.48524114490000003
10171,101.8033973,-0.5386231542000001,0.4515323937,0.4759361148
10172,101.81340429999999,-0.5829312205,0.42001974579999996,0.4713434875
10173,101.8234113,-0.6235354543,0.423533082,0.45808678869999997
10174,101.8334193,-0.6663119793,0.4383991063,0.42762956020000004
10175,101.84342629999999,-0.6804623008,0.4589244425,0.392005235
10176,101.85343320000001,-0.6725396514,0.46332851049999996,0.3429146409
10177,101.8634403,-0.6546375154999999,0.4807641804,0.3057514131
10178,101.8734483,-0.6266586185,0.5506502986,0.2714999616
10179,101.8834553,-0.5876617432,0.6597743034,0.2483650297
10180,101.8934623,-0.5368770957,0.7870345712000001,0.2266826481
10181,101.9034703,-0.46919602159999996,0.8933415413,0.2018307
10182,101.9134773,-0.37824162840000003,0.9332993031,0.1827259809
10183,101.9234843,-0.29610303039999997,0.938292861,0.1402962506
10184,101.9334923,-0.2297626287,0.9118524194,0.09425579756000001
10185,101.9434992,-0.18467915059999998,0.8935576677,0.06476359813999999
10186,101.9535063,-0.139651224,0.8803076148000001,0.051325552170000004
10187,101.96351429999999,-0.1178106144,0.8549491167000001,0.04888309166
10188,101.9735213,-0.1254496276,0.8225472569,0.037004861980000005
10189,101.98352829999999,-0.1459731162,0.7884394526,0.0158112254
10190,101.9935363,-0.1571911573,0.7415968776,-0.047599967570000006
10191,102.00354329999999,-0.16553819179999998,0.6698210835,-0.12019754949999999
10192,102.0135503,-0.1566123366,0.5883022547,-0.2246603072
10193,102.0235573,-0.10193444039999999,0.4891407192,-0.32828858489999996
10194,102.0335652,0.027373749760000003,0.3845104575,-0.42775338890000003
10195,102.0435723,0.19951412079999997,0.2765782177,-0.5323582888
10196,102.0535793,0.3799169362,0.22376690800000001,-0.6633911728999999
10197,102.06358730000001,0.5246712565,0.1648458838,-0.7937539816
10198,102.0735943,0.6627539992,0.10080858320000001,-0.8478262423999999
10199,102.0836013,0.7833743095,0.006714967079000001,-0.9167999029
10200,102.0936093,0.8725931048000001,-0.1140087843,-1.0179991720000001
10201,102.1036163,0.9269611834999999,-0.2015939951,-1.17599225
10202,102.1136233,1.037516475,-0.13521949949999998,-1.364242792
10203,102.12363020000001,1.185141444,0.0319044888,-1.529260039
10204,102.13363829999999,1.287181258,0.2994413674,-1.642740488
10205,102.1436453,1.3624285459999999,0.5266790986,-1.5904514790000002
10206,102.15365229999999,1.4091075659999999,0.715716362,-1.3622995619999998
10207,102.1636603,1.374444723,0.7618736029000001,-1.162100554
10208,102.17366729999999,1.3430930380000001,0.7724346518999999,-0.9674633740999999
10209,102.1836743,1.2877348659999999,0.6052503586,-0.6869692801999999
10210,102.1936822,1.2097926140000002,0.283757031,-0.3267570138
10211,102.2036893,1.1731323,-0.2026870102,0.06757055967999999
10212,102.2136962,1.224844694,-0.8107615113,0.3702151179
10213,102.2237043,1.4185781480000001,-1.505374432,0.5447404385
10214,102.2337113,1.720158815,-2.287420273,0.6267306209000001
10215,102.2437183,2.023047209,-2.9301929469999997,0.6142939925
10216,102.2537263,2.22198987,-3.172392607,0.4490073025
10217,102.2637333,2.205070257,-2.833565235,0.1652706712
10218,102.2737403,1.92901969,-1.642279267,-0.1601321846
10219,102.2837473,1.54105103,-0.022905234249999996,-0.3875197768
10220,102.2937553,1.21022284,0.5903137326,-0.42445889119999997
10221,102.3037622,0.8131374120999999,0.13397143779999998,-0.42866316439999996
10222,102.31376929999999,0.2748246193,-0.4972824156,-0.5626042485
10223,102.32377640000001,-0.2517552078,-0.6657374501,-0.6332219839
10224,102.3337834,-0.6363540292000001,-0.6553604603000001,-0.6172171831000001
10225,102.3437904,-0.8768783808,-0.647000432,-0.5997183322999999
10226,102.3537984,-0.9748355745999999,-0.5696183443,-0.5563431978
10227,102.3638054,-0.9375799894,-0.5129595399,-0.4600898325
10228,102.3738124,-0.7494601606999999,-0.5072470903,-0.3381423652
10229,102.3838204,-0.41575181479999995,-0.4836656451,-0.1986017078
10230,102.3938274,-0.02280534431,-0.4979511201,-0.07362142205
10231,102.40383440000001,0.3728226125,-0.4352640808,0.01288853679
10232,102.41384240000001,0.7034242748999999,-0.3222382069,0.04639003798000001
10233,102.42384940000001,0.9068676233,-0.2940297127,0.05431360379
10234,102.4338564,0.9915534854000001,-0.4283025563,0.11421076210000002
10235,102.44386340000001,0.944417417,-0.5999355316,0.2145710886
10236,102.4538714,0.8064417243,-0.6629035473,0.3076456487
10237,102.46387840000001,0.5958887935,-0.6593573689,0.37172359229999996
10238,102.4738854,0.38039699200000004,-0.6253213882,0.3964443803
10239,102.4838934,0.19712887699999998,-0.5505338907,0.38867539170000004
10240,102.4939004,0.05796007812000001,-0.48007011409999995,0.4031544626
10241,102.5039074,-0.039235368369999996,-0.4168465137,0.4139341712
10242,102.51391540000002,-0.0925071165,-0.3726292551,0.413256675
10243,102.5239224,-0.1132846028,-0.3349510133,0.4106710851
10244,102.5339294,-0.11938564480000001,-0.3044503629,0.4123190343
10245,102.5439374,-0.1133420393,-0.2912880182,0.4106521904
10246,102.5539444,-0.09157575667000001,-0.2507893443,0.4139289558
10247,102.56395140000001,-0.08464401960000001,-0.1871402264,0.42036092280000004
10248,102.57395840000001,-0.09817953407999999,-0.07152973861,0.42608749869999996
10249,102.58396640000001,-0.1548327208,0.07831343263,0.42221203450000006
10250,102.59397340000001,-0.2808348536,0.19083064789999998,0.40215551850000003
10251,102.6039804,-0.4274908006,0.09728325158,0.38945662979999995
10252,102.61398840000001,-0.5193323493,-0.20639275010000002,0.4103699028
10253,102.6239954,-0.5104994178,-0.47268977759999997,0.4320892394
10254,102.63400240000001,-0.4130245745,-0.6450591086999999,0.433875978
10255,102.6440104,-0.2420987636,-0.7652891278,0.4148568511
10256,102.65401740000001,-0.04056911916,-0.8180482388,0.38119953869999995
10257,102.6640244,0.1653443277,-0.7717401981,0.3496598899
10258,102.6740324,0.3363499045,-0.6695874333,0.3258075714
10259,102.6840394,0.4495468736,-0.6137365699,0.2950549126
10260,102.6940464,0.4943998158,-0.5404295921,0.2671026587
10261,102.70405440000002,0.4749881327,-0.46550288799999995,0.2376627326
10262,102.7140614,0.38089650869999997,-0.3659544587,0.2089259028
10263,102.72406840000001,0.21927432719999998,-0.288210392,0.177956
10264,102.73407540000001,0.04041349888,-0.3241050243,0.1533097774
10265,102.74408340000001,-0.1142697036,-0.5240223408,0.1740163714
10266,102.75409040000001,-0.18509568269999999,-0.8491165042000001,0.206697613
10267,102.76409740000001,-0.09426917136,-1.1167370079999999,0.1573011428
10268,102.7741054,0.09737562388,-1.196907282,0.042384140189999996
10269,102.78411240000001,0.266969949,-1.050814629,-0.07991836965
10270,102.7941194,0.3514930904,-0.525544703,-0.20525391399999998
10271,102.80412740000001,0.29170680050000003,0.5023320913,-0.34084478020000003
10272,102.8141344,-0.06635974348,1.105562329,-0.3895726204
10273,102.82414140000002,-0.6122143864999999,0.23802380260000003,-0.3296990395
10274,102.8341494,-1.028017521,-0.9529325366,-0.40562283990000003
10275,102.8441564,-1.193375468,-1.17811358,-0.2809415162
10276,102.8541634,-1.118618727,-0.7671502232999999,-0.10249213869999999
10277,102.8641714,-0.9276965261,-0.2417967618,-0.01864641905
10278,102.8741784,-0.709621191,0.12535461779999998,-0.0132412659
10279,102.8841854,-0.5376228094,0.2593292594,-0.008849104866
10280,102.89419240000001,-0.47861865159999994,0.2732141912,0.026790646839999998
10281,102.90420040000001,-0.5246089697,0.19240485129999998,0.03815817088
10282,102.91420740000001,-0.6264058948,0.023757247250000002,0.008447146043
10283,102.92421440000001,-0.7623887062000001,-0.1738737375,-0.08688071369999999
10284,102.93422240000001,-0.8966961503,-0.2528055608,-0.1522099227
10285,102.94422940000001,-0.9578613639,-0.1272448748,-0.09637983143
10286,102.9542364,-0.9478702545000001,0.07201442867999999,0.005446135065999999
10287,102.9642444,-0.90983814,0.3112392426,0.15306182210000002
10288,102.97425140000001,-0.9261079431,0.5215495825,0.2818115354
10289,102.9842584,-0.9488900304000001,0.564504981,0.3675277829
10290,102.99426640000001,-0.8970814347,0.49293702840000003,0.4022370279
10291,103.0042734,-0.7987579703000001,0.41570055479999996,0.35258889200000004
10292,103.0142804,-0.6810595393000001,0.4384285212,0.3435338736
10293,103.0242884,-0.5934509635,0.567276895,0.35973131659999996
10294,103.0342954,-0.5565965772,0.7377080320999999,0.3132450283
10295,103.0443024,-0.4582954347,0.9199556708,0.2895857096
10296,103.05430940000001,-0.2689697146,1.138761044,0.2702125311
10297,103.06431740000001,-0.08751604706,1.2432664629999999,0.2560353875
10298,103.07432440000001,0.10612878949999999,1.23043561,0.22732253370000002
10299,103.0843314,0.3047176898,1.1457376479999999,0.2018197179
10300,103.09433940000001,0.4804083109,0.9906088114,0.2015510201
10301,103.1043464,0.5986790061,0.8245303631,0.1919752061
10302,103.11435340000001,0.6532399654,0.8056655526000001,0.200614512
10303,103.12436140000001,0.5810962318999999,0.8442962766,0.21772927050000002
10304,103.1343684,0.3560175896,0.7720998526,0.2684824765
10305,103.1443754,0.0703362003,0.6059034467000001,0.3613649905
10306,103.1543834,-0.2245718688,0.3686000705,0.4686693549
10307,103.16439040000002,-0.45428684350000004,0.1618383974,0.5819404125
10308,103.1743974,-0.5786775351,0.004059690051,0.6675234436999999
10309,103.1844054,-0.6069479585,-0.08523825556,0.7116918564
10310,103.1944124,-0.5868192315,-0.054583407939999995,0.7484812737000001
10311,103.2044194,-0.5468390584,0.03194285184,0.7696448565
10312,103.21442640000001,-0.47405993939999996,0.2118050307,0.7864243984
10313,103.2244344,-0.3991400301,0.40715298060000005,0.7931247354000001
10314,103.23444140000001,-0.3971548975,0.5604309439999999,0.7459433675
10315,103.24444840000001,-0.4753225744,0.6282934546,0.7508317828
10316,103.2544564,-0.5646077394,0.5975075364,0.7874279022
10317,103.26446340000001,-0.6199628711,0.5473997593,0.8110471368000001
10318,103.2744704,-0.6786011457,0.5304968953,0.8035897612999999
10319,103.28447840000001,-0.7188990115999999,0.5535577536,0.756726563
10320,103.2944854,-0.7473671436,0.5707479119,0.7101310492
10321,103.30449240000002,-0.7819260359,0.5773661137,0.6660943031000001
10322,103.31450040000001,-0.818277657,0.5862839818,0.6071329713
10323,103.3245079,-0.8282005787000001,0.5893474221,0.5352174044
10324,103.33451490000002,-0.8040499687,0.5922297835,0.4687715471
10325,103.3445219,-0.7651127577,0.6007601023,0.3997848332
10326,103.35452990000002,-0.7279182673000001,0.6538757682,0.3342867792
10327,103.3645369,-0.6928774118000001,0.7472780943,0.2790136635
10328,103.3745439,-0.6481120586,0.8498137593,0.2615822256
10329,103.3845519,-0.5823369025999999,0.9445676804,0.2598689795
10330,103.3945589,-0.4970099926,1.045455933,0.2501494884
10331,103.40456590000001,-0.3936192989,1.075734258,0.21818263829999998
10332,103.41457390000001,-0.2819191217,1.021314144,0.1811601669
10333,103.4245809,-0.1639813781,0.9253581762,0.14323990050000002
10334,103.43458790000001,-0.06811956316000001,0.7833355069,0.1133483052
10335,103.44459590000001,-0.012818107379999999,0.6243161559,0.09667018801
10336,103.45460290000001,0.011133563700000002,0.5164922476,0.08141639829
10337,103.4646099,0.01503464207,0.45427721740000004,0.01657413878
10338,103.47461690000002,0.0257245712,0.36636787649999997,-0.04912950471
10339,103.4846249,0.07655727118,0.2758181393,-0.09894578904
10340,103.4946319,0.17404414710000002,0.2431164086,-0.1863155812
10341,103.5046389,0.2758315802,0.2342622429,-0.25102037190000004
10342,103.5146469,0.37813159820000003,0.1821652204,-0.2995271981
10343,103.5246539,0.5117477179,0.1295477152,-0.3834528625
10344,103.5346609,0.6638488173,-0.004188768566,-0.5120254755
10345,103.5446689,0.814360559,-0.05719328299,-0.7131870985
10346,103.5546759,0.9117435217000001,-0.06189802289,-0.9350243806999999
10347,103.56468290000001,0.9881432056,-0.06397749484,-1.16733408
10348,103.57469090000001,1.021179795,0.05396724865,-1.428099394
10349,103.58469790000001,0.9803730845,0.2342150509,-1.687416077
10350,103.59470490000001,0.9161951542,0.4269690812,-1.870694637
10351,103.60471190000001,0.8573835492,0.6563227773,-1.961966515
10352,103.6147199,0.8223400712000001,0.9137183428,-1.9121880530000002
10353,103.62472690000001,0.8693956733,1.172957063,-1.62137866
10354,103.6347339,1.038996339,1.35106349,-1.0798069240000001
10355,103.64474190000001,1.14016068,1.070734501,-0.6010297537
10356,103.6547489,1.122750044,0.2922003567,-0.2869482934
10357,103.6647559,1.135190964,-0.5066641569,0.05146223307
10358,103.6747639,1.2401224370000001,-1.1059155459999999,0.2698166668
10359,103.6847709,1.4552822109999999,-1.6393725869999998,0.32527208329999996
10360,103.6947779,1.798971415,-2.1624014380000003,0.2858447731
10361,103.7047859,2.193480253,-2.416831493,0.1463654786
10362,103.7147929,2.4858753680000003,-2.15406394,-0.03186125681
10363,103.72479990000001,2.498682499,-1.334945083,-0.19188000260000002
10364,103.7348079,2.145583153,-0.1514235735,-0.2804274559
10365,103.74481490000001,1.76678741,0.4770876765,-0.2478958219
10366,103.75482190000001,1.3647470469999998,0.20114982129999998,-0.2539675534
10367,103.76482890000001,0.8411620854999999,-0.36355063320000003,-0.3879221082
10368,103.77483690000001,0.3169178069,-0.7147885561,-0.4816145003
10369,103.7848439,-0.15924084189999999,-0.9952958822,-0.5045043229999999
10370,103.79485090000001,-0.588298738,-1.099124789,-0.5127584934
10371,103.8048589,-0.9357278347,-1.023348212,-0.5077816843999999
10372,103.81486590000002,-1.12012732,-0.7834793329,-0.48337405920000004
10373,103.8248729,-1.101511002,-0.4831763208,-0.45732471350000004
10374,103.8348809,-0.9448468089000001,-0.36086213590000005,-0.44388905170000004
10375,103.8448879,-0.6743316054,-0.3838162422,-0.4015198946
10376,103.8548949,-0.3195903003,-0.4533356428,-0.31148666140000003
10377,103.8649029,0.07490356265999999,-0.499690026,-0.24812164899999997
10378,103.8749099,0.4728219211,-0.42264717820000003,-0.16659642759999999
10379,103.88491690000001,0.7905884981,-0.34050175549999995,-0.09556978196
10380,103.89492390000001,0.9798974395000001,-0.3951713741,-0.05267531797
10381,103.90493190000001,1.076144814,-0.5183729529,0.04034162685
10382,103.91493890000001,1.0812293290000001,-0.6040242314000001,0.1482819468
10383,103.9249459,0.9840620756,-0.6471247673,0.229395777
10384,103.93495390000001,0.7885817884999999,-0.6585603952,0.2726825476
10385,103.94496090000001,0.5360068083,-0.6462927461,0.27728784079999996
10386,103.9549679,0.296862632,-0.6043983102,0.2582270801
10387,103.96497590000001,0.1089112535,-0.5335175991,0.24542690809999998
10388,103.9749829,-0.01479257457,-0.4410744607,0.2317238748
10389,103.9849899,-0.08495678752999998,-0.3578540385,0.21526508030000002
10390,103.9949979,-0.11574292929999999,-0.2947049141,0.2061448246
10391,104.00500490000002,-0.1160556525,-0.2708564997,0.201987043
10392,104.0150119,-0.1040940732,-0.28521999719999996,0.2010520101
10393,104.0250199,-0.08341763169,-0.29634556170000004,0.2008213699
10394,104.0350269,-0.0587426424,-0.2693416476,0.1961030513
10395,104.0450339,-0.05465411394999999,-0.178346321,0.19895181059999997
10396,104.05504090000001,-0.10879938300000001,-0.03630848974,0.2064398229
10397,104.06504890000001,-0.2164831907,0.02479152754,0.21871317920000002
10398,104.0750559,-0.34763666990000003,-0.07351160794,0.26507535579999997
10399,104.08506290000001,-0.4496282339,-0.2653039694,0.3478277326
10400,104.0950709,-0.494382143,-0.4420294762,0.43337696789999997
10401,104.10507790000001,-0.46637529130000005,-0.589834094,0.49475258590000004
10402,104.1150849,-0.3755058348,-0.7101820707,0.5190957189000001
10403,104.1250929,-0.24518956239999998,-0.7839895487,0.5165037513
10404,104.1350999,-0.1151269004,-0.7791314125,0.497484535
10405,104.1451069,0.003721948015,-0.7319755554,0.4572122693
10406,104.15511490000002,0.11155972630000001,-0.6772395968000001,0.4074074328
10407,104.1651219,0.2047066391,-0.6235641837,0.3569840193
