,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
11005,110.12947959999998,2.6988876339999996,-8.372389526000001,4.365821228
11006,110.1394876,2.825075226,-8.308472443,5.129982147
11007,110.1494946,3.09720932,-8.385861511,5.675148468
11008,110.15950159999998,3.411855011,-8.605005797999999,5.9240808110000005
11009,110.16950859999999,3.500321045,-8.801696777,5.683680725
11010,110.1795166,3.400778046,-8.885223083,5.335953827
11011,110.1895236,3.2858171080000003,-9.022337952,5.030888214
11012,110.19953059999999,3.008892975,-9.102720795,4.730762329
11013,110.20953859999999,2.765499115,-9.136550446000001,4.465962982
11014,110.2195456,2.654430084,-9.102720795,4.0516246030000005
11015,110.22955259999998,2.6575735469999997,-8.946745148,3.6751574710000003
11016,110.23956059999999,2.735261993,-8.743916931000001,3.4931359860000004
11017,110.24956759999999,2.770139465,-8.481063537999999,3.6745587160000004
11018,110.25957460000001,2.638413391,-8.121062164,4.036506042
11019,110.26958259999999,2.298919373,-7.760312347,4.297413483
11020,110.2795896,1.859882355,-7.469467162999999,4.540657653999999
11021,110.2895966,1.092278595,-7.666008453,4.795128479
11022,110.29960459999998,0.3954776001,-8.482261047,4.930447083
11023,110.3096116,0.4444258118,-9.548793182,4.439917145
11024,110.3196186,0.5795947266,-11.20195541,3.415597229
11025,110.329627,0.7686515808,-13.24924805,2.6405090330000003
11026,110.339634,0.9422904968000001,-15.24564651,2.067650299
11027,110.34964099999999,0.6343807982999999,-16.77007645,1.660197601
11028,110.359649,-0.6376739502000001,-16.00666397,1.615440674
11029,110.369656,-2.11195816,-12.08002945,1.188528442
11030,110.379663,-2.203118591,-9.208700409,0.8514294434
11031,110.38967099999999,-1.772613831,-7.976313171,0.7405101013
11032,110.39967800000001,-1.592987366,-7.74833725,0.1907034302
11033,110.40968500000001,-1.390757904,-8.006250916,-0.1968406677
11034,110.419692,-0.8969348145,-8.545878754,-0.1300794983
11035,110.4297,-0.4876858521,-9.052425385,0.13831237789999998
11036,110.43970700000001,-0.2161505127,-9.375154266000001,0.3100053406
11037,110.44971399999999,0.05777984619,-9.843829651,0.5128335571
11038,110.459722,0.2803669739,-10.46937881,0.8262817383
11039,110.469729,0.420176239,-11.09896957,1.035396881
11040,110.47973600000002,0.26973907469999997,-11.63425644,1.2463082890000001
11041,110.48974399999999,-0.3097059631,-11.82136734,1.723366241
11042,110.499751,-1.066382446,-11.37873779,2.216889954
11043,110.509758,-1.933678894,-10.58613602,2.555635529
11044,110.51976599999999,-2.549797668,-9.788145447,2.873424683
11045,110.52977299999999,-3.074756012,-9.117090912,3.0177246089999996
11046,110.53978000000001,-3.350931702,-8.813671875,2.83166153
11047,110.54978799999999,-3.558100891,-8.587192841,2.712958374
11048,110.559795,-3.581003265,-8.488398285,2.168839874
11049,110.569802,-2.961591339,-8.364755402,1.5700849909999999
11050,110.57981000000001,-1.847308502,-8.787176971000001,1.411714325
11051,110.589817,-0.6665638733,-9.203760681,1.340312805
11052,110.599824,0.2011816406,-9.331295471,1.380878448
11053,110.609831,0.6402186584,-9.21214325,1.8354830930000001
11054,110.61983899999998,0.7225474548,-9.056916046,2.384840698
11055,110.629846,0.6004014587,-9.079069977,2.8334577939999996
11056,110.639853,0.2571652222,-9.025631104,3.29030777
11057,110.64986100000002,-0.08322692871000001,-8.983269196,3.57696167
11058,110.65986799999999,-0.3992198181,-9.012757874,3.550317078
11059,110.669875,-0.5906716919,-9.057514801,3.3409025569999997
11060,110.679883,-0.39278320310000003,-9.223669281,2.76370285
11061,110.68988999999999,-0.02230361938,-9.504185944,1.888323212
11062,110.69989699999999,0.2692900085,-9.901010742,1.104403381
11063,110.709905,0.5408253479,-10.31639694,0.7214996337999999
11064,110.71991200000001,0.7083270264,-10.52491333,0.49906219479999997
11065,110.729919,0.8509803772,-10.63433578,0.43634262079999997
11066,110.73992700000001,0.9494755554000001,-10.66427353,0.5117857361
11067,110.74993400000001,1.015338593,-10.56233551,0.49367340090000006
11068,110.759941,0.5040019226,-10.24589355,0.9554631042
11069,110.769949,0.06212081909,-9.932445374,1.542093201
11070,110.779956,-0.0758921814,-9.650731201000001,1.8535954280000002
11071,110.78996299999999,-0.06900650024,-9.384285278,2.06525528
11072,110.799971,-0.01945953369,-9.15945282,2.0607646180000003
11073,110.809978,0.2402503967,-9.00377655,1.97394516
11074,110.819985,0.5424719238,-8.889713745,2.056124268
11075,110.82999199999999,0.5586383057,-8.952133942,2.174078979
11076,110.84,0.43125320429999997,-9.013356628,2.346221008
11077,110.850007,0.22468276980000002,-8.996441803,2.575095062
11078,110.86001399999999,0.041763153080000004,-8.859476624,2.7611581419999998
11079,110.87002199999999,-0.07214996338,-8.685688019,2.9382398989999996
11080,110.88002900000001,-0.06421646118,-8.548872527999999,3.015179901
11081,110.89003600000001,0.06646179199,-8.4351091,3.14046936
11082,110.900044,0.0983454895,-8.381969604,3.361260223
11083,110.910051,0.07274871826,-8.412206726,3.5253190610000003
11084,110.92005800000001,-0.1017883301,-8.487200775,3.463647308
11085,110.930066,-0.38410125729999994,-8.593928833,3.242407379
11086,110.940073,-0.7252418518000001,-8.683891754,3.050955505
11087,110.95008,-0.9054670715,-8.736133118,2.9077034
