"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.982000042E-3,-2.224875093E-1,8.571743965E-3,4.470217228E-2
1.494800003E-2,-5.635963082E-1,-1.279726326E-1,-6.888554990E-2
2.491300000E-2,-7.203584909E-1,-4.661469460E-1,-1.122982726E-1
3.487800003E-2,-8.103916645E-1,-7.022121549E-1,-1.004175618E-1
4.484300001E-2,-8.734694719E-1,-8.444105387E-1,-9.447871894E-2
5.480899999E-2,-9.013946056E-1,-9.439646602E-1,-8.089056611E-2
6.477400003E-2,-8.778237700E-1,-9.941969514E-1,-8.446186781E-2
7.473900000E-2,-7.904893756E-1,-1.086511135E0,-9.744032472E-2
8.470400004E-2,-6.459660530E-1,-1.145640731E0,-1.424384117E-1
9.467000002E-2,-5.216271281E-1,-1.167810321E0,-1.563040912E-1
1.046350000E-1,-5.230321884E-1,-1.212499261E0,-1.339590997E-1
1.146000000E-1,-6.639449000E-1,-1.307688832E0,-1.082386971E-1
1.245650000E-1,-9.025667906E-1,-1.480611324E0,-1.187930703E-1
1.345310000E-1,-1.153513670E0,-1.770275712E0,-1.668250114E-1
1.444960000E-1,-1.331259966E0,-1.996273756E0,-2.725125849E-1
1.544610000E-1,-1.472130775E0,-2.108651876E0,-3.557811081E-1
1.644270000E-1,-1.550767899E0,-2.098238230E0,-3.849917054E-1
1.743920000E-1,-1.561669230E0,-1.959819198E0,-3.255562186E-1
1.843570000E-1,-1.452349901E0,-1.540132642E0,-1.515689492E-1
1.943220000E-1,-1.323671937E0,-1.228275537E0,3.587558120E-2
2.042880000E-1,-1.251690626E0,-1.168556809E0,1.420121342E-1
2.142530000E-1,-1.153432727E0,-1.182276368E0,1.766322851E-1
2.242180000E-1,-1.074033737E0,-1.148437500E0,1.637583077E-1
2.341830000E-1,-1.050300956E0,-1.143988013E0,1.595423520E-1
2.441490000E-1,-1.006556153E0,-1.175553918E0,1.511850804E-1
2.541140000E-1,-1.016275764E0,-1.014342785E0,1.749190837E-1
2.640790000E-1,-1.065836906E0,-8.661565185E-1,2.069300115E-1
2.740440000E-1,-1.103080392E0,-7.758949995E-1,2.427555174E-1
2.840100000E-1,-9.864558578E-1,-7.353118658E-1,3.006963432E-1
2.939750000E-1,-8.888678551E-1,-7.797690034E-1,4.176984727E-1
3.039400000E-1,-8.548036218E-1,-7.348526120E-1,5.715836287E-1
3.139050000E-1,-8.167034388E-1,-6.324447393E-1,6.680238247E-1
3.238710000E-1,-8.215019107E-1,-5.226907730E-1,6.901549101E-1
3.338360000E-1,-8.716078401E-1,-4.953640103E-1,6.244568825E-1
3.438010000E-1,-9.884391427E-1,-5.304219127E-1,4.672180414E-1
3.537670000E-1,-1.165566087E0,-4.954872429E-1,2.613658905E-1
3.637320000E-1,-1.302914023E0,-4.165823162E-1,1.367272586E-1
3.736970000E-1,-1.324814558E0,-4.655452967E-1,1.559343487E-1
3.836620000E-1,-1.262943745E0,-4.744615555E-1,2.753739357E-1
3.936280000E-1,-1.167622209E0,-2.413497865E-1,4.137790799E-1
4.035930000E-1,-1.053537488E0,1.080556214E-1,5.836695433E-1
4.135580000E-1,-9.455553889E-1,3.041148782E-1,7.128022909E-1
4.235230000E-1,-8.887751698E-1,4.176749885E-1,7.561577559E-1
4.334890000E-1,-9.208471775E-1,5.617787838E-1,7.292392850E-1
4.434540000E-1,-9.785434604E-1,6.884749532E-1,6.801886559E-1
4.534190000E-1,-1.099436283E0,7.883768082E-1,8.154255748E-1
