"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.249799994E-2,5.337118730E-2,-3.444841802E-1,-8.834622055E-2
2.249499992E-2,-9.897496551E-3,-4.010108709E-1,-6.569901109E-2
3.249300004E-2,-3.110664524E-2,-4.140848517E-1,-4.324563220E-2
4.249100003E-2,-1.046832278E-1,-4.257966876E-1,-3.286328912E-2
5.248900002E-2,-1.846869737E-1,-4.371590614E-1,-3.875207156E-2
6.248700002E-2,-2.673668265E-1,-4.720723629E-1,-7.406882942E-2
7.248500001E-2,-3.934485912E-1,-5.679727793E-1,-1.175537184E-1
8.248200000E-2,-5.528473854E-1,-7.460462451E-1,-1.466543823E-1
9.247999999E-2,-7.040851116E-1,-9.825831056E-1,-1.675719172E-1
1.024780000E-1,-8.769261837E-1,-1.235321283E0,-1.980520040E-1
1.124760000E-1,-9.818422198E-1,-1.421121836E0,-2.325250357E-1
1.224740000E-1,-9.969764352E-1,-1.458638668E0,-2.422979176E-1
1.324720000E-1,-9.211748838E-1,-1.378891945E0,-2.428039163E-1
1.424690000E-1,-7.889437079E-1,-1.290449619E0,-2.408002168E-1
1.524669999E-1,-6.601894498E-1,-1.191628933E0,-2.317768931E-1
1.624649999E-1,-6.317527890E-1,-1.099005461E0,-2.256320119E-1
1.724629999E-1,-6.379347444E-1,-1.141458273E0,-2.501594424E-1
1.824609999E-1,-6.388387680E-1,-1.226335406E0,-2.864004374E-1
1.924589999E-1,-6.503369808E-1,-1.336366296E0,-3.543643057E-1
2.024560000E-1,-6.875800490E-1,-1.444392443E0,-4.186822772E-1
2.124540000E-1,-7.449508905E-1,-1.530353189E0,-4.634798467E-1
2.224520000E-1,-7.951742411E-1,-1.755517960E0,-5.010415912E-1
2.324500000E-1,-7.906303406E-1,-1.918978691E0,-5.324370861E-1
2.424480000E-1,-7.133535743E-1,-1.899797082E0,-5.334533453E-1
2.524460000E-1,-5.445647836E-1,-1.686585188E0,-4.738262296E-1
2.624430000E-1,-3.389518261E-1,-1.377463341E0,-3.840745986E-1
2.724410000E-1,-1.546536088E-1,-1.098458052E0,-2.974528968E-1
2.824390000E-1,-5.252378806E-2,-9.056002498E-1,-2.678784728E-1
2.924370000E-1,-3.531124443E-2,-9.186180830E-1,-2.828608751E-1
3.024350000E-1,-1.364949942E-1,-1.052626133E0,-3.001529872E-1
3.124330000E-1,-3.314673901E-1,-1.147132993E0,-3.241470158E-1
3.224299999E-1,-4.688667357E-1,-1.204889417E0,-4.280563295E-1
3.324279999E-1,-5.401379466E-1,-1.253359437E0,-4.326532185E-1
3.424259999E-1,-6.153954864E-1,-1.416157365E0,-4.113428593E-1
3.524239999E-1,-7.364481091E-1,-1.553889632E0,-2.009898573E-1
3.624220000E-1,-6.922028065E-1,-1.224568367E0,-1.947994679E-1
3.724200000E-1,-4.613357782E-1,-9.863814116E-1,-1.335382462E-1
