"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.682999993E-3,-1.697060168E-1,-8.478819728E-1,3.071646094E-1
1.861700008E-2,-3.533717096E-1,-1.032820821E0,5.671348423E-2
2.855100005E-2,-5.736404657E-1,-1.174342632E0,-2.527454495E-1
3.848500003E-2,-8.024605513E-1,-1.192666769E0,-5.478271842E-1
4.841900000E-2,-9.849193096E-1,-1.062743068E0,-7.846212387E-1
5.835300009E-2,-1.062303901E0,-7.687308788E-1,-9.975734949E-1
6.828600005E-2,-9.369450212E-1,-2.904544175E-1,-1.186772227E0
7.822000002E-2,-6.446574926E-1,2.495992333E-1,-1.276797175E0
8.815400000E-2,-2.950791419E-1,6.274844408E-1,-1.222664356E0
9.808800009E-2,-2.867171355E-2,7.721430659E-1,-9.860233665E-1
1.080220001E-1,7.496050000E-2,6.819168925E-1,-5.920251012E-1
1.179560000E-1,6.833295524E-2,3.950689137E-1,-1.495523751E-1
1.278890000E-1,4.503029585E-2,5.013947934E-2,2.523950636E-1
1.378230001E-1,8.059840649E-2,-1.928313524E-1,5.903206468E-1
1.477570001E-1,2.556950450E-1,-1.879503876E-1,8.741574287E-1
1.576910000E-1,5.844659805E-1,1.679635197E-1,1.118093491E0
1.676250000E-1,1.003358960E0,6.379727721E-1,1.286080480E0
1.775590001E-1,1.335658073E0,8.340343833E-1,1.398406744E0
1.874920001E-1,1.424602866E0,6.887885332E-1,1.505712986E0
1.974260000E-1,1.226342201E0,4.190886319E-1,1.628720403E0
2.073600000E-1,7.926205993E-1,1.718752384E-1,1.714567661E0
2.172940001E-1,2.230495512E-1,-5.579976365E-3,1.748718739E0
2.272280001E-1,-4.086658955E-1,-7.749915123E-2,1.734113932E0
2.371620000E-1,-1.020538330E0,1.340624969E-2,1.604864001E0
2.470950000E-1,-1.464399219E0,4.047947228E-1,1.369069338E0
2.570290001E-1,-1.636882067E0,1.086023569E0,1.101283431E0
2.669630001E-1,-1.519883394E0,1.865280151E0,8.877125978E-1
2.768970000E-1,-1.126144648E0,2.469034433E0,7.950068712E-1
2.868310000E-1,-6.371148229E-1,2.642596245E0,7.766423821E-1
2.967650000E-1,-1.405093521E-1,1.870004177E0,7.790882587E-1
3.066977500E-1,2.442247868E-1,5.445725918E-1,7.380623817E-1
3.166317501E-1,4.261197448E-1,-4.194664061E-1,6.777386069E-1
3.265657501E-1,4.171084464E-1,-9.124268293E-1,5.932745337E-1
3.364997500E-1,2.572570145E-1,-1.015405655E0,4.455700219E-1
3.464337500E-1,-7.692407817E-4,-6.487814188E-1,2.371579856E-1
3.563677500E-1,-2.718947232E-1,1.236053035E-1,-2.075424418E-2
3.663007501E-1,-4.767110646E-1,1.070142746E0,-3.033593595E-1
3.762347500E-1,-5.448400378E-1,1.820404768E0,-5.287304521E-1
3.861687500E-1,-4.757542610E-1,2.097677469E0,-6.152656078E-1
3.961027501E-1,-3.438854516E-1,1.927657843E0,-5.707582831E-1
4.060367501E-1,-2.257243395E-1,1.460877061E0,-4.205451012E-1
4.159707500E-1,-1.748174876E-1,9.360968471E-1,-2.034652680E-1
4.259037500E-1,-2.026680708E-1,6.167377830E-1,3.030972183E-2
4.358377501E-1,-3.208066821E-1,6.570271254E-1,2.018567026E-1
4.457717501E-1,-5.023115873E-1,9.879853129E-1,2.849177420E-1
4.557057500E-1,-7.054657340E-1,1.407655835E0,3.036701381E-1
4.656397500E-1,-8.896327615E-1,1.676207542E0,2.903048098E-1
4.755727501E-1,-9.907274246E-1,1.672980070E0,2.874214053E-1
4.855067501E-1,-9.502515793E-1,1.429271102E0,3.569028378E-1
4.954407500E-1,-7.741047740E-1,1.056183577E0,5.049666166E-1
5.053747500E-1,-5.030089021E-1,6.982604861E-1,6.796466708E-1
5.153087500E-1,-2.368946671E-1,4.778705835E-1,8.242784142E-1
5.252427501E-1,-7.035765797E-2,4.727417529E-1,8.927517533E-1
5.351757500E-1,-2.286337689E-2,6.736056209E-1,8.967449069E-1
5.451097500E-1,-6.944193691E-2,1.000774980E0,8.644219041E-1
5.550437500E-1,-1.760719866E-1,1.373064041E0,7.853012681E-1
5.649777501E-1,-2.815499604E-1,1.682408810E0,6.690473557E-1
5.749117500E-1,-3.302109838E-1,1.805218101E0,5.426907539E-1
5.848457500E-1,-3.282283843E-1,1.663831592E0,4.028387964E-1
5.947787501E-1,-3.372248113E-1,1.306531310E0,2.401649356E-1
6.047127501E-1,-3.834700584E-1,9.162325263E-1,2.729713172E-2
6.146467500E-1,-4.008405209E-1,6.601631641E-1,-1.798318177E-1
6.245807500E-1,-3.094299138E-1,5.366129875E-1,-3.087189794E-1
6.345147500E-1,-1.395581514E-1,4.310195148E-1,-3.846001029E-1
6.444487501E-1,3.658269346E-2,3.133081496E-1,-4.131343365E-1
6.543817500E-1,1.463057250E-1,2.392688394E-1,-4.233544767E-1
6.643157500E-1,1.412953585E-1,3.217835724E-1,-4.498339593E-1
6.742497500E-1,6.564825773E-2,5.882197618E-1,-5.495488048E-1
6.841837501E-1,-3.795891628E-2,6.163826585E-1,-7.344840765E-1
6.941177500E-1,-9.800867736E-2,3.683771193E-1,-1.019716382E0
7.040517500E-1,-5.523221940E-2,-4.411339387E-2,-1.386539102E0
7.139847500E-1,1.009256914E-1,-5.860296488E-1,-1.749665856E0
7.239187501E-1,3.039627671E-1,-1.164071560E0,-2.067010880E0
7.338527500E-1,4.356637895E-1,-1.572855353E0,-2.321469307E0
7.437867500E-1,4.649079740E-1,-1.702603340E0,-2.483745337E0
7.537207500E-1,4.215522408E-1,-1.572581172E0,-2.516595125E0
7.636547501E-1,3.297501504E-1,-1.303569436E0,-2.435356140E0
7.735887500E-1,2.282232791E-1,-1.057425618E0,-2.308881283E0
7.835217500E-1,1.801538020E-1,-9.513673782E-1,-2.182107449E0
7.934557500E-1,2.142153531E-1,-8.866256475E-1,-2.002517939E0
8.033897501E-1,3.150927126E-1,-6.869178414E-1,-1.622738838E0
8.133237500E-1,3.768844306E-1,-2.695104778E-1,-9.707232118E-1
8.232577500E-1,4.993191361E-1,2.621371858E-2,-1.941302419E-1
8.331917500E-1,9.122313261E-1,-3.317803741E-1,4.255074263E-1
8.431247501E-1,1.419187665E0,-9.719892144E-1,5.868715048E-1
8.530587500E-1,1.822152376E0,-1.524097443E0,5.139637589E-1
8.629927500E-1,2.003952503E0,-1.963851094E0,4.047476053E-1
8.729267500E-1,1.985551715E0,-2.274894476E0,3.477588892E-1
8.828607501E-1,1.852369189E0,-2.406284809E0,3.578168154E-1
8.927947500E-1,1.635408640E0,-2.328246117E0,4.002383053E-1
9.027277500E-1,1.337819219E0,-2.030441761E0,4.139185846E-1
9.126617500E-1,9.399027824E-1,-1.548068523E0,3.721474111E-1
9.225957501E-1,4.399340153E-1,-1.058304071E0,2.312168181E-1
9.325297500E-1,-1.154235080E-1,-7.070789933E-1,-4.743052274E-2
9.424637500E-1,-6.390420198E-1,-5.689054728E-1,-4.412568808E-1
9.523977500E-1,-1.035516620E0,-6.330554485E-1,-9.216235280E-1
9.623307501E-1,-1.259087801E0,-8.399813771E-1,-1.410004139E0
9.722647500E-1,-1.327863932E0,-1.115395904E0,-1.764454365E0
9.821987500E-1,-1.265541315E0,-1.300614238E0,-1.886701822E0
9.921327500E-1,-1.094323516E0,-1.239128232E0,-1.739007354E0
1.002066750E0,-8.232972622E-1,-9.074158669E-1,-1.294288993E0
1.012000750E0,-4.020768404E-1,-4.219836891E-1,-5.999594927E-1
1.021933750E0,2.567130327E-1,-8.275722712E-2,2.107188255E-1
1.031867750E0,1.029174685E0,-2.171411365E-2,1.021102428E0
1.041801750E0,1.731588602E0,-1.774635166E-1,1.717980862E0
1.051735750E0,2.239456892E0,-4.586381912E-1,2.148498535E0
1.061669750E0,2.507798195E0,-7.479413152E-1,2.288324833E0
1.071603750E0,2.524040461E0,-9.742090702E-1,2.200735807E0
1.081536750E0,2.282044172E0,-1.081152201E0,1.963452458E0
1.091470750E0,1.826876640E0,-1.050466180E0,1.650955200E0
1.101404750E0,1.236705422E0,-8.710086346E-1,1.311109185E0
1.111338750E0,6.365828514E-1,-5.401076674E-1,9.949562550E-1
1.121272750E0,1.632465720E-1,-3.381179571E-1,7.811378241E-1
1.131206750E0,-1.741245389E-1,-4.502000213E-1,6.642274261E-1
1.141140750E0,-4.642882943E-1,-6.603137851E-1,5.014290810E-1
1.151073750E0,-7.512676120E-1,-8.690760732E-1,1.504856944E-1
1.161007750E0,-1.031271577E0,-1.004974723E0,-4.324412644E-1
1.170941750E0,-1.310395122E0,-9.559686184E-1,-1.181725144E0
1.180875750E0,-1.564554691E0,-5.457174182E-1,-1.940982699E0
