"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.572999420E0,3.792214050E0,8.737929382E0
9.857000005E-3,-2.798879700E0,3.689826965E0,8.440797272E0
1.971400000E-2,-2.878963165E0,3.618126068E0,8.338559875E0
2.954100000E-2,-3.009641418E0,3.759731598E0,8.399782562E0
3.939800000E-2,-2.996019745E0,4.347858582E0,8.556806030E0
4.925500000E-2,-2.464325409E0,4.315825195E0,8.740025024E0
5.908200000E-2,-1.636995850E0,3.428320770E0,8.888815613E0
6.893900000E-2,-1.295555878E0,2.936593323E0,9.039402466E0
7.876500000E-2,-1.516945496E0,2.955304413E0,9.165889435E0
8.862300000E-2,-1.955234070E0,3.158731384E0,9.307195587E0
9.848000000E-2,-2.222428436E0,3.090024261E0,9.136251068E0
1.083060000E-1,-2.692750397E0,3.451372833E0,9.079369354E0
1.181640000E-1,-3.046464844E0,4.083957367E0,9.384135590E0
1.280210000E-1,-3.113974457E0,4.721032562E0,9.370813293E0
1.378480000E-1,-2.920277252E0,4.605472870E0,9.161398773E0
1.477050000E-1,-1.857637024E0,2.872376862E0,8.846154327E0
1.575620000E-1,-3.141966248E-1,1.387464752E0,8.590935059E0
1.673890000E-1,2.529739380E-2,1.205592957E0,8.827742615E0
1.772460000E-1,-6.322851562E-1,2.563119965E0,9.528884583E0
1.871030000E-1,-1.326092377E0,4.411775665E0,9.765841827E0
1.969300000E-1,-1.880539398E0,5.093458099E0,9.620793457E0
2.067870000E-1,-2.125729523E0,4.875511322E0,9.190438385E0
2.166130000E-1,-1.830992432E0,4.213737488E0,9.717492371E0
2.264710000E-1,-5.818400574E-1,3.066074066E0,9.734407196E0
2.363280000E-1,8.411009216E-1,2.453847198E0,8.705895996E0
2.461540000E-1,8.975335693E-1,2.407743073E0,8.616082764E0
2.560120000E-1,4.674778748E-1,3.679648132E0,8.618627472E0
2.658690000E-1,-6.670129395E-1,4.790637817E0,8.402027893E0
