"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.806205444E0,3.200793915E0,1.107696533E1
9.826000001E-3,-4.596940613E0,2.774630127E0,1.103714813E1
1.968300000E-2,-4.479584656E0,2.466870117E0,1.073971664E1
2.954100000E-2,-4.954996033E0,2.616858215E0,1.057535843E1
3.936700000E-2,-5.697452087E0,2.906206512E0,1.065978287E1
4.922400000E-2,-5.660628662E0,3.213218079E0,1.030217651E1
5.905100000E-2,-4.335434418E0,2.405198364E0,9.994715881E0
6.890800000E-2,-2.934347992E0,1.226998444E0,9.665550385E0
7.873500000E-2,-1.517244873E0,2.887495422E-1,9.270821228E0
8.859200000E-2,-6.601272583E-1,-9.624984741E-2,9.161847839E0
9.841900000E-2,-6.566844177E-1,-1.068777466E-1,8.903185730E0
1.082760000E-1,-4.828958130E-1,-8.247848511E-2,8.786727905E0
1.181330000E-1,-7.870632935E-1,2.782713318E-1,8.868907013E0
1.279600000E-1,-1.314117279E0,1.126257935E0,9.029073944E0
1.378170000E-1,-1.675316162E0,1.591640167E0,9.324110413E0
1.476440000E-1,-1.621727600E0,2.283052368E0,9.811496887E0
1.575010000E-1,-1.294807434E0,2.675236816E0,9.886940002E0
1.673280000E-1,-8.253836060E-1,2.328557739E0,1.010668304E1
1.771850000E-1,-2.197430420E-1,1.994302826E0,9.828262024E0
1.870420000E-1,2.909948730E-1,1.861229553E0,8.873846741E0
1.968690000E-1,7.331753540E-1,1.960922241E0,8.050409088E0
2.067260000E-1,1.063987427E0,2.414778442E0,7.206314392E0
2.165520000E-1,1.024020538E0,3.206482086E0,7.044351196E0
2.264100000E-1,5.849835205E-1,3.967499542E0,7.808811493E0
2.362360000E-1,-3.517684937E-2,4.315974884E0,7.766299896E0
2.460930000E-1,-3.878434753E-1,4.461172943E0,7.378606110E0
2.559200000E-1,-6.667135620E-1,4.153412933E0,7.391778717E0
2.657770000E-1,-5.872288513E-1,3.657494202E0,7.456593933E0
2.756340000E-1,-5.822891235E-1,3.019071808E0,7.358996887E0
2.854610000E-1,-7.316784668E-1,2.399659882E0,7.246281281E0
2.953180000E-1,-9.481283569E-1,1.718725891E0,7.051386566E0
3.051450000E-1,-1.236728210E0,1.510209503E0,7.050039368E0
3.150020000E-1,-2.026186523E0,1.365161133E0,7.159910889E0
3.248590000E-1,-2.815495148E0,1.329984283E0,7.502997437E0
3.346860000E-1,-3.992946625E0,1.413660278E0,7.687264252E0
3.445430000E-1,-4.696333923E0,1.512005768E0,7.504793701E0
3.543700000E-1,-3.219055939E0,1.758094025E0,7.787406006E0
3.642270000E-1,-9.502239990E-1,2.503394165E0,8.078400879E0
3.740840000E-1,-1.186881866E0,2.637515259E0,8.542585602E0
3.839110000E-1,-1.243164825E0,2.948418732E0,9.370813293E0
3.937680000E-1,-2.538720703E-1,4.479884033E0,9.531578979E0
4.035950000E-1,-1.141675873E0,5.175188141E0,8.906628571E0
4.134520000E-1,-1.145567780E0,6.284830627E0,9.092092896E0
4.233090000E-1,-1.771715698E0,6.300997009E0,9.922416229E0
4.331360000E-1,-2.055525513E0,5.660628662E0,9.977052612E0
4.429930000E-1,-1.479972382E0,5.184618530E0,9.857900391E0
4.528190000E-1,-7.976911926E-1,4.850662994E0,9.805359650E0
4.626770000E-1,-6.165678406E-1,4.147425385E0,9.740544434E0
4.725030000E-1,-1.199455719E0,2.827170868E0,9.864636383E0
4.823600000E-1,-1.298699341E0,1.837728424E0,1.014709900E1
4.921870000E-1,-9.228309631E-1,1.228046265E0,9.768536224E0
5.020440000E-1,-6.120771790E-1,1.120120697E0,9.713750153E0
