"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.917999967E-3,-1.451925635E-1,-5.359458327E-1,-9.600731730E-2
1.992800005E-2,-2.207738757E-1,-6.374471784E-1,-4.505225644E-2
2.990700002E-2,-2.414187044E-1,-6.581095457E-1,-1.958417892E-2
3.988599998E-2,-1.773846149E-1,-6.280101538E-1,-5.484426767E-2
4.986599996E-2,-5.866729096E-2,-4.707822204E-1,-1.126164868E-1
5.984500004E-2,7.471866161E-2,-2.538757324E-1,-7.531800866E-2
6.982400001E-2,2.020355910E-1,-3.015901148E-2,-1.016337648E-1
7.980299997E-2,3.610636890E-1,1.687444299E-1,-2.360352576E-1
8.978300006E-2,3.028661609E-1,4.938378334E-1,-5.441685915E-1
9.976200003E-2,2.541783452E-1,5.839536786E-1,-5.739405155E-1
1.097720000E-1,3.349198103E-1,6.279941201E-1,-5.189536810E-1
1.197510000E-1,3.261925280E-1,6.416304708E-1,-5.026214123E-1
1.297300000E-1,2.920358777E-1,5.551198125E-1,-4.956164956E-1
1.397090000E-1,2.771404386E-1,3.245055676E-1,-4.541446567E-1
1.496890000E-1,2.555147707E-1,-7.132720202E-4,-3.711967766E-1
1.596680001E-1,2.183961719E-1,-2.616643906E-1,-2.888541520E-1
1.696470000E-1,2.236220986E-1,-3.156927228E-1,-1.666962802E-1
1.796260000E-1,3.041380048E-1,-1.029416099E-1,-9.463018179E-2
1.896060000E-1,4.655620456E-1,2.010800689E-1,-1.310292035E-1
1.996150000E-1,6.779915690E-1,4.705840349E-1,-2.507389784E-1
2.095950000E-1,8.880739808E-1,7.177466750E-1,-3.687169850E-1
2.195740000E-1,1.086555123E0,1.057137012E0,-4.640378952E-1
2.295530000E-1,1.281749606E0,1.519013524E0,-5.308590531E-1
2.395320000E-1,1.486919045E0,1.869578481E0,-5.156999230E-1
2.495120000E-1,1.685224175E0,2.091278315E0,-4.297474027E-1
2.594910000E-1,1.870523453E0,2.107255459E0,-3.202102482E-1
2.694700001E-1,1.959109545E0,1.956735134E0,-2.549785078E-1
2.794490000E-1,1.960516930E0,1.661093712E0,-3.455018401E-1
2.894590000E-1,1.930870652E0,1.194533706E0,-5.088798404E-1
2.994380000E-1,1.925291777E0,9.317375422E-1,-6.059564948E-1
3.094180000E-1,1.949064255E0,8.276683688E-1,-6.459036469E-1
3.193970000E-1,1.933254242E0,9.248250127E-1,-6.979081035E-1
3.293760000E-1,1.898213148E0,1.156069994E0,-7.338738441E-1
3.393550001E-1,1.934662223E0,1.621771932E0,-7.025611997E-1
3.493350000E-1,1.948099494E0,1.921623111E0,-7.151393294E-1
3.593140000E-1,1.954743385E0,1.879753590E0,-7.508319020E-1
3.692930000E-1,1.894821525E0,1.535087347E0,-7.503802180E-1
3.793030001E-1,1.791652322E0,1.328502178E0,-7.633781433E-1
3.892820000E-1,1.783036232E0,1.715197444E0,-5.853117108E-1
3.992610000E-1,1.855455518E0,1.870378733E0,-5.562081933E-1
4.092410000E-1,1.992722034E0,1.611675024E0,-6.607415080E-1
4.192200000E-1,2.202080011E0,1.048550487E0,-8.434325457E-1
4.291990000E-1,2.530279875E0,3.574455380E-1,-1.089582086E0
4.391780000E-1,2.840876579E0,-2.817118168E-2,-1.251673698E0
4.491580001E-1,3.005060434E0,-5.028527230E-2,-1.257898092E0
