"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-2.082315207E0,6.143232822E0,7.066446781E0
2.399792000E-3,-2.120620489E0,6.045074940E0,7.164605141E0
4.799167000E-3,-2.185261250E0,5.920581818E0,7.289097786E0
2.188104200E-2,-2.178079128E0,6.078592300E0,7.832558632E0
2.432474000E-2,-2.168502569E0,6.102533340E0,7.868469715E0
2.676875000E-2,-2.120620489E0,6.085774422E0,7.897199631E0
2.921296900E-2,-2.125408888E0,6.045074940E0,7.942687035E0
3.165750000E-2,-2.075132847E0,6.049862862E0,7.966628075E0
3.410218700E-2,-2.053585768E0,6.021133900E0,8.012116432E0
3.654703100E-2,-2.015280247E0,6.033104420E0,8.050421715E0
3.899197900E-2,-1.986550927E0,6.023527622E0,8.083938599E0
4.143708300E-2,-1.917122245E0,6.013951778E0,8.100697517E0
4.388229200E-2,-1.864452004E0,6.037892342E0,8.105485916E0
4.632755200E-2,-1.823752403E0,6.066621780E0,8.091121674E0
4.877291700E-2,-1.775870323E0,6.080986500E0,8.069574356E0
5.121833300E-2,-1.751929402E0,6.109715462E0,8.062392235E0
5.366380200E-2,-1.713623881E0,6.140838623E0,8.012116432E0
5.610937500E-2,-1.689682841E0,6.159991741E0,7.954657555E0
5.855494800E-2,-1.684894562E0,6.155203342E0,7.935504913E0
6.100062500E-2,-1.711229682E0,6.171962261E0,7.880440235E0
6.344640600E-2,-1.694471002E0,6.131262302E0,7.806223392E0
6.589218700E-2,-1.682500482E0,6.128868103E0,7.732006550E0
6.833796900E-2,-1.648983121E0,6.131262302E0,7.691307068E0
7.078385400E-2,-1.651377201E0,6.121685982E0,7.595542908E0
7.322984400E-2,-1.663347721E0,6.140838623E0,7.530901909E0
7.567583300E-2,-1.658559442E0,6.080986500E0,7.475838184E0
7.812182300E-2,-1.648983121E0,6.061833382E0,7.392044544E0
8.056791700E-2,-1.637012601E0,6.076198101E0,7.346556664E0
8.301411500E-2,-1.617859840E0,6.066621780E0,7.279521942E0
8.546031200E-2,-1.574766040E0,6.040287018E0,7.236427784E0
8.790651000E-2,-1.562795639E0,6.064227581E0,7.205305099E0
9.035281200E-2,-1.567583680E0,6.052257538E0,7.186151981E0
9.279916700E-2,-1.603495240E0,6.071409702E0,7.123905659E0
9.524557300E-2,-1.622648120E0,6.078592300E0,7.099964619E0
9.769197900E-2,-1.632224441E0,6.088168621E0,7.107146263E0
1.001383850E-1,-1.641800880E0,6.124080181E0,7.104752541E0
1.025848440E-1,-1.663347721E0,6.121685982E0,7.071235180E0
1.050313020E-1,-1.689682841E0,6.128868103E0,7.028141499E0
1.074777600E-1,-1.699259281E0,6.152809143E0,7.028141499E0
1.099242710E-1,-1.716017842E0,6.162385941E0,7.013776779E0
1.123707810E-1,-1.730382442E0,6.200691223E0,6.992229939E0
1.148172920E-1,-1.720806122E0,6.227026463E0,6.982653618E0
1.172638020E-1,-1.713623881E0,6.265331745E0,6.975471497E0
1.197103120E-1,-1.713623881E0,6.250967503E0,6.963500977E0
1.221568750E-1,-1.725594401E0,6.279696465E0,6.963500977E0
1.246034370E-1,-1.727988362E0,6.301243305E0,6.985047340E0
1.270500000E-1,-1.716017842E0,6.306031704E0,7.004200459E0
1.294966150E-1,-1.716017842E0,6.320396423E0,6.992229939E0
1.319432290E-1,-1.716017842E0,6.337154865E0,6.987442017E0
1.343664580E-1,-1.708835602E0,6.318002224E0,6.980259418E0
1.367660940E-1,-1.696865082E0,6.325184345E0,6.982653618E0
1.391658850E-1,-1.680106521E0,6.322790146E0,6.987442017E0
1.415656770E-1,-1.660953641E0,6.318002224E0,6.956318378E0
1.439646870E-1,-1.646588922E0,6.341943264E0,6.949135780E0
1.463636980E-1,-1.646588922E0,6.346731186E0,6.958712578E0
1.487635420E-1,-1.629830360E0,6.339548588E0,6.973076820E0
1.511633330E-1,-1.605889320E0,6.349125385E0,6.961106300E0
1.535622920E-1,-1.586736560E0,6.349125385E0,6.965895176E0
1.559613020E-1,-1.567583680E0,6.351519108E0,6.999412537E0
1.583611460E-1,-1.529278278E0,6.363489628E0,7.025747299E0
1.607609370E-1,-1.514913559E0,6.361095905E0,7.054476261E0
1.631599480E-1,-1.512519479E0,6.401795864E0,7.056870461E0
1.655589580E-1,-1.502943039E0,6.430524826E0,7.092782021E0
1.679587500E-1,-1.483790398E0,6.442495346E0,7.159816742E0
