"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.355650001E-1,-1.065950170E-1,-1.329421103E-1,-5.889588594E-2
1.455440000E-1,-1.105404869E-1,-1.543254256E-1,-4.969252646E-2
1.555540001E-1,-1.131080836E-1,-1.336845756E-1,-4.310301691E-2
1.655639999E-1,-7.210179418E-2,-9.992954880E-2,-5.215137452E-2
1.755430000E-1,-5.195486173E-2,-3.873303905E-2,-8.637945354E-2
1.855530001E-1,-3.091375902E-2,1.668978482E-3,-1.217813790E-1
1.955319999E-1,-3.308838233E-2,2.545046806E-2,-1.578371823E-1
2.055420000E-1,-4.064963013E-2,1.978379488E-2,-1.716419458E-1
2.155210001E-1,-6.513781846E-2,4.300389439E-2,-1.458575577E-1
2.255309999E-1,-4.452041909E-2,1.550062746E-2,-1.005348116E-1
2.355100000E-1,-1.850486733E-2,-4.624232650E-2,-5.763800442E-2
2.455200001E-1,-3.212560341E-2,-7.482230663E-2,-2.787051722E-2
2.554990000E-1,-6.147027016E-2,-8.267437667E-2,-3.338841721E-2
2.655090000E-1,-8.145196736E-2,-6.796760112E-2,-5.585431308E-2
2.754879999E-1,-8.905850351E-2,-6.443227828E-2,-7.456703484E-2
2.854980000E-1,-9.390386194E-2,-3.963159025E-2,-8.024169505E-2
2.954770001E-1,-8.303198218E-2,-1.700587943E-2,-8.285198361E-2
3.054869999E-1,-7.404541224E-2,2.598449588E-3,-9.689056873E-2
3.154660000E-1,-3.809558973E-2,2.282887697E-2,-1.130287126E-1
3.254760001E-1,-2.318375371E-2,3.283064067E-2,-1.329986900E-1
3.354549999E-1,-2.894704044E-2,2.504514903E-2,-1.451624483E-1
3.454650000E-1,-4.237549752E-2,9.545553476E-3,-1.450790912E-1
3.554440001E-1,-5.580910295E-2,-2.235246450E-2,-1.385065019E-1
3.654540000E-1,-8.956573904E-2,-3.659585118E-2,-1.220811903E-1
3.754330000E-1,-8.926328272E-2,-6.078798696E-2,-1.238778383E-1
3.854430001E-1,-1.167516336E-1,-6.705360860E-2,-1.475533396E-1
3.954220000E-1,-1.358862668E-1,-6.196111813E-2,-1.763102412E-1
4.054320001E-1,-1.306795329E-1,-5.081738904E-2,-2.013687342E-1
4.154419999E-1,-1.373576224E-1,-1.599309221E-2,-1.925347894E-1
4.254210000E-1,-1.441012770E-1,-3.873941675E-2,-1.746868193E-1
4.354310001E-1,-1.542467922E-1,-1.072436497E-1,-1.406410038E-1
4.454099999E-1,-1.545253545E-1,-1.880548596E-1,-1.002741307E-1
4.554200000E-1,-1.563110650E-1,-2.380999327E-1,-6.513981521E-2
4.653990001E-1,-1.576858014E-1,-2.235335112E-1,-5.065860972E-2
4.754089999E-1,-1.358809024E-1,-1.650504768E-1,-6.315933168E-2
4.853880000E-1,-9.171131998E-2,-1.457864940E-1,-8.230932057E-2
4.953980001E-1,-5.380960554E-2,-1.434485316E-1,-1.154302135E-1
5.053770000E-1,-2.644535713E-2,-9.287989140E-2,-1.696460545E-1
5.153870001E-1,-1.684590057E-2,-6.588102877E-2,-2.220742702E-1
5.253659999E-1,-5.474082008E-2,-6.376621127E-2,-2.205362916E-1
5.353760000E-1,-1.051341817E-1,-5.708779395E-2,-1.965261698E-1
5.453550001E-1,-1.391664445E-1,-5.492850393E-2,-1.879071146E-1
5.553649999E-1,-1.622692943E-1,-5.128770322E-2,-2.000579834E-1
5.653440000E-1,-1.667332947E-1,-5.732615665E-2,-2.177088857E-1
5.753540001E-1,-1.611997336E-1,-1.100183874E-1,-2.278569937E-1
5.853329999E-1,-1.546376944E-1,-1.845946312E-1,-2.160272300E-1
5.953430000E-1,-1.570683122E-1,-2.310081869E-1,-2.021798939E-1
6.052808750E-1,-1.526421458E-1,-2.676450312E-1,-2.025556713E-1
6.152908751E-1,-1.640467048E-1,-3.063793778E-1,-2.200653553E-1
6.252698749E-1,-2.101825178E-1,-2.857017815E-1,-2.415269762E-1
6.352798750E-1,-2.855683267E-1,-1.508992463E-1,-2.390045822E-1
6.452588751E-1,-3.509587646E-1,-8.875651658E-2,-2.334486991E-1
6.552688750E-1,-3.612863719E-1,-1.031532958E-1,-2.180065662E-1
6.652788750E-1,-3.620139360E-1,-8.386296034E-2,-1.882180423E-1
6.752578751E-1,-3.532604575E-1,-1.242151931E-1,-2.021040171E-1
6.852678750E-1,-3.627969623E-1,-1.351107061E-1,-2.549760044E-1
6.952468751E-1,-3.523280919E-1,-1.185317114E-1,-3.264136910E-1
7.052568749E-1,-3.177495897E-1,-1.028052121E-1,-3.715694547E-1
7.152358750E-1,-2.822031379E-1,-7.003981620E-2,-3.921569884E-1
7.252458751E-1,-2.481005341E-1,-8.894079924E-2,-3.845454156E-1
7.352248749E-1,-2.397931814E-1,-1.297699809E-1,-3.718916178E-1
7.452348750E-1,-2.397750765E-1,-1.699826568E-1,-3.703086078E-1
7.552138751E-1,-2.409066111E-1,-2.028809488E-1,-3.879012167E-1
7.652238749E-1,-2.280962616E-1,-2.146377265E-1,-4.176759124E-1
7.752028750E-1,-2.306713462E-1,-1.573044360E-1,-4.403795898E-1
7.852128751E-1,-2.567282319E-1,-9.706239402E-2,-4.520253539E-1
7.951918750E-1,-2.876413167E-1,-7.955528796E-2,-4.420984387E-1
8.052018750E-1,-3.390890360E-1,-1.059362963E-1,-4.353947341E-1
8.151808749E-1,-3.919677734E-1,-1.283063143E-1,-4.373124540E-1
8.251908750E-1,-4.309668243E-1,-1.310978383E-1,-4.192927182E-1
8.351698751E-1,-4.313445389E-1,-1.308254004E-1,-4.136247933E-1
8.451798749E-1,-3.974457085E-1,-1.599393487E-1,-4.395554662E-1
8.551588750E-1,-3.606033325E-1,-1.771777123E-1,-4.845868349E-1
8.651688751E-1,-3.581726551E-1,-1.442980617E-1,-5.702069402E-1
8.751478749E-1,-3.723598421E-1,-1.045527905E-1,-6.742655635E-1
8.851578750E-1,-3.874287903E-1,-1.059903651E-1,-7.665054798E-1
8.951368751E-1,-4.151056111E-1,-1.252213120E-1,-8.177468181E-1
9.051468750E-1,-4.491780996E-1,-1.159796044E-1,-8.410950303E-1
9.151568750E-1,-5.024259090E-1,-5.190342292E-2,-8.377457261E-1
