"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.102668457E0,5.212310944E0,6.649472351E0
9.946000006E-3,-3.979324951E0,5.483696594E0,6.694678345E0
1.989200001E-2,-3.895199890E0,5.734275513E0,6.726112976E0
2.983900002E-2,-3.644171906E0,5.703739014E0,6.873107300E0
3.978499997E-2,-3.712879028E0,5.451663208E0,6.708749084E0
4.973099998E-2,-3.724405060E0,5.438041534E0,6.673272858E0
5.967699998E-2,-3.816763000E0,5.610482941E0,6.870263214E0
6.962400000E-2,-4.465214539E0,5.695506134E0,6.444997559E0
7.957000000E-2,-4.890779572E0,5.616919556E0,5.687722321E0
8.951600001E-2,-4.688101044E0,5.768404541E0,6.221212921E0
9.946200001E-2,-4.659360809E0,5.978567505E0,6.942562866E0
1.094090000E-1,-4.650529175E0,5.863756256E0,7.141499176E0
1.193550000E-1,-4.697381744E0,5.584886169E0,7.323670349E0
1.293010000E-1,-4.753515015E0,5.566025391E0,7.476502533E0
1.392480000E-1,-4.561464386E0,5.920039215E0,7.295828247E0
1.491940000E-1,-4.154760132E0,6.004763031E0,6.940916290E0
1.591400000E-1,-3.874093781E0,5.799988861E0,6.639443207E0
1.690860000E-1,-3.917353821E0,5.597609711E0,6.440806274E0
1.790330000E-1,-4.823269958E0,5.677543488E0,6.226601715E0
1.889790000E-1,-5.069956970E0,6.066584473E0,6.386469269E0
1.989250000E-1,-5.120551758E0,5.924829254E0,6.536906433E0
2.088710000E-1,-5.467380524E0,6.155649261E0,7.004234619E0
2.188180000E-1,-5.762566681E0,6.301146698E0,7.336393890E0
2.287640000E-1,-6.386169891E0,6.693480835E0,7.233707428E0
2.387100000E-1,-6.909631348E0,7.323221283E0,7.153474274E0
2.486560000E-1,-6.989565125E0,7.682474213E0,7.190447388E0
2.586030000E-1,-7.085216217E0,7.784561920E0,7.326813812E0
2.685490000E-1,-6.876550140E0,7.719147949E0,7.457342377E0
2.784950000E-1,-6.595135345E0,7.809410248E0,7.522606659E0
2.884420000E-1,-5.626649323E0,8.149802399E0,7.463030548E0
2.983880000E-1,-5.472919006E0,8.440048828E0,6.546187134E0
3.083340000E-1,-5.678591309E0,8.814420319E0,5.156327362E0
3.182800000E-1,-5.195994873E0,8.954379272E0,4.060456238E0
3.282270000E-1,-5.117857361E0,8.200696564E0,3.566034393E0
3.381730000E-1,-4.112847290E0,7.362140350E0,2.949167175E0
3.481190000E-1,-3.036585388E0,7.180268555E0,2.383343811E0
3.580650000E-1,-1.922751617E0,6.969955902E0,1.306034088E0
3.680120000E-1,-8.771759033E-1,7.023245087E0,-6.403683472E-1
3.779580000E-1,2.706372070E-1,6.938521271E0,-2.792892151E0
3.879040000E-1,8.717871094E-1,7.404801636E0,-3.833079071E0
3.978500000E-1,7.881111145E-1,7.246730347E0,-3.887266388E0
4.077970000E-1,-2.502795410E-1,6.998546448E0,-3.599115601E0
4.177430000E-1,4.724176025E-1,6.790030060E0,-3.475622406E0
4.276890000E-1,1.826052704E0,5.744154968E0,-3.996838531E0
4.376360000E-1,2.661615143E0,4.981041870E0,-5.285508728E0
4.475820000E-1,3.508853302E0,4.580624542E0,-6.730903015E0
4.575280000E-1,3.751349030E0,4.191882935E0,-6.505920868E0
4.674740000E-1,3.673061829E0,4.310586090E0,-5.544619904E0
4.774210000E-1,4.263883209E0,4.322561188E0,-5.570965118E0
4.873670000E-1,5.384303284E0,3.837120667E0,-6.525380402E0
4.973130000E-1,6.328090668E0,3.080743561E0,-8.149652710E0
