"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.515703100E-2,1.768286824E-1,-1.381474137E0,2.926727831E-1
5.766427100E-2,1.746982187E-1,-1.379343629E0,2.937380075E-1
6.017145800E-2,1.608501822E-1,-1.378278375E0,3.118469715E-1
6.267864600E-2,1.512630880E-1,-1.351780653E0,3.320863843E-1
6.518588500E-2,1.342193633E-1,-1.347519755E0,3.576519787E-1
6.769307300E-2,1.203713343E-1,-1.377213120E0,3.949351311E-1
6.996041700E-2,1.182408631E-1,-1.395322084E0,4.354139864E-1
7.246760400E-2,1.161103994E-1,-1.423018217E0,4.790885448E-1
7.497479200E-2,7.989247888E-2,-1.502910614E0,5.131760240E-1
7.748203100E-2,4.687025398E-2,-1.621151567E0,5.334154367E-1
7.998921900E-2,4.260931909E-2,-1.702109218E0,5.664376616E-1
8.249640600E-2,4.047885537E-2,-1.766023159E0,5.994598866E-1
8.500364600E-2,3.195698932E-2,-1.843785167E0,6.271559596E-1
8.751083300E-2,3.195698932E-2,-1.913025379E0,6.537867785E-1
9.001802100E-2,3.515268862E-2,-1.968417525E0,6.836133003E-1
9.252520800E-2,5.645735189E-2,-1.988523722E0,7.186328173E-1
9.503244800E-2,7.030537724E-2,-1.987458467E0,7.505898476E-1
9.753963500E-2,7.989247888E-2,-1.992784739E0,7.718944550E-1
9.980427100E-2,7.350108027E-2,-2.014089346E0,7.857425213E-1
1.023114580E-1,3.941362351E-2,-2.090786219E0,7.921339273E-1
1.048186460E-1,1.384802908E-2,-2.166417599E0,7.825468183E-1
1.073258850E-1,1.704372838E-2,-2.169613361E0,7.772206664E-1
1.098330730E-1,3.728315607E-2,-2.113156080E0,7.708292603E-1
1.123402600E-1,5.432688445E-2,-2.046046257E0,7.580464482E-1
1.148475000E-1,5.858781561E-2,-1.990654230E0,7.399374843E-1
1.173546870E-1,4.473978654E-2,-1.981067061E0,6.878741980E-1
1.198618750E-1,4.687025398E-2,-1.956699967E0,6.143731475E-1
1.223690620E-1,9.480573982E-2,-1.834198117E0,5.568505526E-1
1.248763020E-1,1.672415882E-1,-1.642456174E0,4.961322844E-1
1.273834890E-1,2.332860380E-1,-1.449648976E0,4.343487620E-1
1.296480730E-1,2.673735023E-1,-1.337932706E0,3.715000153E-1
1.321552600E-1,2.982652485E-1,-1.284671068E0,3.054555655E-1
1.346624480E-1,3.589835167E-1,-1.160038710E0,2.553896308E-1
