"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,2.475604534E0,7.103596210E0,6.062118530E0
2.014160000E-3,2.434903145E0,7.065289021E0,6.093243122E0
3.967285000E-3,2.377442360E0,7.038952827E0,6.114790916E0
5.950927000E-3,2.343923569E0,7.022193432E0,6.117185116E0
7.934570000E-3,2.291250944E0,6.979097843E0,6.129156113E0
9.948730000E-3,2.281674147E0,6.938396454E0,6.143521786E0
1.190185500E-2,2.279279947E0,6.926425457E0,6.150704384E0
1.391601500E-2,2.281674147E0,6.880935669E0,6.145915985E0
1.586914000E-2,2.286462545E0,6.854599476E0,6.138733387E0
1.788330000E-2,2.324769735E0,6.811503887E0,6.155492783E0
1.983642500E-2,2.346317768E0,6.777985096E0,6.222530365E0
2.182006800E-2,2.367865562E0,6.751648903E0,6.244078159E0
2.377319300E-2,2.398990154E0,6.730101109E0,6.294356346E0
2.575683600E-2,2.398990154E0,6.720524311E0,6.318298340E0
2.774047800E-2,2.408566952E0,6.725312710E0,6.330269337E0
2.972412100E-2,2.418143749E0,6.758831501E0,6.342240334E0
3.170776300E-2,2.420537949E0,6.766014099E0,6.394912720E0
3.369140600E-2,2.413355350E0,6.777985096E0,6.428431511E0
3.567504800E-2,2.398990154E0,6.797138691E0,6.521805286E0
3.768920900E-2,2.387019157E0,6.813898087E0,6.584054470E0
3.964233400E-2,2.348711967E0,6.833051682E0,6.737283707E0
4.162597600E-2,2.303221941E0,6.864176273E0,6.883329868E0
4.357910100E-2,2.296039343E0,6.871358871E0,6.955155849E0
4.559326100E-2,2.257732153E0,6.888118267E0,7.108384609E0
4.754638600E-2,2.245761156E0,6.902483463E0,7.252037048E0
4.953002900E-2,2.226607561E0,6.921637058E0,7.292738438E0
5.148315400E-2,2.212242365E0,6.938396454E0,7.395689011E0
5.349731400E-2,2.197877169E0,6.950367451E0,7.445967197E0
5.548095700E-2,2.195482969E0,6.962338448E0,7.517793179E0
5.746459900E-2,2.197877169E0,6.983886242E0,7.594407558E0
5.944824200E-2,2.207453966E0,7.017405033E0,7.627926826E0
6.146240200E-2,2.214636564E0,7.053318024E0,7.651868820E0
6.341552700E-2,2.236184359E0,7.082048416E0,7.659051418E0
6.542968700E-2,2.255337954E0,7.105990410E0,7.654263020E0
6.741333000E-2,2.296039343E0,7.141903877E0,7.659051418E0
6.939697200E-2,2.343923569E0,7.184999466E0,7.666234016E0
7.135009700E-2,2.372653961E0,7.196970463E0,7.647080421E0
7.336425700E-2,2.430114746E0,7.228095055E0,7.615955830E0
7.537841800E-2,2.482787132E0,7.254431248E0,7.582436562E0
7.736206000E-2,2.506729126E0,7.254431248E0,7.553706169E0
7.934570300E-2,2.530671120E0,7.271190643E0,7.443572998E0
8.132934500E-2,2.535459518E0,7.278373241E0,7.378929615E0
8.331298800E-2,2.530671120E0,7.271190643E0,7.242460251E0
8.529663000E-2,2.506729126E0,7.225700855E0,7.074865818E0
8.721923800E-2,2.487575531E0,7.218518257E0,6.974309444E0
8.923339800E-2,2.420537949E0,7.208941460E0,6.763619900E0
9.121704100E-2,2.348711967E0,7.194576263E0,6.574477673E0
9.320068300E-2,2.308010340E0,7.180211067E0,6.502651691E0
9.515380800E-2,2.231395960E0,7.151480675E0,6.358999729E0
9.713745100E-2,2.183511972E0,7.132327080E0,6.303933144E0
9.909057600E-2,2.166752577E0,7.105990410E0,6.210559368E0
1.010437010E-1,2.142810583E0,7.077260017E0,6.138733387E0
1.030273430E-1,2.130839586E0,7.053318024E0,6.105214119E0
1.050415040E-1,2.128445387E0,7.012616634E0,6.062118530E0
1.069946290E-1,2.123656988E0,6.976703644E0,6.019022942E0
1.089782710E-1,2.130839586E0,6.957550049E0,6.002263546E0
1.109619140E-1,2.140416384E0,6.933608055E0,5.985504150E0
1.129760740E-1,2.147598982E0,6.873753071E0,5.968744755E0
1.149291990E-1,2.145204782E0,6.861782074E0,5.963956356E0
1.168823240E-1,2.171540976E0,6.835445881E0,5.959167957E0
1.188659660E-1,2.195482969E0,6.813898087E0,5.956773758E0
1.208801270E-1,2.217030764E0,6.792350292E0,5.963956356E0
1.228332520E-1,2.231395960E0,6.799532890E0,6.026205540E0
1.248474120E-1,2.178723574E0,6.809109688E0,6.090848923E0
1.268005370E-1,2.104503393E0,6.813898087E0,6.236895561E0
1.288146970E-1,2.080561161E0,6.811503887E0,6.320692539E0
1.307678220E-1,2.080561161E0,6.811503887E0,6.347028732E0
1.327514640E-1,2.102109194E0,6.821080685E0,6.380547523E0
1.347045890E-1,2.123656988E0,6.821080685E0,6.397306919E0
1.367187500E-1,2.133233786E0,6.806715488E0,6.409277916E0
1.386718750E-1,2.149993181E0,6.792350292E0,6.438008308E0
1.406555170E-1,2.152387381E0,6.782773495E0,6.449979305E0
1.426391600E-1,2.157175779E0,6.775590897E0,6.466738701E0
1.446228020E-1,2.171540976E0,6.761225700E0,6.526593685E0
1.465759270E-1,2.173935175E0,6.754043102E0,6.557718277E0
1.485595700E-1,2.178723574E0,6.761225700E0,6.629544735E0
1.505432120E-1,2.212242365E0,6.749254704E0,6.701370716E0
1.525268550E-1,2.221819162E0,6.754043102E0,6.722918510E0
1.545104980E-1,2.250549555E0,6.775590897E0,6.816292286E0
1.564941400E-1,2.257732153E0,6.794744492E0,6.852205276E0
1.584472650E-1,2.293645144E0,6.842628479E0,6.924031258E0
1.604003900E-1,2.343923569E0,6.861782074E0,6.983886242E0
1.623840330E-1,2.389413357E0,6.892906666E0,6.998251438E0
1.643981930E-1,2.456450939E0,6.921637058E0,7.031770229E0
1.663513180E-1,2.518700123E0,6.967126846E0,7.058106422E0
1.683044430E-1,2.557007313E0,6.986280441E0,7.062894821E0
1.702880860E-1,2.607285738E0,7.005434036E0,7.074865818E0
1.723022460E-1,2.626439333E0,7.017405033E0,7.060500622E0
