"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.984000004E-3,5.569739938E-1,2.770171463E-1,-7.580956072E-2
1.996800001E-2,3.709730506E-1,1.403748989E-2,-4.913915414E-3
2.995200001E-2,1.995059848E-1,-6.704884022E-2,8.912070841E-2
3.993500001E-2,5.876259506E-2,-1.083038226E-1,1.568046063E-1
4.991900001E-2,-3.907768056E-2,-1.414276958E-1,2.130955756E-1
5.990300000E-2,-1.015810892E-1,-9.208461642E-2,2.398769855E-1
6.988700001E-2,-1.644849479E-1,-7.346698642E-2,2.477013469E-1
7.987100001E-2,-2.344338894E-1,-8.496988565E-2,2.415718436E-1
8.985500001E-2,-3.073648512E-1,-1.151248589E-1,2.076517045E-1
9.983800001E-2,-3.866303265E-1,-1.597725004E-1,1.644659340E-1
1.098220000E-1,-4.615993798E-1,-2.128719389E-1,1.186720729E-1
1.198060000E-1,-5.181316137E-1,-2.756338716E-1,7.544390857E-2
1.297900000E-1,-5.378001332E-1,-3.269375563E-1,4.050110653E-2
1.397740000E-1,-5.171655416E-1,-3.356133699E-1,1.132877171E-2
1.497570000E-1,-4.508046210E-1,-2.923654914E-1,-2.260709181E-2
1.597410000E-1,-3.670551181E-1,-2.062710524E-1,-5.700631440E-2
1.697250000E-1,-2.693906128E-1,-1.016889885E-1,-9.967095405E-2
1.797090000E-1,-1.849706173E-1,-3.332392126E-2,-1.297869831E-1
1.896930000E-1,-1.284847111E-1,-2.891425788E-2,-1.360749751E-1
1.996770000E-1,-1.049750149E-1,-2.972749993E-2,-1.261252314E-1
2.096600000E-1,-1.098107845E-1,-4.408646375E-2,-9.727759659E-2
2.196440000E-1,-1.267858744E-1,-5.078792572E-2,-6.580083072E-2
2.296280000E-1,-1.427485943E-1,-5.750308558E-2,-4.386464506E-2
2.396120000E-1,-1.415438950E-1,-5.435873941E-2,-2.548733354E-2
2.495960000E-1,-1.359896064E-1,-6.347607076E-2,-6.129614078E-3
2.595800000E-1,-1.345891356E-1,-3.466356918E-2,8.493137546E-3
2.695630000E-1,-1.268491894E-1,-2.080048434E-2,1.871488243E-2
2.795470000E-1,-1.230060905E-1,-1.447000727E-2,1.951422915E-2
2.895310000E-1,-1.375677139E-1,-1.232669596E-2,1.233434677E-2
2.995150000E-1,-1.526698768E-1,-2.093335614E-2,-1.068634912E-2
3.094990000E-1,-1.847548485E-1,-3.223261237E-2,-4.780682176E-2
3.194820000E-1,-2.242319882E-1,-5.162718147E-2,-8.119623363E-2
3.294660000E-1,-2.680231631E-1,-6.018578261E-2,-1.211841330E-1
3.394500000E-1,-3.217850924E-1,-6.486079097E-2,-1.594431102E-1
3.494340000E-1,-3.886099458E-1,-7.356479764E-2,-1.881410629E-1
3.594180000E-1,-4.583857358E-1,-6.406249851E-2,-2.137072086E-1
3.694020000E-1,-5.305312872E-1,-1.062750351E-2,-2.411209792E-1
3.793850000E-1,-6.274438500E-1,1.231211890E-2,-2.772793472E-1
3.893690000E-1,-7.436569929E-1,-7.463450544E-3,-3.099888265E-1
3.993530000E-1,-8.614189625E-1,-8.876944333E-2,-3.215066493E-1
4.093370000E-1,-1.008913040E0,-2.320283204E-1,-3.611275554E-1
4.193210000E-1,-1.109618664E0,-5.113291144E-1,-3.377989233E-1
4.293050000E-1,-1.177000046E0,-6.960145831E-1,-3.103792965E-1
4.392880000E-1,-1.238717556E0,-8.808453083E-1,-2.760257125E-1
4.492720000E-1,-1.332308054E0,-1.019873261E0,-2.550711632E-1
4.592560000E-1,-1.406272531E0,-1.172756195E0,-2.180686891E-1
4.692400000E-1,-1.425340772E0,-1.158213258E0,-1.781148911E-1
4.792240000E-1,-1.393597007E0,-9.117568135E-1,-1.488011479E-1
4.892070000E-1,-1.324724913E0,-7.205309272E-1,-1.514288932E-1
4.991910000E-1,-1.267899871E0,-6.442157030E-1,-1.775844246E-1
5.091750000E-1,-1.174317956E0,-5.768893957E-1,-2.061132789E-1
5.191590000E-1,-1.062492490E0,-4.396449327E-1,-2.218781859E-1
5.291430000E-1,-9.125909805E-1,-2.780317962E-1,-2.476945966E-1
5.391270000E-1,-7.524383068E-1,-1.409190893E-1,-2.736530602E-1
5.491100000E-1,-6.045564413E-1,-1.116171256E-1,-2.648316324E-1
5.590940000E-1,-4.790613353E-1,-1.408042759E-1,-2.314258814E-1
5.690780000E-1,-3.623381853E-1,-1.648371816E-1,-1.697819531E-1
5.790620000E-1,-2.820430398E-1,-1.680354476E-1,-9.273248166E-2
5.890422500E-1,-2.386851907E-1,-2.202400714E-1,-1.161659136E-2
