"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,6.019183397E-1,-6.478151083E-1,-1.330876589E0
9.979999973E-3,9.169824719E-1,-7.352316976E-1,-1.334132314E0
1.998899993E-2,1.215991855E0,-5.049114227E-1,-1.214375257E0
2.996900002E-2,1.269818544E0,-3.360788822E-1,-1.054973364E0
3.997799999E-2,1.176283240E0,-3.848570585E-1,-1.007707834E0
4.995799996E-2,9.846634865E-1,-4.466065168E-1,-1.007880807E0
5.996700004E-2,5.866330266E-1,-3.127374053E-1,-1.029338717E0
6.997700001E-2,1.601048410E-1,-1.532485038E-1,-1.150632858E0
7.995599997E-2,-5.699550360E-2,-1.055528745E-1,-1.320398688E0
8.996599994E-2,-1.162662134E-1,-5.994176865E-2,-1.529438496E0
9.994500002E-2,-2.360152081E-2,2.083803527E-2,-1.743915677E0
1.099550000E-1,1.519174576E-1,3.742606938E-2,-1.863824248E0
1.199650000E-1,3.944597840E-1,3.049721476E-3,-1.800658822E0
1.299440000E-1,5.259258151E-1,-8.503449708E-2,-1.675199151E0
1.399540000E-1,4.970451593E-1,-3.404130042E-1,-1.562394381E0
1.499330000E-1,4.022859335E-1,-5.824509859E-1,-1.506253004E0
1.599429999E-1,2.842485011E-1,-6.215237975E-1,-1.498398781E0
1.699220000E-1,2.065246999E-1,-5.673325658E-1,-1.524920940E0
1.799320000E-1,2.209553123E-1,-3.387992978E-1,-1.520920634E0
1.899420000E-1,3.138321936E-1,-3.878178447E-2,-1.483368158E0
1.999209999E-1,3.697516322E-1,2.022848874E-1,-1.406306744E0
2.099310000E-1,2.669231296E-1,2.629126310E-1,-1.285293460E0
2.199100000E-1,1.656865329E-1,2.115951180E-1,-1.096657276E0
2.298866250E-1,1.602987200E-1,1.786824018E-1,-8.660871387E-1
2.398966249E-1,2.451129407E-1,2.363411784E-1,-5.915415883E-1
2.498756250E-1,3.573960066E-1,3.049158454E-1,-3.660560548E-1
2.598856250E-1,3.895590305E-1,2.848393321E-1,-2.318180948E-1
2.698646249E-1,2.157920748E-1,1.051480025E-1,-1.558455527E-1
2.798746250E-1,2.927599847E-2,-1.214190945E-1,-1.559962928E-1
2.898536250E-1,-1.044162810E-1,9.324377775E-2,-2.152761519E-1
2.998636250E-1,-3.140530549E-3,7.809464931E-1,-2.420457155E-1
3.098726250E-1,4.045156240E-1,1.092278361E0,-1.726864278E-1
3.198526250E-1,8.349742889E-1,1.239633441E0,-4.770187661E-2
3.298616250E-1,1.112059951E0,1.368813157E0,6.508806348E-2
3.398416250E-1,1.041111708E0,1.417045295E-1,3.758880198E-1
3.498506250E-1,7.310374975E-1,-7.446131706E-1,4.796386957E-1
3.598606250E-1,4.951138794E-1,-5.026013255E-1,4.256713390E-1
3.698396250E-1,4.950204790E-1,-5.002752878E-3,3.920835257E-1
3.798496249E-1,6.741102934E-1,1.277409196E-1,3.670892119E-1
3.898286250E-1,8.712210655E-1,-5.229436327E-3,2.049288154E-1
3.998386250E-1,9.930351377E-1,-9.741848707E-2,-1.145069748E-1
4.098176250E-1,1.096310019E0,-7.428704947E-2,-4.983041584E-1
4.198276250E-1,1.310867071E0,1.762176007E-1,-6.824457645E-1
4.298376250E-1,1.631387115E0,6.289822459E-1,-6.523992419E-1
4.398166250E-1,1.927993178E0,9.908158183E-1,-5.469372272E-1
4.498266249E-1,2.138965845E0,1.100281358E0,-4.443850517E-1
4.598056250E-1,2.211072683E0,9.336394072E-1,-2.294447571E-1
4.698156250E-1,2.092978239E0,7.691635489E-1,1.993254572E-2
4.798256250E-1,1.850557327E0,7.705811262E-1,2.508389950E-1
4.898046250E-1,1.598785877E0,8.275930882E-1,4.246168733E-1
4.998146250E-1,1.383854628E0,8.069245815E-1,4.888435304E-1
5.097936250E-1,1.210251451E0,7.375865579E-1,4.728563726E-1
5.198036249E-1,1.024139166E0,6.037813425E-1,4.539266229E-1
5.297826250E-1,7.957755923E-1,4.990316927E-1,2.762791216E-1
5.397926250E-1,5.967519283E-1,4.834439456E-1,8.484897017E-2
5.498026250E-1,5.134088993E-1,6.297834516E-1,-2.382740192E-2
5.597816249E-1,5.410019159E-1,9.198086262E-1,-3.791658953E-2
5.697916250E-1,6.215485334E-1,1.160777688E0,5.978595465E-3
5.797706250E-1,6.676776409E-1,1.239315033E0,6.014489383E-2
5.897806250E-1,6.231541038E-1,1.184286475E0,1.105841100E-1
5.997596250E-1,4.687559903E-1,1.069096565E0,1.706091017E-1
6.097696250E-1,2.592671216E-1,8.525632024E-1,2.489041835E-1
6.197786250E-1,7.748401165E-2,6.661406159E-1,3.732903004E-1
6.297586249E-1,-1.168200932E-2,7.454737425E-1,5.096593499E-1
6.397676250E-1,2.436265349E-4,9.427072406E-1,6.149588227E-1
6.497476250E-1,4.603687301E-2,1.051150322E0,6.094080210E-1
6.597566250E-1,6.402385980E-2,1.028577924E0,4.544397593E-1
6.697666250E-1,5.929005891E-2,9.519314766E-1,2.568408847E-1
6.797456250E-1,3.179584444E-2,8.643851280E-1,7.424924523E-2
6.897556250E-1,-2.414472587E-2,8.395993114E-1,-1.002189070E-1
6.997346249E-1,-8.884356171E-2,8.340314031E-1,-2.406892031E-1
7.097446250E-1,-7.199344039E-2,8.339700699E-1,-3.120202124E-1
7.197246250E-1,5.450697988E-2,8.318699002E-1,-2.990721762E-1
7.297336250E-1,2.799736559E-1,8.818325996E-1,-1.901741475E-1
7.397436250E-1,5.111853480E-1,8.663396239E-1,-6.261271983E-2
7.497226250E-1,6.537397504E-1,7.630685568E-1,-6.979774218E-3
7.597326250E-1,7.275751233E-1,6.538291574E-1,5.500503257E-2
7.697116249E-1,7.595143318E-1,6.195310354E-1,1.101484150E-1
7.797216250E-1,7.807163000E-1,5.614488125E-1,1.633458585E-1
7.897316250E-1,8.165170550E-1,4.649711251E-1,2.394509763E-1
7.997106250E-1,8.913590908E-1,4.962038994E-1,3.345870972E-1
8.097206249E-1,9.835098386E-1,6.996155381E-1,4.543774128E-1
8.196996250E-1,1.013681650E0,9.223461151E-1,5.196586251E-1
8.297096250E-1,9.562776089E-1,9.143744111E-1,5.010738373E-1
8.396886250E-1,8.327918649E-1,7.777651548E-1,4.699601531E-1
8.496986250E-1,7.045309544E-1,7.622387409E-1,4.738951623E-1
8.597086250E-1,6.398504972E-1,8.351643085E-1,5.225441456E-1
8.696876250E-1,6.387254596E-1,8.632301092E-1,5.882590413E-1
8.796976249E-1,6.446528435E-1,8.572510481E-1,5.700374246E-1
8.896766250E-1,6.002000570E-1,7.943654656E-1,4.535688758E-1
8.996866250E-1,5.164492130E-1,7.838537097E-1,2.929360569E-1
9.096956250E-1,4.009194970E-1,8.440187573E-1,1.291121989E-1
9.196756250E-1,2.677752972E-1,8.921742439E-1,-5.961057544E-2
9.296846250E-1,1.683494747E-1,8.827904463E-1,-2.601633668E-1
9.396646250E-1,8.205319941E-2,8.184330463E-1,-4.546439052E-1
9.496736249E-1,1.156986225E-2,7.049993277E-1,-5.640037060E-1
9.596536250E-1,-1.158605795E-2,6.918579936E-1,-6.383839250E-1
9.696626250E-1,1.432710793E-2,6.460280418E-1,-7.558910847E-1
9.796726250E-1,6.941912323E-2,4.596485496E-1,-9.168149829E-1
9.896516250E-1,9.586119652E-2,2.097959965E-1,-1.090866923E0
9.996616250E-1,1.917304546E-1,1.503853947E-1,-1.249517083E0
1.009640625E0,3.834434748E-1,2.960860133E-1,-1.376471281E0
1.019650625E0,6.571559906E-1,3.432122469E-1,-1.376088619E0
1.029660625E0,8.919667602E-1,3.948826790E-1,-1.315143466E0
1.039639625E0,1.064759374E0,5.314908624E-1,-1.197109222E0
1.049649625E0,1.248195410E0,6.831241250E-1,-1.026403308E0
1.059628625E0,1.452533126E0,7.847109437E-1,-8.755972981E-1
1.069638625E0,1.636528492E0,8.756498098E-1,-7.404791117E-1
1.079617625E0,1.756760359E0,1.067617059E0,-5.698400140E-1
1.089627625E0,1.793802261E0,1.202604294E0,-4.063600004E-1
1.099637625E0,1.699475050E0,1.056083560E0,-2.823416293E-1
1.109616625E0,1.498278618E0,8.159887791E-1,-2.159596980E-1
1.119626625E0,1.297280550E0,6.353225708E-1,-2.039475143E-1
1.129605625E0,1.181148171E0,6.123354435E-1,-2.818076909E-1
1.139615625E0,1.135214329E0,6.984841824E-1,-3.755536377E-1
1.149625625E0,1.103904247E0,5.979082584E-1,-5.828141570E-1
1.159604625E0,1.113193870E0,1.115327626E-1,-8.956418037E-1
1.169614625E0,1.224115729E0,-4.202608466E-1,-1.119798183E0
1.179593625E0,1.350245476E0,-4.370992184E-1,-1.142645717E0
1.189603625E0,1.467963934E0,-8.704225719E-2,-9.119803905E-1
1.199582625E0,1.553424239E0,2.954598367E-1,-5.195832849E-1
1.209592625E0,1.557064176E0,6.078731418E-1,-1.094750613E-1
1.219601625E0,1.483940959E0,7.704258561E-1,2.137671858E-1
1.229549167E0,1.433205843E0,7.078586817E-1,4.536894858E-1
1.239558167E0,1.465266109E0,6.387352347E-1,5.707585812E-1
1.249538167E0,1.533774972E0,6.961846948E-1,7.575743198E-1
1.259547167E0,1.542024970E0,5.000061393E-1,8.368291855E-1
1.269557167E0,1.130301356E0,-8.238656819E-2,5.148510337E-1
1.279536167E0,2.593992054E-1,-5.647559166E-1,3.366619051E-1
1.289546167E0,-3.208641708E-1,-6.885466576E-1,5.621483326E-1
1.299525167E0,-5.067579150E-1,-6.539199352E-1,8.295504451E-1
1.309535167E0,-4.524461925E-1,-4.142444730E-1,8.706907034E-1
1.319515167E0,-2.319830656E-1,7.253529876E-2,5.988365412E-1
1.329524167E0,2.693462744E-2,8.078692108E-2,2.705260813E-1
1.339534167E0,1.468639523E-1,4.446748495E-1,8.782362938E-2
1.349513167E0,1.648138165E-1,6.919232607E-1,-8.763772994E-2
1.359523167E0,2.307531536E-1,4.623601139E-1,-1.176984236E-1
1.369502167E0,3.783422410E-1,2.854477167E-1,-4.558541346E-3
1.379512167E0,4.458083510E-1,5.225369930E-1,1.159857139E-1
1.389522167E0,5.024378300E-1,4.668421745E-1,1.677821130E-1
1.399501167E0,6.107102036E-1,3.834247887E-1,1.566724628E-1
1.409511167E0,7.798297405E-1,5.553453565E-1,1.350859851E-1
1.419490167E0,8.662990928E-1,8.199602365E-1,1.508393884E-1
1.429500167E0,7.815527320E-1,9.596633911E-1,1.828409582E-1
1.439479167E0,6.376467347E-1,9.496879578E-1,2.223678678E-1
1.449489167E0,5.799053907E-1,8.732619286E-1,2.224352509E-1
1.459499167E0,5.561438799E-1,8.453162909E-1,1.716088206E-1
1.469478167E0,4.770676196E-1,8.053892255E-1,1.082132980E-1
1.479488167E0,3.590323329E-1,6.645514369E-1,7.162971795E-2
1.489467167E0,2.044378519E-1,3.831090033E-1,7.474958897E-2
1.499477167E0,1.244868264E-1,3.101748824E-1,1.020611078E-1
1.509486167E0,1.861021519E-1,4.132112563E-1,1.336726248E-1
1.519466167E0,2.548271418E-1,4.530313611E-1,1.416125745E-1
1.529475167E0,3.401222527E-1,6.068338156E-1,1.621026397E-1
1.539455167E0,4.396139681E-1,6.125612259E-1,1.155210137E-1
1.549464167E0,3.990070224E-1,3.144870996E-1,-2.393650077E-2
1.559444167E0,3.281432390E-1,3.663339093E-2,-9.667834640E-2
1.569453167E0,3.495293856E-1,7.983984798E-2,-5.286632106E-2
1.579463167E0,4.198245704E-1,2.213061601E-1,1.040058509E-1
1.589442167E0,4.409810305E-1,2.950905561E-1,2.480297834E-1
1.599452167E0,2.837578654E-1,2.417940348E-1,2.569279373E-1
1.609431167E0,8.289798163E-3,6.819126010E-2,1.341546476E-1
1.619441167E0,-3.040153682E-1,-6.178575568E-3,-5.366478115E-2
1.629451167E0,-5.762822032E-1,-5.798175558E-2,-2.635343671E-1
1.639430167E0,-6.906740069E-1,-2.648936510E-1,-4.715152681E-1
1.649440167E0,-5.697754025E-1,-3.509320617E-1,-6.237050295E-1
1.659419167E0,-4.167422056E-1,-2.612426579E-1,-6.658908725E-1
1.669429167E0,-5.487306714E-1,-3.114302456E-1,-6.917246580E-1
1.679408167E0,-7.987061143E-1,-4.010288417E-1,-7.079041600E-1
1.689418167E0,-8.600914478E-1,-4.304506481E-1,-6.564124823E-1
1.699428167E0,-5.327873826E-1,-2.018193156E-1,-4.357661009E-1
1.709407167E0,1.183573753E-1,3.136924207E-1,-6.838805974E-2
1.719417167E0,4.773717225E-1,2.765101492E-1,2.113282830E-1
1.729396167E0,3.146121502E-1,1.747437716E-1,3.217990696E-1
1.739406167E0,1.541479081E-1,2.910706401E-1,3.183087111E-1
1.749416167E0,2.881629765E-1,2.429615706E-1,1.958770901E-1
1.759395167E0,3.535390496E-1,5.045603961E-2,-2.525608614E-2
1.769405167E0,1.417058855E-1,-2.360336483E-1,-2.362913936E-1
1.779384167E0,2.109017223E-1,-2.271725088E-1,-3.418071568E-1
