"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-8.884025574E-1,3.693120117E0,9.017248535E0
1.010100002E-2,-7.324269104E-1,3.486100616E0,8.572972412E0
2.017199999E-2,-5.965095520E-1,3.678450623E0,8.638835449E0
3.015100001E-2,-3.532653809E-1,3.722459106E0,8.627459106E0
4.012999998E-2,-3.674858093E-1,3.870501251E0,8.614136810E0
5.010900000E-2,-2.674937439E-1,4.003873901E0,8.678053894E0
6.005799997E-2,-1.519340515E-1,4.084107056E0,8.704997864E0
7.003700000E-2,-3.053649902E-2,4.031566315E0,8.887767792E0
8.001700003E-2,3.667373657E-2,4.017944641E0,8.968599701E0
8.996499999E-2,1.167572021E-1,3.898792419E0,8.987909546E0
9.994500002E-2,1.676513672E-1,3.739224243E0,8.961863708E0
1.099240000E-1,1.422042847E-1,3.687731323E0,8.984017639E0
1.199030000E-1,1.648072815E-1,3.701802063E0,9.178912354E0
1.298520000E-1,3.103047180E-1,3.552562408E0,9.188492432E0
1.398310000E-1,2.793191528E-1,3.536396027E0,8.984317017E0
1.498040000E-1,7.858657837E-2,3.485202484E0,8.795110474E0
1.597840000E-1,-3.293151855E-2,3.450025635E0,8.782386932E0
1.697320000E-1,-1.800755310E-1,3.376977539E0,8.766070862E0
1.797120000E-1,-3.234773254E-1,3.237467651E0,8.748706970E0
1.896910000E-1,-2.549198914E-1,3.260519714E0,8.641080780E0
1.996400000E-1,-2.174977112E-1,3.273542633E0,8.854836273E0
2.096190000E-1,-2.155517578E-2,3.500321045E0,9.233399048E0
2.195980000E-1,4.170327759E-1,3.534300385E0,9.232800293E0
2.295770000E-1,3.689826965E-1,3.394491119E0,9.563462677E0
2.395260000E-1,2.122586060E-1,3.127147064E0,9.160949707E0
2.495050000E-1,-4.909790039E-2,2.955154724E0,9.019344177E0
2.594840000E-1,-1.716929626E-1,2.899320831E0,8.742420044E0
2.694640000E-1,-4.819976807E-2,2.685415649E0,8.678802338E0
2.794120000E-1,-1.697470093E-1,2.839445343E0,8.422235870E0
2.893920000E-1,-5.987548828E-1,3.163371735E0,8.291557617E0
2.993710000E-1,-8.596623230E-1,3.318748627E0,8.371790771E0
3.093500000E-1,-7.708969116E-1,3.344195709E0,8.431067505E0
3.192990000E-1,-6.399192810E-1,3.227887573E0,8.552015991E0
3.292780000E-1,-6.526428223E-2,2.969375153E0,8.509205017E0
