"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,-5.259178281E-1,-1.430760324E-1,1.628487229E0
1.000999997E-2,-8.625326157E-1,-2.768213153E-1,1.987093329E0
1.998900005E-2,-8.925167322E-1,-5.328811407E-1,2.117473602E0
2.999900002E-2,-7.742630839E-1,-8.190940022E-1,2.014583826E0
3.997799999E-2,-6.556687355E-1,-8.740257025E-1,1.729975343E0
4.998800007E-2,-5.372416973E-1,-7.976132035E-1,1.386958122E0
5.999800004E-2,-4.598143697E-1,-6.864834428E-1,1.035073042E0
6.997700001E-2,-4.813018143E-1,-5.771769285E-1,7.061558962E-1
7.998699998E-2,-5.866083503E-1,-5.628712177E-1,5.114742517E-1
8.996600006E-2,-7.451053262E-1,-7.194890380E-1,4.542133212E-1
9.997600003E-2,-9.311988950E-1,-7.922355533E-1,5.766350627E-1
1.099550000E-1,-9.505220056E-1,-9.758450389E-1,7.887479067E-1
1.199650000E-1,-8.259956241E-1,-8.035352230E-1,1.032133460E0
1.299750000E-1,-7.159618139E-1,-3.957278132E-1,1.273853660E0
1.399540000E-1,-7.457150221E-1,2.925109863E-1,1.258802295E0
1.499640000E-1,-9.423117042E-1,6.827260852E-1,1.330018401E0
1.599430001E-1,-9.997324944E-1,1.014739156E0,1.360772967E0
1.699530000E-1,-8.605828881E-1,9.380928278E-1,1.346884370E0
1.799320000E-1,-6.227031946E-1,6.294205785E-1,1.321164370E0
1.899420000E-1,-3.938583136E-1,4.247933924E-1,1.203533769E0
1.999520001E-1,-2.412761897E-1,5.537389517E-1,1.016751170E0
2.099310000E-1,-1.189518869E-1,7.478067279E-1,8.746693730E-1
2.199410000E-1,4.312082753E-2,9.190023541E-1,8.415122032E-1
2.299200001E-1,2.212194651E-1,1.108165622E0,9.380640984E-1
2.399300000E-1,3.986909091E-1,1.533631444E0,1.051173091E0
2.499090000E-1,5.212253332E-1,1.948272586E0,1.202812672E0
2.599190000E-1,5.740469098E-1,2.237214804E0,1.466500163E0
2.699280001E-1,2.457699627E-1,2.001202822E0,1.608411312E0
2.799080000E-1,-4.957265258E-1,9.457749128E-1,1.481250167E0
2.899170000E-1,-9.789254069E-1,1.423410624E-1,1.245196104E0
2.998970001E-1,-8.405559659E-1,6.680893898E-2,8.198810220E-1
3.099060000E-1,-4.730615914E-1,4.816290438E-1,5.074706674E-1
3.198860000E-1,-3.726401031E-1,7.873413563E-1,3.351432681E-1
3.298950000E-1,-4.454405308E-1,1.079697251E0,2.149740160E-1
3.399050001E-1,-3.396548927E-1,1.228904486E0,2.883004248E-1
3.498840000E-1,-7.646080852E-2,1.165731668E0,3.774505556E-1
3.598940000E-1,1.179244593E-1,9.246105552E-1,4.899773598E-1
3.698730001E-1,5.421183109E-1,9.005086422E-1,5.688703060E-1
3.798830000E-1,1.292493463E0,1.192125559E0,3.132489026E-1
3.898620000E-1,1.872885227E0,1.201550007E0,1.207907796E-1
3.998720000E-1,1.801173329E0,3.777385354E-1,2.010676637E-2
4.098820001E-1,1.478590131E0,-4.878271520E-1,-1.103202179E-1
4.198610000E-1,1.397233129E0,-7.703027725E-1,-3.218622804E-1
4.298710000E-1,1.546233296E0,-1.914689690E-1,-4.706480205E-1
4.398500000E-1,1.699928522E0,7.403840423E-1,-3.940137327E-1
4.498600001E-1,1.759376645E0,1.447443247E0,-1.203006953E-1
4.598390000E-1,1.569785237E0,1.601637602E0,2.137443870E-1
4.698490000E-1,1.277223349E0,1.513350248E0,4.629448950E-1
4.798590001E-1,1.140699863E0,1.713350773E0,5.515096188E-1
4.898380000E-1,1.355327725E0,1.931581020E0,4.181521237E-1
4.998480000E-1,1.783694744E0,1.922286034E0,4.279113114E-1
5.098270000E-1,2.336019993E0,1.738211036E0,3.614198864E-1
5.198370001E-1,2.922554970E0,1.508240938E0,2.698596120E-1
5.298470000E-1,3.446004629E0,1.267739654E0,1.609147787E-1
5.398260000E-1,3.860410452E0,8.666697741E-1,7.481258363E-2
5.498360000E-1,4.076796055E0,2.259621918E-1,1.128643602E-1
5.598150000E-1,3.670456648E0,-1.047954440E0,1.549393982E-1
5.698250000E-1,3.046594143E0,-2.153649807E0,9.722310305E-2
5.798040000E-1,2.296841621E0,-2.932188988E0,1.076700352E-2
5.898140001E-1,1.669032931E0,-3.009416342E0,-1.574627459E-1
5.998230000E-1,1.272654891E0,-2.492530107E0,-2.491423190E-1
6.097924167E-1,1.018166900E0,-1.779084444E0,-2.648203671E-1
6.198014166E-1,7.842581868E-1,-1.133298635E0,-2.380422950E-1
