,Time (s),X (rad/s),Y (rad/s),Z (rad/s)
5628,56.3403125,-0.47433862090000006,0.8535233736,0.35521692039999997
5629,56.3503205,-0.4121884704,0.8397518395999999,0.2674923241
5630,56.3603275,-0.3357871771,0.7850584984000001,0.18187141420000003
5631,56.3703345,-0.2580449283,0.7023804784000001,0.1059996486
5632,56.3803415,-0.2037388086,0.5843640566,0.04189096764
5633,56.3903495,-0.17005388440000002,0.46134963630000003,0.014602452519999998
5634,56.4003565,-0.1663627476,0.38873696329999996,0.02925623208
5635,56.4103635,-0.16507275400000002,0.4005988836,0.05593255162000001
5636,56.4203715,-0.1567522436,0.4220263958,0.060716126110000004
5637,56.4303785,-0.13527087869999999,0.4567386508,0.03767102212
5638,56.4403855,-0.08451263607000001,0.42084720729999997,-0.015206042680000002
5639,56.4503935,0.009226376191,0.2984392941,-0.08091181517000001
5640,56.4604005,0.1247628257,0.2352028042,-0.1717218757
5641,56.4704075,0.2280423939,0.1559985131,-0.25466829539999997
5642,56.4804145,0.3219653964,0.04786458611,-0.3233863711
5643,56.4904225,0.42849776149999996,-0.0379746072,-0.42734658719999996
5644,56.5004295,0.5450323224,-0.07711216062000001,-0.5650522113
5645,56.5104365,0.6499144435,-0.1084049568,-0.7350437640999999
5646,56.5204445,0.7572928070999999,-0.1501111239,-0.9244464040000001
5647,56.5304515,0.8686033487,-0.135120362,-1.148540735
5648,56.5404585,0.9829509854,-0.1328907609,-1.401120186
5649,56.5504665,1.04541862,-0.003192723263,-1.651847482
5650,56.5604735,1.071700096,0.26017683739999997,-1.84812057
5651,56.5704805,1.037195921,0.6549824476,-1.947591901
5652,56.5804875,0.9871416092,1.031185627,-1.8765931130000002
5653,56.5904955,1.046251893,1.287583828,-1.5663312669999998
5654,56.6005025,1.156336784,1.098958015,-1.025116205
5655,56.6105095,1.1370276209999999,0.4321537018,-0.5744210482
5656,56.6205175,1.02999413,-0.3028848767,-0.2977125049
5657,56.6305245,1.006233811,-0.6497225761,0.07928257436000001
5658,56.6405315,1.150984168,-0.8706893325,0.4290696383
5659,56.6505385,1.389398336,-1.3602417709999999,0.5933343768
5660,56.6605465,1.742462635,-2.032274008,0.5697558522
5661,56.6705535,2.104086637,-2.626000881,0.4109972417
5662,56.6805605,2.361562729,-2.796263695,0.21191050109999998
5663,56.6905685,2.38034606,-2.195212126,-0.020350204780000002
5664,56.7005755,2.125476599,-0.7015379667,-0.29487949609999997
5665,56.7105825,1.884713888,0.6766412854,-0.4923554063
5666,56.7205905,1.6962345840000002,0.8691904545,-0.5240510106
5667,56.7305975,1.352568865,0.1051890999,-0.4806273878
5668,56.7406045,0.7917306423,-0.6809587479000001,-0.5104201436
5669,56.7506115,0.1811607629,-1.131833315,-0.5303336382
5670,56.7606195,-0.3309096992,-1.36901474,-0.5373430847999999
5671,56.7706265,-0.7019615173,-1.398316145,-0.5628549457
5672,56.7806335,-0.9027585387,-1.271371245,-0.5560029149
5673,56.7906415,-0.9255567193,-1.107114792,-0.5093278885
5674,56.8006485,-0.7395170927,-0.9489389658,-0.4793721139
5675,56.8106555,-0.34140950439999995,-0.6982176304000001,-0.43003708119999995
5676,56.8206625,0.1620384306,-0.3892299533,-0.3216632009
5677,56.8306705,0.6037944555,-0.1225453317,-0.1900865138
5678,56.8406775,0.9066906571,0.030189890410000003,-0.1107411012
5679,56.8506845,1.0552371740000002,-0.05378149822000001,-0.06915665418
5680,56.8606925,1.041928053,-0.3529208004,0.008043325506
5681,56.8706995,0.8693905473000001,-0.6658411026,0.1257530153
5682,56.8807065,0.6390340328,-0.8395103812000001,0.24116908010000002
5683,56.8907145,0.4256106913,-0.9029251337,0.318243742
5684,56.9007215,0.2492854744,-0.8698172569,0.3757432401
5685,56.9107285,0.1224010587,-0.7568957806000001,0.4079702497
5686,56.9207355,0.031765155489999995,-0.6079481244,0.4081300497
5687,56.9307435,-0.02640467137,-0.5083147286999999,0.41498368979999994
5688,56.9407505,-0.08418567479,-0.4069135189,0.43779045340000006
5689,56.9507575,-0.13102667029999998,-0.3324781954,0.4489558339
5690,56.9607655,-0.1686443537,-0.2972179353,0.4583229423
5691,56.9707725,-0.19847895210000002,-0.28823181989999996,0.4627269208
5692,56.9807795,-0.2197791785,-0.2706083357,0.45120927689999996
5693,56.9907875,-0.2323233336,-0.2188056856,0.4368774295
5694,57.0007945,-0.2665390968,-0.1256895959,0.4139084816
5695,57.0108015,-0.3321813345,-0.04405809194,0.3863377273
5696,57.0208095,-0.40762734409999996,-0.05174983665,0.3524489999
5697,57.0308165,-0.4514616132,-0.17140477899999998,0.32685393100000004
5698,57.0408235,-0.44989994170000003,-0.3506259322,0.3115133047
5699,57.0508305,-0.40806254740000003,-0.4870831072,0.2920491099
5700,57.0608385,-0.3163086474,-0.5388022065,0.287441045
5701,57.0708455,-0.17818793649999998,-0.5694288015,0.3017854989
5702,57.0808525,-0.02795794979,-0.6108702421,0.3131049871
5703,57.0908605,0.10497568550000001,-0.6436875463,0.3085989058
5704,57.1008675,0.2088091373,-0.6654317379,0.29642024640000003
5705,57.1108745,0.28519254920000003,-0.6188156009,0.2760297954
5706,57.1208825,0.3334370553,-0.5393929482,0.2569652796
5707,57.1308895,0.3260268867,-0.4465516508,0.2397390455
5708,57.1408965,0.275160253,-0.36854472759999996,0.20735181870000002
5709,57.1509035,0.20324148239999998,-0.3037988245,0.1842300743
5710,57.1609115,0.1163705066,-0.259093672,0.17128337920000003
5711,57.1709185,0.03372500837,-0.21060606839999998,0.1793738902
5712,57.1809255,-0.0324367024,-0.2584595978,0.23294737940000002
5713,57.1909335,-0.09058187157,-0.45976799729999995,0.2908858061
5714,57.2009405,-0.09820943325999999,-0.655140698,0.256819427
5715,57.2109475,-0.07569400966,-0.6424818039,0.1418296248
5716,57.2209555,-0.1139694899,-0.5762764215,-0.0019294056109999999
5717,57.2309625,-0.170890674,-0.559535563,-0.20901365579999998
5718,57.2409695,-0.16234619919999999,-0.5468913913,-0.5328460336
5719,57.2509775,-0.1642095298,-0.4625879228,-0.7737114429
5720,57.2609845,-0.3452379107,-0.3683964312,-0.5832693577
5721,57.2709915,-0.5881056786,-0.37476906179999997,-0.4029041231
5722,57.28099888,-0.7854447961,-0.36959186200000005,-0.3274937868
5723,57.29100687,-0.8809692264,-0.2028729916,-0.21512970329999997
5724,57.30101388,-0.8756053448000001,0.1087426767,-0.08598316461000001
5725,57.31102088,-0.7863475084,0.3324046135,-0.0230094064
5726,57.32102888,-0.7053535581,0.3505375385,-0.006624574773
5727,57.33103588,-0.7388491035,0.2662804425,-0.01665812545
5728,57.34104288,-0.8700526356999999,0.1831437647,-0.1010433137
5729,57.35105088,-1.056343913,-0.01330051571,-0.19219933449999999
5730,57.36105788,-1.227706075,-0.3041877449,-0.2586595714
5731,57.37106488,-1.2933875320000001,-0.44696617130000005,-0.2969351113
5732,57.38107187,-1.2121099229999999,-0.2393139005,-0.2794637084
5733,57.39107988,-1.046609521,0.05557579547,-0.1940613836
5734,57.40108688,-0.8719640374,0.2921427786,-0.0346741192
5735,57.41109388,-0.7213554978,0.3529494405,0.17864502969999999
5736,57.42110188,-0.604431808,0.1312495619,0.3991334736
5737,57.43110888,-0.470991075,-0.1329372972,0.5761246085
5738,57.44111588,-0.2557549179,-0.1641106606,0.6559547186
5739,57.45112387,-0.112621434,-0.10230138150000001,0.5474017859
5740,57.46113088,-0.02673209459,0.02462141588,0.5020595789
5741,57.47113787,0.03183318675,0.1375128031,0.49383354189999995
5742,57.48114588,0.0776014775,0.2777740359,0.4585866034
5743,57.49115288,0.1052825451,0.670385778,0.3601548672
5744,57.50115988,0.0671838969,1.03256309,0.2681753933
5745,57.51116788,0.03663588315,1.192766905,0.17565131190000002
5746,57.52117488,0.06562253088,1.212152839,0.09007382392999999
5747,57.53118188,0.14814879,1.108871102,0.02546566539
5748,57.54118888,0.2884827256,1.008775592,0.0052320323879999995
5749,57.55119688,0.4273466468,0.8739519715,0.05709248781
5750,57.56120387,0.5077240467,0.6382467747,0.1942924261
5751,57.57121088,0.5253446697999999,0.3044553697,0.3994511068
5752,57.58121888,0.4775832891,0.0697286129,0.5982677936999999
5753,57.59122588,0.3466874063,-0.03644782305,0.7177360058
5754,57.60123288,0.1471868157,0.01578768156,0.7830934525
5755,57.61124088,-0.1074073464,0.21400806309999998,0.7682886123999999
5756,57.62124788,-0.3269255757,0.3978815079,0.7385338545
5757,57.63125487,-0.44430142640000003,0.4800370932,0.7021075487
5758,57.64126188,-0.4682597518,0.4036996961,0.6290658116
5759,57.65126988,-0.4486223757,0.3591077924,0.5609744191
5760,57.66127688,-0.4641973674,0.4359431863,0.5173672438
5761,57.67128388,-0.5072383285000001,0.5520114899,0.4825031757
5762,57.68129188,-0.5611944795,0.6115126014,0.4751552343
5763,57.69129888,-0.6127718687,0.5978502035000001,0.4912787676
5764,57.70130588,-0.6551802754,0.5423520803,0.5268455744
5765,57.71131388,-0.6899793148000001,0.4831078351,0.5672620535
5766,57.72132087,-0.7124020456999999,0.44877994060000004,0.6200621128
5767,57.73132788,-0.7296465039,0.4162672758,0.6819642186
5768,57.74133588,-0.7270144820000001,0.3992606103,0.7396571040000001
5769,57.75134288,-0.718034327,0.40244522689999995,0.7745794058
5770,57.76134988,-0.6831945776999999,0.4584991634,0.7960370183
5771,57.77135688,-0.6465582848,0.5639613271,0.7886133194
5772,57.78136488,-0.6069693565,0.6746758818999999,0.7500363588
5773,57.79137188,-0.5798264146000001,0.7627930640999999,0.6760427952
5774,57.80137888,-0.5649220347,0.8452839851,0.5883379579
5775,57.81138687,-0.5369750857,0.9598357081000001,0.5176873207
5776,57.82139388,-0.5106177926,1.0208846329999999,0.45100677009999995
5777,57.83140088,-0.47801724079999997,1.037883759,0.3585398495
5778,57.84140888,-0.434549123,1.007267833,0.2583426833
5779,57.85141588,-0.39303475619999995,0.9307277203000001,0.1493036747
5780,57.86142288,-0.35443142060000005,0.8402894139,0.057999856770000004
5781,57.87143088,-0.3260490894,0.7820171118000001,0.005692398176
5782,57.88143788,-0.3177703619,0.749673605,0.0009019046556
5783,57.89144488,-0.3195293248,0.7388397455,0.019235821440000002
5784,57.90145187,-0.30547371510000004,0.7522279620000001,0.02273042127
5785,57.91145988,-0.29259309170000003,0.7555841208,0.005949707702
5786,57.92146688,-0.2800756991,0.7592150569,-0.026137387379999998
5787,57.93147388,-0.2505290806,0.6866936088,-0.06505421549
5788,57.94148188,-0.1889200509,0.5602203607999999,-0.08645431697
5789,57.95148888,-0.08614835142999999,0.47546800969999997,-0.1180886924
5790,57.96149588,0.031499445439999996,0.3998557925,-0.1371574551
5791,57.97150387,0.151132524,0.2429618984,-0.1232732236
5792,57.98151088,0.2866131067,0.047452323139999995,-0.1118639708
5793,57.99151787,0.4320256114,-0.1457056552,-0.1681459844
5794,58.00152588,0.5926978588,-0.3031868935,-0.2842350304
5795,58.01153288,0.7142245173,-0.3837633729,-0.4303632081
5796,58.02153988,0.8110740781,-0.42700538039999997,-0.6063507199
5797,58.03154688,0.8744997381999999,-0.4397490025,-0.8613449931
5798,58.04155488,0.9267222285,-0.3463729918,-1.19376719
5799,58.05156188,0.9596819282,-0.235013783,-1.561077714
5800,58.06156888,0.9518365264,-0.07413487136,-1.884070158
5801,58.07157688,0.8716568947,0.2600381672,-2.070260048
5802,58.08158387,0.793810308,0.6226533651,-2.083942175
5803,58.09159088,0.7898457645999999,1.056877136,-1.9018325809999999
5804,58.10159888,0.9864253998,1.355772257,-1.38302803
5805,58.11160588,1.147723436,1.24423635,-0.8094363213
5806,58.12161288,1.1295521259999999,0.5089988112,-0.4594391882
5807,58.13162088,1.1397930379999999,-0.26318567989999997,-0.013639315959999999
5808,58.14162788,1.34991169,-0.7608149052,0.4628033936
5809,58.15163487,1.632628679,-1.3112721440000001,0.6539317966
5810,58.16164188,1.947176218,-2.041978598,0.6733438373
5811,58.17164988,2.310581207,-2.6882205010000004,0.5643845797
5812,58.18165688,2.544005156,-2.920346737,0.3761582375
5813,58.19166388,2.454175949,-2.216265678,0.03060049191
5814,58.20167188,2.060727119,-0.7612889409,-0.34231793880000005
5815,58.21167888,1.784821391,0.30297273399999997,-0.5195105076
5816,58.22168588,1.58146131,0.36363875869999995,-0.5211430192000001
5817,58.23169388,1.2073687309999999,-0.17311665420000003,-0.5001145005
5818,58.24170087,0.7080230713,-0.6960504055,-0.5218027829999999
5819,58.25170788,0.2043047398,-1.137950182,-0.500934124
5820,58.26171588,-0.2828489542,-1.4692931180000002,-0.49214115740000003
5821,58.27172288,-0.6438971162,-1.484106779,-0.5516639352
5822,58.28172938,-0.8542868495,-1.255989552,-0.5854607821
5823,58.29173738,-0.9574506879000001,-0.9814366102,-0.6031867266
5824,58.30174438,-0.8818052411,-0.7785642147,-0.6039116382999999
5825,58.31175138,-0.6179451942,-0.5980867743,-0.5760407448
5826,58.32175838,-0.2020718157,-0.3813573718,-0.4893708229
5827,58.33176637,0.2369475961,-0.1223132685,-0.33932712670000004
5828,58.34177338,0.6406620145,0.06665106118,-0.1722255051
5829,58.35178038,0.9282413720999999,0.1492778361,-0.1030339599
5830,58.36178838,1.092935205,0.01013112813,-0.08067273349
5831,58.37179538,1.103506446,-0.3026970327,0.02997294255
5832,58.38180238,0.9675090313,-0.5386099815,0.1811350435
5833,58.39181038,0.77068156,-0.6398769021,0.27979347109999997
5834,58.40181738,0.5601166487,-0.6660051346,0.3391984701
5835,58.41182438,0.363676846,-0.6096585989,0.3719628751
5836,58.42183237,0.21250091489999998,-0.49035513399999997,0.37792304159999995
5837,58.43183938,0.1085257158,-0.3867107332,0.39482983950000006
5838,58.44184638,0.030101740730000003,-0.2660469115,0.3939896226
5839,58.45185438,-0.0357350558,-0.16459500789999998,0.3895953
5840,58.46186138,-0.08503416181,-0.07036544383,0.3826918602
5841,58.47186838,-0.1254723817,-0.001096314052,0.3781768084
5842,58.48187638,-0.15565957130000002,0.02444180287,0.364711076
5843,58.49188337,-0.19189864399999998,0.05102124065,0.3499288261
5844,58.50189038,-0.2323070616,0.111733593,0.31634342670000004
5845,58.51189737,-0.271774292,0.1821566224,0.2600194216
5846,58.52190538,-0.3101717532,0.1435674131,0.1957208663
5847,58.53191238,-0.3213864565,-0.02211995609,0.1568846107
5848,58.54191938,-0.3049126565,-0.19239981469999998,0.1427365541
5849,58.55192738,-0.26068556309999996,-0.3301485181,0.1551817954
5850,58.56193438,-0.19731433690000003,-0.4614117146,0.1939576864
5851,58.57194138,-0.1178190857,-0.5874438286,0.2505062521
5852,58.58194937,-0.01097759791,-0.6893305181999999,0.29746896030000003
5853,58.59195638,0.08673226088,-0.7477494478,0.3277612031
5854,58.60196337,0.17060665789999999,-0.7699652909999999,0.3457599282
5855,58.61197138,0.2413594276,-0.7438172101999999,0.3439553976
5856,58.62197838,0.2823297679,-0.7079135776000001,0.328276813
5857,58.63198538,0.2873892188,-0.6484906672999999,0.3010067642
5858,58.64199338,0.2473896146,-0.547257483,0.2696427107
5859,58.65200038,0.1777923554,-0.3788754642,0.22580130399999998
5860,58.66200738,0.08600410819,-0.21907168629999998,0.1759320199
5861,58.67201437,-0.02117225341,-0.1317816675,0.1693974882
5862,58.68202238,-0.1341049373,-0.1547876447,0.2069179714
5863,58.69202938,-0.21459364890000002,-0.34334734079999996,0.26322001219999996
5864,58.70203638,-0.246601373,-0.6431079507,0.315351665
5865,58.71204438,-0.14064690470000002,-0.8546999097,0.4200669229
5866,58.72205138,0.07602814585,-1.01695168,0.4267197847
5867,58.73205838,0.2962262332,-1.006954908,0.3247405291
5868,58.74206638,0.39746737479999994,-0.8491240144,0.1926551759
5869,58.75207338,0.31099802260000003,-0.3854003549,0.04048074409
5870,58.76208037,0.05397237465,0.36269357799999996,-0.20406162739999997
5871,58.77208838,-0.337362349,0.6353014111999999,-0.391636163
5872,58.78209538,-0.7787588834999999,-0.12498049439999999,-0.3615014553
5873,58.79210238,-1.179952264,-0.8087274431999999,-0.3110692203
5874,58.80211038,-1.38086462,-0.8017832637000001,-0.1763880849
5875,58.81211738,-1.3533566,-0.5063629746,0.002195176901
5876,58.82212438,-1.1547191140000002,-0.2035002857,0.09910707176000001
5877,58.83213237,-0.8577608466,0.008424629457,0.1349483728
5878,58.84213938,-0.6063824296,0.08092865347999999,0.1585570276
5879,58.85214637,-0.5087826848,0.05169330165,0.2011893392
5880,58.86215338,-0.5424075127,-0.05614661425,0.2206842154
5881,58.87216138,-0.6448696256,-0.23278275129999998,0.1905786991
5882,58.88216838,-0.7664408088,-0.4418009818,0.12112985550000001
5883,58.89217538,-0.9073040484999999,-0.6071482301,0.037324905400000004
5884,58.90218338,-1.025558472,-0.5915842056,2.0941486579999998e-05
5885,58.91219038,-1.049734592,-0.3668434918,0.028144015
5886,58.92219738,-1.0189838409999998,-0.129638955,0.111999236
5887,58.93220538,-0.9631665945000001,0.06383208929999999,0.24848701059999997
5888,58.94221237,-0.904309392,0.1466177851,0.3723844886
5889,58.95221938,-0.848433435,0.1245265827,0.43655857439999995
5890,58.96222738,-0.7680874467000001,-0.007123851683,0.4525724351
5891,58.97223438,-0.67465204,-0.08877876401000001,0.44231501219999997
5892,58.98224138,-0.6082498431000001,-0.05950476974,0.45161876079999996
5893,58.99224938,-0.5552744865,0.057901516560000005,0.423174262
5894,59.00225638,-0.499019146,0.2841418386,0.35344898700000005
5895,59.01226337,-0.43396878240000003,0.4922879934,0.3062139452
5896,59.02227138,-0.32960587739999997,0.6247959733,0.2553766072
5897,59.03227838,-0.055202390999999996,0.9141002296999999,0.1768890172
5898,59.04228538,0.312748462,1.1285160779999999,0.1224390939
5899,59.05229338,0.5973576903,1.108807683,0.06906682253
5900,59.06230038,0.7643179297,0.9867621064000001,0.01994827949
5901,59.07230738,0.8505290746999999,0.8834945559999999,-0.0008377296617
5902,59.08231438,0.8904064894,0.8721073866,0.01180323027
5903,59.09232238,0.8445388675,0.8859121203,0.03647693992
5904,59.10232937,0.6661449075,0.8058302999,0.1017494276
5905,59.11233638,0.387158215,0.599206686,0.23310348390000002
5906,59.12234438,0.06806305796,0.31282496449999997,0.3716192842
5907,59.13235138,-0.21899287399999998,0.1145311892,0.4911646843
5908,59.14235838,-0.42152601479999996,0.009582937695,0.5750838518
5909,59.15236638,-0.5204712152000001,0.0008257150183999999,0.5916118026
5910,59.16237338,-0.5354733467,0.09327788651,0.5671756864
5911,59.17238038,-0.48953926560000005,0.2584995627,0.5147628784
5912,59.18238838,-0.4246532023,0.41953879590000004,0.46508294340000006
5913,59.19239537,-0.3847046196,0.5304552317,0.4077973068
5914,59.20240238,-0.36718130109999997,0.5717784166,0.3419290781
5915,59.21241038,-0.36187288170000004,0.5639401078,0.3009317219
5916,59.22241738,-0.3460640907,0.5783131719,0.2959478796
5917,59.23242438,-0.3580103517,0.5632312894,0.3327576518
5918,59.24243238,-0.36277526619999995,0.46474039549999996,0.380944103
5919,59.25243938,-0.3464153707,0.376981914,0.42560440299999996
5920,59.26244638,-0.3022827804,0.3295198679,0.47403052450000005
5921,59.27245338,-0.2408777922,0.322832942,0.5093106627
