"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,1.366872430E0,7.965615392E-1,1.831640303E-2
1.000999997E-2,1.335571527E0,7.161612511E-1,1.316746473E-1
2.001999994E-2,1.236162901E0,6.200510263E-1,2.314243764E-1
2.999899990E-2,1.172914982E0,6.178680658E-1,3.012905419E-1
4.000899999E-2,1.192865252E0,8.916785121E-1,3.562201262E-1
4.998799996E-2,1.264825940E0,1.204089403E0,4.185956120E-1
5.999799992E-2,1.272164106E0,1.191764712E0,4.681980014E-1
6.997700001E-2,1.167670727E0,1.053981304E0,4.726140499E-1
7.998699998E-2,9.974712729E-1,8.839180470E-1,4.099293351E-1
8.999599994E-2,8.685678840E-1,7.270343900E-1,3.243803382E-1
9.997599991E-2,8.895586133E-1,7.322093844E-1,2.686862051E-1
1.099850000E-1,1.114975333E0,8.962262273E-1,2.231986225E-1
1.199650000E-1,1.475157142E0,1.136722803E0,2.321321964E-1
1.299739999E-1,1.798136830E0,1.299205661E0,2.689301670E-1
1.399540000E-1,2.035299778E0,1.304450393E0,3.267758787E-1
1.499630000E-1,2.110246658E0,1.090430737E0,4.137533903E-1
1.599729999E-1,1.981900096E0,8.467600346E-1,3.968380094E-1
1.699519999E-1,1.787761331E0,8.711175919E-1,3.226982951E-1
1.799620000E-1,1.693513036E0,1.052337170E0,2.521306574E-1
1.899410000E-1,1.693599343E0,1.346063137E0,1.786042452E-1
1.999509999E-1,1.749930263E0,1.601737380E0,1.157609560E-2
2.099300000E-1,1.837454796E0,1.612319231E0,-1.288819611E-1
2.199400000E-1,1.816110015E0,1.452114344E0,-1.636583358E-1
2.299200000E-1,1.863194227E0,1.463131547E0,-1.250680685E-1
2.399289999E-1,2.118567705E0,1.702696204E0,-1.269497443E-2
2.499390000E-1,2.476127863E0,1.883628488E0,2.430846095E-1
2.599180000E-1,2.834666729E0,1.889305830E0,5.207455754E-1
2.699279999E-1,3.055495024E0,1.833802342E0,6.312771440E-1
2.799070000E-1,3.026483536E0,1.731874585E0,5.957276821E-1
2.899170000E-1,2.665084839E0,1.633633733E0,5.145236254E-1
2.998960000E-1,2.153165817E0,1.567545772E0,4.470969141E-1
3.099059999E-1,1.612169743E0,1.533281803E0,3.526960909E-1
3.199160000E-1,1.152864575E0,1.424285412E0,2.447389662E-1
3.298950000E-1,9.136860371E-1,1.296770334E0,1.433822513E-1
3.399049999E-1,8.877255917E-1,1.231186628E0,6.908882409E-2
3.498839999E-1,9.836580157E-1,1.314441681E0,7.941709459E-2
3.598940000E-1,1.181041479E0,1.504920125E0,1.826897264E-1
3.698730000E-1,1.370502710E0,1.693336368E0,3.569424748E-1
3.798829999E-1,1.594670534E0,1.825112700E0,6.868018508E-1
3.898930000E-1,1.742958069E0,1.967385650E0,8.493942022E-1
