"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,-1.320991635E0,5.515978813E0,8.715980530E0
1.439599000E-2,-1.558007360E0,5.130529404E0,8.656128883E0
1.679572900E-2,-1.562795639E0,5.068282604E0,8.636976242E0
1.919546900E-2,-1.500548959E0,5.077858925E0,8.481358528E0
2.159437500E-2,-1.440696597E0,5.085041523E0,8.308984756E0
2.399333300E-2,-1.402390957E0,5.132923126E0,8.196461678E0
2.639307300E-2,-1.349720836E0,5.173622608E0,8.071969032E0
2.879281200E-2,-1.316203356E0,5.247839928E0,7.937899113E0
3.119171900E-2,-1.282685995E0,5.307692528E0,7.861288071E0
3.359067700E-2,-1.270715475E0,5.348392487E0,7.787070751E0
3.599041700E-2,-1.285080075E0,5.393879890E0,7.760735512E0
3.839015600E-2,-1.282685995E0,5.429791451E0,7.739189148E0
4.078906200E-2,-1.328173876E0,5.360363007E0,7.765523911E0
4.318802100E-2,-1.378449917E0,5.365150928E0,7.777494431E0
4.558776000E-2,-1.390420437E0,5.386697769E0,7.803829670E0
4.798750000E-2,-1.443090558E0,5.381909370E0,7.796647072E0
5.038640600E-2,-1.481396198E0,5.432185650E0,7.839740753E0
5.278536500E-2,-1.488578439E0,5.427397251E0,7.854105473E0
5.518510400E-2,-1.486184478E0,5.492037773E0,7.832558632E0
5.758484400E-2,-1.455061078E0,5.539919853E0,7.822981834E0
5.998375000E-2,-1.395208716E0,5.654836655E0,7.811011791E0
6.238270800E-2,-1.325779796E0,5.721871376E0,7.799041271E0
6.478244800E-2,-1.325779796E0,5.748206615E0,7.834952354E0
6.718218700E-2,-1.313809395E0,5.757782936E0,7.897199631E0
6.958109400E-2,-1.316203356E0,5.724265575E0,7.899593353E0
7.198005200E-2,-1.316203356E0,5.678777695E0,7.849317551E0
7.437974000E-2,-1.306626916E0,5.611742973E0,7.746370792E0
7.677947900E-2,-1.356903076E0,5.520767212E0,7.734400272E0
7.917843700E-2,-1.380844116E0,5.448944092E0,7.729612350E0
8.157739600E-2,-1.419149637E0,5.350786209E0,7.698488712E0
