"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.277703100E-2,-3.285841644E-1,-1.334395856E-1,2.679596245E-1
8.517713500E-2,-3.371362686E-1,-1.456568837E-1,2.752900124E-1
8.757651000E-2,-3.444666266E-1,-1.652045399E-1,2.789551914E-1
8.997505200E-2,-3.517970145E-1,-1.835304946E-1,2.850638628E-1
9.237437500E-2,-3.603491187E-1,-2.006347030E-1,2.899507582E-1
9.477447900E-2,-3.676795065E-1,-2.226258367E-1,2.923942208E-1
9.717385400E-2,-3.713446856E-1,-2.482821494E-1,2.911725044E-1
9.957234400E-2,-3.725664020E-1,-2.751602232E-1,2.875072956E-1
1.019717190E-1,-3.725664020E-1,-3.008165359E-1,2.826204002E-1
1.043718230E-1,-3.676795065E-1,-3.289163113E-1,2.740682960E-1
1.067711980E-1,-3.603491187E-1,-3.545726240E-1,2.642944455E-1
1.091696870E-1,-3.481318355E-1,-3.790072203E-1,2.545205951E-1
1.115690620E-1,-3.334710598E-1,-4.071069956E-1,2.410815805E-1
1.139691670E-1,-3.163668513E-1,-4.327633083E-1,2.276425511E-1
1.163685420E-1,-2.968191803E-1,-4.559761584E-1,2.154252529E-1
1.187670310E-1,-2.760497928E-1,-4.694151878E-1,2.105383426E-1
1.211664060E-1,-2.552803755E-1,-4.510892630E-1,2.251990885E-1
1.235665100E-1,-2.345109582E-1,-4.119939208E-1,2.532988787E-1
1.259658330E-1,-2.161850184E-1,-3.961114287E-1,2.765117288E-1
1.283643750E-1,-2.015242577E-1,-3.924462497E-1,2.887290418E-1
1.307637500E-1,-1.905286908E-1,-3.961114287E-1,2.936159670E-1
1.331638540E-1,-1.807548553E-1,-4.034417868E-1,2.887290418E-1
1.355631770E-1,-1.722027510E-1,-4.168808162E-1,2.740682960E-1
1.379617190E-1,-1.636506468E-1,-4.278763831E-1,2.508554161E-1
1.403610940E-1,-1.563202739E-1,-4.376502335E-1,2.215339094E-1
1.427611980E-1,-1.441029757E-1,-4.462023377E-1,1.909906715E-1
1.451605210E-1,-1.331074089E-1,-4.547544420E-1,1.641126126E-1
1.475590620E-1,-1.184466779E-1,-4.571979046E-1,1.384562999E-1
1.499584370E-1,-1.025641859E-1,-4.523109794E-1,1.176868975E-1
1.523585420E-1,-8.668170869E-2,-4.242112041E-1,1.030261517E-1
1.547578650E-1,-6.713403761E-2,-3.496856987E-1,9.691751003E-2
1.571563540E-1,-4.269944504E-2,-2.653863728E-1,9.691751003E-2
1.595557810E-1,-1.215620805E-2,-1.908608675E-1,1.054696143E-1
1.619558850E-1,1.960875839E-2,-1.041180715E-1,9.936095774E-2
1.643552080E-1,5.503891036E-2,9.502764791E-3,9.203058481E-2
1.667536980E-1,9.657770395E-2,1.133497655E-1,1.127999872E-1
1.691531250E-1,1.430034339E-1,1.878752559E-1,1.470084041E-1
1.715532290E-1,1.833205074E-1,2.343009859E-1,1.824385673E-1
1.739525520E-1,2.163072079E-1,2.538486421E-1,2.117600739E-1
1.763510420E-1,2.431852520E-1,2.562921047E-1,2.300860137E-1
1.787504690E-1,2.688415349E-1,2.465182692E-1,2.361946553E-1
1.811505730E-1,2.908326685E-1,2.318575233E-1,2.276425511E-1
1.835498960E-1,3.067151606E-1,2.184184939E-1,2.105383426E-1
1.859483850E-1,3.213759065E-1,2.098663896E-1,1.946558505E-1
1.883478120E-1,3.372583985E-1,2.025360167E-1,1.787733734E-1
1.907479170E-1,3.506974280E-1,2.037577480E-1,1.702212691E-1
1.931472400E-1,3.629147112E-1,2.233054191E-1,1.665560752E-1
1.955457290E-1,3.763537407E-1,2.575138211E-1,1.665560752E-1
1.979451040E-1,3.897927701E-1,3.222654760E-1,1.665560752E-1
2.003452600E-1,4.007883370E-1,5.763852596E-1,1.702212691E-1
2.027445830E-1,4.093404412E-1,9.135826230E-1,1.812168360E-1
2.051430730E-1,4.166707993E-1,1.198245525E0,2.007645071E-1
2.075424480E-1,4.288881123E-1,1.504899621E0,2.423032969E-1
2.099426040E-1,4.447705746E-1,1.843318701E0,2.997246087E-1
2.123419270E-1,4.484357834E-1,2.129203320E0,3.449285924E-1
2.147404170E-1,4.411053956E-1,2.346671104E0,3.791370094E-1
2.171397920E-1,4.313315749E-1,2.483504772E0,4.011281431E-1
2.195399480E-1,4.215577245E-1,2.537260771E0,4.145671725E-1
2.219392710E-1,4.117838740E-1,2.526265383E0,4.194540977E-1
2.243377600E-1,3.983448744E-1,2.462735415E0,4.182323515E-1
2.267371350E-1,3.849058449E-1,2.362553596E0,4.096802473E-1
2.291372400E-1,3.739102781E-1,2.248932600E0,3.974629641E-1
2.315366150E-1,3.641364276E-1,2.130424976E0,3.779152930E-1
2.339351040E-1,3.531408906E-1,2.000921726E0,3.608110845E-1
2.363344790E-1,3.409235775E-1,1.862866282E0,3.449285924E-1
2.387345830E-1,3.335931897E-1,1.739471674E0,3.314895630E-1
2.411339580E-1,3.262628317E-1,1.646620154E0,3.217157423E-1
2.435324480E-1,3.250410855E-1,1.597751021E0,3.168288171E-1
2.459318230E-1,3.274845481E-1,1.596529245E0,3.143853545E-1
2.483319270E-1,3.397018611E-1,1.653950572E0,3.180505335E-1
2.507312500E-1,3.555843234E-1,1.763906240E0,3.229374588E-1
2.531297920E-1,3.763537407E-1,1.932504892E0,3.278243840E-1
2.555291670E-1,4.032317698E-1,2.174407244E0,3.339330256E-1
2.579292710E-1,4.313315749E-1,2.459070206E0,3.424851298E-1
2.603285940E-1,4.472140372E-1,2.749841690E0,3.534806967E-1
2.627271350E-1,4.533226788E-1,3.029617786E0,3.669197261E-1
2.651265100E-1,4.508792162E-1,3.287402630E0,3.840239346E-1
2.675266150E-1,4.313315749E-1,3.480436087E0,3.999064267E-1
2.699259370E-1,4.068969786E-1,3.600165367E0,4.292279184E-1
2.723244790E-1,3.543626070E-1,3.614826202E0,4.561059773E-1
2.747238540E-1,2.627328932E-1,3.515866041E0,4.475538731E-1
2.771239580E-1,1.662162989E-1,3.344824076E0,4.243409932E-1
2.795232810E-1,8.436042070E-2,3.124912739E0,4.096802473E-1
2.819218230E-1,4.526507482E-2,2.829254150E0,3.889108598E-1
2.843211980E-1,8.069522679E-2,2.426083565E0,3.730283678E-1
2.867213020E-1,1.405599862E-1,1.954496026E0,3.437068760E-1
2.891206250E-1,1.918726265E-1,1.511008263E0,2.960594296E-1
2.915191150E-1,2.456287146E-1,1.176254392E0,2.532988787E-1
2.939185420E-1,2.993847728E-1,9.453475475E-1,2.166469842E-1
2.963186460E-1,3.482539654E-1,7.743054628E-1,1.848820150E-1
2.987179690E-1,3.995665908E-1,6.264761686E-1,1.580039710E-1
3.011164580E-1,4.459923208E-1,5.116336346E-1,1.323476583E-1
3.035158850E-1,4.887528419E-1,4.261125028E-1,1.091347933E-1
3.059159900E-1,5.217395425E-1,3.589173555E-1,8.592194319E-2
3.083153120E-1,5.522827506E-1,3.076047301E-1,7.003945112E-2
3.107138020E-1,5.730521679E-1,2.379661649E-1,6.881772727E-2
3.131132290E-1,5.706087351E-1,1.109063029E-1,7.370464504E-2
3.155133330E-1,5.559479594E-1,-4.914025217E-2,8.103501797E-2
3.179126560E-1,5.400654674E-1,-1.823087633E-1,9.080885351E-2
3.203111460E-1,5.327351093E-1,-2.580559850E-1,1.005826890E-1
3.227105730E-1,5.278481841E-1,-2.922644317E-1,1.018044204E-1
3.251106770E-1,5.266264677E-1,-2.959296107E-1,1.030261517E-1
3.275100000E-1,5.229612589E-1,-2.788254023E-1,1.005826890E-1
3.299084900E-1,5.205178261E-1,-2.458386868E-1,1.005826890E-1
3.323078650E-1,5.131874084E-1,-2.177389115E-1,9.813922644E-2
3.347080210E-1,4.997484088E-1,-2.104085386E-1,9.936095774E-2
3.371073440E-1,4.850876629E-1,-2.165171802E-1,9.936095774E-2
3.395058330E-1,4.655399919E-1,-2.275127470E-1,1.030261517E-1
3.419052080E-1,4.459923208E-1,-2.446169555E-1,1.091347933E-1
3.443053650E-1,4.227794409E-1,-2.714950144E-1,1.127999872E-1
3.467046870E-1,3.983448744E-1,-3.020382524E-1,1.140217185E-1
3.491031770E-1,3.678016365E-1,-3.386901319E-1,1.091347933E-1
3.515025520E-1,3.348149359E-1,-3.704551160E-1,9.936095774E-2
3.539026560E-1,2.969413102E-1,-3.948896825E-1,9.080885351E-2
3.563020310E-1,2.554025054E-1,-4.022200704E-1,7.981328666E-2
3.587005210E-1,2.089768350E-1,-3.973331451E-1,7.003945112E-2
3.610998960E-1,1.637728363E-1,-3.802289367E-1,6.637427211E-2
3.635000000E-1,1.149036586E-1,-3.570160866E-1,6.637427211E-2
3.658993750E-1,7.214312255E-2,-3.325814903E-1,6.515254080E-2
3.682978650E-1,3.182605281E-2,-3.118121028E-1,6.759600341E-2
3.706972400E-1,-9.712749161E-3,-2.947078943E-1,7.126118243E-2
3.730973440E-1,-4.880809411E-2,-2.751602232E-1,7.981328666E-2
3.754966670E-1,-8.545997739E-2,-2.604994476E-1,8.836539090E-2
3.778952080E-1,-1.196683943E-1,-2.495038807E-1,9.813922644E-2
3.802945830E-1,-1.489899009E-1,-2.409517765E-1,1.054696143E-1
3.826946870E-1,-1.746462137E-1,-2.336213887E-1,1.152434498E-1
3.850940100E-1,-1.990807950E-1,-2.201823741E-1,1.250172853E-1
3.874925520E-1,-2.174067497E-1,-2.042998821E-1,1.408997625E-1
3.898919270E-1,-2.357326895E-1,-1.859739423E-1,1.616691649E-1
3.922920310E-1,-2.491717041E-1,-1.688697338E-1,1.848820150E-1
3.946913540E-1,-2.626107633E-1,-1.517655253E-1,2.068731487E-1
3.970898960E-1,-2.736063302E-1,-1.371047646E-1,2.264208198E-1
3.994892710E-1,-2.833801508E-1,-1.273309290E-1,2.398598492E-1
4.018893750E-1,-2.894888222E-1,-1.187788248E-1,2.520771623E-1
