"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.941383362E-1,6.183341675E0,6.696324921E0
9.857000005E-3,-1.842668152E-1,5.907315674E0,6.836583252E0
1.971400000E-2,-3.173400879E-2,5.733078003E0,6.979985046E0
2.954100000E-2,7.229965210E-2,5.666915588E0,6.962621155E0
3.939800000E-2,2.221380615E-1,5.666616211E0,6.938820648E0
4.925500000E-2,3.450325012E-1,5.777834930E0,7.062762909E0
5.908200000E-2,1.697470093E-1,5.888155518E0,7.003785553E0
6.893900000E-2,-1.188528442E-1,5.961652679E0,6.934779053E0
7.876600000E-2,-4.011657715E-1,5.838907928E0,6.943460999E0
8.862300000E-2,-5.023553467E-1,5.915847931E0,6.942413177E0
9.848000000E-2,-5.707630920E-1,6.145320740E0,6.966363373E0
1.083070000E-1,-6.753955078E-1,6.255491638E0,7.523953857E0
1.181640000E-1,-4.460723877E-1,6.249653778E0,8.054001617E0
1.280210000E-1,-3.291654968E-1,6.364015961E0,8.106692047E0
1.378480000E-1,-3.911366272E-1,6.707102509E0,8.116870880E0
1.477050000E-1,-2.935395813E-1,7.031178589E0,8.101303253E0
1.575320000E-1,-4.790039063E-2,6.923702087E0,7.985444183E0
1.673890000E-1,-1.257385254E-1,6.495292969E0,7.800877991E0
1.772460000E-1,-4.718188477E-1,6.157445526E0,7.901019745E0
1.870730000E-1,-6.060896301E-1,6.157146149E0,7.691754913E0
1.969300000E-1,-3.125500488E-1,6.301296387E0,7.211852875E0
2.067870000E-1,2.194436646E-1,6.133944397E0,7.068301392E0
2.166140000E-1,4.201762390E-1,5.487438812E0,7.466024323E0
2.264710000E-1,1.032852173E-2,4.637506256E0,7.501350861E0
2.363280000E-1,-5.553451538E-1,4.363725586E0,6.997648315E0
2.461550000E-1,-1.027762756E0,4.520749054E0,6.393354950E0
2.560120000E-1,-1.056353302E0,4.409829712E0,5.524711304E0
2.658690000E-1,-9.632469177E-1,3.503614197E0,4.804109802E0
2.756960000E-1,-1.147962799E0,2.464175720E0,4.923112335E0
2.855530000E-1,-1.046473846E0,1.388213196E0,4.457879791E0
2.954100000E-1,8.416996765E-1,1.175655212E0,3.765120392E0
3.052370000E-1,3.046614532E0,1.735940094E0,4.810097351E0
3.150940000E-1,3.295846252E0,1.911075897E0,5.627397766E0
3.249510000E-1,1.293759613E0,2.514770508E0,5.765410767E0
3.347780000E-1,-1.616638184E0,3.430715790E0,3.691922607E0
3.446350000E-1,-2.695594482E0,3.799249420E0,7.224127350E0
3.544920000E-1,-3.224744110E0,3.544179840E0,7.549550629E0
3.643190000E-1,-2.954555969E0,3.642076263E0,7.508984985E0
3.741760000E-1,-2.897823944E0,2.862198029E0,7.766898651E0
3.840330000E-1,-3.284320221E0,2.278561707E0,6.955585785E0
3.938600000E-1,-3.567830658E0,1.810185699E0,5.704936523E0
4.037170000E-1,-2.916834412E0,2.283950500E0,7.813002777E0
4.135440000E-1,-2.438129883E0,2.945574646E0,8.108039246E0
4.234010000E-1,-3.371888123E0,2.680176544E0,7.787256317E0
4.332580000E-1,-3.894451447E0,1.792672119E0,6.988068237E0
4.430850000E-1,-3.595822449E0,8.021818542E-1,5.881120148E0
4.529420000E-1,-2.703827362E0,5.089416504E-3,5.278922424E0
4.627680000E-1,-2.479593658E0,-5.508544922E-2,4.747826843E0
4.726260000E-1,-3.157084808E0,2.037263489E-1,5.793252869E0
4.824830000E-1,-3.886517944E0,5.134323120E-2,4.815336456E0
4.923090000E-1,-3.667074280E0,-1.683698730E0,4.528383179E0
5.021670000E-1,-3.569028168E0,-3.709735565E0,4.451892242E0
5.120240000E-1,-2.800077209E0,-4.395609283E0,5.638774109E0
5.218500000E-1,-2.722089386E0,-3.618874512E0,7.820038147E0
5.317080000E-1,-4.994813232E0,-3.132984924E0,7.893984375E0
5.415340000E-1,-8.702453156E0,-3.964056702E0,6.870263214E0
5.513910000E-1,-9.457932129E0,-4.388723602E0,6.862479401E0
5.612490000E-1,-1.114941467E1,-4.076173553E0,4.982838135E0
5.710750000E-1,-1.159593613E1,-3.482358398E0,6.086044006E0
5.809320000E-1,-1.126766876E1,-3.179687805E0,6.833439789E0
5.907590000E-1,-9.610165558E0,-3.083887024E0,7.337591400E0
6.006160000E-1,-8.664132843E0,-4.179458771E0,8.247399445E0
6.104740000E-1,-8.626261597E0,-4.598138123E0,8.374634857E0
6.203000000E-1,-1.000699036E1,-2.558329926E0,8.751251678E0
6.301570000E-1,-1.015937347E1,-6.229745178E0,8.861272888E0
6.400150000E-1,-1.238030502E1,-5.180876312E0,7.745792542E0
6.498410000E-1,-1.295975006E1,-4.864134979E0,6.934479675E0
6.596980000E-1,-1.367556152E1,-5.316045227E0,8.442443848E0
6.695560000E-1,-1.244856308E1,-5.655688934E0,6.752757568E0
6.793820000E-1,-1.424123520E1,-4.754562836E0,7.645052032E0
6.892390000E-1,-1.447280365E1,-2.459235992E0,7.060367889E0
