"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.472399597E0,5.220693512E0,8.261021118E0
9.974000001E-3,-4.619693298E0,4.941074982E0,8.199499054E0
1.994800000E-2,-4.505331116E0,4.753814392E0,8.036338348E0
2.992200000E-2,-4.384232941E0,4.720284119E0,7.939489746E0
3.989500000E-2,-4.251159668E0,4.737198944E0,7.811655579E0
4.986900000E-2,-4.189338226E0,4.671934662E0,7.756270752E0
5.984300000E-2,-4.076173553E0,4.557871857E0,7.722740479E0
6.981700000E-2,-4.038901062E0,4.605772247E0,7.824079742E0
7.979100000E-2,-4.017046509E0,4.645140381E0,8.013735352E0
8.976400000E-2,-3.953877869E0,4.614154816E0,8.245154114E0
9.973800000E-2,-3.827091522E0,4.663552094E0,8.422235870E0
1.097120000E-1,-3.694617004E0,4.782404938E0,8.540340271E0
1.196860000E-1,-3.603007507E0,4.780908051E0,8.661588135E0
1.296600000E-1,-3.419040070E0,4.707710266E0,8.653055878E0
1.396330000E-1,-3.225492554E0,4.642445984E0,8.688083038E0
1.496070000E-1,-3.015479279E0,4.528682556E0,8.598718872E0
1.595810000E-1,-2.715353394E0,4.344415741E0,8.503367157E0
1.695550000E-1,-2.389331360E0,4.126468964E0,8.466693420E0
1.795290000E-1,-2.197131042E0,3.935765533E0,8.524173889E0
1.895020000E-1,-2.043700104E0,3.923940125E0,8.426726532E0
1.994760000E-1,-1.914069672E0,3.986210632E0,8.217910767E0
2.094500000E-1,-1.873653717E0,3.998335419E0,8.086334381E0
2.194240000E-1,-1.923050995E0,3.969295807E0,8.010741577E0
2.293980000E-1,-1.965712280E0,3.786525879E0,7.980504456E0
2.393710000E-1,-1.865570526E0,3.368145905E0,7.730673981E0
2.493450000E-1,-9.604028320E-1,3.926634521E0,8.022417297E0
2.593190000E-1,-1.391656036E0,4.003275146E0,8.625513153E0
2.692930000E-1,-1.735341339E0,3.722309418E0,8.715027008E0
2.792670000E-1,-1.661993866E0,3.924538879E0,8.728948059E0
2.892400000E-1,-1.673220520E0,4.117637329E0,8.912167053E0
2.992140000E-1,-1.688189392E0,4.022435303E0,8.947343903E0
3.091880000E-1,-1.604064331E0,3.611240387E0,8.684340820E0
3.191620000E-1,-1.077010345E0,2.827619934E0,8.917705536E0
3.291360000E-1,-1.011147308E0,2.752925262E0,9.449848938E0
3.391090000E-1,-1.455273743E0,3.234473877E0,8.421786804E0
3.490830000E-1,-1.456920319E0,3.143014069E0,8.738827515E0
3.590570000E-1,-9.047186279E-1,2.628983002E0,9.592053223E0
