"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.992200000E-2,-1.873876899E-1,-2.454998046E-1,-2.559393942E-1
2.988300000E-2,-1.249922812E-1,-2.490665913E-1,-3.030536473E-1
3.984400000E-2,-3.399286047E-2,-2.432478517E-1,-3.531919122E-1
4.980500000E-2,4.040519148E-2,-2.426242381E-1,-4.039739370E-1
5.976600000E-2,1.129073575E-1,-3.333541453E-1,-4.997063279E-1
6.972700000E-2,1.577558368E-1,-4.031518400E-1,-4.849020839E-1
7.968800000E-2,1.711321026E-1,-4.074661434E-1,-4.833148420E-1
8.964900000E-2,1.874529272E-1,-3.762535155E-1,-4.896825552E-1
9.961000000E-2,1.921030730E-1,-3.176996410E-1,-4.966605902E-1
1.095710000E-1,1.808199435E-1,-3.161833584E-1,-5.359660983E-1
1.195320000E-1,1.365291774E-1,-3.723164201E-1,-5.965399742E-1
1.294930000E-1,8.099386096E-2,-4.654723108E-1,-6.656991243E-1
1.394540000E-1,1.166218519E-2,-5.932465196E-1,-7.742388844E-1
1.494150000E-1,-5.784182623E-2,-6.792080402E-1,-8.961382508E-1
1.593760000E-1,-1.042005345E-1,-7.146555185E-1,-1.028777599E0
1.693360000E-1,-1.646503359E-1,-6.515403986E-1,-1.190141320E0
1.792970000E-1,-2.550119162E-1,-5.901305676E-1,-1.347602129E0
1.892580000E-1,-3.727827966E-1,-5.834696889E-1,-1.470759034E0
1.992190000E-1,-4.905179441E-1,-5.996699333E-1,-1.557544589E0
2.091800000E-1,-5.984438658E-1,-6.053894758E-1,-1.602615952E0
2.191410000E-1,-6.770622134E-1,-6.263648272E-1,-1.621956110E0
2.291020000E-1,-7.005244493E-1,-5.994274020E-1,-1.637520075E0
2.390630000E-1,-6.874389648E-1,-5.274365544E-1,-1.656670809E0
2.490240000E-1,-6.511510015E-1,-4.461528957E-1,-1.697604656E0
2.589850000E-1,-6.031408906E-1,-3.691377640E-1,-1.779642820E0
2.689460000E-1,-5.881814957E-1,-4.483457804E-1,-1.916671991E0
2.789070000E-1,-5.276914835E-1,-7.137699723E-1,-2.080041409E0
2.888680000E-1,-7.036151290E-1,-8.946133256E-1,-2.076843739E0
2.988290000E-1,-1.074954033E0,-1.404328585E0,-1.885687709E0
3.087900000E-1,-1.292443991E0,-1.760695219E0,-1.886022925E0
3.187510000E-1,-1.303224206E0,-1.597505927E0,-2.063122988E0
3.287120000E-1,-1.225242853E0,-1.325276613E0,-2.196050406E0
3.386720000E-1,-1.112631559E0,-9.426100850E-1,-2.260241508E0
3.486330000E-1,-9.282394052E-1,-4.778583646E-1,-2.348254919E0
3.585940000E-1,-7.232173085E-1,-6.870091893E-3,-2.439704895E0
