"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-2.591111755E-1,6.109545135E0,7.625293121E0
9.979999973E-3,-2.507286072E-1,6.054759064E0,6.978488159E0
1.992799994E-2,-3.547622681E-2,6.072871399E0,6.632557526E0
2.990800003E-2,-1.203197937E0,5.553002472E0,4.737198944E0
3.985599999E-2,-6.683601379E-1,6.335275726E0,6.910379791E0
4.983599996E-2,1.815724182E-1,5.404211884E0,6.574777679E0
5.981499993E-2,2.065704346E-1,5.563330994E0,4.909041595E0
6.976400001E-2,1.184037781E-1,6.115832062E0,5.834117889E0
7.974299998E-2,1.079255676E-1,5.663622437E0,6.249354401E0
8.969199995E-2,1.712438965E-1,6.112538910E0,6.394552460E0
9.967100003E-2,9.175918579E-2,6.044729919E0,6.466253357E0
1.096200000E-1,1.541793823E-1,5.902375946E0,6.497687988E0
1.195990000E-1,1.300794983E-1,5.736071777E0,6.601122894E0
1.295479999E-1,4.191284180E-3,5.307063904E0,9.771829376E0
1.395270000E-1,-1.956431580E-1,5.015470276E0,9.952803040E0
1.494750000E-1,-2.230361938E-1,6.336024170E0,9.232650604E0
1.594550000E-1,-5.248086548E-1,6.512956238E0,8.900341644E0
1.694030000E-1,-4.379891968E-1,6.491999817E0,8.428073730E0
1.793830000E-1,-9.205856323E-2,6.294111328E0,8.415050812E0
1.893310000E-1,3.382965088E-1,6.318360901E0,8.280181274E0
1.993109999E-1,7.664062500E-1,6.331234131E0,8.167016602E0
2.092590000E-1,9.192384338E-1,6.134094086E0,8.332871704E0
2.192390000E-1,1.468446350E0,5.651198273E0,8.978628845E0
2.291870000E-1,1.550924835E0,5.381908264E0,8.133336639E0
2.391669999E-1,1.263821869E0,5.732329559E0,7.164102173E0
2.491150000E-1,6.523434448E-1,6.259682922E0,6.524033203E0
2.590950000E-1,-7.005432129E-1,7.607929230E0,6.190676422E0
2.690429999E-1,-3.062481537E0,9.092541962E0,6.169121246E0
2.790230000E-1,-4.133504333E0,1.023032593E1,6.638694763E0
2.889710000E-1,-3.184028778E0,9.612111511E0,7.185208282E0
2.989510000E-1,-1.002615051E0,7.574848022E0,7.742200012E0
3.088989999E-1,-2.186952209E-1,7.056925049E0,7.673343201E0
3.188790000E-1,-1.960922241E-1,7.251520386E0,7.504045258E0
3.288270000E-1,4.236190796E-1,7.156617737E0,7.296576691E0
3.388070000E-1,7.737409973E-1,7.568710785E0,7.111860809E0
3.487550000E-1,3.845503235E-1,8.441545715E0,7.665110321E0
3.587350000E-1,3.730242920E-1,9.281449127E0,7.743996277E0
3.686830000E-1,5.797444153E-1,9.556876373E0,8.050558777E0
3.786630000E-1,9.565109253E-2,9.273815002E0,7.971223755E0
3.886110000E-1,-5.201683044E-1,8.784033508E0,6.828200684E0
3.985900000E-1,-1.082249451E0,8.100405121E0,5.347779236E0
4.085390000E-1,-1.589544525E0,8.444389801E0,4.977299652E0
4.185179999E-1,-2.951412506E0,8.690777435E0,4.586013336E0
4.284670000E-1,-3.102598114E0,9.403146057E0,4.783303070E0
4.384460000E-1,9.195378113E-1,8.306376801E0,5.618865509E0
4.483950000E-1,-1.416055298E-1,7.161258087E0,5.709576874E0
4.583740000E-1,-5.800437927E-1,6.730603638E0,6.304739227E0
4.683230000E-1,-1.415306854E0,6.585255890E0,6.472989349E0
4.783020000E-1,-1.770218811E0,6.688541107E0,6.500532074E0
4.882509999E-1,-1.608854370E0,7.472910004E0,6.405479736E0
4.982300000E-1,-1.873504028E0,7.457791443E0,6.413712616E0
5.081790000E-1,-1.537602539E0,7.816295929E0,6.899452515E0
5.181580000E-1,-1.837129669E0,7.328610077E0,5.911357269E0
5.281069999E-1,-2.878813477E0,6.483168182E0,5.948480072E0
5.380860000E-1,-2.870131531E0,6.739584961E0,6.856641541E0
5.480350000E-1,-1.938468933E0,7.294031982E0,7.586074677E0
5.580140000E-1,-2.647993469E0,7.430099030E0,6.948251038E0
5.679630000E-1,-3.282523956E0,6.669830017E0,7.004533997E0
5.779420000E-1,-3.136727142E0,7.332052917E0,7.665858765E0
5.878910000E-1,-2.750979309E0,7.155569916E0,7.200925598E0
5.978699999E-1,-2.467169495E0,6.503525848E0,6.169270935E0
6.078190000E-1,-2.293979645E0,6.156397705E0,5.722749481E0
6.177980000E-1,-2.575843506E0,6.089037781E0,5.762566681E0
6.277470000E-1,-3.100652161E0,5.920488281E0,5.640270996E0
6.377259999E-1,-3.356470184E0,6.109994202E0,5.560187531E0
6.476750000E-1,-3.577261047E0,6.275849304E0,5.364694061E0
6.576540000E-1,-3.855682068E0,6.232289886E0,4.879702606E0
6.676030000E-1,-3.723057861E0,6.460415497E0,4.137845306E0
6.775820000E-1,-3.309767303E0,7.016509094E0,4.063899078E0
6.875310000E-1,-3.496578827E0,7.372169495E0,4.168830872E0
6.975100000E-1,-3.765120392E0,7.417375488E0,4.451592865E0
7.074589999E-1,-3.831282806E0,7.612719269E0,4.543501740E0
7.174380000E-1,-3.707639923E0,7.726482697E0,4.046535187E0
7.273870000E-1,-3.457659760E0,7.877817993E0,3.564238129E0
7.373660000E-1,-3.325334930E0,8.044271851E0,3.468137970E0
7.473149999E-1,-3.281176758E0,8.390950928E0,3.546125793E0
7.572940000E-1,-3.448528748E0,8.562793579E0,3.625909882E0
7.672430000E-1,-3.769012299E0,8.573870544E0,3.794160004E0
7.772219999E-1,-3.827390900E0,8.566086731E0,3.727997589E0
7.871710000E-1,-3.569028168E0,8.692873077E0,3.435206451E0
7.971500000E-1,-3.179987183E0,9.101972351E0,3.006647644E0
8.070843749E-1,-2.851719818E0,9.217981110E0,2.427651672E0
8.170633750E-1,-2.476749573E0,9.154662781E0,2.238594818E0
8.270123750E-1,-2.167043610E0,9.214089203E0,2.151925049E0
8.369913750E-1,-2.267784119E0,9.080267487E0,1.856589203E0
8.469403749E-1,-2.661764832E0,8.849447479E0,1.937421112E0
8.569193750E-1,-3.134631500E0,8.854536896E0,2.048340454E0
8.668683750E-1,-3.573219452E0,8.710087280E0,1.925446014E0
8.768473750E-1,-3.526516571E0,8.811875610E0,1.972448273E0
8.867963750E-1,-3.354075165E0,8.778794403E0,1.999392242E0
8.967753750E-1,-2.963387604E0,8.896000671E0,2.204765167E0
9.067243750E-1,-2.777474213E0,8.860973511E0,2.240690460E0
9.167033749E-1,-2.578837280E0,8.471333771E0,2.072440338E0
9.266523750E-1,-2.131866760E0,8.061486053E0,2.192640381E0
9.366313750E-1,-1.412013702E0,7.836803284E0,2.112856293E0
9.465803750E-1,-1.224753113E0,7.462731171E0,1.773212585E0
9.565593749E-1,-1.493893433E0,7.400460663E0,1.755848694E0
9.665083750E-1,-1.711241455E0,8.125852203E0,2.138602753E0
9.764873750E-1,-1.738484802E0,9.170679474E0,2.104024658E0
9.864363750E-1,-1.745220795E0,9.769134979E0,1.596130829E0
