"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,2.171176225E-1,-7.967810035E-1,-7.284893394E-1
9.979000082E-3,7.472234964E-1,-2.573745251E-1,-6.172946095E-1
1.998900005E-2,1.135021567E0,1.859339476E-1,-6.297667623E-1
2.996800002E-2,1.306855917E0,3.815397620E-1,-6.835548878E-1
3.997799999E-2,1.273264408E0,3.465463519E-1,-7.124245763E-1
4.998800007E-2,1.073960185E0,1.885499991E-2,-7.987129688E-1
5.996700004E-2,7.805317640E-1,-6.413109303E-1,-1.006021380E0
6.997700001E-2,4.640582800E-1,-1.302620649E0,-1.298569918E0
7.995599997E-2,1.620598286E-1,-1.623051643E0,-1.609868646E0
8.996600006E-2,-7.710383832E-2,-1.581407189E0,-1.914656520E0
9.997500002E-2,-1.604839563E-1,-1.374466181E0,-1.975805402E0
1.099550000E-1,-1.990959942E-1,-1.156246662E0,-1.590085268E0
1.199640001E-1,-1.190600023E-1,-9.486917853E-1,-9.708980918E-1
1.299440000E-1,1.603930444E-2,-6.224678755E-1,-5.058280826E-1
1.399530000E-1,3.411604092E-2,-2.906368971E-1,-4.923194647E-1
1.499330000E-1,-9.285742790E-2,-2.250793129E-1,-6.744213700E-1
1.599420001E-1,-2.446267009E-1,-3.636038899E-1,-7.997227907E-1
1.699520000E-1,-3.558925688E-1,-4.619224668E-1,-9.328473210E-1
1.799310000E-1,-3.024844825E-1,-3.221144974E-1,-9.960904121E-1
1.899410001E-1,-2.072968036E-1,-1.139027998E-1,-9.595682025E-1
1.999200000E-1,-2.110803574E-1,9.027004242E-2,-8.355866075E-1
2.099300000E-1,-3.331199586E-1,8.267390728E-2,-6.967695951E-1
2.199400000E-1,-4.639996290E-1,-2.544786632E-1,-5.398474336E-1
2.299190001E-1,-6.124401689E-1,-5.818411708E-1,-4.909604788E-1
2.399290000E-1,-5.708540678E-1,-7.109283209E-1,-6.127989888E-1
2.499080000E-1,-4.035967588E-1,-5.641192198E-1,-8.353204131E-1
2.599180001E-1,-2.639315426E-1,-2.281313688E-1,-1.217062593E0
2.698970000E-1,-4.131125659E-2,2.521931827E-1,-1.624875188E0
2.799070000E-1,2.995781600E-1,6.797077656E-1,-1.386187196E0
2.899170000E-1,5.127719045E-1,8.635946512E-1,-1.357095957E0
2.998960001E-1,8.252685666E-1,8.231092691E-1,-1.297117829E0
3.099060000E-1,1.265288234E0,6.724200845E-1,-1.235090971E0
3.198850000E-1,1.715761304E0,6.014652252E-1,-1.194821000E0
3.298950000E-1,2.133516550E0,7.521318197E-1,-1.111806393E0
3.399050001E-1,2.461562157E0,1.077379465E0,-1.017102480E0
3.498840000E-1,2.645271540E0,1.295462251E0,-9.360334277E-1
3.598940000E-1,2.833187819E0,1.613471031E0,-7.862708569E-1
3.698730001E-1,2.986068964E0,1.739546418E0,-7.755289674E-1
3.798830000E-1,3.007931232E0,1.338989377E0,-7.887875438E-1
3.898920000E-1,2.856930256E0,5.740926266E-1,-6.890998483E-1
3.998720000E-1,2.664572954E0,2.449016869E-1,-6.107581854E-1
4.098810001E-1,2.309812307E0,1.156983525E-1,-7.786928415E-1
4.198610000E-1,1.947834492E0,-2.050777972E-1,-8.612419963E-1
4.298700000E-1,1.693816423E0,-4.465587735E-1,-8.089730144E-1
4.398500001E-1,1.581279516E0,-1.986120939E-1,-6.859757304E-1
4.498590000E-1,1.564856529E0,3.240076602E-1,-4.826865196E-1
4.598690000E-1,1.519512057E0,7.545987368E-1,-2.717676163E-1
4.698480000E-1,1.365124702E0,1.015572667E0,-1.596706063E-1
4.798580001E-1,1.158586740E0,1.210338950E0,-1.553914398E-1
4.898370000E-1,1.002101541E0,1.307983637E0,-1.393171549E-1
4.998470000E-1,9.220829010E-1,1.401175976E0,-1.133010089E-1
5.098570001E-1,9.136105180E-1,1.587056994E0,-5.716532469E-2
5.198360001E-1,9.238881469E-1,1.722004771E0,-1.064016670E-2
5.298460000E-1,9.214366674E-1,1.576631904E0,2.779587358E-2
5.398250000E-1,9.164672494E-1,1.145126581E0,4.903085157E-2
5.498350001E-1,9.496633410E-1,6.249690056E-1,1.116673574E-1
5.598450000E-1,1.040026546E0,3.462886512E-1,2.169463784E-1
5.698240000E-1,1.146123648E0,4.122031033E-1,3.353078663E-1
5.798340000E-1,1.224324346E0,6.083400846E-1,4.516725540E-1
5.898130001E-1,1.228455901E0,7.698386908E-1,5.370519161E-1
5.998230000E-1,1.096041679E0,8.590452671E-1,5.266376138E-1
6.098020000E-1,9.003968239E-1,7.666664720E-1,4.185998738E-1
6.198120001E-1,6.626508236E-1,5.976595879E-1,2.595779896E-1
6.298220000E-1,4.498208165E-1,4.585803747E-1,1.092728749E-1
6.398010000E-1,3.520681560E-1,4.298624396E-1,5.890583992E-2
6.497963751E-1,3.592842817E-1,5.727900267E-1,6.452669948E-2
6.597753750E-1,4.093922079E-1,7.026103139E-1,1.193318889E-1
6.697853750E-1,5.234221816E-1,7.117959261E-1,2.581449151E-1
6.797943751E-1,6.709842086E-1,7.195976377E-1,3.959126472E-1
6.897743751E-1,7.951045036E-1,6.712148786E-1,5.045080185E-1
6.997833750E-1,9.254812002E-1,5.256667733E-1,5.293316245E-1
7.097633750E-1,1.073682070E0,3.519652784E-1,4.990442991E-1
7.197723751E-1,1.231927037E0,1.697694510E-1,4.687739909E-1
7.297823750E-1,1.350456119E0,4.675077647E-2,4.474039972E-1
7.397613750E-1,1.465808034E0,-4.292637855E-2,4.959425032E-1
7.497713750E-1,1.612442255E0,-1.924504153E-2,5.962142348E-1
7.597503751E-1,1.708082795E0,1.601460278E-1,6.584443450E-1
7.697603750E-1,1.703492165E0,2.696405351E-1,7.245628834E-1
7.797393750E-1,1.634571910E0,2.685779333E-1,8.449897170E-1
7.897493751E-1,1.540685415E0,2.584327757E-1,1.009935260E0
7.997593750E-1,1.415539861E0,1.858792007E-1,1.099741578E0
8.097383750E-1,1.335800767E0,-4.383078590E-2,1.126016855E0
8.197483750E-1,1.447456002E0,-1.608058810E-1,1.172606230E0
8.297273751E-1,1.713622093E0,9.510286152E-2,1.236105800E0
8.397373750E-1,1.847450972E0,4.009389579E-1,1.270344496E0
8.497473750E-1,1.215891480E0,-9.584797919E-2,1.201075554E0
8.597263751E-1,6.103668809E-1,2.317647785E-1,1.015496135E0
8.697363751E-1,1.542903930E-1,7.424165606E-1,8.905030489E-1
8.797153750E-1,-1.858690381E-1,9.339609742E-1,8.744394183E-1
8.897253750E-1,-3.523228467E-1,8.489548564E-1,9.355424643E-1
8.997353751E-1,-4.908815026E-1,6.327362657E-1,1.010767698E0
9.097143750E-1,-6.101886630E-1,5.024365783E-1,1.223125458E0
9.197243750E-1,-5.610485673E-1,4.745783210E-1,1.341697097E0
9.297033750E-1,-4.024232030E-1,5.530094504E-1,1.539638162E0
9.397133751E-1,-2.919044197E-1,6.124349833E-1,1.615731001E0
9.496923750E-1,-1.730420440E-1,6.669892073E-1,1.688860536E0
9.597023750E-1,-1.543700844E-1,6.307893991E-1,1.844031453E0
9.697113751E-1,-2.178302109E-1,4.780305326E-1,2.073433399E0
9.796913750E-1,-1.663811356E-1,2.326702885E-2,2.034118414E0
9.897003750E-1,2.130895555E-1,-1.814099997E-1,1.935134649E0
9.996803750E-1,7.638904452E-1,1.094335541E-1,1.689649224E0
1.009689375E0,1.008552551E0,3.697273135E-1,1.263374805E0
1.019699375E0,7.036877275E-1,4.680199176E-2,8.272936940E-1
1.029678375E0,3.052000105E-1,-2.694759518E-2,4.540058374E-1
1.039688375E0,2.587596700E-2,-4.711385071E-2,1.879606098E-1
1.049667375E0,-7.029667497E-2,-6.592570245E-2,1.882594451E-2
1.059677375E0,-4.050229862E-2,-2.961296402E-2,-9.027524292E-2
1.069687375E0,7.069898397E-2,-1.490477026E-1,-6.429848820E-2
1.079666375E0,1.189852878E-1,-3.323552012E-1,-7.456247695E-3
1.089676375E0,8.885626495E-2,-2.632471621E-1,-8.099645376E-3
1.099655375E0,1.374253929E-1,-2.310458757E-2,9.384696186E-2
1.109665375E0,2.524863780E-1,1.808670312E-1,3.425994217E-1
1.119644375E0,3.364097476E-1,2.296502739E-1,5.517513156E-1
1.129654375E0,3.986678123E-1,2.016820759E-1,6.479234695E-1
1.139664375E0,4.109370112E-1,6.051642075E-2,6.320605874E-1
