"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,3.583428860E-1,9.061596394E-1,-9.839856625E-2
1.000999997E-2,2.512217462E-1,7.578383088E-1,-1.356503367E-1
1.998900005E-2,1.089505479E-2,3.857274950E-1,-1.118273139E-1
2.999900002E-2,-2.435995489E-1,-9.257623553E-2,-7.997590303E-2
3.997799999E-2,-4.284756482E-1,-3.664876819E-1,-9.100086242E-2
4.998800007E-2,-5.030561686E-1,-2.555036247E-1,-2.339220643E-1
5.999800004E-2,-1.548564434E-1,3.635942936E-2,-1.612462550E-1
6.997700001E-2,4.776696265E-1,5.512694120E-1,-6.679804623E-2
7.998699998E-2,9.225282073E-1,1.242978454E0,-1.748071015E-1
8.996600006E-2,1.195872188E0,1.676344275E0,-3.400056362E-1
9.997600003E-2,1.233038664E0,1.995297313E0,-4.311116338E-1
1.099550000E-1,1.019873142E0,2.199584723E0,-4.366379380E-1
1.199650000E-1,7.085860968E-1,2.019618750E0,-4.498006701E-1
1.299740000E-1,3.115817308E-1,1.642309070E0,-4.058771431E-1
1.399540000E-1,-3.421409801E-2,1.267865896E0,-2.743691206E-1
1.499630000E-1,-1.826400608E-1,9.436281323E-1,-1.602103263E-1
1.599430001E-1,-8.482824266E-2,8.094932437E-1,-8.983524144E-2
1.699520000E-1,2.340789139E-1,1.068219066E0,4.380751029E-2
1.799320000E-1,6.526710987E-1,1.516032457E0,2.343470156E-1
1.899410000E-1,9.433311224E-1,1.957160115E0,3.510635197E-1
1.999510000E-1,9.933859706E-1,2.137616158E0,2.187385112E-1
2.099300000E-1,8.022741079E-1,1.957277179E0,-2.768618055E-2
2.199400000E-1,5.015547872E-1,1.737010479E0,-1.845266819E-1
2.299190001E-1,1.761040390E-1,1.529984236E0,-2.270701379E-1
2.399290000E-1,-9.485145658E-2,1.260128856E0,-3.406246305E-1
2.499390000E-1,-2.958269119E-1,9.961909652E-1,-3.959555328E-1
2.599180000E-1,-6.474876404E-1,1.444135457E-1,-6.378438473E-1
2.699280001E-1,-7.418500781E-1,5.741556287E-1,-6.532686353E-1
2.799070000E-1,-6.118821502E-1,7.319518924E-1,-5.491597056E-1
2.899170000E-1,-4.810418487E-1,8.112049103E-1,-4.525690079E-1
2.998960001E-1,-3.584222794E-1,8.127599359E-1,-3.928745985E-1
3.099060000E-1,-1.591887921E-1,6.350517273E-1,-3.868630230E-1
3.199160000E-1,6.120738387E-2,4.394226372E-1,-2.867097855E-1
3.298449584E-1,3.366043568E-1,8.161228150E-2,-1.740348935E-1
3.398549584E-1,7.514777780E-1,-2.711407542E-1,2.496819571E-2
3.498339583E-1,1.505506039E0,-3.318555057E-1,1.515551656E-1
3.598439584E-1,2.447610378E0,-1.467084289E-1,1.010629982E-1
3.698229584E-1,3.229595184E0,-1.182493567E-1,4.671693593E-2
3.798329583E-1,3.471540928E0,-3.481380939E-1,4.879302680E-1
3.898429583E-1,2.980960608E0,-3.665919304E-1,1.028019309E0
3.998219584E-1,2.206948757E0,-2.110922635E-1,1.531431913E0
4.098319584E-1,1.620686531E0,1.885504723E-1,1.918153048E0
4.198109583E-1,1.505819559E0,4.051304460E-1,1.887567043E0
4.298209583E-1,1.538436651E0,3.507396281E-1,1.351931572E0
4.397999584E-1,1.497710466E0,2.615446746E-1,7.762235403E-1
4.498099583E-1,1.506313562E0,2.721493840E-1,5.188357234E-1
