"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-4.322710876E0,5.182223511E0,7.364834747E0
1.004700002E-2,-4.308191071E0,5.266498260E0,7.103328552E0
2.009499999E-2,-4.282594299E0,5.322930908E0,6.955136719E0
3.014300001E-2,-4.331692200E0,5.282065887E0,6.936425629E0
4.019000003E-2,-4.494403839E0,5.210065613E0,6.952292633E0
5.023800000E-2,-4.529131622E0,5.186714172E0,7.051087189E0
6.028500001E-2,-4.415817261E0,5.133724365E0,7.334597626E0
7.033299998E-2,-4.353397064E0,4.956642609E0,7.885003052E0
8.038000000E-2,-4.262685699E0,4.637955322E0,8.449179840E0
9.042800002E-2,-4.184248810E0,4.345164185E0,8.794212341E0
1.004750000E-1,-4.140090637E0,4.061653748E0,8.779093781E0
1.105230000E-1,-3.871998138E0,3.740272064E0,8.348289642E0
1.205700000E-1,-3.780089264E0,3.607498169E0,9.221723328E0
1.306180000E-1,-4.012256470E0,3.547472992E0,9.132508850E0
1.406660000E-1,-4.109554138E0,3.497327271E0,8.887767792E0
1.507130000E-1,-4.297413483E0,3.436403961E0,9.309141541E0
1.607607500E-1,-4.341421967E0,3.328029327E0,9.566007385E0
1.708077500E-1,-4.127666473E0,3.185974731E0,9.095984802E0
1.808557500E-1,-4.145030365E0,3.254681854E0,8.982371063E0
1.909027500E-1,-4.192032623E0,3.247197418E0,9.183702393E0
2.009507500E-1,-4.296515350E0,3.290906525E0,9.446855164E0
2.109977500E-1,-4.318220215E0,3.185525665E0,8.663085022E0
2.210457500E-1,-4.291126556E0,2.959046631E0,8.181536407E0
2.310927500E-1,-4.291875000E0,2.727478180E0,8.305328979E0
2.411407500E-1,-4.277804260E0,2.650238800E0,8.430169373E0
2.511877500E-1,-4.303850098E0,2.498903503E0,8.811725922E0
2.612357500E-1,-4.074077911E0,2.170187073E0,9.005872192E0
2.712837500E-1,-3.611988831E0,2.232457581E0,8.267008667E0
2.813307500E-1,-3.342998199E0,3.157533875E0,7.531138916E0
2.913787500E-1,-2.030377808E0,2.574496307E0,8.607251129E0
3.014257500E-1,-6.075865173E-1,2.630928955E0,9.261241150E0
3.114737500E-1,-1.564696198E0,1.326990509E0,1.000684067E1
3.215207500E-1,-1.714235229E0,-4.520599365E-2,9.844578094E0
3.315687500E-1,-1.354383545E0,-8.696914673E-1,9.470955048E0
3.416157500E-1,-1.522334290E0,-1.352886658E0,9.092841339E0
3.516637500E-1,-1.586401062E0,-1.659449158E0,8.515042877E0
3.617107500E-1,-1.671723633E0,-1.661544800E0,8.415499878E0
3.717587500E-1,-1.922601929E0,-1.243015137E0,8.817114716E0
3.818067500E-1,-2.186802521E0,-5.409750366E-1,9.521998901E0
3.918537500E-1,-2.419568481E0,4.625381470E-2,1.042432251E1
4.019017500E-1,-2.577939148E0,2.502795410E-1,1.061218185E1
4.119487500E-1,-2.957849121E0,4.161346436E-2,9.893077240E0
4.219967500E-1,-3.304977264E0,-8.252339172E-1,9.265881500E0
4.320437500E-1,-3.009940796E0,-1.530567169E0,9.116791534E0
4.420917500E-1,-3.349734192E0,-2.189197540E0,8.964408417E0
4.521387500E-1,-3.772904205E0,-2.483635254E0,8.841214600E0
4.621867500E-1,-3.986210632E0,-1.782642975E0,9.417965240E0
4.722337500E-1,-3.895948334E0,-6.590794373E-1,9.958790588E0
4.822817500E-1,-3.443589020E0,3.335064697E-1,1.012030472E1
4.923287500E-1,-3.132236481E0,1.091530151E0,9.834998016E0
5.023767500E-1,-2.578837280E0,1.774260406E0,9.038803711E0
