"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.255900000E-2,-3.719494045E-1,-3.785532117E-1,-2.117992938E-1
2.260700002E-2,-5.614999533E-1,-4.340898991E-1,-2.581114769E-1
3.265399998E-2,-7.555061579E-1,-4.938813150E-1,-3.380683661E-1
4.270200001E-2,-9.326521158E-1,-5.486481190E-1,-4.356254041E-1
5.274900002E-2,-1.068979263E0,-5.717419386E-1,-5.495799780E-1
6.279699999E-2,-1.140780449E0,-6.144535542E-1,-6.937822104E-1
7.284500002E-2,-1.144655108E0,-7.341187000E-1,-8.632316589E-1
8.289199998E-2,-1.099915266E0,-8.639011979E-1,-1.055984735E0
9.294000000E-2,-1.132310748E0,-7.594562769E-1,-1.255041599E0
1.029870000E-1,-1.083955288E0,-4.294286966E-1,-1.426633835E0
1.130350000E-1,-1.041792870E0,-2.408571988E-1,-1.502673507E0
1.230820000E-1,-1.049908042E0,-6.208789349E-2,-1.546144724E0
1.331300000E-1,-1.046611905E0,1.610085666E-1,-1.585714340E0
1.431770000E-1,-1.025150418E0,3.348487616E-1,-1.626372337E0
1.532250000E-1,-9.772096276E-1,4.388728738E-1,-1.667187929E0
1.632717500E-1,-9.479185939E-1,5.785375834E-1,-1.702757716E0
1.733197500E-1,-9.186917543E-1,6.799533963E-1,-1.708125353E0
1.833677500E-1,-9.290332198E-1,6.187718511E-1,-1.704616427E0
1.934147500E-1,-9.958660603E-1,3.449797034E-1,-1.665269256E0
2.034627500E-1,-1.060106516E0,8.190366626E-2,-1.617978573E0
2.135097500E-1,-1.079486609E0,-1.619089991E-1,-1.568622231E0
2.235577500E-1,-1.055993080E0,-5.121428370E-1,-1.537483335E0
2.336047500E-1,-1.026842952E0,-9.844840169E-1,-1.516344786E0
2.436527500E-1,-1.047896862E0,-1.629081368E0,-1.481390238E0
2.536997500E-1,-1.142018795E0,-2.352322102E0,-1.403889418E0
2.637477500E-1,-1.261253238E0,-2.821074009E0,-1.203606486E0
2.737947500E-1,-1.326967835E0,-2.838556290E0,-7.087323070E-1
2.838427500E-1,-1.315193295E0,-2.874337196E0,-2.426023036E-1
2.938897500E-1,-1.160002351E0,-2.687483549E0,1.827921271E-1
3.039377500E-1,-1.053290129E0,-2.486631632E0,6.309888959E-1
3.139857500E-1,-1.115083218E0,-2.161123037E0,9.359865785E-1
3.240327500E-1,-1.366763711E0,-1.639538050E0,1.130564094E0
3.340807500E-1,-1.732917428E0,-9.062552452E-1,1.180224776E0
3.441277500E-1,-2.143778086E0,-9.218829125E-2,1.188050628E0
3.541757500E-1,-2.500770807E0,6.056448817E-1,1.251901746E0
3.642227500E-1,-2.695072174E0,9.903593063E-1,1.412966251E0
3.742707500E-1,-2.667061806E0,9.980377555E-1,1.683082700E0
3.843177500E-1,-2.383634806E0,6.633297801E-1,1.982476950E0
3.943657500E-1,-1.852584720E0,1.738061309E-1,2.235424519E0
4.044127500E-1,-1.112551093E0,-1.766346395E-1,2.435612917E0
4.144607500E-1,-2.465917766E-1,-2.413814068E-1,2.534759760E0
4.245077500E-1,6.859993935E-1,-2.016984522E-1,2.438726187E0
4.345557500E-1,1.601550460E0,-1.089038029E-1,2.195355415E0
4.446037500E-1,2.379290581E0,1.371063441E-1,1.840881586E0
4.546507500E-1,2.944048643E0,2.631447017E-1,1.444479108E0
4.646987500E-1,3.280822992E0,8.858173341E-2,1.088309050E0
4.747457500E-1,3.422414064E0,-2.758609354E-1,7.922761440E-1
4.847937500E-1,3.367841482E0,-6.272605658E-1,5.420390368E-1
4.948407500E-1,3.236462116E0,-6.789153814E-2,2.688831091E-1
5.048887500E-1,2.885877848E0,-3.219604492E-1,2.914268896E-2
5.149357500E-1,2.395612955E0,-9.254881144E-1,4.814674333E-2
5.249837500E-1,1.887728095E0,-1.231167197E0,1.456731558E-2
5.350307500E-1,1.379587293E0,-1.506455779E0,8.064408787E-3
5.450787500E-1,7.879393697E-1,-1.731778502E0,-5.008139834E-2
5.551257500E-1,3.477021158E-1,-1.882315278E0,1.084997207E-1
5.651737500E-1,2.791751623E-1,-2.012197495E0,2.525900304E-1
5.752217500E-1,3.172341287E-1,-1.948845625E0,2.863048315E-1
5.852687500E-1,3.736681342E-1,-1.777661681E0,2.118175179E-1
5.953167500E-1,4.179314673E-1,-1.651070476E0,1.975845248E-1
6.053637500E-1,4.291009009E-1,-1.582491994E0,2.155514956E-1
6.154117500E-1,3.673472703E-1,-1.547538519E0,2.494679242E-1
6.254587500E-1,2.128876597E-1,-1.507098317E0,2.589612305E-1
6.355067500E-1,-4.048575088E-2,-1.511265039E0,1.957982332E-1
6.455537500E-1,-2.780101001E-1,-1.588738680E0,1.263432056E-1
6.556017500E-1,-3.733755052E-1,-1.739042759E0,3.135996312E-2
6.656487500E-1,-3.139610291E-1,-2.008167505E0,6.585213542E-2
6.756967500E-1,-1.501231045E-1,-2.284358263E0,1.352479756E-1
6.857437500E-1,-2.733840421E-2,-2.135389328E0,3.604587913E-1
6.957917500E-1,1.264631450E-1,-2.016721249E0,5.589433312E-1
7.058397500E-1,2.973316312E-1,-2.122474432E0,8.228906393E-1
7.158867500E-1,2.730822265E-1,-2.066617966E0,9.222766161E-1
7.259347500E-1,6.186892092E-2,-2.146197557E0,9.779924154E-1
7.359817500E-1,-3.836933970E-1,-2.156408310E0,8.296927214E-1
7.460297500E-1,-9.601185918E-1,-1.942435384E0,8.064753413E-1
7.560767500E-1,-1.307231307E0,-1.908269167E0,7.900105715E-1
7.661247500E-1,-1.675876975E0,-1.885658145E0,8.535060287E-1
7.761717500E-1,-1.942097187E0,-1.865690827E0,7.480392456E-1
7.862197500E-1,-1.992583513E0,-1.806813955E0,8.000376821E-1
7.962667500E-1,-1.881936073E0,-1.647848010E0,7.800437212E-1
8.063147500E-1,-1.690563798E0,-1.453294992E0,9.880921245E-1
8.163617500E-1,-1.493111730E0,-1.302467704E0,9.991106987E-1
8.264097500E-1,-1.345192790E0,-1.410157442E0,1.171716452E0
8.364577500E-1,-1.240589380E0,-1.758472800E0,1.184321404E0
8.465047500E-1,-1.196345568E0,-2.345868349E0,1.375155091E0
8.565527500E-1,-1.233109951E0,-3.037503242E0,1.322218180E0
8.665997500E-1,-1.356780767E0,-3.793970823E0,1.476050973E0
8.766477500E-1,-1.539773226E0,-4.395674229E0,1.481883287E0
8.866947500E-1,-1.718720078E0,-4.763961792E0,1.709629536E0
8.967427500E-1,-1.865292788E0,-4.909765244E0,1.724891901E0
9.067897500E-1,-1.947378516E0,-5.035587788E0,1.886415243E0
9.168377500E-1,-1.927713156E0,-5.046388626E0,1.946820259E0
9.268847500E-1,-1.836105108E0,-4.892982483E0,2.101382256E0
9.369327500E-1,-1.771041989E0,-4.432492256E0,2.285643578E0
9.469807500E-1,-1.813331127E0,-3.799562216E0,2.477671862E0
9.570277500E-1,-2.015158892E0,-2.973742962E0,2.624508619E0
9.670757500E-1,-2.416574240E0,-1.847575903E0,2.687291861E0
9.771227500E-1,-2.933040857E0,-6.074525118E-1,2.674457550E0
9.871707500E-1,-3.349582672E0,3.522795439E-1,2.523413420E0
9.972177500E-1,-3.522678852E0,9.207086563E-1,2.209834814E0
1.007265750E0,-3.393465281E0,1.231120825E0,1.907048941E0
1.017312750E0,-2.967777014E0,1.364837050E0,1.743180394E0
1.027360750E0,-2.365643740E0,1.432150960E0,1.665402770E0
1.037407750E0,-1.773258686E0,1.269465685E0,1.345043182E0
1.047455750E0,-1.246427178E0,6.164327860E-1,7.743564248E-1
1.057503750E0,-1.530461788E0,8.189536929E-1,8.418031335E-1
1.067550750E0,-2.216916084E0,1.605063200E0,4.224616587E-1
1.077598750E0,-2.206642628E0,1.381909251E0,-4.289514422E-1
1.087645750E0,-2.305825710E0,1.129439473E0,-5.166988969E-1
1.097693750E0,-2.263246775E0,1.012935042E0,-4.667718112E-1
1.107740750E0,-1.993109345E0,3.994814157E-1,-2.215635180E-1
1.117788750E0,-1.594122291E0,-4.830251932E-1,3.313902020E-1
1.127835750E0,-7.967666984E-1,-1.418794751E0,7.274494171E-1
1.137883750E0,8.360908926E-2,-1.999158859E0,1.113660216E0
1.147930750E0,5.592382550E-1,-2.363452196E0,1.424009681E0
1.157983167E0,8.191393614E-1,-2.339175463E0,1.748301029E0
1.168031167E0,8.575038314E-1,-2.004915237E0,2.006613731E0
1.178078167E0,7.000257969E-1,-1.488831162E0,2.216021061E0
1.188126167E0,3.861854076E-1,-8.716952801E-1,2.380264282E0
1.198173167E0,8.063349128E-2,-2.440129817E-1,2.472313643E0
1.208221167E0,-1.311529875E-1,4.184475541E-1,2.474854231E0
1.218268167E0,-2.934039533E-1,1.010454893E0,2.418456078E0
1.228316167E0,-4.647549987E-1,1.449646115E0,2.339170218E0
1.238363167E0,-5.957599282E-1,1.763077259E0,2.420608759E0
1.248411167E0,-6.597682238E-1,1.982481360E0,2.554925203E0
1.258459167E0,-6.947672367E-1,1.652391076E0,2.532645702E0
1.268506167E0,-1.383571982E0,4.750011861E-2,1.337033153E0
1.278554167E0,-2.232336998E0,-1.399368644E0,7.821267843E-1
1.288601167E0,-2.410515547E0,-1.531077147E0,1.211323023E0
1.298649167E0,-1.899082065E0,-7.286310792E-1,2.103733540E0
1.308696167E0,-1.005962253E0,3.544876575E-1,2.793187141E0
1.318744167E0,-2.949353158E-1,1.073690057E0,2.865346670E0
1.328791167E0,7.927624881E-2,1.031410694E0,2.464904308E0
1.338839167E0,1.614051908E-1,6.466701627E-1,2.294759989E0
1.348887167E0,8.675687015E-2,3.605252206E-1,2.436656952E0
1.358934167E0,5.199995637E-2,2.770292759E-1,2.486010075E0
1.368982167E0,1.017821357E-1,5.817257762E-1,2.486776114E0
1.379029167E0,1.609181613E-1,9.090706110E-1,2.542542219E0
1.389077167E0,2.143090963E-1,1.034288526E0,2.599473000E0
1.399124167E0,2.455948293E-1,9.630449414E-1,2.704767704E0
1.409172167E0,3.706339598E-1,1.162590146E0,2.662901402E0
1.419219167E0,3.364128768E-1,9.097088575E-1,2.573114872E0
1.429267167E0,4.308082461E-1,7.704260945E-1,2.529846191E0
1.439315167E0,6.869925857E-1,5.296638012E-1,2.513620377E0
1.449362167E0,6.303026080E-1,2.899041474E-1,2.663338661E0
1.459410167E0,2.956434190E-1,8.847968280E-2,2.460625648E0
1.469457167E0,-4.562273622E-2,6.701889634E-1,2.402429342E0
1.479505167E0,4.957856834E-1,9.753669500E-1,2.690280199E0
1.489552167E0,1.665746331E0,1.197372556E0,2.934830904E0
1.499600167E0,2.385762453E0,2.108005136E-1,2.648303509E0
1.509648167E0,7.996092439E-1,3.934308887E-1,2.038591623E0
1.519695167E0,8.911009133E-2,7.765327096E-1,1.786204100E0
1.529743167E0,-2.655436993E-1,6.529726386E-1,1.476102591E0
1.539790167E0,-5.840470791E-1,7.108794898E-2,9.529991746E-1
1.549838167E0,-6.897566319E-1,-6.785947084E-1,4.584845901E-1
1.559885167E0,-6.463604569E-1,-1.171832442E0,1.478060931E-1
1.569933167E0,-4.951882064E-1,-1.168678403E0,1.944674850E-1
1.579981167E0,-4.116853178E-1,-1.130190611E0,4.176885784E-1
1.590028167E0,-4.668055177E-1,-1.023473978E0,4.688956738E-1
1.600076167E0,-6.103757620E-1,-8.880366683E-1,4.955195487E-1
1.610123167E0,-7.270682454E-1,-8.227068186E-1,5.109891295E-1
1.620171167E0,-8.113565445E-1,-8.839392662E-1,5.076546073E-1
1.630218167E0,-9.073233604E-1,-1.071146011E0,4.967756271E-1
1.640266167E0,-1.054486752E0,-1.384894252E0,4.026725590E-1
1.650314167E0,-1.245371938E0,-1.740825176E0,2.285486013E-1
1.660361167E0,-1.434146166E0,-1.975083709E0,3.826095909E-2
1.670409167E0,-1.319989204E0,-2.317597628E0,-1.841174215E-1
1.680456167E0,-1.090015650E0,-2.527643681E0,-3.120602071E-1
1.690504167E0,-7.947821021E-1,-2.426628828E0,-3.631636202E-1
1.700551167E0,-3.165681064E-1,-1.684572935E0,-5.802287161E-2
1.710599167E0,-1.020953804E-1,-7.811785936E-1,1.065816954E-1
1.720647167E0,-2.289707661E-1,1.464197934E-1,8.657416701E-2
1.730694167E0,-8.777181506E-1,3.681204319E-1,-3.700640798E-2
1.740742167E0,-1.263202786E0,6.470420957E-1,4.854758270E-3
1.750789167E0,-6.321881413E-1,6.970205903E-1,-9.258950502E-2
1.760837167E0,-1.348012239E-1,4.697525203E-1,-6.285776384E-3
1.770884167E0,-1.893778294E-1,2.922104895E-1,-1.553227194E-2
1.780932167E0,-3.180194199E-1,1.450990736E-1,-6.408915669E-2
1.790980167E0,-2.851704061E-1,-1.496370975E-2,-8.939059824E-2
1.801027167E0,-1.670043617E-1,-2.794539630E-1,-1.503413022E-1
1.811075167E0,-7.880689204E-2,-5.483982563E-1,-1.761993915E-1
1.821122167E0,-5.964544415E-2,-7.050890326E-1,-1.788359284E-1
1.831170167E0,-1.777380705E-1,-5.716701150E-1,-1.540818959E-1
1.841218167E0,-3.230856955E-1,-1.304143816E-1,-1.131493822E-1
1.851265167E0,-5.148916841E-1,3.361636698E-1,-1.019164845E-1
1.861313167E0,-6.940613985E-1,8.112806678E-1,-1.635644138E-1
1.871360167E0,-7.951585650E-1,1.221630573E0,-2.051127404E-1
1.881408167E0,-8.619141579E-1,1.332157612E0,-2.072627097E-1
1.891455167E0,-8.929578662E-1,1.328858376E0,-2.189870775E-1
1.901503167E0,-9.113792181E-1,1.284629941E0,-2.430042624E-1
1.911551167E0,-9.335551858E-1,1.287995219E0,-2.596569657E-1
1.921598167E0,-9.811480045E-1,1.431632519E0,-2.655175030E-1
1.931646167E0,-1.000221133E0,1.598522782E0,-2.528854311E-1
1.941693167E0,-9.543322325E-1,1.617826104E0,-2.112501115E-1
1.951741167E0,-8.564756513E-1,1.421841264E0,-1.795217544E-1
1.961789167E0,-7.062387466E-1,1.074082255E0,-2.098482251E-1
1.971836167E0,-5.638866425E-1,6.603577733E-1,-2.729190588E-1
1.981884167E0,-4.323863387E-1,1.760938764E-1,-3.428217173E-1
1.991931167E0,-3.277558088E-1,-2.709024549E-1,-3.611705899E-1
2.001979167E0,-2.710296810E-1,-6.020958424E-1,-3.512756228E-1
2.012026167E0,-2.968616784E-1,-8.372679949E-1,-3.653506935E-1
2.022074167E0,-3.726536334E-1,-7.405110598E-1,-3.080469370E-1
2.032122167E0,-5.166338086E-1,-1.273236573E-1,-1.586784273E-1
2.042169167E0,-7.054066658E-1,7.573259473E-1,6.641060859E-2
2.052217167E0,-8.393223286E-1,1.551458359E0,1.709707677E-1
2.062264167E0,-7.303029299E-1,2.213573456E0,2.183739692E-1
2.072312167E0,-4.934645593E-1,2.403887033E0,3.065524697E-1
2.082360167E0,-1.214649007E-1,2.174112082E0,4.121913016E-1
2.092407167E0,2.809701264E-1,1.546056151E0,5.338331461E-1
2.102455167E0,8.597099185E-1,8.830906749E-1,6.492345333E-1
2.112502167E0,1.276484728E0,5.023170710E-1,7.479727268E-1
2.122550167E0,1.148208261E0,1.885729730E-1,8.507148027E-1
2.132598167E0,1.239401460E0,3.144324422E-1,9.186617136E-1
2.142645167E0,1.365941286E0,6.113703847E-1,8.186057210E-1
2.152693167E0,1.319688678E0,8.369877934E-1,5.509189367E-1
2.162739875E0,1.385016799E0,7.431063056E-1,2.514166236E-1
2.172787875E0,1.209026337E0,5.135716200E-1,3.878813982E-2
2.182834875E0,9.220667481E-1,4.399267137E-1,-6.192222610E-2
2.192882875E0,6.595339775E-1,4.372332096E-1,-2.947543934E-2
2.202930875E0,4.105646312E-1,3.953086734E-1,1.123284176E-2
2.212977875E0,1.887592226E-1,3.648888469E-1,6.232566014E-2
2.223025875E0,1.457257271E-1,3.497948647E-1,8.686988056E-2
2.233073875E0,1.222776175E-1,5.047604442E-1,7.394087315E-2
2.243120875E0,-9.320780635E-2,9.384123087E-1,1.372360159E-2
2.253168875E0,-3.769866824E-1,1.511589050E0,-1.351948678E-1
2.263215875E0,-6.611478329E-1,1.840160251E0,-2.971267700E-1
2.273263875E0,-8.914878368E-1,1.979630828E0,-5.077046156E-1
2.283310875E0,-1.070107579E0,2.026185751E0,-6.579164863E-1
