"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.491498413E0,3.059787140E0,9.296567688E0
1.005000001E-2,-1.608105927E0,3.076103210E0,9.380543060E0
2.010100000E-2,-1.705104218E0,3.033890991E0,9.436826019E0
3.015100001E-2,-1.704355774E0,2.993325348E0,9.517059174E0
4.020100001E-2,-1.612297211E0,2.997816010E0,9.574389954E0
5.025100001E-2,-1.603914642E0,2.995570679E0,9.641001434E0
6.030100000E-2,-1.617985382E0,2.994073792E0,9.535770264E0
7.035100000E-2,-1.492246857E0,3.049159241E0,9.539662170E0
8.040100000E-2,-1.531016235E0,3.019820251E0,9.477541351E0
9.045100001E-2,-1.465153198E0,2.968776398E0,9.389823761E0
1.005010000E-1,-1.275497589E0,2.981200562E0,9.463769989E0
1.105510000E-1,-1.188229065E0,2.966830444E0,9.436676331E0
1.206010000E-1,-1.111887817E0,2.974165192E0,9.406439209E0
1.306520000E-1,-1.038690033E0,2.981200562E0,9.426198120E0
1.407020000E-1,-9.160949707E-1,2.969674530E0,9.492659912E0
1.507520000E-1,-7.708969116E-1,2.914439392E0,9.615554352E0
1.608020000E-1,-6.282435608E-1,2.786156158E0,9.801767120E0
1.708520000E-1,-5.508544922E-1,2.612666931E0,9.977202301E0
1.809020000E-1,-5.369334412E-1,2.428400116E0,9.993967438E0
1.909520000E-1,-5.342390442E-1,2.307451630E0,9.816586304E0
2.010020000E-1,-4.751119995E-1,2.221230927E0,9.542655945E0
2.110520000E-1,-3.700305176E-1,2.188898163E0,9.334888000E0
2.211020000E-1,-2.197430420E-1,2.173779602E0,9.267977142E0
2.311530000E-1,7.334747314E-3,2.155667267E0,9.400301971E0
2.412030000E-1,2.716850281E-1,2.132465515E0,9.597741394E0
2.512530000E-1,4.291575623E-1,2.059267731E0,9.638007660E0
2.613030000E-1,5.538482666E-1,1.972897339E0,9.496701508E0
2.713530000E-1,6.664141846E-1,1.875449982E0,9.184750214E0
2.814030000E-1,7.707472229E-1,1.759291534E0,8.891060944E0
2.914530000E-1,9.430389404E-1,1.673370209E0,8.859476624E0
3.015030000E-1,1.150058441E0,1.601968689E0,8.930429077E0
3.115521667E-1,1.354982300E0,1.572779388E0,9.022337952E0
3.216021667E-1,1.512903900E0,1.563947754E0,9.139544220E0
3.316521667E-1,1.628613281E0,1.557660828E0,9.194180603E0
3.417031667E-1,1.758992157E0,1.483115845E0,9.037157135E0
3.517531667E-1,1.917213135E0,1.367705841E0,8.830287323E0
3.618031667E-1,2.317480774E0,1.513053589E0,9.227112122E0
3.718531667E-1,2.446662140E0,1.322649536E0,9.224417725E0
3.819031667E-1,2.536625061E0,9.460327148E-1,9.138646088E0
3.919531667E-1,2.692301331E0,7.213499451E-1,9.366622009E0
4.020031667E-1,2.628084869E0,1.213526459E0,9.437574463E0
4.120531667E-1,2.667303314E0,2.816542969E0,9.701475677E0
4.221031667E-1,2.823877716E0,1.659299469E0,1.024200165E1
4.321531667E-1,2.436782684E0,1.438508606E0,1.005474106E1
4.422041667E-1,2.475102997E0,9.285191345E-1,1.010518616E1
4.522541667E-1,2.658321991E0,5.471122742E-1,1.009321106E1
4.623041667E-1,2.913391571E0,5.525010681E-1,1.017883301E1
4.723541667E-1,3.042273560E0,5.213658142E-1,9.933193817E0
4.824041667E-1,3.055446167E0,3.080593872E-1,8.816066895E0
4.924541667E-1,3.473077698E0,2.848576355E-1,8.261919250E0
5.025041667E-1,3.311713257E0,3.987707520E-1,8.068521423E0
5.125541667E-1,2.545756073E0,1.088835754E0,8.539442139E0
5.226041667E-1,1.979633331E0,1.815275116E0,8.955277405E0
5.326541667E-1,6.938072205E-1,2.747536469E0,8.473429413E0
5.427041667E-1,3.657194824E0,1.059347076E0,8.115972748E0
5.527551667E-1,5.285808105E0,-6.891668701E-1,8.655151520E0
5.628051667E-1,2.714455261E0,7.065307617E-1,8.994196472E0
5.728551667E-1,2.180964661E0,1.386117554E0,9.019942932E0
5.829051667E-1,2.396366730E0,1.209035797E0,8.042924652E0
5.929551667E-1,2.385589142E0,1.174308014E0,8.906478882E0
6.030051667E-1,1.736538849E0,1.387764130E0,9.079069977E0
6.130551667E-1,1.050814819E0,1.370250549E0,8.169860687E0
6.231051667E-1,1.742676086E0,1.514999542E0,7.992180176E0
6.331551667E-1,2.028880920E0,1.923949127E0,8.164621582E0
6.432051667E-1,2.304457855E0,2.229912872E0,7.842192078E0
6.532561667E-1,2.673889618E0,3.072810059E0,7.178771667E0
6.633061667E-1,3.485052795E0,3.389252014E0,7.519313507E0
6.733561667E-1,3.783831482E0,3.257675629E0,7.831264801E0
6.834061667E-1,3.506607971E0,3.129542084E0,7.566166077E0
6.934561667E-1,3.019520874E0,2.920576630E0,7.073690186E0
7.035061667E-1,2.570903778E0,2.659519501E0,6.647825775E0
7.135561667E-1,2.288291473E0,2.395618286E0,5.916596375E0
7.236061667E-1,2.496957550E0,2.171833649E0,4.926106110E0
7.336561667E-1,4.609813843E0,2.095043335E0,5.603597260E0
7.437061667E-1,4.114493866E0,1.475182343E0,8.618328094E0
7.537561667E-1,3.176095276E0,-2.333647156E-1,6.619684296E0
7.638071667E-1,3.160976715E0,-1.512155457E0,5.807473297E0
7.738571667E-1,3.015030212E0,-1.996997223E0,4.107907562E0
7.839071667E-1,3.647614746E0,-8.156538391E-1,3.586092682E0
7.939571667E-1,4.012256470E0,-5.044509888E-1,4.391417999E0
8.040071667E-1,3.377725983E0,-1.531315613E0,3.965852966E0
8.140571667E-1,2.841241608E0,-2.611170044E0,3.781286774E0
8.241071667E-1,2.809806976E0,-3.647015991E0,4.426744537E0
8.341571667E-1,3.037633209E0,-4.562362518E0,4.631967773E0
8.442071667E-1,3.171005859E0,-4.897515564E0,4.895719299E0
8.542571667E-1,3.471431122E0,-5.409900055E0,5.163213043E0
8.643071667E-1,3.650608521E0,-6.251150665E0,4.964725800E0
8.743581667E-1,3.894750824E0,-6.804250488E0,4.878056030E0
8.844081667E-1,4.263434143E0,-7.202721863E0,4.628824310E0
8.944581667E-1,4.433779907E0,-7.492369537E0,4.442162476E0
9.045081667E-1,4.093238068E0,-7.572752380E0,4.113146667E0
9.145581667E-1,3.704646149E0,-7.846233673E0,3.677552490E0
9.246081667E-1,3.751199341E0,-8.412655792E0,3.683390350E0
9.346581667E-1,3.740870819E0,-8.985963593E0,3.998185730E0
9.447081667E-1,3.623814240E0,-9.662257233E0,3.921844482E0
9.547581667E-1,4.198618927E0,-1.037058426E1,3.586691437E0
9.648081667E-1,5.335654449E0,-1.075827805E1,3.530558167E0
9.748591667E-1,6.438710632E0,-1.070124664E1,3.708088989E0
9.849091667E-1,7.434290314E0,-1.070693481E1,3.826941833E0
9.949591667E-1,8.175249481E0,-1.120105728E1,4.222120056E0
1.005009167E0,8.809779968E0,-1.171134613E1,4.961282959E0
1.015059167E0,9.248367920E0,-1.215891541E1,5.608387299E0
1.025109167E0,9.789193268E0,-1.298205368E1,5.845494232E0
1.035159167E0,1.066502197E1,-1.332723587E1,5.971831512E0
1.045209167E0,1.154938293E1,-1.308024948E1,6.359225922E0
1.055259167E0,1.255394394E1,-1.306258621E1,6.689289551E0
1.065309167E0,1.340716965E1,-1.358694580E1,7.801327057E0
1.075359167E0,1.369397324E1,-1.413330963E1,9.899364166E0
1.085410167E0,1.355521179E1,-1.408076889E1,1.159309204E1
1.095460167E0,1.312665298E1,-1.358529922E1,1.207793381E1
1.105510167E0,1.310794189E1,-1.309836182E1,1.101559296E1
1.115560167E0,1.279239807E1,-1.233584747E1,9.406439209E0
