"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.243100001E-2,2.977227271E-1,5.089938641E-1,8.333916962E-2
2.237600001E-2,2.791567743E-1,5.413608551E-1,5.701941624E-2
3.232200001E-2,2.145366967E-1,4.937964976E-1,2.987628058E-2
4.226700001E-2,1.789155900E-1,4.975294471E-1,1.745982468E-2
5.221200001E-2,1.800790429E-1,5.629961491E-1,3.860098869E-2
6.215800002E-2,1.970963776E-1,6.667845845E-1,7.721282542E-2
7.210300001E-2,2.191962004E-1,7.716558576E-1,1.377070397E-1
8.204800001E-2,2.427345514E-1,8.550344110E-1,2.102371752E-1
9.199300001E-2,2.633775175E-1,9.490717053E-1,2.535404563E-1
1.019390000E-1,2.880700827E-1,1.047156930E0,2.577839196E-1
1.118840000E-1,3.327855766E-1,1.160531044E0,2.579534054E-1
1.218290000E-1,3.916814029E-1,1.340458274E0,2.574953437E-1
1.317752083E-1,4.795475900E-1,1.476222157E0,2.429331839E-1
1.417202083E-1,5.828303099E-1,1.572994471E0,2.474581599E-1
1.516652083E-1,6.779004335E-1,1.668149829E0,2.643766701E-1
1.616112083E-1,7.868365049E-1,1.747347236E0,2.837730050E-1
1.715562083E-1,9.117167592E-1,1.835283995E0,3.174195290E-1
1.815012083E-1,1.028075814E0,1.938977599E0,3.883626759E-1
1.914462083E-1,1.146847963E0,2.140129805E0,4.706768990E-1
2.013922083E-1,1.306439996E0,2.410943747E0,5.177677274E-1
2.113372083E-1,1.522200942E0,2.615670204E0,5.241521001E-1
2.212822083E-1,1.779088378E0,2.776674986E0,5.266754627E-1
2.312282083E-1,2.021268606E0,2.971855640E0,5.617322326E-1
2.411732083E-1,2.212368488E0,3.352244854E0,6.283019185E-1
2.511182083E-1,2.351628780E0,3.826185226E0,7.516714334E-1
2.610632083E-1,2.492918015E0,4.322549820E0,9.518119693E-1
2.710092083E-1,2.729051590E0,4.642940044E0,1.162911892E0
2.809542083E-1,3.032782793E0,4.633455753E0,1.254575491E0
2.908992083E-1,3.334218740E0,4.355084419E0,1.174350142E0
3.008452083E-1,3.608421564E0,4.093772888E0,1.058322072E0
3.107902083E-1,3.838991165E0,4.095053673E0,1.004646540E0
3.207352083E-1,4.146019936E0,4.726700783E0,1.472570300E0
3.306812083E-1,4.509008408E0,5.417603493E0,1.916895509E0
3.406262083E-1,4.970755100E0,6.123406410E0,2.516569614E0
3.505712083E-1,5.545665741E0,6.390695572E0,2.940783978E0
3.605162083E-1,6.123493671E0,6.376886845E0,3.142899513E0
3.704622083E-1,6.623792648E0,5.930498600E0,3.104566336E0
3.804072083E-1,7.025578499E0,5.404316425E0,2.872861862E0
3.903522083E-1,7.220595360E0,4.915455341E0,2.698011637E0
4.002982083E-1,7.201582909E0,4.462707520E0,2.416067839E0
4.102432083E-1,7.079187870E0,4.383431435E0,2.409564495E0
4.201882083E-1,6.935877323E0,4.351361752E0,2.529583931E0
4.301332083E-1,6.805478573E0,4.346531391E0,2.725087166E0
4.400792083E-1,6.778496742E0,4.348188400E0,2.897091150E0
4.500242083E-1,6.796882629E0,4.145283699E0,2.960763216E0
4.599692083E-1,6.791161060E0,3.740533829E0,2.845617056E0
4.699152083E-1,6.642860413E0,3.202634573E0,2.698862791E0
4.798602083E-1,6.214395523E0,2.621959448E0,2.625802279E0
4.898052083E-1,5.481217384E0,2.410743713E0,2.665023804E0
4.997502083E-1,4.664444923E0,2.298409700E0,2.721298695E0
5.096962083E-1,3.987645626E0,2.238978624E0,2.766900539E0
5.196412083E-1,3.504475117E0,2.289044380E0,2.776217937E0
5.295862083E-1,3.171540976E0,2.245888948E0,2.765123844E0
5.395322083E-1,2.864969730E0,2.361801863E0,2.761076689E0
5.494772083E-1,2.497983217E0,2.544821024E0,2.834670067E0
5.594222083E-1,2.137752771E0,2.360591173E0,2.974425316E0
5.693672083E-1,1.816067338E0,1.413550019E0,2.968724966E0
5.793132083E-1,1.460720658E0,1.136998773E0,2.948574066E0
5.892582083E-1,1.163574576E0,1.008812189E0,2.891201973E0
5.992032083E-1,9.861561060E-1,1.179880619E0,2.673648119E0
6.091492084E-1,8.224673271E-1,1.296999216E0,2.459780931E0
6.190942083E-1,6.444512606E-1,1.298049569E0,2.332823515E0
6.290392083E-1,3.718480468E-1,1.435423493E0,2.298059225E0
6.389852084E-1,1.597097069E-1,1.619946957E0,2.304372311E0
6.489302084E-1,3.170561790E-2,1.520764589E0,2.367484331E0
6.588752083E-1,5.394008383E-2,1.234501362E0,2.461485386E0
6.688202083E-1,1.968577504E-1,1.093661308E0,2.464461088E0
6.787662084E-1,4.047230780E-1,1.040895343E0,2.338926792E0
6.887112083E-1,5.983462334E-1,1.034571052E0,2.128337860E0
6.986562083E-1,6.935065389E-1,9.387002587E-1,1.946156263E0
7.086022084E-1,7.266431451E-1,9.759019613E-1,1.884159923E0
7.185472084E-1,8.053030968E-1,9.073351622E-1,1.887369275E0
7.284922083E-1,9.868718386E-1,9.557857513E-1,1.801371574E0
7.384372083E-1,1.122779012E0,8.219880462E-1,1.635526896E0
7.483832084E-1,1.114864230E0,6.649193168E-1,1.460827827E0
7.583282084E-1,1.035948157E0,7.513570189E-1,1.302807331E0
7.682732083E-1,9.334055185E-1,9.513187408E-1,1.145502329E0
7.782192084E-1,7.086659074E-1,1.088732839E0,9.297883511E-1
7.881642084E-1,3.841226995E-1,1.069537282E0,7.782131433E-1
7.981092084E-1,-5.274608266E-3,7.997736931E-1,7.871115208E-1
8.080552084E-1,-3.206569254E-1,6.887465119E-1,8.647596240E-1
8.180002084E-1,-4.948359132E-1,9.395606518E-1,8.029180765E-1
8.279452084E-1,-6.090741754E-1,1.193008423E0,7.077711821E-1
8.378902083E-1,-6.991710663E-1,1.196621299E0,7.029519081E-1
8.478362084E-1,-7.237417102E-1,7.967118025E-1,7.534271479E-1
8.577812084E-1,-7.218915820E-1,6.195993423E-1,7.752671838E-1
8.677262084E-1,-5.564271808E-1,7.244874239E-1,7.494252920E-1
8.776722084E-1,-3.091414273E-1,8.477041721E-1,7.509970665E-1
8.876172084E-1,-1.334684640E-1,9.142764211E-1,7.182211876E-1
8.975622084E-1,-7.407278568E-2,8.818526864E-1,6.960793734E-1
9.075082084E-1,-5.964785442E-2,7.653485537E-1,7.310869694E-1
9.174532084E-1,5.199052859E-3,7.035552263E-1,8.017062545E-1
9.273982084E-1,6.226066872E-2,6.454622746E-1,8.492608666E-1
9.373432084E-1,4.835684225E-2,6.715322137E-1,8.379959464E-1
9.472892084E-1,-8.268628269E-2,6.519994736E-1,8.051840067E-1
9.572342084E-1,-1.623960286E-1,4.778220654E-1,7.340139747E-1
9.671792084E-1,-1.599302739E-1,4.044574499E-1,6.369175911E-1
9.771252084E-1,-4.916807264E-2,3.709421158E-1,5.018258095E-1
9.870702084E-1,1.016344577E-1,3.932697177E-1,4.032329023E-1
9.970152084E-1,2.312595546E-1,4.354283512E-1,3.894774020E-1
1.006961208E0,2.425212115E-1,5.243042707E-1,3.820692003E-1
1.016906208E0,1.701806933E-1,5.367183089E-1,3.369398117E-1
1.026851208E0,7.215357572E-2,5.807533860E-1,4.393034577E-1
1.036796208E0,9.136790410E-3,5.597761869E-1,5.061253905E-1
1.046742208E0,-8.144213818E-3,5.227035880E-1,5.306078792E-1
1.056687208E0,2.156547830E-2,5.312539339E-1,5.312973857E-1
1.066632208E0,1.091451868E-1,5.325750113E-1,5.664644837E-1
1.076578208E0,2.788764238E-1,5.097338557E-1,6.023913622E-1
1.086523208E0,4.036602974E-1,4.678706527E-1,5.162403584E-1
1.096468208E0,4.528230727E-1,4.167094529E-1,2.987376153E-1
1.106414208E0,5.282567143E-1,3.967487812E-1,1.704920232E-1
1.116359208E0,6.058258414E-1,4.415023923E-1,2.243930697E-1
1.126304000E0,5.551006794E-1,5.239220262E-1,4.421223998E-1
1.136249000E0,4.633806050E-1,5.523571372E-1,6.912336946E-1
1.146195000E0,3.557544649E-1,4.214227200E-1,8.559795618E-1
1.156140000E0,3.001210392E-1,4.689979553E-1,9.153012037E-1
1.166085000E0,3.801941276E-1,7.856794000E-1,7.840912342E-1
1.176031000E0,5.428858399E-1,1.034850121E0,5.799082518E-1
1.185976000E0,6.129962802E-1,1.052007914E0,5.141261220E-1
1.195921000E0,5.406578779E-1,9.193950295E-1,5.494265556E-1
1.205867000E0,3.788543642E-1,9.624721408E-1,6.006985307E-1
1.215812000E0,2.390953749E-1,9.859234095E-1,5.312203765E-1
1.225757000E0,9.194637835E-2,8.823890090E-1,4.264899790E-1
1.235703000E0,-7.765144110E-2,7.498320341E-1,3.596821725E-1
1.245648000E0,-2.326567173E-1,6.932792664E-1,3.132548034E-1
1.255593000E0,-2.881146371E-1,6.813083887E-1,3.322279453E-1
1.265538000E0,-1.892393529E-1,7.934290171E-1,3.862269521E-1
1.275484000E0,-1.473626215E-2,8.489468694E-1,4.641654193E-1
1.285429000E0,4.900176078E-2,9.351380467E-1,5.861414671E-1
1.295374000E0,-2.062951401E-2,9.605483413E-1,5.735908151E-1
1.305320000E0,-1.301584542E-1,8.061655760E-1,4.005410969E-1
1.315265000E0,-2.414008230E-1,6.940832734E-1,2.208384126E-1
1.325210000E0,-3.336910307E-1,7.385307550E-1,1.133731157E-1
1.335156000E0,-3.674098551E-1,9.361947775E-1,4.516397417E-2
1.345101000E0,-3.770143986E-1,1.213393331E0,-1.043033879E-2
1.355046000E0,-4.023405313E-1,1.208899498E0,-4.502933100E-2
1.364992000E0,-4.387892783E-1,8.667514324E-1,-5.538667366E-2
1.374937000E0,-5.089111328E-1,6.097590327E-1,-9.134360403E-2
1.384882000E0,-5.695622563E-1,5.601990223E-1,-1.141504720E-1
1.394827000E0,-5.940042138E-1,5.242047906E-1,-1.163856611E-1
1.404773000E0,-5.715821385E-1,4.973750710E-1,-1.404373199E-1
1.414718000E0,-5.449342728E-1,5.486321449E-1,-1.660854220E-1
1.424663000E0,-5.732095838E-1,6.107348800E-1,-1.438229978E-1
1.434609000E0,-6.551318765E-1,8.655536175E-1,-1.443015784E-1
1.444554000E0,-7.356389761E-1,1.157489538E0,-1.463388354E-1
1.454499000E0,-8.196952939E-1,1.346727371E0,-1.219501346E-1
1.464445000E0,-8.599252105E-1,1.423292994E0,-4.162770510E-2
1.474390000E0,-8.573406339E-1,1.358082533E0,3.554031625E-2
1.484335000E0,-7.647628188E-1,1.230612040E0,5.951081216E-2
1.494281000E0,-5.820124149E-1,1.019506693E0,-3.176556900E-2
1.504226000E0,-4.321884215E-1,9.076296687E-1,-2.029289454E-1
1.514171000E0,-4.412993789E-1,9.589847922E-1,-3.393070102E-1
1.524117000E0,-6.882675290E-1,1.055864453E0,-3.749278486E-1
1.534062000E0,-1.008475304E0,1.321514964E0,-3.558404446E-1
1.544007000E0,-1.233666539E0,1.640867472E0,-3.191190064E-1
1.553952000E0,-1.279602885E0,1.895500541E0,-2.894479334E-1
