"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.967358856E0,4.745132446E0,8.726103973E0
9.944999998E-3,-1.881287842E0,4.746030579E0,8.688831482E0
1.989000000E-2,-2.080224152E0,5.132077789E0,8.322842560E0
2.983600000E-2,-1.722318420E0,4.613256683E0,7.899223480E0
3.978100000E-2,-2.064955902E0,4.719535675E0,7.634424133E0
4.972600000E-2,-1.868863678E0,5.357509003E0,7.647297363E0
5.967200000E-2,-2.053280182E0,5.218448181E0,7.647896118E0
6.961700000E-2,-2.170935516E0,4.908891907E0,7.792196045E0
7.956200000E-2,-2.574795685E0,4.996459808E0,7.777825928E0
8.950700000E-2,-2.760409698E0,5.140460358E0,7.679480438E0
9.945300000E-2,-2.675536194E0,5.123096466E0,7.589367828E0
1.093980000E-1,-2.539618835E0,5.081632690E0,7.580087128E0
1.193430000E-1,-2.439177704E0,5.067112885E0,7.488777008E0
1.292892083E-1,-2.425406342E0,5.073848877E0,7.414232025E0
1.392342083E-1,-2.407294006E0,5.012027435E0,7.630532227E0
1.491792083E-1,-2.609822845E0,4.923860779E0,7.790699158E0
1.591252083E-1,-2.848426666E0,5.017565918E0,7.924371185E0
1.690702083E-1,-2.969375153E0,5.151986389E0,8.121361542E0
1.790152083E-1,-3.121159515E0,5.317991180E0,8.056995392E0
1.889602083E-1,-3.342399445E0,5.171894989E0,7.763904877E0
1.989062083E-1,-3.360960846E0,5.059179382E0,7.593559113E0
2.088512083E-1,-3.137774963E0,5.189408569E0,7.690407715E0
2.187962083E-1,-3.003803558E0,5.452860718E0,7.927215271E0
2.287422083E-1,-3.126847687E0,5.760620728E0,7.877518616E0
2.386872083E-1,-3.285817108E0,6.201154633E0,7.217391357E0
2.486322083E-1,-3.367846527E0,6.410569153E0,6.026467896E0
2.585772083E-1,-3.933370514E0,6.275100861E0,5.481301575E0
2.685232083E-1,-4.613106995E0,6.403982849E0,5.780080261E0
2.784682083E-1,-5.019062805E0,6.522536316E0,6.793921967E0
2.884132083E-1,-4.933440857E0,6.249354401E0,7.666906586E0
2.983592083E-1,-4.444108429E0,6.299949188E0,7.961943054E0
3.083042083E-1,-4.275409241E0,6.538852386E0,7.179520111E0
3.182492083E-1,-6.016887817E0,6.232589264E0,6.162385254E0
3.281952083E-1,-5.792205048E0,7.534132690E0,4.930596771E0
3.381402083E-1,-7.117548981E0,6.498586121E0,4.932542725E0
3.480852083E-1,-6.036946106E0,7.081324310E0,5.351671143E0
3.580302083E-1,-5.761369171E0,7.235503693E0,5.729335785E0
3.679762083E-1,-5.131329346E0,6.878047028E0,5.375471649E0
3.779212083E-1,-3.301983490E0,6.581214294E0,4.849465485E0
3.878662083E-1,-1.947749634E0,7.010521545E0,3.688479767E0
