"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.000000000E0,-2.718034089E-1,-9.844377041E-1,-2.562503517E-1
9.979000082E-3,-1.846863329E-1,-1.295847416E0,-1.910239309E-1
1.998900005E-2,-1.124911197E-2,-1.387294531E0,-1.382459700E-1
2.999900002E-2,2.186203003E-1,-1.225044608E0,-1.153662205E-1
3.997799999E-2,4.393627048E-1,-8.543980122E-1,-1.521849483E-1
4.998800007E-2,4.159029424E-1,-1.287079006E-1,-2.197525352E-1
5.996700004E-2,6.110597029E-2,2.427147329E-1,-3.030280173E-1
6.997700001E-2,-3.108913004E-1,4.859617651E-1,-4.065035582E-1
7.998699998E-2,-6.035534739E-1,5.880488157E-1,-4.755606353E-1
8.996600006E-2,-8.408139348E-1,5.075257421E-1,-4.686619639E-1
9.997600003E-2,-9.539567828E-1,2.332599759E-1,-5.147525072E-1
1.099550000E-1,-9.290128350E-1,-5.967494100E-2,-5.610324144E-1
1.199650001E-1,-8.047427535E-1,-3.869385123E-1,-4.636673033E-1
1.299440000E-1,-5.379148126E-1,-7.472548485E-1,-2.404230088E-1
1.399540000E-1,-1.618114114E-1,-8.331678510E-1,-1.724099554E-2
1.499630000E-1,1.968649775E-1,-7.747929692E-1,1.808779389E-1
1.599430001E-1,4.965479970E-1,-4.136933982E-1,3.132641315E-1
1.699520000E-1,6.849744320E-1,-2.753503993E-2,5.624494553E-1
1.799320000E-1,6.890577674E-1,1.823484302E-1,8.871617913E-1
1.899410001E-1,5.724083781E-1,4.523399770E-1,1.088443041E0
1.999210001E-1,3.539460301E-1,5.262401700E-1,1.175979614E0
2.099300000E-1,1.743472368E-1,4.702900946E-1,1.018096328E0
2.199400000E-1,1.289213151E-1,5.652297735E-1,8.083548546E-1
2.299190001E-1,3.454926983E-2,4.827071428E-1,6.512448192E-1
2.399290000E-1,-6.248585880E-2,3.206310272E-1,4.642414451E-1
2.499080000E-1,7.958766073E-2,2.287314683E-1,3.211820126E-1
2.599180001E-1,4.022897482E-1,8.699960262E-2,2.796896398E-1
2.698970000E-1,8.560550809E-1,5.719244108E-2,2.183732837E-1
2.799070000E-1,1.345332146E0,1.934682131E-1,2.121065855E-1
2.899170000E-1,1.723370790E0,2.687512636E-1,3.099263608E-1
2.998960001E-1,1.723715901E0,2.531092763E-1,4.147131741E-1
3.099060000E-1,1.296169639E0,1.259667873E-1,4.443443120E-1
3.198850000E-1,9.089221954E-1,1.673521399E-1,3.861627877E-1
3.298950000E-1,7.529192567E-1,3.874091208E-1,2.776813209E-1
3.399050001E-1,7.902505398E-1,4.826848805E-1,1.444460601E-1
3.498840000E-1,1.047265172E0,4.855895936E-1,8.178498596E-3
3.598940000E-1,1.393302679E0,7.196905613E-1,-3.246139362E-2
3.698730001E-1,1.729051232E0,7.458904386E-1,-1.455192417E-1
3.798830000E-1,1.937523603E0,5.120205283E-1,-1.367139518E-1
3.898620000E-1,2.141922474E0,1.791589260E-1,-1.255960613E-1
3.998720000E-1,2.424951077E0,6.526160240E-2,-4.169477150E-2
4.098820001E-1,2.734533787E0,2.933624387E-1,3.591639921E-2
4.198610000E-1,2.856192350E0,6.747955680E-1,1.679618284E-2
4.298710000E-1,2.619055033E0,1.017797589E0,-1.185866743E-1
4.398500001E-1,2.090034723E0,1.065700412E0,-2.912703156E-1
4.498600001E-1,1.642472863E0,1.015100360E0,-4.570007026E-1
4.598390000E-1,1.551254034E0,9.706071615E-1,-5.118764639E-1
4.698490000E-1,1.779926300E0,8.035747409E-1,-4.486205280E-1
4.798580001E-1,2.150957108E0,4.668932855E-1,-2.873704731E-1
4.898380000E-1,2.465854168E0,9.064695984E-2,-1.496951729E-1
4.998470000E-1,2.746763229E0,1.224531382E-1,-1.579549462E-1
5.098270000E-1,3.047332048E0,5.620454550E-1,-2.340824753E-1
5.198360001E-1,3.282548189E0,9.941888452E-1,-2.370513082E-1
5.298460000E-1,3.510828972E0,1.106812716E0,-1.402022541E-1
5.398250000E-1,3.697891474E0,1.002075076E0,-1.041223109E-2
5.498350001E-1,3.701244354E0,1.115191460E0,8.240319788E-2
5.598140000E-1,3.821113825E0,1.624780059E0,-2.119062841E-1
5.698240000E-1,4.021135807E0,2.090032339E0,-3.143916428E-1
5.798030001E-1,4.330696106E0,2.572181225E0,-3.565492034E-1
5.898130001E-1,4.524529934E0,2.311172962E0,-2.097998187E-2
5.998230000E-1,3.772761106E0,5.443187356E-1,6.311186552E-1
