"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.000000000E0,-1.667981415E0,4.487817535E0,8.205187225E0
1.003999999E-2,-1.372795258E0,4.411027222E0,8.776249695E0
2.004999999E-2,-1.177601166E0,4.372856598E0,9.227860565E0
3.009000001E-2,-1.250649261E0,4.354594574E0,9.128467255E0
4.010000001E-2,-1.334624634E0,4.452940063E0,8.733139343E0
5.011000001E-2,-1.613794098E0,4.567901001E0,8.474776611E0
6.015000000E-2,-1.872755585E0,4.605622559E0,8.397986298E0
7.016000000E-2,-1.987417145E0,4.520749054E0,8.461154938E0
8.017000000E-2,-2.049837341E0,4.339176636E0,8.734785919E0
9.020999999E-2,-2.024390259E0,4.272714844E0,8.883277130E0
1.002200000E-1,-1.919608154E0,4.240382080E0,9.005572815E0
1.102290000E-1,-1.618284760E0,4.290078735E0,9.355994110E0
1.202700000E-1,-1.329086151E0,4.342020721E0,9.896669769E0
1.302790000E-1,-1.302441559E0,4.320465546E0,9.877359924E0
1.402890000E-1,-1.370400238E0,4.275109863E0,9.685608673E0
1.503290000E-1,-1.493594055E0,4.288432159E0,9.337582397E0
1.603390000E-1,-1.489253082E0,4.223317566E0,9.003177795E0
1.703490000E-1,-1.439406738E0,4.227359161E0,8.708141327E0
1.803890000E-1,-1.441203003E0,4.328698425E0,8.441096649E0
1.903990000E-1,-1.460812225E0,4.492906952E0,8.279881897E0
2.004090000E-1,-1.454674988E0,4.656816101E0,8.294701080E0
2.104190000E-1,-1.326242065E0,4.726271667E0,8.255332947E0
2.204590000E-1,-1.229243774E0,4.624034271E0,8.447084198E0
2.304690000E-1,-1.164129181E0,4.551584930E0,8.700207825E0
2.404780000E-1,-1.147663422E0,4.477339325E0,8.693621521E0
2.505190000E-1,-1.095422058E0,4.427043915E0,8.711434479E0
2.605280000E-1,-9.425898743E-1,4.267924805E0,9.087003479E0
2.705380000E-1,-9.189390564E-1,4.108356628E0,9.211394806E0
2.805780000E-1,-1.046623535E0,3.951782227E0,9.024433594E0
2.905880000E-1,-1.093476105E0,3.957021332E0,8.891210632E0
3.005980000E-1,-1.086889801E0,4.035308533E0,8.911119232E0
3.106380000E-1,-1.121168518E0,4.147874451E0,8.838220825E0
3.206480000E-1,-1.194815369E0,4.207600250E0,8.775052185E0
3.306580000E-1,-1.245260468E0,4.192781067E0,8.732390900E0
3.406980000E-1,-1.143023071E0,4.188589783E0,8.509654083E0
3.507080000E-1,-1.159788208E0,4.223018188E0,8.386460266E0
3.607180000E-1,-1.247356110E0,4.289629669E0,8.177943878E0
3.707580000E-1,-7.354206848E-1,4.434079285E0,7.777526550E0
3.807680000E-1,-4.510121155E-1,4.282743988E0,7.939190369E0
3.907770000E-1,-3.477268982E-1,3.840713196E0,8.637039185E0
4.008180000E-1,-1.101259918E0,2.964884491E0,9.536668396E0
4.108280000E-1,-1.259929962E0,3.028951263E0,9.929750977E0
4.208370000E-1,-8.255332947E-1,3.666475525E0,9.727521515E0
4.308780000E-1,-2.920426941E-1,3.715723114E0,9.119036865E0
4.408870000E-1,1.963916016E-1,3.599714355E0,8.806636505E0
4.508970000E-1,6.647676086E-1,3.679199066E0,8.913065186E0
4.609370000E-1,1.492995300E0,3.511248322E0,9.189689941E0
4.709470000E-1,1.951491852E0,3.471131744E0,1.030681686E1
4.809570000E-1,1.948049011E0,3.872596893E0,7.931256866E0
4.909970000E-1,1.967508545E0,3.594475250E0,7.372319183E0
5.010070000E-1,2.047592010E0,3.549418945E0,7.437583466E0
5.110170000E-1,1.518143005E0,3.451522522E0,9.440119171E0
