"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
0.000000000E0,0.000000000E0,-7.811655521E0,1.640902758E0
2.000000000E-3,1.413332373E-1,-7.847587585E0,1.384586573E0
4.000000000E-3,2.778755128E-1,-7.871542454E0,1.137852311E0
6.000834000E-3,4.120223224E-1,-7.878728867E0,9.150727987E-1
8.001667000E-3,5.509600639E-1,-7.881124496E0,7.114571333E-1
1.000333400E-2,6.994797587E-1,-7.878728867E0,5.198188424E-1
1.200583400E-2,8.456039429E-1,-7.871542454E0,3.377624750E-1
1.400942700E-2,9.965190887E-1,-7.861960411E0,1.652880162E-1
1.601411500E-2,1.149829745E0,-7.849983215E0,1.916382834E-2
1.801942700E-2,1.310326815E0,-7.840401173E0,-9.821461886E-2
2.002536500E-2,1.494778633E0,-7.833214760E0,-2.131975889E-1
2.203130200E-2,1.700789809E0,-7.816446304E0,-3.185986578E-1
2.403724000E-2,1.902009964E0,-7.792491913E0,-4.096268415E-1
2.604317700E-2,2.093648195E0,-7.761350632E0,-4.790956974E-1
2.804911500E-2,2.292473078E0,-7.720627308E0,-5.246098042E-1
3.004911500E-2,3.226709604E0,-7.555339336E0,-4.958640635E-1
3.204911500E-2,3.487816811E0,-7.497848034E0,-4.383725822E-1
3.404911500E-2,3.756110430E0,-7.437961102E0,-3.689036965E-1
3.604911500E-2,4.026799202E0,-7.378073692E0,-2.898529172E-1
3.804911500E-2,4.297488689E0,-7.320582390E0,-2.084066272E-1
4.004911500E-2,4.572968483E0,-7.263091087E0,-1.221694052E-1
4.204911500E-2,4.853239536E0,-7.210390568E0,-2.874574251E-2
4.404911500E-2,5.138301373E0,-7.169667244E0,8.144626766E-2
4.604911500E-2,5.425758839E0,-7.128943920E0,2.131975889E-1
4.804911500E-2,5.696447849E0,-7.083429813E0,3.569262922E-1
5.004911500E-2,5.962346077E0,-7.057079792E0,5.054459572E-1
5.204911500E-2,6.235430717E0,-7.049893379E0,6.707339883E-1
5.404911500E-2,6.503724098E0,-7.049893379E0,8.456039429E-1
5.604911500E-2,6.755249500E0,-7.052289009E0,1.013287425E0
5.804911500E-2,6.999588490E0,-7.045102596E0,1.183366418E0
6.004911500E-2,7.224763393E0,-7.023542881E0,1.372609258E0
6.204911500E-2,7.421192646E0,-6.982820034E0,1.585806847E0
6.404911500E-2,7.603249073E0,-6.944492340E0,1.815772772E0
6.604911500E-2,7.761350632E0,-6.906164646E0,2.057716131E0
6.804911500E-2,7.897892952E0,-6.867836952E0,2.306845903E0
7.004911500E-2,8.015271187E0,-6.834300518E0,2.553580046E0
7.204911500E-2,8.108695030E0,-6.805554390E0,2.788336992E0
7.404911500E-2,8.185350418E0,-6.798367977E0,3.006325483E0
7.604911500E-2,8.245237350E0,-6.851068497E0,3.212336779E0
7.804911500E-2,8.312310219E0,-6.985215664E0,3.420743465E0
8.004911500E-2,8.408129692E0,-7.196017742E0,3.636336327E0
8.204911500E-2,8.556649208E0,-7.471497536E0,3.851929426E0
8.404911500E-2,8.755474091E0,-7.773327827E0,4.079499722E0
8.604911500E-2,8.954298973E0,-8.048808098E0,4.335816383E0
8.804911500E-2,9.086050034E0,-8.266796112E0,4.620878220E0
9.004911500E-2,9.117191315E0,-8.436875343E0,4.910730839E0
9.204911500E-2,9.062095642E0,-8.568626404E0,5.207770348E0
9.404911500E-2,8.966276169E0,-8.662050247E0,5.490437031E0
9.604911500E-2,8.882434845E0,-8.738705635E0,5.744357586E0
9.804911500E-2,8.829733849E0,-8.834525108E0,5.940786839E0
1.000491150E-1,8.760265350E0,-8.992626190E0,6.067747116E0
1.020491150E-1,8.652468681E0,-9.174682617E0,6.103679180E0
1.040491150E-1,8.503949165E0,-9.323202133E0,6.041397095E0
1.060491150E-1,8.326683044E0,-9.414230347E0,5.940786839E0
1.080491150E-1,8.130253792E0,-9.454954147E0,5.878504276E0
1.100491150E-1,7.921847343E0,-9.466931343E0,5.859340668E0
1.120491150E-1,7.703858852E0,-9.469326973E0,5.849758625E0
1.140491150E-1,7.502638817E0,-9.486095428E0,5.837781429E0
1.160491150E-1,7.325373173E0,-9.526818275E0,5.837781429E0
1.180491150E-1,7.174458027E0,-9.574728012E0,5.842572212E0
1.200491150E-1,7.047497749E0,-9.620242119E0,5.844967842E0
1.220491150E-1,6.927723885E0,-9.653778076E0,5.854549408E0
1.240491150E-1,6.798367977E0,-9.672942162E0,5.876108646E0
1.260491150E-1,6.652244091E0,-9.682524681E0,5.897668362E0
1.280491150E-1,6.472582817E0,-9.684919357E0,5.916831970E0
1.300491150E-1,6.271362782E0,-9.677733421E0,5.943182468E0
1.320491150E-1,6.070142746E0,-9.651383400E0,5.981509686E0
1.340491150E-1,5.866527081E0,-9.589100838E0,6.034210682E0
1.360491150E-1,5.655725002E0,-9.498072624E0,6.086911201E0
1.380491150E-1,5.437736511E0,-9.392671585E0,6.137216091E0
1.400491150E-1,5.224538803E0,-9.282479286E0,6.185125828E0
1.420491150E-1,5.032900333E0,-9.172286987E0,6.218662262E0
1.440491150E-1,4.867612362E0,-9.062095642E0,6.225848675E0
1.460491150E-1,4.726279259E0,-8.961484909E0,6.216266632E0
1.480491150E-1,4.592132568E0,-8.877643585E0,6.201893806E0
1.500491150E-1,4.467567444E0,-8.810569763E0,6.187520981E0
1.520491150E-1,4.357375622E0,-8.757869720E0,6.163566113E0
1.540491150E-1,4.259160995E0,-8.702773094E0,6.132425308E0
1.560491150E-1,4.153759956E0,-8.633304596E0,6.091701984E0
1.580491150E-1,4.045963287E0,-8.559044838E0,6.034210682E0
1.600491150E-1,3.940562248E0,-8.484785080E0,5.967136860E0
1.620491150E-1,3.842347622E0,-8.412920952E0,5.895272732E0
1.640491150E-1,3.744132996E0,-8.338661194E0,5.818617344E0
1.660491150E-1,3.643522978E0,-8.264401436E0,5.727589130E0
1.680491150E-1,3.547703743E0,-8.192536354E0,5.622188091E0
1.700491150E-1,3.451884508E0,-8.115880966E0,5.500018597E0
1.720491150E-1,3.360856295E0,-8.036830902E0,5.368267536E0
1.740491150E-1,3.269828320E0,-7.964966297E0,5.238911629E0
1.760491150E-1,3.178800106E0,-7.888310909E0,5.111951351E0
1.780491150E-1,3.082980871E0,-7.799678326E0,4.996968269E0
1.800491150E-1,2.989557266E0,-7.701463699E0,4.881985188E0
1.820491150E-1,2.908110857E0,-7.605644226E0,4.771793365E0
1.840491150E-1,2.841037512E0,-7.509825230E0,4.671183109E0
1.860491150E-1,2.800314426E0,-7.423587799E0,4.572968483E0
1.880491150E-1,2.797919035E0,-7.351723671E0,4.479544640E0
1.900491150E-1,2.831455708E0,-7.291836739E0,4.400494099E0
1.920491150E-1,2.888947010E0,-7.246322632E0,4.328629494E0
1.940491150E-1,2.963207006E0,-7.222367764E0,4.254369736E0
1.960491150E-1,3.059026003E0,-7.215181351E0,4.184901237E0
1.980491150E-1,3.185986519E0,-7.210390568E0,4.117827415E0
2.000491150E-1,3.327319622E0,-7.210390568E0,4.045963287E0
2.020491150E-1,3.475839376E0,-7.217576981E0,3.966912508E0
2.040491150E-1,3.624359131E0,-7.246322632E0,3.861511469E0
2.060491150E-1,3.787251472E0,-7.296627522E0,3.732155561E0
2.080491150E-1,3.971703529E0,-7.363700867E0,3.602799654E0
2.100491150E-1,4.156155109E0,-7.442751884E0,3.478234768E0
2.120491150E-1,4.316652298E0,-7.521802425E0,3.360856295E0
2.140491150E-1,4.467567444E0,-7.617621899E0,3.255455256E0
2.160491150E-1,4.647228241E0,-7.739791393E0,3.164427042E0
2.180491150E-1,4.838866711E0,-7.897892952E0,3.090167284E0
2.200491150E-1,5.023318291E0,-8.079949379E0,3.025489330E0
2.220491150E-1,5.171838284E0,-8.276378632E0,2.975184441E0
2.240491150E-1,5.284425735E0,-8.479993820E0,2.946438551E0
2.260491150E-1,5.387431145E0,-8.686005592E0,2.934461117E0
2.280491150E-1,5.519182682E0,-8.896807671E0,2.946438551E0
2.300491150E-1,5.715611935E0,-9.112400055E0,2.984766245E0
2.320491150E-1,5.969532490E0,-9.349553108E0,3.039862156E0
2.340491150E-1,6.247407913E0,-9.610659599E0,3.102144718E0
2.360491150E-1,6.549238205E0,-9.878953934E0,3.176404476E0
2.380491150E-1,6.872627735E0,-1.015203762E1,3.281805515E0
2.400491150E-1,7.203204155E0,-1.043949509E1,3.399183989E0
2.420491150E-1,7.531384468E0,-1.074611664E1,3.511771441E0
2.440491150E-1,7.845192432E0,-1.106950665E1,3.602799654E0
2.460491150E-1,8.111090660E0,-1.140726852E1,3.667477608E0
2.480491150E-1,8.314705849E0,-1.175940418E1,3.693827868E0
2.500491150E-1,8.460830688E0,-1.211872578E1,3.691432476E0
2.520491150E-1,8.582999229E0,-1.249002552E1,3.681850433E0
2.540491150E-1,8.688400269E0,-1.288767433E1,3.674664021E0
2.560491150E-1,8.796196938E0,-1.330448818E1,3.669873238E0
2.580491150E-1,8.913576126E0,-1.373806953E1,3.667477608E0
2.600491150E-1,9.045327187E0,-1.416685963E1,3.674664021E0
2.620491150E-1,9.174682617E0,-1.457888222E1,3.674664021E0
2.640491150E-1,9.248942375E0,-1.496694946E1,3.657895803E0
2.660491150E-1,9.215406418E0,-1.530950356E1,3.600404263E0
2.680491150E-1,9.040535927E0,-1.558258820E1,3.506980658E0
2.700491150E-1,8.700378418E0,-1.576703930E1,3.377624750E0
2.720491150E-1,8.187746048E0,-1.583411312E1,3.212336779E0
2.740491150E-1,7.533780098E0,-1.576703930E1,3.039862156E0
2.760491150E-1,6.800763607E0,-1.558737850E1,2.874574184E0
2.780491150E-1,6.065351486E0,-1.532387638E1,2.716472626E0
2.800491150E-1,5.373058319E0,-1.503881454E1,2.579930305E0
2.820491150E-1,4.752629280E0,-1.476572990E1,2.476924896E0
2.840491150E-1,4.230415344E0,-1.449743652E1,2.383501053E0
2.860491150E-1,3.792042494E0,-1.422195625E1,2.268518209E0
2.880491150E-1,3.413556814E0,-1.394887161E1,2.146348715E0
2.900491150E-1,3.090167284E0,-1.367818260E1,2.033761263E0
2.920491150E-1,2.833851099E0,-1.342426205E1,1.921173811E0
2.940491150E-1,2.623049021E0,-1.318471432E1,1.770258665E0
2.960491150E-1,2.438597202E0,-1.295235252E1,1.576224923E0
2.980491150E-1,2.275704622E0,-1.269364071E1,1.367818236E0
3.000491150E-1,2.127184868E0,-1.243253326E1,1.142643213E0
3.020491150E-1,1.985851765E0,-1.218100834E1,9.174683094E-1
3.040491150E-1,1.837332010E0,-1.192469215E1,7.114571333E-1
3.060491150E-1,1.667253017E0,-1.166118908E1,5.222142935E-1
3.080491150E-1,1.466032863E0,-1.138810539E1,3.329715133E-1
3.100491150E-1,1.228880525E0,-1.109825230E1,1.317513138E-1
3.120491150E-1,9.438185692E-1,-1.079402637E1,-7.905079424E-2
3.140491150E-1,6.252198815E-1,-1.050177765E1,-3.090167344E-1
3.160491150E-1,3.018302917E-1,-1.022869301E1,-5.509600639E-1
3.180491150E-1,0.000000000E0,-9.960399628E0,-7.857169509E-1
3.200491150E-1,-2.682935894E-1,-9.684919357E0,-1.003705502E0
3.220491150E-1,-4.982595444E-1,-9.397461891E0,-1.221694112E0
3.240491150E-1,-7.090616226E-1,-9.112400055E0,-1.454055429E0
3.260491150E-1,-9.318411350E-1,-8.836920738E0,-1.743908405E0
3.280491150E-1,-1.195343852E0,-8.561440468E0,-2.170303583E0
3.300491150E-1,-1.583411336E0,-8.297937393E0,-2.814687252E0
3.320491150E-1,-2.091252804E0,-8.067972183E0,-3.720178127E0
3.340491150E-1,-2.637421846E0,-7.890706539E0,-4.702324390E0
3.360491150E-1,-3.152449846E0,-7.756559372E0,-5.559905529E0
3.380491150E-1,-3.701014280E0,-7.663136005E0,-6.463001251E0
3.400491150E-1,-4.378934860E0,-7.584084988E0,-7.576898575E0
3.420491150E-1,-5.102369308E0,-7.533780098E0,-8.681214333E0
3.440491150E-1,-5.650933743E0,-7.560130119E0,-9.450162888E0
3.460491150E-1,-5.828199387E0,-7.651158333E0,-9.708874702E0
3.480491150E-1,-5.535951138E0,-7.730209351E0,-9.447767258E0
3.500491150E-1,-4.982595444E0,-7.735000134E0,-8.829733849E0
3.520491150E-1,-4.436426163E0,-7.667926788E0,-8.065576553E0
3.540491150E-1,-3.976494312E0,-7.598457813E0,-7.272672653E0
3.560491150E-1,-3.540517330E0,-7.572107792E0,-6.484560490E0
3.580491150E-1,-3.116517544E0,-7.555339336E0,-5.715611935E0
3.600491150E-1,-2.728450060E0,-7.514616013E0,-4.996968269E0
3.620491150E-1,-2.436201572E0,-7.464311123E0,-4.352584362E0
3.640491150E-1,-2.163117170E0,-7.425983429E0,-3.753714800E0
3.660491150E-1,-1.890032530E0,-7.428379059E0,-3.116517544E0
3.680491150E-1,-1.660066605E0,-7.502638817E0,-2.373919249E0
3.700491150E-1,-1.518733382E0,-7.641576767E0,-1.535501719E0
3.720491150E-1,-1.403750420E0,-7.826028347E0,-6.515701413E-1
3.740491150E-1,-1.293558359E0,-8.039225578E0,2.155930698E-1
3.760491150E-1,-1.248044372E0,-8.290751457E0,1.051615119E0
3.780491150E-1,-1.310326815E0,-8.563836098E0,1.844518423E0
3.800491150E-1,-1.432496190E0,-8.839315414E0,2.553580046E0
3.820491150E-1,-1.578620315E0,-9.114795685E0,3.185986519E0
3.840491150E-1,-1.791817904E0,-9.392671585E0,3.854325056E0
3.860491150E-1,-2.148744345E0,-9.687314987E0,4.654414654E0
3.880491150E-1,-2.673354149E0,-9.991540909E0,5.528764248E0
3.900491150E-1,-3.272223711E0,-1.031253529E1,6.412695885E0
3.920491150E-1,-3.787251472E0,-1.065987968E1,7.356514454E0
3.940491150E-1,-4.057940483E0,-1.099524689E1,8.400942802E0
3.960491150E-1,-4.323838711E0,-1.126593590E1,9.490885735E0
3.980491150E-1,-4.752629280E0,-1.153422928E1,1.054010582E1
4.000491150E-1,-5.356289864E0,-1.181689548E1,1.151266956E1
4.020491150E-1,-6.029419422E0,-1.208998013E1,1.238701916E1
4.040491150E-1,-6.518096924E0,-1.237983322E1,1.311524487E1
4.060491150E-1,-6.728899002E0,-1.267687225E1,1.359434032E1
4.080491150E-1,-6.779204369E0,-1.294756126E1,1.375244236E1
4.100491150E-1,-6.815136433E0,-1.317752743E1,1.360152721E1
4.120491150E-1,-6.903769016E0,-1.337874794E1,1.323022842E1
4.140491150E-1,-6.982820034E0,-1.357996750E1,1.263135815E1
4.160491150E-1,-6.896582603E0,-1.380753803E1,1.175700855E1
4.180491150E-1,-6.537261009E0,-1.402313137E1,1.065269279E1
4.200491150E-1,-5.914436340E0,-1.418123341E1,9.363925934E0
4.220491150E-1,-5.157465458E0,-1.423393345E1,7.907474518E0
4.240491150E-1,-4.378934860E0,-1.415009212E1,6.249803543E0
4.260491150E-1,-3.583635807E0,-1.397043133E1,4.259160995E0
4.280491150E-1,-2.754800320E0,-1.374046516E1,2.038552284E0
4.300491150E-1,-1.873264194E0,-1.344821644E1,4.072313383E-2
4.320491150E-1,-9.869371653E-1,-1.308649921E1,-1.497174144E0
4.340491150E-1,-1.988247186E-1,-1.266968632E1,-2.706890821E0
4.360491150E-1,4.287906587E-1,-1.223131371E1,-3.724969149E0
4.380491150E-1,8.791406155E-1,-1.179294109E1,-4.515477180E0
4.400491150E-1,1.171388984E0,-1.135935879E1,-5.011341095E0
4.420491150E-1,1.336677074E0,-1.094254589E1,-5.205374718E0
4.440491150E-1,1.406145930E0,-1.056166458E1,-5.116742134E0
