"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.004911500E-2,-1.294766307E0,-1.135481119E0,2.434909493E-1
9.204911500E-2,-1.302223086E0,-1.179156899E0,2.195225209E-1
9.404911500E-2,-1.308614731E0,-1.215375900E0,1.923583001E-1
9.604911500E-2,-1.304886341E0,-1.245203257E0,1.731835455E-1
9.804911500E-2,-1.304886341E0,-1.259051681E0,1.476172209E-1
1.000491150E-1,-1.305418968E0,-1.267573714E0,1.289751083E-1
1.020491150E-1,-1.304886341E0,-1.269171715E0,1.098003685E-1
1.040491150E-1,-1.302223086E0,-1.258519053E0,9.115825593E-2
1.060491150E-1,-1.297962070E0,-1.245203257E0,7.997298986E-2
1.080491150E-1,-1.291570544E0,-1.226561069E0,7.358141243E-2
1.100491150E-1,-1.283581018E0,-1.203125358E0,7.038562000E-2
1.120491150E-1,-1.273460984E0,-1.173297882E0,6.026561931E-2
1.140491150E-1,-1.259612560E0,-1.138144255E0,5.493930355E-2
1.160491150E-1,-1.243101001E0,-1.097664237E0,5.280877650E-2
1.180491150E-1,-1.222328305E0,-1.054521084E0,4.641719535E-2
1.200491150E-1,-1.202088356E0,-1.008714676E0,3.256876767E-2
1.220491150E-1,-1.177054644E0,-9.618430734E-1,2.351402864E-2
1.240491150E-1,-1.149357796E0,-9.186999202E-1,1.978560537E-2
1.260491150E-1,-1.121128321E0,-8.707630634E-1,1.126349717E-2
1.280491150E-1,-1.098757744E0,-8.313483000E-1,4.339284264E-3
1.300491150E-1,-1.064136744E0,-7.945966721E-1,7.823016495E-5
1.320491150E-1,-1.034842014E0,-7.621061802E-1,-2.052296884E-3
1.340491150E-1,-1.002884030E0,-7.333440185E-1,-3.117560409E-3
1.360491150E-1,-9.730566144E-1,-7.104408741E-1,-1.519665122E-3
1.380491150E-1,-9.405661225E-1,-6.939293146E-1,3.806652501E-3
1.400491150E-1,-9.107387066E-1,-6.795482635E-1,8.067706600E-3
1.420491150E-1,-8.814439774E-1,-6.747545600E-1,1.339402422E-2
1.440491150E-1,-8.537471294E-1,-6.662324667E-1,1.658981480E-2
1.460491150E-1,-8.297786713E-1,-6.651671529E-1,2.138350159E-2
1.480491150E-1,-8.100712895E-1,-6.715587378E-1,2.511192486E-2
1.500491150E-1,-7.818418145E-1,-6.768850684E-1,3.150350600E-2
1.520491150E-1,-7.621344328E-1,-6.870051026E-1,3.363403305E-2
1.540491150E-1,-7.466881275E-1,-6.933966875E-1,3.842771798E-2
1.560491150E-1,-7.301765680E-1,-7.061797976E-1,4.428666830E-2
1.580491150E-1,-7.131323218E-1,-7.210935354E-1,5.334140733E-2
1.600491150E-1,-7.056754827E-1,-7.386703491E-1,6.239614636E-2
1.620491150E-1,-6.971533895E-1,-7.573124766E-1,6.985298544E-2
1.640491150E-1,-6.880986691E-1,-7.754219770E-1,7.411403954E-2
1.660491150E-1,-6.827723384E-1,-7.951293588E-1,8.689720184E-2
1.680491150E-1,-6.833049655E-1,-8.143040538E-1,9.808246791E-2
1.700491150E-1,-6.795765162E-1,-8.313483000E-1,1.098003685E-1
1.720491150E-1,-6.854354739E-1,-8.526535630E-1,1.204530075E-1
1.740491150E-1,-6.880986691E-1,-8.696977496E-1,1.353666931E-1
1.760491150E-1,-6.944901943E-1,-8.936662078E-1,1.513456553E-1
1.780491150E-1,-7.019470930E-1,-9.149714708E-1,1.747814417E-1
1.800491150E-1,-7.078059912E-1,-9.352114797E-1,1.934235543E-1
1.820491150E-1,-7.120670676E-1,-9.527883530E-1,2.125982940E-1
1.840491150E-1,-7.221871018E-1,-9.740936160E-1,2.296425104E-1
1.860491150E-1,-7.296439409E-1,-9.916704297E-1,2.530783415E-1
1.880491150E-1,-7.355028987E-1,-1.012443185E0,2.658614814E-1
1.900491150E-1,-7.418944240E-1,-1.031085253E0,2.839709818E-1
1.920491150E-1,-7.472207546E-1,-1.048129439E0,2.999499142E-1
1.940491150E-1,-7.498839498E-1,-1.063575745E0,3.143309951E-1
1.960491150E-1,-7.552102208E-1,-1.074228406E0,3.191246688E-1
1.980491150E-1,-7.578734159E-1,-1.085946321E0,3.297773004E-1
2.000491150E-1,-7.626670599E-1,-1.099794745E0,3.361688852E-1
2.020491150E-1,-7.663955092E-1,-1.108316898E0,3.377667665E-1
2.040491150E-1,-7.711892128E-1,-1.117904186E0,3.377667665E-1
2.060491150E-1,-7.786460519E-1,-1.115773678E0,3.329730928E-1
2.080491150E-1,-7.797113061E-1,-1.117904186E0,3.292446733E-1
2.100491150E-1,-7.877007723E-1,-1.110980034E0,3.217878342E-1
2.120491150E-1,-7.908965945E-1,-1.101392627E0,3.079394102E-1
2.140491150E-1,-7.962228656E-1,-1.088076830E0,2.935583293E-1
2.160491150E-1,-7.956902385E-1,-1.068902135E0,2.685246468E-1
2.180491150E-1,-7.919618487E-1,-1.039607406E0,2.445562035E-1
2.200491150E-1,-7.892986536E-1,-1.009247303E0,2.168593556E-1
2.220491150E-1,-7.786460519E-1,-9.708977938E-1,1.870319694E-1
2.240491150E-1,-7.706565857E-1,-9.261567593E-1,1.513456553E-1
2.260491150E-1,-7.530797124E-1,-8.787525296E-1,1.124635264E-1
2.280491150E-1,-7.285786271E-1,-8.270872235E-1,6.665720046E-2
2.300491150E-1,-7.019470930E-1,-7.722261548E-1,1.019823365E-2
2.320491150E-1,-6.667933464E-1,-7.147019506E-1,-4.892389104E-2
2.340491150E-1,-6.241828203E-1,-6.598408818E-1,-1.149702370E-1
2.360491150E-1,-5.773112178E-1,-6.028492451E-1,-1.927344650E-1
2.380491150E-1,-5.229827762E-1,-5.506513715E-1,-2.763576508E-1
2.400491150E-1,-4.638606608E-1,-4.963229299E-1,-3.647745252E-1
2.420491150E-1,-4.042059183E-1,-4.377334118E-1,-4.622461200E-1
2.440491150E-1,-3.354964256E-1,-3.850028813E-1,-5.623809099E-1
2.460491150E-1,-2.705153525E-1,-3.317396939E-1,-6.625156999E-1
2.480491150E-1,-2.007405907E-1,-2.768786252E-1,-7.647809386E-1
2.500491150E-1,-1.283026785E-1,-2.214849293E-1,-8.707746863E-1
2.520491150E-1,-5.693001300E-2,-1.612975448E-1,-9.773010612E-1
2.540491150E-1,1.763843372E-2,-9.738172591E-2,-1.084892750E0
2.560491150E-1,9.273951501E-2,-3.080276027E-2,-1.194614887E0
2.580491150E-1,1.705037504E-1,4.216779023E-2,-1.304869652E0
2.600491150E-1,2.541269362E-1,1.236604527E-1,-1.417254925E0
2.620491150E-1,3.377501369E-1,2.099467963E-1,-1.521118164E0
2.640491150E-1,4.261670113E-1,3.063531518E-1,-1.620187640E0
