"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.087309370E-1,3.192319572E-1,-5.203743577E-1,-3.626780212E-1
1.135708330E-1,2.825800776E-1,-5.234286785E-1,-3.810039759E-1
1.184099480E-1,2.471498996E-1,-5.301482081E-1,-4.023842514E-1
1.232498440E-1,2.178284079E-1,-5.356460214E-1,-4.237644970E-1
1.280905730E-1,1.976698637E-1,-5.295373201E-1,-4.420904517E-1
1.329304690E-1,1.811765134E-1,-5.038810372E-1,-4.555294812E-1
1.377695830E-1,1.677374989E-1,-4.672291875E-1,-4.610272646E-1
1.426094790E-1,1.542984694E-1,-4.116404951E-1,-4.622489810E-1
1.474501560E-1,1.390268505E-1,-3.413910270E-1,-4.634707272E-1
1.522900520E-1,1.261986941E-1,-2.729741931E-1,-4.646924436E-1
1.571291670E-1,1.170357168E-1,-2.063899189E-1,-4.689685106E-1
1.619691150E-1,1.066510230E-1,-1.459143162E-1,-4.762988687E-1
1.668097920E-1,1.005423814E-1,-8.910389245E-2,-4.866835773E-1
1.716496870E-1,9.504459798E-2,-3.840212524E-2,-4.970682859E-1
1.764888020E-1,9.199027717E-2,3.136676271E-3,-5.056203604E-1
1.813286980E-1,8.465988934E-2,3.856683150E-2,-5.117290020E-1
1.861693750E-1,7.427519560E-2,6.849920005E-2,-5.135616064E-1
1.910092710E-1,5.961444601E-2,9.232292324E-2,-5.135616064E-1
1.958483850E-1,4.312109575E-2,1.039293557E-1,-5.123398900E-1
2.006883330E-1,2.479515597E-2,1.039293557E-1,-5.080638528E-1
2.055290100E-1,7.080078125E-3,9.293378890E-2,-5.019551516E-1
2.103689060E-1,-1.002413500E-2,7.399698347E-2,-4.982900023E-1
2.152080210E-1,-2.712834626E-2,4.956239462E-2,-4.927922189E-1
2.200479170E-1,-4.667601734E-2,2.879299596E-2,-4.897378981E-1
2.248885940E-1,-6.072590873E-2,9.245323017E-3,-4.909596145E-1
2.297285420E-1,-7.233233750E-2,-8.469752967E-3,-4.927922189E-1
2.345676560E-1,-7.660838962E-2,-2.801742405E-2,-4.995117188E-1
2.394075520E-1,-7.111060619E-2,-5.367374420E-2,-5.166159272E-1
2.442482290E-1,-5.644985288E-2,-8.849303424E-2,-5.441048741E-1
2.490881250E-1,-3.506958857E-2,-1.245340556E-1,-5.789241195E-1
2.539272400E-1,-9.413270280E-3,-1.569098830E-1,-6.192412376E-1
2.587671350E-1,1.807564124E-2,-1.868422478E-1,-6.583365798E-1
2.636078650E-1,4.556455463E-2,-2.131094337E-1,-7.023188472E-1
2.684477600E-1,7.427519560E-2,-2.351005673E-1,-7.481336594E-1
2.732868750E-1,1.084836274E-1,-2.515939176E-1,-7.963919640E-1
2.781267710E-1,1.494115591E-1,-2.607569098E-1,-8.458720446E-1
2.829674480E-1,2.013350576E-1,-2.662546933E-1,-9.014607072E-1
2.878073440E-1,2.624215484E-1,-2.680872679E-1,-9.601037502E-1
2.926465100E-1,3.247297406E-1,-2.607569098E-1,-1.018746734E0
2.974864060E-1,3.870379329E-1,-2.485395819E-1,-1.073113680E0
3.023270830E-1,4.499570131E-1,-2.265484631E-1,-1.120150208E0
3.071669790E-1,5.055456758E-1,-1.972269565E-1,-1.164132476E0
3.120060940E-1,5.611343384E-1,-1.703488976E-1,-1.205671310E0
3.168459900E-1,6.222208142E-1,-1.459143162E-1,-1.239268899E0
3.216867190E-1,6.875833869E-1,-1.196471304E-1,-1.274698973E0
3.265266150E-1,7.584436536E-1,-9.154735506E-2,-1.311350942E0
3.313657290E-1,8.323583007E-1,-6.222584844E-2,-1.346781015E0
3.362056250E-1,9.081054926E-1,-2.740655839E-2,-1.385876417E0
3.410463020E-1,9.856853485E-1,9.856188670E-3,-1.432912946E0
3.458862500E-1,1.064486861E0,4.956239462E-2,-1.491555929E0
3.507253120E-1,1.145120978E0,8.987946808E-2,-1.561194539E0
3.555652600E-1,1.227587819E0,1.289748102E-1,-1.639385223E0
3.604059370E-1,1.308221936E0,1.625723690E-1,-1.721851945E0
3.652458330E-1,1.384580016E0,1.912830174E-1,-1.809816480E0
3.700849480E-1,1.454829454E0,2.151067406E-1,-1.906333089E0
3.749248440E-1,1.515305042E0,2.401521951E-1,-2.005904198E0
3.797655730E-1,1.559287310E0,2.731388807E-1,-2.101809740E0
3.846054690E-1,1.585554481E0,3.110124767E-1,-2.194661379E0
3.894445830E-1,1.591663122E0,3.543838859E-1,-2.287512779E0
3.942844790E-1,1.585554481E0,4.020313323E-1,-2.381585836E0
3.991252080E-1,1.574558973E0,4.545657039E-1,-2.472604752E0
4.039651040E-1,1.558065534E0,4.973262250E-1,-2.561790943E0
4.088042190E-1,1.540961385E0,5.315346718E-1,-2.647311926E0
4.136441150E-1,1.520802855E0,5.663539767E-1,-2.728557110E0
4.184847920E-1,1.501255155E0,6.109470725E-1,-2.808580399E0
4.233246870E-1,1.481096625E0,6.750878692E-1,-2.884327650E0
4.281638540E-1,1.459716320E0,7.551111579E-1,-2.960074663E0
4.330037500E-1,1.442001343E0,8.449082971E-1,-3.040097952E0
4.378444270E-1,1.434670925E0,9.371488690E-1,-3.121343136E0
4.426843230E-1,1.435281754E0,1.032443762E0,-3.198922873E0
4.475234370E-1,1.444444776E0,1.131403804E0,-3.272837400E0
4.523633850E-1,1.460938096E0,1.233418226E0,-3.341865301E0
4.572040620E-1,1.485983491E0,1.328713179E0,-3.404784203E0
4.620439580E-1,1.517137647E0,1.409958124E0,-3.464648962E0
4.668830730E-1,1.553178668E0,1.469822884E0,-3.522070408E0
4.717229690E-1,1.589219689E0,1.505253077E0,-3.580102444E0
4.765636980E-1,1.627704144E0,1.519913793E0,-3.643632412E0
4.814035940E-1,1.660079956E0,1.519913793E0,-3.721212149E0
4.862427080E-1,1.680849433E0,1.502809525E0,-3.821393967E0
4.910826040E-1,1.688179731E0,1.478985906E0,-3.933182240E0
4.959232810E-1,1.683292866E0,1.449664354E0,-4.050468445E0
5.007632290E-1,1.666188598E0,1.411790729E0,-4.173863411E0
5.056023440E-1,1.633812785E0,1.365975857E0,-4.300312042E0
5.104422400E-1,1.590441465E0,1.305500269E0,-4.426150322E0
5.152829170E-1,1.533020139E0,1.235250831E0,-4.550156116E0
5.201228120E-1,1.457272887E0,1.149729729E0,-4.661943913E0
5.249619790E-1,1.371751904E0,1.046493649E0,-4.751130581E0
5.298018750E-1,1.278289557E0,9.340945482E-1,-4.825655937E0
5.346425520E-1,1.181772947E0,8.119215965E-1,-4.876968384E0
5.394824480E-1,1.088310599E0,6.909703612E-1,-4.895294666E0
5.443216150E-1,1.006454706E0,5.871233940E-1,-4.879412174E0
5.491615100E-1,9.447574019E-1,5.382542014E-1,-4.840927601E0
5.540021870E-1,9.643051028E-1,8.394104838E-1,-4.729750156E0
5.588420830E-1,1.312497973E0,1.682403803E0,-4.514725685E0
5.636811980E-1,1.848226309E0,2.251729727E0,-4.343072891E0
5.685211460E-1,2.199473619E0,2.230960369E0,-4.285040379E0
5.733618230E-1,2.401058912E0,1.937745214E0,-4.276488304E0
5.782017190E-1,2.407167673E0,1.575502515E0,-4.217845440E0
5.830408330E-1,2.283162117E0,1.199209809E0,-4.099337578E0
5.878807810E-1,2.189699888E0,9.432575107E-1,-3.972277641E0
5.927214580E-1,2.160989285E0,8.198628426E-1,-3.829946041E0
5.975613540E-1,2.173817396E0,7.019659281E-1,-3.659514904E0
6.024004690E-1,2.196419239E0,5.706300139E-1,-3.473201036E0
6.072403650E-1,2.225740910E0,4.447918534E-1,-3.283833027E0
6.120810940E-1,2.277053595E0,3.995878696E-1,-3.106071472E0
6.169209900E-1,2.344859362E0,4.276876450E-1,-2.952133417E0
6.217601040E-1,2.407167673E0,4.649503827E-1,-2.818964958E0
6.266000000E-1,2.441987038E0,4.759459496E-1,-2.696181297E0
6.314407290E-1,2.441376209E0,4.447918534E-1,-2.581338644E0
6.362806250E-1,2.410832882E0,3.617142439E-1,-2.473215580E0
6.411197400E-1,2.352800608E0,2.261023074E-1,-2.379753351E0
6.459596350E-1,2.273388386E0,5.078412592E-2,-2.304006100E0
