"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.947500000E-3,-7.963646948E-2,-6.242431998E-1,-6.798523068E-1
6.385850000E-2,-1.427388750E-2,-5.985868573E-1,-6.529741883E-1
9.634800000E-2,5.108869448E-2,-5.582697392E-1,-6.126571298E-1
1.175407500E-1,1.017905027E-1,-5.124548674E-1,-6.315939426E-1
1.331961250E-1,1.537140608E-1,-4.495357275E-1,-6.902369857E-1
1.460068120E-1,2.050267458E-1,-3.939470053E-1,-7.629299760E-1
1.574091560E-1,2.306830734E-1,-3.731775880E-1,-8.679987788E-1
1.682078280E-1,2.093027979E-1,-4.415944815E-1,-1.012773871E0
1.784756640E-1,1.433293521E-1,-5.442198515E-1,-1.170987964E0
1.887040820E-1,6.269513071E-2,-7.201490402E-1,-1.343862772E0
1.987677910E-1,1.871283539E-2,-9.137933254E-1,-1.503909469E0
2.087541450E-1,1.932370104E-2,-1.077505231E0,-1.601037025E0
2.187508220E-1,3.276273608E-2,-1.179519653E0,-1.619363070E0
2.287726610E-1,5.047782883E-2,-1.199678302E0,-1.571715593E0
2.388105800E-1,1.268359870E-1,-1.272982121E0,-1.400062442E0
2.488375400E-1,1.610444486E-1,-1.328570843E0,-1.344473720E0
2.587905200E-1,1.531031877E-1,-1.324905634E0,-1.347527981E0
2.688105100E-1,1.030122340E-1,-1.227778077E0,-1.389677644E0
2.788395050E-1,-8.165234700E-3,-9.877080321E-1,-1.403116703E0
2.888570020E-1,-1.272839606E-1,-6.731123924E-1,-1.326147676E0
2.988547510E-1,-1.779857725E-1,-5.069570541E-1,-1.151440263E0
3.088121250E-1,-2.054747045E-1,-5.307807922E-1,-9.596285820E-1
3.187773120E-1,-3.019914031E-1,-6.572299004E-1,-8.374555111E-1
3.287999060E-1,-4.571511745E-1,-8.465981483E-1,-8.227947354E-1
3.388757030E-1,-6.385781765E-1,-1.120265722E0,-8.912116289E-1
3.488371010E-1,-8.242812157E-1,-1.395766020E0,-9.840631485E-1
3.587578000E-1,-1.000210404E0,-1.598573208E0,-1.042095423E0
3.687626500E-1,-1.137044191E0,-1.747013569E0,-1.065919161E0
3.788505750E-1,-1.214624047E0,-1.888123393E0,-1.081801653E0
3.888440370E-1,-1.245167375E0,-2.011518002E0,-1.093408108E0
3.987952680E-1,-1.254330277E0,-2.062220097E0,-1.098905802E0
4.087798840E-1,-1.255552053E0,-1.984029174E0,-1.109901428E0
4.187456920E-1,-1.239058614E0,-1.753733039E0,-1.136168599E0
4.287460960E-1,-1.140098453E0,-1.377440095E0,-1.175874829E0
4.387392980E-1,-9.586715698E-1,-8.948565125E-1,-1.230241895E0
4.487718990E-1,-7.302079797E-1,-3.860057592E-1,-1.290717483E0
4.587446990E-1,-4.718119502E-1,1.344514340E-1,-1.348138809E0
4.687465990E-1,-2.134159505E-1,6.714019775E-1,-1.393953800E0
4.787940490E-1,4.498004168E-2,1.117944479E0,-1.412890553E0
4.888327740E-1,2.997108400E-1,1.323806047E0,-1.397008061E0
4.988036370E-1,6.173607707E-1,8.509963751E-1,-1.282776237E0
5.087885680E-1,6.753929257E-1,2.596788108E-1,-1.273613334E0
5.187760340E-1,6.827233434E-1,-1.722029150E-1,-1.321260810E0
5.288142670E-1,6.136955619E-1,-4.849659204E-1,-1.404338479E0
5.388178830E-1,4.469293654E-1,-6.144693494E-1,-1.481307507E0
5.488106910E-1,2.422895133E-1,-6.010302901E-1,-1.531398416E0
5.588195950E-1,5.292129144E-2,-5.924782157E-1,-1.534452796E0
5.688540470E-1,-9.857329726E-2,-6.413474083E-1,-1.482529163E0
5.794907730E-1,-1.895922124E-1,-8.197200894E-1,-1.449542522E0
5.891701360E-1,-2.189137340E-1,-1.048794508E0,-1.458094597E0
5.989748180E-1,-1.932574064E-1,-1.262597322E0,-1.494746566E0
6.088646590E-1,-1.431664526E-1,-1.367055297E0,-1.514905095E0
6.188410790E-1,-7.841473818E-2,-1.350561976E0,-1.512461662E0
6.288007890E-1,-9.386966005E-3,-1.227778077E0,-1.514905095E0
6.388141440E-1,3.337360173E-2,-1.028025150E0,-1.514294147E0
6.488233220E-1,1.016072277E-2,-8.062810302E-1,-1.480696559E0
6.588219110E-1,-8.696685731E-2,-6.254649162E-1,-1.418999195E0
6.688037050E-1,-2.256332636E-1,-5.112330914E-1,-1.356691003E0
6.787626020E-1,-3.850691020E-1,-4.409836233E-1,-1.310876131E0
6.888185510E-1,-5.420615077E-1,-3.811188340E-1,-1.277889371E0
6.988000250E-1,-6.880582571E-1,-3.487429619E-1,-1.248567820E0
7.088257620E-1,-8.358876705E-1,-3.475212455E-1,-1.224744081E0
7.189311310E-1,-1.015481949E0,-3.701232374E-1,-1.209472418E0
7.288683150E-1,-1.236004353E0,-4.067751765E-1,-1.186259508E0
7.389074070E-1,-1.429648638E0,-4.281554520E-1,-1.145331621E0
7.488399530E-1,-1.546323895E0,-4.012773931E-1,-1.081801653E0
